#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
150,Frank Kaminsky,CHA,79,23.2,11.1,3.9,9.1,0.429,1.3,3.5,0.38,2.0,2.5,0.799,0.6,3.1,3.6,1.6,0.5,0.2,0.8,1.2
151,Draymond Green,GSW,70,32.7,11.0,4.0,8.8,0.454,1.1,3.7,0.301,1.9,2.5,0.775,1.1,6.6,7.6,7.3,1.4,1.3,2.9,2.6
152,Montrezl Harrell,LAC,76,17.0,11.0,4.6,7.2,0.635,0.0,0.1,0.143,1.8,2.9,0.626,1.4,2.7,4.0,1.0,0.5,0.7,0.9,1.9
153,Dillon Brooks,MEM,82,28.7,11.0,4.1,9.4,0.44,1.1,3.2,0.356,1.5,2.0,0.747,0.6,2.5,3.1,1.6,0.9,0.2,1.5,2.8
154,Ish Smith,DET,82,24.9,10.9,4.7,9.8,0.486,0.4,1.2,0.347,1.0,1.4,0.698,0.3,2.4,2.7,4.4,0.8,0.2,1.3,1.7
155,Ersan Ilyasova,PHI,69,25.1,10.9,4.0,8.9,0.452,1.3,3.7,0.36,1.5,2.0,0.778,1.7,4.2,5.9,1.3,0.9,0.4,1.0,2.3
156,Joe Harris,BRK,78,25.3,10.8,3.9,8.0,0.491,1.9,4.6,0.419,1.1,1.3,0.827,0.7,2.7,3.3,1.6,0.4,0.3,1.2,2.0
157,Jeff Green,CLE,78,23.4,10.8,3.8,7.9,0.477,0.7,2.2,0.312,2.6,3.0,0.868,0.8,2.4,3.2,1.3,0.5,0.4,1.0,1.9
158,James Johnson,MIA,73,26.6,10.8,4.2,8.4,0.503,0.8,2.5,0.308,1.5,2.2,0.698,0.8,4.1,4.9,3.8,1.0,0.7,1.9,2.6
159,Damion Lee,ATL,15,27.0,10.7,4.1,10.1,0.408,1.0,4.0,0.25,1.5,1.9,0.759,0.7,4.0,4.7,1.9,1.3,0.1,0.9,1.7
160,John Collins,ATL,74,24.1,10.5,4.2,7.4,0.576,0.2,0.6,0.34,1.8,2.5,0.715,2.4,4.9,7.3,1.3,0.6,1.1,1.4,2.9
161,JaMychal Green,MEM,55,28.0,10.3,4.1,8.9,0.457,0.8,2.3,0.339,1.5,2.0,0.721,2.7,5.8,8.4,1.4,0.6,0.5,1.4,2.8
162,Jamal Crawford,MIN,80,20.7,10.3,3.9,9.3,0.415,1.3,3.9,0.331,1.3,1.4,0.903,0.3,1.0,1.2,2.3,0.5,0.1,1.2,1.1
163,Greg Monroe,BOS,51,20.4,10.3,4.3,7.6,0.565,0.0,0.0,0.0,1.7,2.3,0.739,2.1,4.7,6.9,2.2,0.9,0.5,1.8,1.9
164,Yogi Ferrell,DAL,82,27.8,10.2,3.8,8.9,0.426,1.6,4.4,0.373,1.0,1.3,0.796,0.3,2.7,3.0,2.5,0.8,0.1,1.0,1.9
165,D.J. Augustin,ORL,75,23.5,10.2,3.3,7.2,0.452,1.5,3.6,0.419,2.2,2.5,0.868,0.4,1.7,2.1,3.8,0.7,0.0,1.6,1.3
166,Marcus Smart,BOS,54,29.9,10.2,3.5,9.5,0.367,1.4,4.6,0.301,1.8,2.5,0.729,0.8,2.7,3.5,4.8,1.3,0.4,2.4,2.5
167,Denzel Valentine,CHI,77,27.2,10.2,3.9,9.4,0.417,1.9,4.8,0.386,0.5,0.7,0.745,0.6,4.5,5.1,3.2,0.8,0.1,1.3,2.4
168,Lonzo Ball,LAL,52,34.2,10.2,3.9,10.8,0.36,1.7,5.7,0.305,0.6,1.4,0.451,1.3,5.6,6.9,7.2,1.7,0.8,2.6,2.3
169,Pau Gasol,SAS,77,23.5,10.1,3.7,8.1,0.458,0.6,1.6,0.358,2.1,2.7,0.756,1.7,6.4,8.0,3.1,0.3,1.0,1.4,1.6
170,Patty Mills,SAS,82,25.7,10.0,3.4,8.3,0.411,1.9,5.0,0.372,1.3,1.4,0.89,0.3,1.6,1.9,2.8,0.7,0.1,1.3,1.6
171,C.J. Miles,TOR,70,19.1,10.0,3.2,8.6,0.379,2.3,6.5,0.361,1.2,1.4,0.835,0.3,1.9,2.2,0.8,0.5,0.3,0.6,1.9
172,Wilson Chandler,DEN,74,31.7,10.0,3.8,8.5,0.445,1.2,3.3,0.358,1.2,1.5,0.772,1.4,4.0,5.4,2.1,0.6,0.5,1.2,2.1
173,George Hill,CLE,67,27.0,10.0,3.5,7.7,0.46,1.3,3.1,0.415,1.6,2.1,0.786,0.6,2.1,2.7,2.8,0.9,0.4,1.3,1.9
174,Dewayne Dedmon,ATL,62,24.9,10.0,4.0,7.7,0.524,0.8,2.3,0.355,1.1,1.4,0.779,1.6,6.3,7.9,1.5,0.6,0.8,1.4,2.6
175,Trey Lyles,DEN,73,19.0,9.9,3.7,7.5,0.491,1.1,3.0,0.381,1.4,2.0,0.706,0.8,4.0,4.8,1.2,0.4,0.5,0.8,1.5
176,Tyrone Wallace,LAC,30,28.4,9.7,3.7,8.2,0.445,0.3,1.3,0.25,2.0,2.6,0.782,0.7,2.8,3.5,2.4,0.9,0.4,1.5,2.8
177,Jae Crowder,UTA,80,26.1,9.7,3.4,8.4,0.404,1.4,4.3,0.323,1.5,1.9,0.818,0.7,2.7,3.4,1.2,0.8,0.3,0.9,2.3
178,Mario Hezonja,ORL,75,22.1,9.6,3.6,8.2,0.442,1.2,3.6,0.337,1.1,1.4,0.819,0.5,3.2,3.7,1.4,1.1,0.4,1.1,1.8
179,Marvin Williams,CHA,78,25.7,9.5,3.3,7.2,0.458,1.6,3.9,0.413,1.3,1.6,0.829,0.9,3.8,4.7,1.2,0.7,0.5,0.8,1.5
180,Milos Teodosic,LAC,45,25.2,9.5,3.4,8.0,0.419,2.0,5.2,0.379,0.9,1.0,0.848,0.4,2.4,2.8,4.6,0.5,0.1,2.2,2.3
181,Andrew Harrison,MEM,56,23.7,9.5,3.2,7.7,0.422,0.8,2.5,0.331,2.2,2.8,0.78,0.4,1.9,2.3,3.2,0.7,0.5,1.4,2.5
182,Quinn Cook,GSW,33,22.4,9.5,3.7,7.6,0.484,1.4,3.2,0.442,0.7,0.8,0.88,0.3,2.2,2.5,2.7,0.4,0.0,1.0,1.8
183,Ryan Anderson,HOU,66,26.1,9.3,3.1,7.3,0.431,2.0,5.1,0.386,1.1,1.4,0.774,1.4,3.6,5.0,0.9,0.4,0.3,0.6,1.9
184,Al-Farouq Aminu,POR,69,30.0,9.3,3.3,8.4,0.395,1.8,4.9,0.369,0.9,1.2,0.738,1.4,6.2,7.6,1.2,1.1,0.6,1.1,2.0
185,Mike James,NOP,36,19.1,9.3,3.4,8.9,0.383,0.7,2.7,0.265,1.8,2.3,0.762,0.4,2.1,2.5,3.5,0.8,0.2,1.4,1.3
186,Wayne Selden,MEM,35,19.8,9.3,3.3,7.7,0.431,1.4,3.5,0.402,1.3,1.7,0.746,0.5,1.1,1.6,1.9,0.5,0.1,1.5,1.7
187,Lance Stephenson,IND,82,22.6,9.2,3.7,8.6,0.427,0.8,2.8,0.289,1.0,1.5,0.661,0.8,4.4,5.2,2.9,0.6,0.2,1.6,2.2
188,Kyle Korver,CLE,73,21.6,9.2,3.0,6.6,0.459,2.2,5.2,0.436,0.9,1.0,0.889,0.1,2.1,2.3,1.2,0.4,0.4,0.8,1.8
189,Michael Kidd-Gilchrist,CHA,74,25.0,9.2,3.8,7.6,0.504,0.0,0.0,0.0,1.6,2.3,0.684,1.1,2.9,4.1,1.0,0.7,0.4,0.7,1.9
190,Anthony Tolliver,DET,79,22.2,8.9,2.8,6.0,0.464,2.0,4.6,0.436,1.3,1.7,0.797,0.6,2.4,3.1,1.1,0.4,0.3,0.7,1.8
191,Troy Daniels,PHX,79,20.5,8.9,2.9,7.3,0.403,2.3,5.8,0.4,0.7,0.8,0.875,0.2,1.5,1.6,0.6,0.3,0.1,0.7,1.7
192,Manu Ginobili,SAS,65,20.0,8.9,3.1,7.1,0.434,1.0,3.0,0.333,1.7,2.0,0.84,0.3,1.9,2.2,2.5,0.7,0.2,1.6,1.9
193,Cameron Payne,CHI,25,23.3,8.8,3.5,8.6,0.405,1.4,3.6,0.385,0.5,0.6,0.75,0.7,2.0,2.8,4.5,1.0,0.4,1.4,1.8
194,Mike Scott,WAS,76,18.5,8.8,3.6,6.9,0.527,0.9,2.1,0.405,0.7,1.0,0.658,0.7,2.6,3.3,1.1,0.3,0.1,1.0,1.9
195,John Henson,MIL,76,25.9,8.8,3.8,6.6,0.572,0.0,0.1,0.143,1.2,2.1,0.57,2.0,4.8,6.8,1.5,0.6,1.4,1.1,2.7
196,Johnathan Motley,DAL,11,16.0,8.7,3.6,6.8,0.533,0.1,0.5,0.167,1.4,2.5,0.536,1.3,3.2,4.5,0.6,0.3,0.2,0.8,1.6
197,Skal Labissiere,SAC,60,20.7,8.7,3.4,7.6,0.448,0.3,0.9,0.353,1.6,2.0,0.805,1.7,3.2,4.8,1.2,0.4,0.8,1.2,2.2
198,Terrence Ross,ORL,24,25.0,8.7,3.2,8.0,0.398,1.3,3.9,0.323,1.1,1.5,0.75,0.4,2.6,3.0,1.6,1.1,0.5,1.2,1.9
199,Shabazz Napier,POR,74,20.7,8.7,3.0,7.2,0.42,1.1,2.9,0.376,1.6,1.9,0.841,0.4,1.9,2.3,2.0,1.1,0.2,1.2,1.1
200,"Larry Nance, Jr.",CLE,66,21.5,8.7,3.6,6.3,0.581,0.0,0.2,0.167,1.4,2.1,0.664,2.4,4.4,6.8,1.2,1.3,0.6,0.8,2.6
201,Stanley Johnson,DET,69,27.4,8.7,3.0,8.1,0.375,1.0,3.4,0.286,1.6,2.1,0.772,0.5,3.2,3.7,1.6,1.4,0.2,1.1,2.4
202,Emmanuel Mudiay,NYK,64,19.4,8.6,3.2,8.2,0.388,0.7,2.3,0.318,1.5,2.0,0.76,0.4,2.0,2.4,3.2,0.6,0.2,1.8,1.3
203,Fred VanVleet,TOR,76,20.0,8.6,3.1,7.2,0.426,1.4,3.4,0.414,1.1,1.3,0.832,0.3,2.1,2.4,3.2,0.9,0.3,1.0,1.7
204,Isaiah Canaan,PHX,20,21.1,8.6,2.6,6.9,0.38,1.1,3.3,0.333,2.3,2.6,0.902,0.3,2.0,2.3,3.8,0.8,0.1,1.5,1.8
205,Danny Green,SAS,70,25.6,8.6,3.1,8.0,0.387,1.7,4.6,0.363,0.7,0.9,0.769,0.6,3.0,3.6,1.6,0.9,1.1,1.1,1.7
206,Alex Len,PHX,69,20.2,8.5,3.1,5.5,0.566,0.0,0.0,0.333,2.3,3.3,0.684,2.5,5.0,7.5,1.2,0.4,0.9,1.1,2.3
207,Jonathan Gibson,BOS,4,10.0,8.5,3.5,5.8,0.609,1.5,3.0,0.5,0.0,0.0,0.0,0.0,0.8,0.8,1.0,0.0,0.0,0.8,1.3
208,Dwight Powell,DAL,79,21.2,8.5,3.2,5.4,0.593,0.4,1.1,0.333,1.7,2.3,0.719,1.7,3.9,5.6,1.2,0.8,0.4,0.7,2.4
209,Jerami Grant,OKC,81,20.3,8.4,3.0,5.6,0.535,0.4,1.4,0.291,2.0,3.0,0.675,1.1,2.9,3.9,0.7,0.4,1.0,0.7,1.9
210,Garrett Temple,SAC,65,24.8,8.4,3.1,7.3,0.418,1.4,3.5,0.392,0.9,1.2,0.769,0.3,2.0,2.3,1.9,0.9,0.4,1.2,2.1
211,Marcin Gortat,WAS,82,25.3,8.4,3.5,6.8,0.518,0.0,0.0,0.0,1.3,2.0,0.675,2.2,5.4,7.6,1.8,0.5,0.7,1.2,2.1
212,Devin Harris,DEN,71,18.9,8.4,2.6,6.4,0.412,1.1,3.2,0.348,2.0,2.4,0.835,0.2,1.6,1.8,2.1,0.7,0.2,1.1,2.2
213,Jerian Grant,CHI,74,22.8,8.4,2.8,6.8,0.416,0.8,2.5,0.326,1.9,2.5,0.745,0.4,1.9,2.3,4.6,0.9,0.1,1.2,1.8
214,Derrick Rose,MIN,25,16.8,8.4,3.2,7.4,0.435,0.3,1.2,0.233,1.6,1.8,0.87,0.5,0.9,1.4,1.5,0.3,0.2,1.4,0.6
215,J.R. Smith,CLE,80,28.1,8.3,3.0,7.4,0.403,1.8,4.8,0.375,0.5,0.7,0.696,0.4,2.6,2.9,1.8,0.9,0.1,1.0,2.0
216,Rajon Rondo,NOP,65,26.2,8.3,3.6,7.6,0.468,0.8,2.3,0.333,0.4,0.7,0.543,0.5,3.6,4.0,8.2,1.1,0.2,2.3,1.8
217,Evan Turner,POR,79,25.7,8.2,3.3,7.3,0.447,0.5,1.7,0.318,1.2,1.4,0.85,0.4,2.7,3.1,2.2,0.6,0.4,1.3,2.1
218,Thabo Sefolosha,UTA,38,21.2,8.2,3.1,6.3,0.492,0.8,2.2,0.381,1.2,1.4,0.815,0.8,3.5,4.2,0.9,1.4,0.3,0.8,1.6
219,Jarrett Allen,BRK,72,20.0,8.2,3.3,5.5,0.589,0.1,0.2,0.333,1.6,2.0,0.776,2.0,3.4,5.4,0.7,0.4,1.2,1.1,2.0
220,Dante Exum,UTA,14,16.8,8.1,3.0,6.2,0.483,0.4,1.3,0.278,1.8,2.2,0.806,0.3,1.6,1.9,3.1,0.6,0.2,1.4,1.4
221,Dejounte Murray,SAS,81,21.5,8.1,3.3,7.5,0.443,0.1,0.4,0.265,1.3,1.8,0.709,1.4,4.3,5.7,2.9,1.2,0.4,1.7,1.9
222,Delon Wright,TOR,69,20.8,8.0,2.9,6.3,0.465,0.8,2.2,0.366,1.4,1.7,0.829,0.7,2.2,2.9,2.9,1.0,0.5,1.1,1.2
223,Aaron Jackson,HOU,1,34.5,8.0,3.0,9.0,0.333,1.0,4.0,0.25,1.0,2.0,0.5,2.0,1.0,3.0,1.0,0.0,0.0,1.0,4.0
224,Antonio Blakeney,CHI,19,16.5,7.9,2.8,7.5,0.371,0.8,2.7,0.288,1.6,2.1,0.769,0.2,1.5,1.7,1.1,0.4,0.1,0.6,1.0
225,Frank Mason,SAC,52,18.9,7.9,2.8,7.3,0.379,0.6,1.7,0.36,1.8,2.2,0.817,0.6,1.9,2.5,2.8,0.7,0.2,1.3,1.4
226,David Nwaba,CHI,70,23.5,7.9,2.9,6.0,0.478,0.3,0.7,0.346,1.9,2.9,0.655,1.3,3.4,4.7,1.5,0.8,0.4,1.1,2.3
227,Cory Joseph,IND,82,26.9,7.9,3.1,7.4,0.424,0.8,2.3,0.353,0.9,1.1,0.745,0.5,2.7,3.2,3.2,1.0,0.2,1.1,1.7
228,Kyle Anderson,SAS,74,26.7,7.9,3.1,5.9,0.527,0.3,0.8,0.333,1.4,2.0,0.712,1.1,4.2,5.4,2.7,1.6,0.8,1.3,1.5
229,Chandler Parsons,MEM,36,19.2,7.9,3.0,6.5,0.462,1.4,3.4,0.421,0.5,0.8,0.63,0.4,2.1,2.5,1.9,0.5,0.3,1.0,1.5
230,Josh Hart,LAL,63,23.2,7.9,2.8,6.0,0.469,1.2,3.1,0.396,1.0,1.5,0.702,0.7,3.5,4.2,1.3,0.7,0.3,0.7,1.7
231,Jerryd Bayless,PHI,39,23.7,7.9,2.8,6.7,0.416,1.4,3.7,0.37,0.9,1.1,0.795,0.4,1.7,2.1,1.4,0.6,0.2,1.2,2.3
232,Tyler Ulis,PHX,71,23.4,7.8,3.0,7.8,0.388,0.6,2.1,0.288,1.2,1.4,0.832,0.3,1.5,1.8,4.4,1.0,0.1,1.8,1.7
233,Justise Winslow,MIA,68,24.7,7.8,3.0,7.2,0.424,0.7,1.9,0.38,1.0,1.5,0.635,0.9,4.5,5.4,2.2,0.8,0.5,1.1,2.1
234,Doug McDermott,DAL,81,21.8,7.8,2.9,6.3,0.467,1.1,2.7,0.426,0.8,1.0,0.79,0.5,2.0,2.5,1.0,0.2,0.2,0.7,1.5
235,Darius Miller,NOP,82,23.7,7.8,2.6,5.9,0.444,1.8,4.4,0.411,0.7,0.8,0.866,0.2,1.8,2.0,1.4,0.3,0.2,0.7,2.0
236,Jarell Martin,MEM,73,22.7,7.7,3.0,6.8,0.446,0.5,1.3,0.347,1.2,1.6,0.767,1.3,3.0,4.4,1.0,0.5,0.7,1.2,2.9
237,Marreese Speights,ORL,52,13.0,7.7,2.7,6.7,0.395,1.7,4.5,0.369,0.8,1.1,0.727,0.4,2.2,2.6,0.8,0.2,0.4,0.8,2.0
238,Marquese Chriss,PHX,72,21.2,7.7,2.8,6.6,0.423,0.8,2.6,0.295,1.3,2.2,0.608,1.1,4.4,5.5,1.2,0.7,1.0,1.5,2.8
239,Alec Burks,UTA,64,16.5,7.7,2.7,6.5,0.411,0.7,2.2,0.331,1.7,1.9,0.863,0.3,2.7,3.0,1.0,0.6,0.1,0.9,1.2
240,Mario Chalmers,MEM,66,21.5,7.7,2.5,6.7,0.379,0.8,2.9,0.277,1.8,2.1,0.855,0.2,2.2,2.4,3.0,1.2,0.2,1.8,2.7
241,Tony Parker,SAS,55,19.5,7.7,3.2,7.1,0.459,0.2,0.7,0.27,1.0,1.4,0.705,0.1,1.6,1.7,3.5,0.5,0.0,1.2,0.9
242,Luke Kennard,DET,73,20.0,7.6,2.8,6.4,0.443,1.1,2.7,0.415,0.9,1.0,0.855,0.3,2.1,2.4,1.7,0.6,0.2,0.9,1.2
243,Mike Muscala,ATL,53,20.0,7.6,2.7,5.9,0.458,1.2,3.2,0.371,1.1,1.2,0.919,1.1,3.3,4.3,1.0,0.6,0.5,0.8,1.5
244,Luc Mbah a Moute,HOU,61,25.6,7.5,2.7,5.7,0.481,1.0,2.8,0.364,1.1,1.6,0.684,0.4,2.7,3.0,0.9,1.2,0.4,1.1,1.6
245,Ben McLemore,MEM,56,19.5,7.5,2.8,6.7,0.421,1.0,2.8,0.346,0.9,1.1,0.828,0.6,1.9,2.5,0.9,0.7,0.3,1.1,2.5
246,Jarrett Jack,NYK,62,25.0,7.5,3.0,7.1,0.427,0.4,1.4,0.291,1.0,1.2,0.84,0.4,2.7,3.1,5.6,0.6,0.1,1.9,1.6
247,Ian Clark,NOP,74,19.7,7.4,3.0,6.7,0.448,0.8,2.6,0.318,0.6,0.8,0.763,0.1,1.6,1.7,1.5,0.4,0.1,0.8,1.6
248,Dwight Buycks,DET,29,14.7,7.4,2.8,6.8,0.414,0.5,1.6,0.333,1.2,1.4,0.878,0.4,1.0,1.4,2.0,0.7,0.1,1.3,1.3
249,Pascal Siakam,TOR,81,20.7,7.3,3.1,6.1,0.508,0.4,1.6,0.22,0.7,1.1,0.621,1.0,3.5,4.5,2.0,0.8,0.5,0.8,2.0
250,Nick Young,GSW,80,17.4,7.3,2.5,6.1,0.412,1.5,4.1,0.377,0.7,0.8,0.862,0.3,1.3,1.6,0.5,0.5,0.1,0.5,1.3
251,Tyler Dorsey,ATL,56,17.4,7.2,2.6,6.8,0.377,1.3,3.6,0.362,0.8,1.1,0.714,0.3,2.0,2.3,1.4,0.3,0.1,0.7,1.1
252,Tomas Satoransky,WAS,73,22.5,7.2,2.8,5.3,0.523,0.6,1.4,0.465,1.0,1.3,0.781,1.0,2.2,3.2,3.9,0.7,0.2,1.1,1.8
253,Kyle O'Quinn,NYK,77,18.0,7.1,2.9,5.0,0.583,0.1,0.2,0.235,1.3,1.6,0.772,1.6,4.5,6.1,2.1,0.5,1.3,1.3,2.5
254,Markelle Fultz,PHI,14,18.1,7.1,3.2,7.9,0.405,0.0,0.1,0.0,0.7,1.5,0.476,0.9,2.3,3.1,3.8,0.8,0.3,1.2,1.6
255,James Ennis,DET,72,22.3,7.1,2.5,5.3,0.474,0.7,2.1,0.333,1.3,1.6,0.836,1.0,2.1,3.1,1.0,0.7,0.3,0.8,1.9
256,Mirza Teletovic,MIL,10,15.9,7.1,2.5,5.7,0.439,2.1,4.5,0.467,0.0,0.0,0.0,0.3,2.0,2.3,1.0,0.4,0.1,0.7,1.4
257,Mason Plumlee,DEN,74,19.5,7.1,3.0,5.0,0.601,0.0,0.0,0.0,1.1,2.4,0.458,1.8,3.6,5.4,1.9,0.7,1.1,1.4,2.5
258,Cody Zeller,CHA,33,19.0,7.1,2.6,4.7,0.545,0.1,0.1,0.667,1.8,2.6,0.718,2.0,3.3,5.4,0.9,0.4,0.6,1.0,2.5
259,Al Jefferson,IND,36,13.4,7.0,3.1,5.8,0.534,0.0,0.1,0.0,0.8,1.0,0.833,0.8,3.1,4.0,0.8,0.4,0.6,0.6,1.8
260,Jamil Wilson,LAC,15,18.3,7.0,2.5,5.4,0.469,1.8,4.2,0.429,0.1,0.3,0.5,0.2,1.9,2.1,0.7,0.3,0.5,0.5,2.3
261,Bryn Forbes,SAS,80,19.0,6.9,2.6,6.2,0.421,1.1,2.9,0.39,0.6,0.9,0.667,0.2,1.2,1.4,1.0,0.4,0.0,0.5,1.4
262,Jakob Poeltl,TOR,82,18.6,6.9,3.1,4.7,0.659,0.0,0.0,0.5,0.7,1.2,0.594,2.0,2.8,4.8,0.7,0.5,1.2,1.0,2.6
263,Bam Adebayo,MIA,69,19.8,6.9,2.5,4.9,0.512,0.0,0.1,0.0,1.9,2.6,0.721,1.7,3.8,5.5,1.5,0.5,0.6,1.0,2.0
264,Raymond Felton,OKC,82,16.6,6.9,2.7,6.7,0.406,1.0,2.8,0.352,0.4,0.5,0.818,0.3,1.6,1.9,2.5,0.6,0.2,0.9,1.1
265,Tony Snell,MIL,75,27.4,6.9,2.5,5.7,0.435,1.4,3.6,0.403,0.5,0.6,0.792,0.1,1.8,1.9,1.3,0.6,0.4,0.5,1.5
266,Shelvin Mack,ORL,69,19.8,6.9,2.6,6.0,0.43,0.7,2.0,0.345,1.0,1.4,0.711,0.3,2.1,2.4,3.9,0.8,0.1,1.3,1.3
267,David West,GSW,73,13.7,6.8,3.0,5.2,0.571,0.0,0.1,0.375,0.8,1.1,0.759,0.9,2.4,3.3,1.9,0.6,1.0,1.1,1.6
268,Nemanja Bjelica,MIN,67,20.5,6.8,2.6,5.5,0.461,1.1,2.7,0.415,0.5,0.7,0.8,0.8,3.3,4.1,1.3,0.7,0.2,0.8,2.1
269,Joe Johnson,HOU,55,21.9,6.8,2.7,6.5,0.406,0.7,2.6,0.276,0.7,0.8,0.889,0.3,2.9,3.1,1.5,0.3,0.1,0.9,1.2
270,Kosta Koufos,SAC,71,19.6,6.7,3.1,5.5,0.571,0.0,0.0,0.0,0.5,1.0,0.446,2.1,4.5,6.6,1.2,0.7,0.5,0.7,2.1
271,Luke Kornet,NYK,20,16.3,6.7,2.5,6.3,0.392,1.4,4.0,0.354,0.4,0.6,0.727,0.6,2.7,3.2,1.3,0.3,0.8,0.6,1.4
272,Malik Monk,CHA,63,13.5,6.7,2.4,6.7,0.36,1.3,3.9,0.342,0.5,0.6,0.842,0.1,0.9,1.0,1.4,0.3,0.1,0.8,1.0
273,Tyler Zeller,MIL,66,16.8,6.7,2.8,5.1,0.56,0.2,0.4,0.357,0.9,1.2,0.722,1.7,3.0,4.6,0.7,0.2,0.5,0.7,1.9
274,Aaron Harrison,DAL,9,25.9,6.7,2.1,7.7,0.275,1.0,4.8,0.209,1.4,1.9,0.765,0.4,2.2,2.7,1.2,1.0,0.2,0.3,3.0
275,Justin Jackson,SAC,68,22.2,6.7,2.7,6.2,0.442,0.8,2.7,0.308,0.4,0.5,0.722,0.4,2.4,2.8,1.1,0.4,0.2,0.6,1.2
276,Isaiah Taylor,ATL,67,17.4,6.6,2.4,5.8,0.418,0.3,1.2,0.25,1.5,2.1,0.702,0.3,1.1,1.4,3.1,0.5,0.1,1.3,1.7
277,Shaquille Harrison,PHX,23,16.7,6.6,2.6,5.4,0.476,0.3,1.1,0.231,1.2,1.7,0.737,0.4,2.3,2.7,2.4,1.1,0.3,1.0,1.8
278,Danuel House,PHX,23,17.5,6.6,2.4,5.6,0.434,0.7,2.5,0.259,1.1,1.3,0.806,0.6,2.7,3.3,1.1,0.3,0.3,0.5,1.0
279,Jordan Crawford,NOP,5,10.7,6.6,2.4,5.4,0.444,1.6,2.8,0.571,0.2,0.2,1.0,0.4,0.4,0.8,2.6,0.2,0.2,1.0,1.4
280,Maybyner Nene,HOU,52,14.6,6.5,2.6,4.6,0.569,0.0,0.0,0.0,1.3,2.1,0.636,1.1,2.3,3.4,0.9,0.5,0.3,0.7,2.4
281,Maurice Harkless,POR,59,21.4,6.5,2.5,5.0,0.495,0.8,2.0,0.415,0.7,1.0,0.712,0.8,2.0,2.7,0.9,0.8,0.7,0.7,1.7
282,Tyson Chandler,PHX,46,25.0,6.5,2.6,4.1,0.647,0.0,0.0,0.0,1.3,2.0,0.624,2.9,6.2,9.1,1.2,0.3,0.6,1.3,2.3
283,Richaun Holmes,PHI,48,15.5,6.5,2.8,5.0,0.56,0.1,0.6,0.129,0.8,1.2,0.661,1.2,3.2,4.4,1.3,0.4,0.6,0.5,2.0
284,Dragan Bender,PHX,82,25.2,6.5,2.3,5.9,0.386,1.4,3.9,0.366,0.5,0.6,0.765,0.5,3.9,4.4,1.6,0.3,0.6,1.4,2.0
285,Josh Gray,PHX,5,17.3,6.4,2.2,8.2,0.268,0.6,2.6,0.231,1.4,2.2,0.636,0.4,1.6,2.0,2.4,1.6,0.4,1.4,1.6
286,Sean Kilpatrick,CHI,52,12.3,6.3,2.1,5.7,0.374,0.9,2.8,0.319,1.2,1.4,0.889,0.1,1.6,1.7,0.9,0.3,0.1,0.7,0.6
287,Troy Williams,NYK,21,14.6,6.3,2.4,5.2,0.468,0.5,1.8,0.289,1.0,1.4,0.667,1.0,2.0,3.0,0.8,1.0,0.2,0.9,1.6
288,Jodie Meeks,WAS,77,14.5,6.3,2.0,5.1,0.399,0.9,2.7,0.343,1.3,1.5,0.863,0.2,1.4,1.6,0.9,0.4,0.1,0.5,0.7
289,Trevor Booker,IND,68,17.0,6.3,2.6,5.0,0.516,0.1,0.5,0.242,1.0,1.4,0.71,1.7,3.0,4.7,1.2,0.4,0.3,0.9,1.8
290,T.J. McConnell,PHI,76,22.4,6.3,2.8,5.5,0.499,0.4,0.8,0.435,0.4,0.5,0.795,0.5,2.5,3.0,4.0,1.2,0.2,1.5,1.6
291,Jahlil Okafor,BRK,28,12.6,6.3,2.8,4.9,0.558,0.0,0.1,0.25,0.8,1.0,0.724,0.8,2.3,3.0,0.4,0.1,0.6,0.8,1.8
292,Malcolm Delaney,ATL,54,18.8,6.3,2.0,5.3,0.382,0.9,2.3,0.371,1.4,1.7,0.804,0.2,1.7,1.9,3.0,0.6,0.1,1.2,1.5
293,Isaiah Whitehead,BRK,16,11.2,6.3,2.5,5.4,0.465,0.4,1.1,0.389,0.8,1.2,0.684,0.3,1.4,1.6,1.3,0.5,0.1,1.5,1.4
294,Justin Anderson,PHI,38,13.7,6.2,2.3,5.3,0.431,0.9,2.7,0.33,0.7,1.0,0.737,0.7,1.8,2.4,0.7,0.4,0.2,0.4,1.4
295,Langston Galloway,DET,58,14.9,6.2,2.2,5.9,0.371,1.3,3.8,0.344,0.6,0.7,0.805,0.2,1.4,1.6,1.0,0.6,0.1,0.3,0.7
296,Kobi Simmons,MEM,32,20.1,6.1,2.5,5.9,0.423,0.3,1.2,0.282,0.8,0.8,1.0,0.4,1.1,1.6,2.1,0.6,0.2,1.4,1.9
297,P.J. Tucker,HOU,82,27.8,6.1,2.1,5.4,0.39,1.4,3.8,0.371,0.5,0.7,0.717,1.1,4.4,5.6,0.9,1.0,0.3,0.9,2.5
298,Boban Marjanovic,LAC,39,8.7,6.0,2.0,3.8,0.534,0.0,0.0,0.0,2.0,2.5,0.794,1.2,2.5,3.7,0.6,0.3,0.3,0.9,1.3
299,Andre Iguodala,GSW,64,25.4,6.0,2.3,5.0,0.463,0.5,1.8,0.282,0.9,1.4,0.632,0.8,3.1,3.8,3.3,0.8,0.6,1.0,1.5
