#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
151,Martell Webster,MIN,46,23.8,9.8,3.3,7.4,0.447,1.2,2.9,0.417,2.0,2.7,0.77,0.8,2.4,3.2,1.2,0.6,0.2,1.3,2.2
152,Jose Calderon,TOR,68,30.9,9.8,3.9,8.8,0.44,0.8,2.3,0.365,1.3,1.5,0.854,0.4,2.5,3.0,8.9,1.2,0.1,2.2,2.1
153,Chase Budinger,HOU,78,22.3,9.8,3.6,8.4,0.425,1.1,3.5,0.325,1.5,1.8,0.855,0.7,2.9,3.6,1.6,0.5,0.2,0.9,1.5
154,Sasha Vujacic,NJN,67,24.6,9.8,3.6,8.9,0.402,1.4,3.9,0.37,1.2,1.4,0.844,0.4,2.3,2.8,2.0,0.8,0.1,1.0,2.0
155,Gary Neal,SAS,80,21.1,9.8,3.6,7.9,0.451,1.6,3.9,0.419,1.1,1.3,0.808,0.3,2.2,2.5,1.2,0.3,0.1,1.0,1.9
156,Randy Foye,LAC,63,24.6,9.8,3.3,8.4,0.388,1.1,3.4,0.327,2.1,2.4,0.893,0.2,1.4,1.6,2.7,0.7,0.3,1.5,1.9
157,Landry Fields,NYK,82,31.0,9.7,3.6,7.3,0.497,1.0,2.7,0.393,1.4,1.8,0.769,1.3,5.1,6.4,1.9,1.0,0.2,1.3,1.4
158,Francisco Garcia,SAC,58,23.9,9.7,3.6,8.2,0.436,1.4,3.9,0.362,1.1,1.3,0.855,0.4,1.9,2.3,1.2,0.9,0.8,0.8,2.2
159,Gerald Henderson,CHA,68,24.4,9.6,3.8,8.4,0.454,0.1,0.5,0.194,1.9,2.4,0.785,0.7,2.3,3.0,1.5,0.7,0.5,0.9,1.7
160,Jordan Farmar,NJN,73,24.6,9.6,3.5,8.9,0.392,1.5,4.2,0.359,1.1,1.4,0.82,0.3,2.0,2.4,5.0,0.8,0.1,1.9,1.8
161,Amir Johnson,TOR,72,25.7,9.6,3.9,6.9,0.568,0.0,0.0,0.0,1.8,2.2,0.788,2.6,3.8,6.4,1.1,0.7,1.2,1.0,3.7
162,Ersan Ilyasova,MIL,60,25.1,9.5,3.7,8.5,0.436,0.6,2.0,0.298,1.6,1.7,0.894,1.8,4.3,6.1,0.9,0.9,0.4,1.1,2.7
163,J.J. Barea,DAL,81,20.6,9.5,3.5,8.0,0.439,0.8,2.3,0.349,1.6,1.9,0.847,0.4,1.6,2.0,3.9,0.4,0.0,1.7,1.7
164,Greg Monroe,DET,80,27.8,9.4,3.8,6.9,0.551,0.0,0.0,0.0,1.8,2.9,0.622,3.1,4.4,7.5,1.3,1.2,0.6,1.0,2.5
165,Sonny Weems,TOR,59,24.0,9.2,3.9,8.7,0.444,0.3,1.0,0.279,1.2,1.6,0.766,0.7,1.9,2.6,1.8,0.6,0.0,1.5,1.5
166,Reggie Williams,GSW,80,20.3,9.2,3.4,7.2,0.469,1.3,3.0,0.423,1.3,1.7,0.746,0.6,2.1,2.7,1.5,0.4,0.0,0.7,1.6
167,Travis Outlaw,NJN,82,28.8,9.2,3.3,8.9,0.375,0.9,3.1,0.302,1.6,2.1,0.772,0.7,3.3,4.0,1.0,0.4,0.4,0.9,1.8
168,Shaquille O'Neal,BOS,37,20.3,9.2,3.6,5.4,0.667,0.0,0.0,0.0,2.0,3.5,0.557,1.3,3.5,4.8,0.7,0.4,1.1,1.5,3.2
169,Jerryd Bayless,TOR,71,21.1,9.2,3.1,7.3,0.422,0.7,2.1,0.336,2.3,2.9,0.806,0.4,2.0,2.3,3.7,0.5,0.1,1.8,2.1
170,Darrell Arthur,MEM,80,20.1,9.1,3.9,7.8,0.497,0.0,0.1,0.0,1.4,1.7,0.813,1.4,2.8,4.3,0.7,0.7,0.8,1.1,2.9
171,Anderson Varejao,CLE,31,32.1,9.1,3.7,7.0,0.528,0.0,0.1,0.0,1.7,2.6,0.667,3.2,6.5,9.7,1.5,0.9,1.2,1.3,2.8
172,Brandon Rush,IND,67,26.2,9.1,3.2,7.7,0.421,1.4,3.3,0.417,1.2,1.6,0.755,0.5,2.7,3.2,0.9,0.6,0.5,1.0,1.6
173,Wesley Johnson,MIN,79,26.2,9.0,3.4,8.6,0.397,1.3,3.7,0.356,0.8,1.2,0.696,0.6,2.4,3.0,1.9,0.7,0.7,1.2,2.1
174,Tony Allen,MEM,72,20.8,8.9,3.5,6.8,0.51,0.1,0.3,0.174,1.9,2.5,0.753,1.0,1.7,2.7,1.4,1.8,0.6,1.2,2.2
175,Jarrett Jack,NOP,83,20.8,8.9,3.1,7.7,0.408,0.4,1.3,0.306,2.2,2.6,0.85,0.2,1.8,2.1,2.9,0.7,0.1,1.3,1.2
176,Jason Thompson,SAC,75,23.3,8.8,3.6,7.1,0.507,0.0,0.0,0.0,1.6,2.7,0.605,1.9,4.1,6.1,1.2,0.4,0.6,1.3,2.8
177,Darko Milicic,MIN,69,24.4,8.8,3.9,8.4,0.469,0.0,0.0,0.0,0.9,1.7,0.557,1.9,3.3,5.2,1.5,0.8,2.0,2.2,3.3
178,Willie Green,NOP,77,21.7,8.7,3.5,7.9,0.443,0.7,2.0,0.348,1.0,1.3,0.78,0.3,1.8,2.1,1.0,0.5,0.2,0.9,1.9
179,Shannon Brown,LAL,82,19.1,8.7,3.3,7.8,0.425,0.9,2.6,0.349,1.1,1.2,0.911,0.4,1.5,1.9,1.2,0.8,0.2,0.9,1.5
180,Kenyon Martin,DEN,48,25.7,8.6,3.9,7.5,0.511,0.0,0.2,0.222,0.9,1.5,0.583,1.4,4.8,6.2,2.3,0.9,0.7,1.2,2.8
181,Mike Bibby,MIA,80,28.6,8.6,3.1,7.2,0.431,1.9,4.4,0.44,0.5,0.8,0.629,0.2,2.2,2.4,3.3,0.6,0.1,1.3,2.2
182,Omri Casspi,SAC,71,24.0,8.6,3.2,7.7,0.412,1.3,3.5,0.372,1.0,1.4,0.673,1.0,3.3,4.3,1.0,0.8,0.2,1.0,1.6
183,Rudy Fernandez,POR,78,23.3,8.6,2.7,7.4,0.37,1.5,4.6,0.321,1.6,1.9,0.863,0.5,1.7,2.2,2.5,1.1,0.2,1.1,1.7
184,Metta World Peace,LAL,82,29.4,8.5,3.2,8.0,0.397,1.0,2.8,0.356,1.1,1.7,0.676,1.2,2.0,3.3,2.1,1.5,0.4,1.1,2.2
185,Peja Stojakovic,DAL,33,18.7,8.5,3.0,6.9,0.441,1.7,4.1,0.419,0.7,0.8,0.92,0.4,1.8,2.3,0.9,0.4,0.1,0.5,0.7
186,Josh Howard,WAS,18,22.7,8.4,3.2,9.0,0.358,0.4,1.6,0.241,1.6,2.6,0.617,1.0,3.1,4.1,1.3,0.7,0.3,1.1,1.9
187,Rodrigue Beaubois,DAL,28,17.7,8.4,3.4,8.0,0.422,0.9,3.0,0.301,0.8,1.1,0.767,0.3,1.6,1.9,2.3,0.7,0.3,1.7,2.7
188,Hakim Warrick,PHX,80,17.7,8.4,2.9,5.6,0.511,0.0,0.1,0.091,2.7,3.7,0.721,1.1,2.6,3.7,0.9,0.4,0.1,1.0,1.3
189,Anthony Parker,CLE,72,29.0,8.3,3.1,7.7,0.399,1.2,3.2,0.379,1.0,1.3,0.779,0.5,2.6,3.0,3.0,0.9,0.1,1.1,1.5
190,DeJuan Blair,SAS,81,21.4,8.3,3.6,7.2,0.501,0.0,0.0,0.0,1.1,1.7,0.657,2.7,4.3,7.0,1.0,1.2,0.5,1.4,2.6
191,Kyle Korver,CHI,82,20.1,8.3,3.0,6.8,0.434,1.5,3.5,0.415,0.9,1.1,0.885,0.1,1.7,1.8,1.5,0.4,0.2,0.7,1.9
192,Courtney Lee,HOU,81,21.3,8.3,3.1,7.1,0.439,0.9,2.1,0.408,1.2,1.5,0.792,0.6,2.0,2.6,1.2,0.7,0.2,0.8,1.3
193,Nenad Krstic,BOS,71,22.1,8.1,3.3,6.4,0.511,0.0,0.0,0.0,1.6,2.1,0.774,1.7,3.0,4.7,0.4,0.4,0.4,0.8,2.6
194,Samuel Dalembert,SAC,80,24.2,8.1,3.4,7.1,0.473,0.0,0.0,0.0,1.4,1.9,0.73,2.7,5.6,8.2,0.8,0.5,1.5,1.7,2.8
195,Corey Brewer,DAL,69,21.9,8.0,2.8,7.1,0.395,0.4,1.6,0.268,2.0,2.8,0.708,0.8,1.7,2.5,1.3,1.4,0.2,1.3,2.3
196,Udonis Haslem,MIA,13,26.5,8.0,3.4,6.6,0.512,0.0,0.0,0.0,1.2,1.5,0.8,2.2,5.9,8.2,0.5,0.5,0.2,1.1,3.0
197,Tracy McGrady,DET,72,23.4,8.0,3.2,7.1,0.442,0.4,1.2,0.341,1.3,1.8,0.698,0.7,2.8,3.5,3.5,0.9,0.5,1.4,1.4
198,Raja Bell,UTA,68,30.8,8.0,2.8,6.9,0.409,1.0,2.8,0.352,1.3,1.5,0.892,0.5,2.1,2.6,1.7,0.8,0.2,0.9,2.5
199,Kwame Brown,CHA,66,26.0,7.9,2.9,5.7,0.517,0.0,0.0,0.0,2.1,3.5,0.589,2.2,4.6,6.8,0.7,0.4,0.6,1.0,2.6
200,Will Bynum,DET,61,18.4,7.9,3.0,6.7,0.448,0.3,0.8,0.32,1.7,2.0,0.836,0.2,1.0,1.2,3.2,0.9,0.1,1.4,1.9
201,Jason Kidd,DAL,80,33.2,7.9,2.7,7.5,0.361,1.7,4.9,0.34,0.8,1.0,0.87,0.4,4.0,4.4,8.2,1.7,0.4,2.2,1.5
202,Chuck Hayes,HOU,74,28.1,7.9,3.3,6.3,0.527,0.0,0.0,0.0,1.3,1.9,0.662,3.0,5.1,8.1,2.7,1.1,0.7,1.2,2.7
203,Paul George,IND,61,20.7,7.8,2.9,6.5,0.453,0.7,2.3,0.297,1.3,1.7,0.762,0.6,3.1,3.7,1.1,1.0,0.4,1.1,2.1
204,Samardo Samuels,CLE,37,19.0,7.8,3.0,6.5,0.456,0.0,0.1,0.0,1.8,3.0,0.618,2.0,2.2,4.3,0.5,0.4,0.5,1.4,2.4
205,Ed Davis,TOR,65,24.6,7.7,3.3,5.7,0.576,0.0,0.0,0.0,1.1,2.0,0.555,2.6,4.5,7.1,0.6,0.6,1.0,0.7,2.8
206,Anthony Randolph,MIN,40,14.7,7.6,3.1,6.6,0.466,0.0,0.1,0.25,1.5,2.2,0.674,1.1,2.9,4.0,0.8,0.6,0.6,1.3,1.6
207,Shane Battier,MEM,82,29.0,7.6,2.8,6.2,0.45,1.2,3.3,0.382,0.8,1.1,0.688,1.1,3.5,4.5,2.3,0.8,1.0,1.0,1.9
208,Goran Dragic,HOU,70,17.6,7.5,2.7,6.3,0.435,0.8,2.2,0.361,1.2,1.9,0.624,0.5,1.5,2.0,2.9,0.7,0.1,1.7,1.8
209,Austin Daye,DET,72,20.1,7.5,2.7,6.5,0.41,1.0,2.4,0.401,1.1,1.5,0.759,0.9,2.9,3.8,1.1,0.5,0.5,0.8,2.3
210,Chris Wilcox,DET,57,17.5,7.4,3.3,5.6,0.581,0.0,0.0,0.0,0.9,1.6,0.562,1.7,3.1,4.8,0.8,0.5,0.3,0.8,2.5
211,Josh McRoberts,IND,72,22.2,7.4,2.9,5.4,0.547,0.3,0.8,0.383,1.2,1.7,0.739,1.5,3.8,5.3,2.1,0.7,0.8,1.3,2.3
212,Al Thornton,GSW,71,19.5,7.4,2.9,6.1,0.476,0.1,0.4,0.154,1.5,2.0,0.775,0.8,2.2,3.0,0.9,0.5,0.2,0.9,2.0
213,Chris Douglas-Roberts,MIL,44,20.1,7.3,2.7,6.2,0.429,0.3,1.0,0.326,1.7,2.0,0.831,0.2,1.8,2.0,1.1,0.7,0.3,0.8,1.7
214,Sam Young,MEM,78,20.2,7.3,3.0,6.3,0.472,0.2,0.6,0.34,1.1,1.5,0.767,0.5,1.9,2.4,0.9,0.9,0.3,0.8,1.5
215,Matt Bonner,SAS,66,21.7,7.3,2.6,5.6,0.464,1.6,3.5,0.457,0.5,0.7,0.744,0.9,2.7,3.6,0.9,0.4,0.3,0.4,1.7
216,Evan Turner,PHI,78,23.0,7.2,2.9,6.8,0.425,0.2,0.6,0.318,1.3,1.6,0.808,0.5,3.4,3.9,2.0,0.6,0.2,1.0,1.8
217,Spencer Hawes,PHI,81,21.2,7.2,3.3,7.0,0.465,0.1,0.5,0.243,0.6,1.1,0.534,1.6,4.1,5.7,1.5,0.4,0.9,1.2,2.5
218,Ryan Gomes,LAC,76,27.6,7.2,2.7,6.6,0.41,0.9,2.8,0.341,0.8,1.1,0.718,0.8,2.5,3.3,1.6,0.8,0.2,0.7,2.1
219,Mickael Pietrus,PHX,57,19.4,7.2,2.5,6.4,0.392,1.5,4.1,0.36,0.7,1.0,0.684,0.3,1.9,2.2,0.6,0.5,0.4,0.7,1.8
220,Sebastian Telfair,MIN,37,19.2,7.2,2.6,6.5,0.402,0.8,2.1,0.359,1.2,1.6,0.733,0.5,1.0,1.5,3.0,0.7,0.1,1.7,1.7
221,Earl Boykins,MIL,57,15.1,7.2,2.7,6.2,0.443,0.5,1.2,0.38,1.2,1.4,0.841,0.3,0.7,1.0,2.5,0.7,0.1,0.9,0.8
222,Keyon Dooling,MIL,80,22.0,7.1,2.6,6.5,0.397,1.0,2.9,0.346,1.0,1.2,0.83,0.2,1.3,1.5,3.0,0.7,0.1,1.1,1.5
223,Nazr Mohammed,OKC,75,17.1,7.1,3.1,6.0,0.522,0.0,0.0,0.0,0.9,1.5,0.598,1.9,3.0,4.9,0.3,0.4,0.7,0.9,2.5
224,James Johnson,TOR,38,21.6,7.1,2.8,6.2,0.456,0.2,0.9,0.235,1.2,1.9,0.662,1.0,2.8,3.7,2.3,0.9,1.0,1.7,2.5
225,Taj Gibson,CHI,80,21.8,7.1,2.9,6.3,0.466,0.0,0.1,0.125,1.3,1.9,0.676,2.0,3.7,5.7,0.7,0.5,1.3,0.9,2.5
226,Shawne Williams,NYK,64,20.7,7.1,2.6,6.0,0.426,1.3,3.3,0.401,0.6,0.8,0.837,0.9,2.8,3.7,0.7,0.6,0.8,0.7,2.6
227,DeAndre Jordan,LAC,80,25.6,7.1,2.9,4.3,0.686,0.0,0.0,0.0,1.2,2.7,0.452,2.6,4.6,7.2,0.5,0.5,1.8,1.3,3.2
228,Christian Eyenga,CLE,44,21.5,6.9,3.0,7.0,0.425,0.6,2.1,0.275,0.4,0.6,0.643,0.6,2.2,2.8,0.8,0.8,0.6,1.1,1.8
229,Derrick Favors,UTA,78,19.7,6.8,2.8,5.3,0.517,0.0,0.0,0.0,1.3,2.2,0.595,2.2,3.1,5.3,0.5,0.4,0.9,1.0,3.2
230,Derek Fisher,LAL,82,28.0,6.8,2.5,6.5,0.389,0.8,1.9,0.396,1.0,1.3,0.806,0.2,1.7,1.9,2.7,1.2,0.1,0.9,2.3
231,Nate Robinson,OKC,59,17.2,6.8,2.5,6.4,0.399,1.1,3.4,0.325,0.6,0.7,0.818,0.3,1.3,1.5,1.9,0.5,0.1,1.2,1.9
232,Matt Barnes,LAL,53,19.2,6.7,2.5,5.3,0.47,0.6,2.0,0.318,1.1,1.5,0.779,1.4,2.9,4.3,1.3,0.7,0.4,1.1,2.4
233,Eric Bledsoe,LAC,81,22.7,6.7,2.5,6.0,0.424,0.4,1.4,0.276,1.2,1.6,0.744,0.8,1.9,2.8,3.6,1.1,0.3,2.4,1.6
234,Luc Mbah a Moute,MIL,79,26.5,6.7,2.5,5.4,0.463,0.0,0.1,0.0,1.7,2.4,0.707,2.1,3.2,5.3,0.9,0.9,0.4,1.0,2.3
235,Anthony Tolliver,MIN,65,21.0,6.7,2.2,4.8,0.45,0.7,1.8,0.409,1.6,2.0,0.802,1.4,3.1,4.5,1.3,0.4,0.4,0.8,2.2
236,Wayne Ellington,MIN,62,19.1,6.6,2.6,6.4,0.403,0.8,2.0,0.397,0.7,0.9,0.792,0.4,1.3,1.7,1.2,0.5,0.0,0.9,1.4
237,Shaun Livingston,CHA,73,17.3,6.6,2.5,5.4,0.466,0.0,0.1,0.25,1.5,1.7,0.864,0.4,1.6,2.0,2.2,0.6,0.4,1.2,1.5
238,Jermaine Taylor,SAC,34,14.2,6.6,2.8,5.8,0.48,0.4,1.3,0.311,0.6,0.8,0.75,0.8,1.1,1.8,0.9,0.4,0.1,1.4,1.1
239,Eddie House,MIA,56,17.5,6.5,2.3,5.7,0.399,1.2,3.1,0.389,0.7,0.7,0.95,0.2,1.5,1.6,1.1,0.6,0.1,0.5,1.2
240,A.J. Price,IND,50,15.9,6.5,2.3,6.4,0.356,0.8,3.0,0.275,1.1,1.6,0.667,0.3,1.1,1.4,2.2,0.6,0.0,1.1,1.2
241,Robin Lopez,PHX,67,14.8,6.4,2.7,5.3,0.501,0.0,0.0,0.0,1.1,1.5,0.74,1.2,2.0,3.2,0.1,0.3,0.7,0.7,2.1
242,Mario Chalmers,MIA,70,22.6,6.4,2.2,5.5,0.399,1.2,3.3,0.359,0.8,0.9,0.871,0.2,1.9,2.1,2.5,1.1,0.1,1.3,2.3
243,Brad Miller,HOU,60,16.9,6.4,2.2,4.9,0.446,0.7,1.8,0.374,1.3,1.6,0.83,0.7,3.0,3.7,2.4,0.5,0.4,0.9,1.6
244,Maurice Evans,WAS,73,21.2,6.3,2.4,5.8,0.417,0.8,2.3,0.329,0.7,0.8,0.897,0.7,1.4,2.1,0.6,0.5,0.2,0.5,1.8
245,Patrick Patterson,HOU,52,16.7,6.3,2.9,5.1,0.558,0.0,0.0,0.0,0.6,0.8,0.714,1.7,2.2,3.8,0.8,0.3,0.7,0.6,1.5
246,Dahntay Jones,IND,45,13.1,6.3,2.2,4.8,0.467,0.3,0.9,0.359,1.5,2.0,0.767,0.1,1.4,1.4,0.7,0.4,0.2,0.7,1.6
247,Ronnie Brewer,CHI,81,22.0,6.2,2.5,5.3,0.48,0.1,0.3,0.222,1.1,1.6,0.654,0.7,2.6,3.2,1.7,1.3,0.3,0.7,1.0
248,Dante Cunningham,CHA,78,21.0,6.2,2.8,6.1,0.462,0.0,0.2,0.077,0.6,0.8,0.726,1.2,2.3,3.6,0.6,0.7,0.6,0.7,2.3
249,Andres Nocioni,PHI,54,17.2,6.1,2.2,5.1,0.426,0.8,2.2,0.356,0.9,1.1,0.803,0.4,2.8,3.1,0.8,0.3,0.3,0.9,1.9
250,Kendrick Perkins,OKC,29,25.6,6.0,2.3,4.5,0.515,0.0,0.0,0.0,1.4,2.5,0.556,2.1,5.9,8.0,0.9,0.3,0.9,1.9,3.1
251,Manny Harris,CLE,54,17.3,5.9,2.0,5.4,0.374,0.6,1.7,0.37,1.3,1.7,0.763,0.7,1.9,2.6,1.6,0.6,0.1,1.2,1.2
252,Alonzo Gee,CLE,56,20.0,5.9,2.2,4.7,0.458,0.3,0.9,0.333,1.3,1.6,0.783,1.1,2.1,3.3,0.7,0.7,0.3,1.0,1.7
253,James Jones,MIA,81,19.1,5.9,1.8,4.3,0.422,1.5,3.5,0.429,0.7,0.9,0.833,0.3,1.7,2.0,0.5,0.4,0.2,0.3,1.6
254,Donte Greene,SAC,69,16.3,5.8,2.3,5.6,0.404,0.7,2.2,0.292,0.6,0.9,0.662,0.7,1.4,2.1,0.7,0.5,0.3,0.9,1.3
255,Ike Diogu,LAC,36,13.0,5.8,2.3,4.1,0.561,0.0,0.0,0.0,1.1,1.7,0.661,1.1,2.1,3.2,0.1,0.1,0.1,0.6,2.0
256,D.J. White,CHA,47,14.6,5.7,2.4,4.7,0.507,0.0,0.0,0.0,1.0,1.4,0.719,0.9,2.4,3.4,0.4,0.3,0.4,0.3,1.6
257,Al-Farouq Aminu,LAC,81,17.9,5.6,2.0,5.0,0.394,0.6,1.8,0.315,1.1,1.5,0.773,0.9,2.4,3.3,0.7,0.7,0.3,1.3,1.5
258,Jordan Hill,HOU,72,15.6,5.6,2.4,4.9,0.491,0.0,0.0,0.0,0.8,1.2,0.706,1.8,2.5,4.3,0.4,0.2,0.7,0.9,2.2
259,Jianlian Yi,WAS,63,17.6,5.6,2.3,5.5,0.418,0.0,0.2,0.231,1.0,1.4,0.681,1.3,2.7,3.9,0.4,0.4,0.5,0.8,1.8
260,Delonte West,BOS,24,18.9,5.6,2.3,5.0,0.458,0.5,1.4,0.364,0.5,0.6,0.867,0.3,1.3,1.5,2.7,0.8,0.4,1.3,1.2
261,Kyle Weaver,UTA,5,13.9,5.6,1.8,5.0,0.36,0.6,1.4,0.429,1.4,1.6,0.875,0.4,1.6,2.0,1.4,0.4,0.4,1.4,0.6
262,Mike Miller,MIA,41,20.4,5.6,2.0,4.9,0.401,1.0,2.9,0.364,0.6,0.8,0.676,0.9,3.6,4.5,1.2,0.5,0.0,1.0,2.1
263,Daequan Cook,OKC,43,13.9,5.6,1.8,4.2,0.436,1.5,3.6,0.422,0.4,0.5,0.8,0.2,1.5,1.7,0.5,0.3,0.0,0.4,1.2
264,Chris Andersen,DEN,45,16.3,5.6,1.8,3.0,0.599,0.0,0.0,0.0,1.9,3.0,0.637,1.7,3.2,4.9,0.4,0.5,1.3,0.6,1.8
265,Luther Head,SAC,36,16.3,5.6,1.9,4.6,0.415,0.7,1.8,0.391,1.1,1.4,0.78,0.4,1.2,1.7,1.9,0.3,0.3,0.9,1.2
266,Marquis Daniels,BOS,49,19.1,5.5,2.3,4.7,0.491,0.1,0.4,0.19,0.8,1.2,0.684,0.5,1.8,2.3,1.3,0.8,0.4,0.8,1.3
267,Nikola Pekovic,MIN,65,13.7,5.5,2.1,4.0,0.517,0.0,0.0,0.0,1.3,1.8,0.763,1.4,1.6,3.0,0.4,0.3,0.5,1.4,2.8
268,Patty Mills,POR,64,12.2,5.5,2.1,5.1,0.412,0.7,2.1,0.353,0.6,0.7,0.766,0.3,0.5,0.8,1.7,0.4,0.0,1.0,1.0
269,Othyus Jeffers,WAS,17,19.0,5.5,1.8,3.8,0.477,0.1,0.2,0.25,1.8,2.7,0.652,1.5,2.5,3.9,1.2,1.0,0.0,0.8,1.9
270,T.J. Ford,IND,41,18.9,5.4,2.2,5.8,0.386,0.1,0.8,0.188,0.9,1.2,0.729,0.4,1.6,2.0,3.4,0.9,0.2,1.5,1.7
271,Gordon Hayward,UTA,72,16.9,5.4,2.0,4.1,0.485,0.5,1.0,0.473,1.0,1.3,0.711,0.6,1.4,1.9,1.1,0.4,0.3,1.0,1.5
272,Marreese Speights,PHI,64,11.5,5.4,2.3,4.5,0.495,0.0,0.1,0.25,0.9,1.1,0.753,1.0,2.3,3.3,0.5,0.1,0.3,0.6,1.9
273,Craig Smith,LAC,48,12.2,5.4,2.2,3.9,0.553,0.0,0.1,0.0,1.0,1.4,0.735,0.9,1.5,2.4,0.6,0.3,0.1,0.7,1.8
274,Jermaine O'Neal,BOS,24,18.0,5.4,2.1,4.5,0.459,0.0,0.0,0.0,1.2,1.8,0.674,1.0,2.6,3.7,0.5,0.1,1.3,1.1,2.7
275,Antonio McDyess,SAS,73,19.0,5.3,2.3,4.7,0.491,0.0,0.0,0.0,0.7,1.1,0.675,1.7,3.7,5.4,1.2,0.5,0.5,1.0,2.2
276,Ryan Hollins,CLE,70,16.9,5.3,1.9,3.1,0.598,0.0,0.0,0.0,1.6,2.3,0.681,1.0,1.7,2.7,0.4,0.3,0.6,1.0,2.8
277,Trevor Booker,WAS,65,16.4,5.3,2.1,3.9,0.549,0.0,0.0,0.0,1.0,1.6,0.673,1.5,2.4,3.9,0.5,0.4,0.6,0.6,1.8
278,DeShawn Stevenson,DAL,72,16.1,5.3,1.8,4.6,0.388,1.3,3.5,0.378,0.5,0.6,0.767,0.3,1.2,1.5,1.1,0.3,0.1,0.6,1.0
279,Leon Powe,MEM,30,10.9,5.3,2.0,4.0,0.496,0.0,0.1,0.0,1.3,2.4,0.556,0.8,1.3,2.1,0.2,0.3,0.1,0.4,1.5
280,Jonny Flynn,MIN,53,18.5,5.3,2.0,5.6,0.365,0.6,1.9,0.31,0.6,0.8,0.762,0.2,1.2,1.5,3.4,0.6,0.1,2.1,1.1
281,Joey Graham,CLE,39,15.0,5.2,2.1,4.6,0.458,0.2,0.8,0.3,0.7,0.9,0.806,0.2,1.9,2.2,0.5,0.2,0.2,0.7,1.9
282,Gary Forbes,DEN,63,12.6,5.2,2.0,4.3,0.454,0.3,0.9,0.328,0.9,1.4,0.678,0.4,1.4,1.8,0.8,0.4,0.1,0.7,1.2
283,Jeff Teague,ATL,70,13.8,5.2,1.9,4.3,0.438,0.3,0.7,0.375,1.1,1.4,0.794,0.2,1.3,1.5,2.0,0.6,0.4,0.9,1.2
284,Danny Green,SAS,8,11.4,5.1,2.1,4.4,0.486,0.9,2.4,0.368,0.0,0.0,0.0,0.4,1.5,1.9,0.3,0.3,0.1,0.6,0.9
285,Thabo Sefolosha,OKC,79,25.9,5.1,2.0,4.2,0.471,0.4,1.3,0.275,0.7,1.0,0.747,0.8,3.6,4.4,1.4,1.2,0.5,0.7,2.2
286,Vladimir Radmanovic,GSW,74,15.8,5.1,1.9,4.3,0.431,0.9,2.3,0.405,0.4,0.5,0.882,0.9,2.0,2.9,1.1,0.6,0.6,0.8,2.1
287,Terrence Williams,HOU,21,13.8,5.0,2.0,5.5,0.374,0.3,1.0,0.273,0.7,1.0,0.667,0.2,2.2,2.4,1.8,0.4,0.0,1.6,1.2
288,Zabian Dowdell,PHX,24,12.2,5.0,2.1,5.2,0.408,0.1,0.4,0.3,0.7,0.7,0.941,0.2,0.6,0.8,2.1,0.8,0.1,1.2,1.3
289,Josh Childress,PHX,54,16.6,5.0,2.2,4.0,0.565,0.0,0.3,0.063,0.5,1.1,0.492,1.3,1.6,2.9,0.8,0.6,0.4,0.8,1.3
290,Zydrunas Ilgauskas,MIA,72,15.9,5.0,2.3,4.4,0.508,0.0,0.0,0.0,0.5,0.6,0.783,1.5,2.5,4.0,0.4,0.3,0.8,0.7,2.6
291,Andris Biedrins,GSW,59,23.7,5.0,2.4,4.5,0.534,0.0,0.0,0.0,0.2,0.5,0.323,2.5,4.8,7.2,1.0,0.9,0.9,1.0,3.4
292,C.J. Watson,CHI,82,13.3,4.9,1.8,4.8,0.371,0.5,1.4,0.393,0.8,1.1,0.742,0.2,1.0,1.1,2.3,0.7,0.1,0.9,1.0
293,Mehmet Okur,UTA,13,13.0,4.9,1.7,4.8,0.355,0.4,1.2,0.313,1.2,1.5,0.75,0.7,1.6,2.3,1.5,0.3,0.3,0.5,1.4
294,James Posey,IND,49,17.1,4.9,1.7,4.9,0.336,1.4,4.3,0.316,0.2,0.3,0.733,0.2,2.8,3.0,0.7,0.5,0.1,0.5,2.1
295,Henry Walker,NYK,61,12.9,4.9,1.7,3.9,0.441,1.0,2.5,0.386,0.5,0.7,0.705,0.3,1.7,2.0,0.6,0.3,0.1,0.6,1.3
296,Carlos Arroyo,BOS,64,18.5,4.8,1.9,4.3,0.44,0.5,1.1,0.449,0.6,0.7,0.83,0.3,1.3,1.6,2.0,0.3,0.0,0.9,1.1
297,Brian Cook,LAC,40,11.2,4.8,1.8,4.3,0.424,0.9,2.0,0.43,0.4,0.6,0.625,0.5,1.9,2.4,0.4,0.3,0.3,0.6,1.9
298,Rasual Butler,CHI,47,16.4,4.7,1.7,5.0,0.333,1.0,2.9,0.338,0.4,0.6,0.667,0.2,1.4,1.6,0.6,0.2,0.3,0.5,0.8
299,Rodney Carney,MEM,27,12.4,4.7,1.7,4.1,0.418,0.6,1.4,0.447,0.7,1.0,0.667,0.5,1.3,1.8,0.4,0.4,0.2,0.6,1.2
300,Marcus Camby,POR,59,26.1,4.7,2.0,5.0,0.398,0.0,0.0,0.0,0.7,1.2,0.614,3.1,7.2,10.3,2.1,0.7,1.6,1.1,2.4
