#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
150,Cody Zeller,CHA,58,23.1,11.1,4.3,8.3,0.524,0.3,1.3,0.24,2.1,3.1,0.682,2.8,4.3,7.1,1.5,0.7,0.4,1.3,2.4
151,Cedi Osman,CLE,65,29.4,11.0,4.1,9.4,0.437,1.9,4.9,0.383,1.0,1.4,0.67,0.6,3.0,3.6,2.4,0.8,0.2,1.4,2.5
152,Mychal Mulder,GSW,7,29.1,11.0,3.7,9.6,0.388,2.3,7.4,0.308,1.3,1.7,0.75,0.4,2.9,3.3,1.1,0.3,0.1,0.7,2.9
153,Rodney Hood,POR,21,29.5,11.0,4.1,8.2,0.506,1.7,3.4,0.493,1.0,1.3,0.778,0.5,3.0,3.4,1.5,0.8,0.2,0.9,2.2
154,Dejounte Murray,SAS,66,25.6,10.9,4.5,9.7,0.462,0.6,1.7,0.369,1.4,1.7,0.798,1.0,4.8,5.8,4.1,1.7,0.3,1.9,2.2
155,Ish Smith,WAS,68,26.3,10.9,4.5,10.1,0.447,0.9,2.5,0.367,0.9,1.3,0.721,0.4,2.8,3.2,4.9,0.9,0.4,1.4,1.6
156,Cameron Payne,PHX,8,22.9,10.9,4.1,8.5,0.485,1.9,3.6,0.517,0.8,0.9,0.857,0.5,3.4,3.9,3.0,1.0,0.3,1.4,2.5
157,Jeff Teague,ATL,59,24.8,10.9,3.6,8.3,0.436,0.7,2.0,0.368,2.9,3.3,0.873,0.5,1.9,2.4,5.2,0.7,0.3,2.0,1.8
158,Steven Adams,OKC,63,26.7,10.9,4.5,7.6,0.592,0.0,0.0,0.333,1.9,3.2,0.582,3.3,6.0,9.3,2.3,0.8,1.1,1.5,1.9
159,Rudy Gay,SAS,67,21.8,10.8,4.0,8.9,0.446,1.1,3.3,0.336,1.8,2.0,0.882,0.9,4.5,5.4,1.7,0.5,0.5,1.3,1.5
160,Dario Saric,PHX,66,24.7,10.7,3.9,8.2,0.476,1.3,3.6,0.357,1.6,1.9,0.844,1.5,4.6,6.2,1.9,0.6,0.2,1.3,2.4
161,OG Anunoby,TOR,69,29.9,10.6,4.1,8.2,0.505,1.3,3.3,0.39,1.0,1.5,0.706,1.2,4.1,5.3,1.6,1.4,0.7,1.1,2.4
162,Jae Crowder,MIA,65,28.8,10.5,3.5,8.7,0.401,2.1,6.1,0.343,1.5,1.9,0.776,0.8,5.1,5.9,2.5,1.1,0.4,1.1,2.2
163,Cam Reddish,ATL,58,26.7,10.5,3.7,9.6,0.384,1.4,4.3,0.332,1.7,2.2,0.802,0.6,3.1,3.7,1.5,1.1,0.5,1.7,2.3
164,D.J. Augustin,ORL,57,24.9,10.5,3.2,8.1,0.399,1.2,3.5,0.348,2.8,3.2,0.89,0.4,1.8,2.1,4.6,0.6,0.0,1.5,1.3
165,Danuel House,HOU,63,30.4,10.5,3.7,8.6,0.427,2.0,5.6,0.363,1.2,1.4,0.811,0.9,3.3,4.2,1.3,1.1,0.5,0.9,2.1
166,"Troy Brown, Jr.",WAS,69,25.8,10.4,4.0,9.0,0.439,0.9,2.6,0.341,1.6,2.0,0.784,1.1,4.4,5.6,2.6,1.2,0.1,1.1,1.9
167,Gary Harris,DEN,56,31.8,10.4,3.9,9.3,0.42,1.3,3.8,0.333,1.3,1.6,0.815,0.5,2.4,2.9,2.1,1.4,0.3,1.1,2.1
168,Garrett Temple,BRK,62,27.9,10.3,3.6,9.5,0.378,2.0,6.2,0.329,1.1,1.4,0.805,0.5,3.0,3.5,2.5,0.8,0.5,1.0,1.7
169,Shabazz Napier,WAS,56,24.0,10.3,3.4,8.1,0.412,1.4,4.3,0.317,2.3,2.7,0.824,0.5,2.4,2.8,4.7,1.2,0.2,2.3,1.8
170,Thaddeus Young,CHI,64,24.9,10.3,4.2,9.4,0.448,1.2,3.5,0.356,0.7,1.1,0.583,1.5,3.5,4.9,1.8,1.4,0.4,1.6,2.1
171,Doug McDermott,IND,69,19.9,10.3,3.9,7.9,0.488,1.9,4.3,0.435,0.7,0.8,0.828,0.4,2.1,2.5,1.1,0.2,0.1,0.6,1.7
172,Langston Galloway,DET,66,25.8,10.3,3.6,8.2,0.435,2.0,5.0,0.399,1.1,1.3,0.859,0.5,1.8,2.3,1.5,0.7,0.2,0.6,1.5
173,Malik Monk,CHA,55,21.3,10.3,3.9,8.9,0.434,1.1,3.7,0.284,1.5,1.8,0.82,0.5,2.4,2.9,2.1,0.5,0.3,1.4,1.3
174,Bobby Portis,NYK,66,21.1,10.1,4.0,8.9,0.45,1.0,2.8,0.358,1.1,1.4,0.763,1.2,3.9,5.1,1.5,0.5,0.3,1.1,1.7
175,Josh Hart,NOP,65,27.0,10.1,3.5,8.2,0.423,1.9,5.4,0.342,1.3,1.8,0.739,0.9,5.6,6.5,1.7,1.0,0.4,1.2,2.5
176,"Larry Nance, Jr.",CLE,56,26.3,10.1,4.1,7.7,0.531,1.0,2.8,0.352,0.9,1.3,0.676,1.9,5.4,7.3,2.2,1.0,0.4,1.1,1.6
177,Ben McLemore,HOU,71,22.8,10.1,3.4,7.7,0.444,2.5,6.4,0.4,0.7,0.9,0.746,0.3,1.9,2.2,0.8,0.6,0.2,0.7,2.2
178,Elfrid Payton,NYK,45,27.7,10.0,4.3,9.8,0.439,0.3,1.5,0.203,1.1,1.9,0.57,1.2,3.6,4.7,7.2,1.6,0.4,2.1,2.0
179,"Kevin Porter, Jr.",CLE,50,23.2,10.0,3.7,8.4,0.442,1.1,3.2,0.335,1.5,2.0,0.723,0.4,2.8,3.2,2.2,0.9,0.3,1.9,2.7
180,Tomas Satoransky,CHI,65,28.9,9.9,3.6,8.5,0.43,1.0,3.1,0.322,1.6,1.9,0.876,1.2,2.7,3.9,5.4,1.2,0.1,2.0,2.1
181,Joe Ingles,UTA,72,29.7,9.8,3.4,7.7,0.445,2.0,4.9,0.399,1.0,1.3,0.787,0.4,3.5,3.9,5.2,0.9,0.2,2.0,2.1
182,Furkan Korkmaz,PHI,72,21.7,9.8,3.4,7.8,0.43,2.0,4.9,0.402,1.1,1.4,0.755,0.3,2.1,2.3,1.1,0.6,0.2,0.8,1.4
183,Frank Kaminsky,PHX,39,19.9,9.7,3.5,7.9,0.45,1.1,3.2,0.331,1.6,2.3,0.678,0.9,3.6,4.5,1.9,0.4,0.3,0.9,1.9
184,Mitchell Robinson,NYK,61,23.2,9.7,4.1,5.6,0.742,0.0,0.0,0.0,1.4,2.4,0.568,3.0,4.0,7.0,0.6,0.9,2.0,0.6,3.2
185,Markieff Morris,LAL,58,20.5,9.7,3.5,7.9,0.443,1.5,3.9,0.386,1.1,1.5,0.776,0.7,3.1,3.8,1.3,0.5,0.3,1.3,2.3
186,Dorian Finney-Smith,DAL,71,29.9,9.5,3.4,7.4,0.466,1.6,4.3,0.376,1.1,1.5,0.722,2.0,3.7,5.7,1.6,0.6,0.5,1.0,2.5
187,Aaron Holiday,IND,66,24.5,9.5,3.5,8.5,0.414,1.3,3.3,0.394,1.1,1.3,0.851,0.3,2.0,2.4,3.4,0.8,0.2,1.3,1.8
188,Jeff Green,HOU,48,20.0,9.4,3.3,7.2,0.462,1.3,3.8,0.339,1.5,1.9,0.802,0.5,2.3,2.8,1.0,0.5,0.4,0.9,1.9
189,Shake Milton,PHI,40,20.1,9.4,3.4,6.9,0.484,1.5,3.4,0.43,1.3,1.6,0.785,0.4,1.8,2.2,2.6,0.5,0.2,1.2,2.3
190,Dwight Powell,DAL,40,26.5,9.4,3.7,5.7,0.638,0.3,1.0,0.256,1.9,2.8,0.667,1.9,3.8,5.7,1.5,0.9,0.5,0.9,2.6
191,George Hill,MIL,59,21.5,9.4,3.3,6.4,0.516,1.4,3.0,0.46,1.4,1.7,0.842,0.8,2.2,3.0,3.1,0.8,0.1,1.0,1.4
192,Kentavious Caldwell-Pope,LAL,69,25.5,9.3,3.4,7.3,0.467,1.3,3.5,0.385,1.1,1.5,0.775,0.6,1.5,2.1,1.6,0.8,0.2,0.9,1.9
193,"Michael Porter, Jr.",DEN,55,16.4,9.3,3.5,7.0,0.509,1.1,2.7,0.422,1.1,1.3,0.833,1.2,3.5,4.7,0.8,0.5,0.5,0.9,1.8
194,Marquese Chriss,GSW,59,20.3,9.3,3.6,6.5,0.545,0.1,0.7,0.205,2.0,2.6,0.769,1.9,4.3,6.2,1.9,0.7,1.1,1.3,2.1
195,Landry Shamet,LAC,53,27.4,9.3,3.0,7.4,0.404,2.1,5.6,0.375,1.2,1.4,0.855,0.1,1.8,1.9,1.9,0.4,0.2,0.8,2.7
196,Daniel Theis,BOS,65,24.1,9.2,3.7,6.6,0.566,0.5,1.5,0.333,1.3,1.8,0.763,2.2,4.4,6.6,1.7,0.6,1.3,0.8,3.4
197,Donte DiVincenzo,MIL,66,23.0,9.2,3.5,7.7,0.455,1.3,3.7,0.336,1.0,1.3,0.733,1.0,3.8,4.8,2.3,1.3,0.3,1.4,1.7
198,Jarrett Culver,MIN,63,23.9,9.2,3.7,9.0,0.404,1.0,3.5,0.299,0.9,1.9,0.462,1.1,2.3,3.4,1.7,0.9,0.6,1.3,2.0
199,Mikal Bridges,PHX,73,28.0,9.1,3.4,6.6,0.51,1.0,2.7,0.361,1.4,1.7,0.844,0.9,3.1,4.0,1.8,1.4,0.6,1.0,2.2
200,Jake Layman,MIN,23,22.0,9.1,3.5,7.8,0.453,1.0,3.1,0.333,1.0,1.4,0.75,0.7,1.7,2.5,0.7,0.7,0.4,1.0,2.0
201,Maxi Kleber,DAL,74,25.5,9.1,3.2,6.9,0.461,1.6,4.3,0.373,1.1,1.3,0.849,1.5,3.7,5.2,1.2,0.3,1.1,0.8,2.4
202,Keldon Johnson,SAS,17,17.7,9.1,3.1,5.2,0.596,0.8,1.3,0.591,2.1,2.6,0.795,0.6,2.8,3.4,0.9,0.8,0.1,0.8,1.6
203,Monte Morris,DEN,73,22.4,9.0,3.6,7.8,0.459,0.9,2.4,0.378,1.0,1.2,0.843,0.3,1.5,1.9,3.5,0.8,0.2,0.7,1.0
204,Derrick Favors,NOP,51,24.4,9.0,4.1,6.6,0.617,0.0,0.1,0.143,0.8,1.4,0.563,3.2,6.6,9.8,1.6,0.6,0.9,1.1,2.1
205,Svi Mykhailiuk,DET,56,22.6,9.0,3.0,7.2,0.41,2.1,5.1,0.404,1.0,1.3,0.814,0.3,1.6,1.9,1.9,0.7,0.1,1.1,1.6
206,Josh Jackson,MEM,22,17.3,9.0,3.2,7.2,0.44,1.0,3.3,0.319,1.6,2.3,0.7,0.5,2.5,3.0,1.6,0.8,0.4,1.3,1.8
207,Naz Reid,MIN,30,16.5,9.0,3.3,8.1,0.412,1.1,3.2,0.33,1.2,1.8,0.698,1.1,3.0,4.1,1.2,0.6,0.7,0.7,2.8
208,"Bruce Brown, Jr.",DET,58,28.2,8.9,3.4,7.7,0.443,0.6,1.7,0.344,1.5,2.1,0.739,1.1,3.7,4.7,4.0,1.1,0.5,1.7,2.8
209,"Gary Trent, Jr.",POR,61,21.8,8.9,3.2,7.2,0.444,1.8,4.4,0.418,0.6,0.7,0.822,0.4,1.2,1.6,1.0,0.8,0.3,0.3,1.5
210,Cameron Johnson,PHX,57,22.0,8.8,3.1,7.1,0.435,1.9,4.8,0.39,0.8,1.0,0.807,0.9,2.4,3.3,1.2,0.6,0.4,0.6,1.5
211,Jordan Poole,GSW,57,22.3,8.8,2.9,8.8,0.333,1.3,4.6,0.279,1.7,2.1,0.798,0.2,1.9,2.1,2.4,0.6,0.2,1.3,1.6
212,Kent Bazemore,SAC,68,24.8,8.8,2.9,7.9,0.375,1.2,3.6,0.344,1.7,2.2,0.769,0.4,3.9,4.3,1.4,1.1,0.6,1.3,2.9
213,Austin Rivers,HOU,68,23.4,8.8,3.1,7.4,0.421,1.4,4.0,0.356,1.1,1.6,0.703,0.4,2.2,2.6,1.7,0.7,0.1,0.7,1.9
214,Moe Wagner,WAS,45,18.6,8.7,3.2,5.9,0.545,0.6,1.8,0.313,1.7,2.1,0.821,1.2,3.6,4.9,1.2,0.6,0.4,1.5,3.4
215,Grayson Allen,MEM,38,18.9,8.7,3.1,6.6,0.466,1.5,3.7,0.404,1.0,1.2,0.867,0.2,2.0,2.2,1.4,0.3,0.1,0.9,1.4
216,Avery Bradley,LAL,49,24.2,8.6,3.5,7.8,0.444,1.3,3.5,0.364,0.4,0.5,0.833,0.4,2.0,2.3,1.3,0.9,0.1,1.0,2.2
217,Josh Okogie,MIN,62,25.0,8.6,2.7,6.4,0.427,0.7,2.5,0.266,2.5,3.1,0.796,1.4,2.9,4.3,1.6,1.1,0.4,1.4,2.2
218,Derrick Jones,MIA,59,23.3,8.5,3.1,5.9,0.527,0.6,2.2,0.28,1.6,2.1,0.772,1.1,2.8,3.9,1.1,1.0,0.6,0.5,2.2
219,James Johnson,MIN,32,19.4,8.4,3.2,6.7,0.479,1.0,2.8,0.363,1.0,1.5,0.646,0.8,2.9,3.7,2.3,0.8,1.0,1.5,2.5
220,Jeremy Pargo,GSW,3,14.8,8.3,3.7,7.3,0.5,1.0,2.3,0.429,0.0,0.3,0.0,0.3,0.7,1.0,2.7,0.3,0.0,1.3,2.7
221,E'Twaun Moore,NOP,56,18.2,8.3,3.3,7.8,0.426,1.1,3.0,0.377,0.6,0.8,0.689,0.6,1.8,2.3,1.4,0.6,0.2,0.7,1.4
222,DeAndre Jordan,BRK,56,22.0,8.3,3.4,5.1,0.666,0.0,0.0,0.0,1.5,2.2,0.68,2.5,7.5,10.0,1.9,0.3,0.9,1.3,2.0
223,Ivica Zubac,LAC,72,18.4,8.3,3.3,5.4,0.611,0.0,0.0,0.0,1.7,2.3,0.747,2.8,4.8,7.6,1.1,0.2,0.9,0.8,2.3
224,Anfernee Simons,POR,70,20.7,8.3,3.1,7.7,0.399,1.1,3.2,0.332,1.1,1.3,0.826,0.4,1.8,2.2,1.4,0.4,0.1,0.9,1.9
225,Justin Holiday,IND,73,25.0,8.3,2.8,6.7,0.428,1.8,4.5,0.405,0.7,0.9,0.791,0.4,2.8,3.3,1.3,1.2,0.6,0.6,1.9
226,Kelly Olynyk,MIA,67,19.4,8.2,2.7,5.9,0.462,1.4,3.5,0.406,1.3,1.5,0.86,0.7,3.9,4.6,1.7,0.7,0.3,1.1,2.6
227,Jalen Brunson,DAL,57,17.9,8.2,3.2,6.8,0.466,0.8,2.1,0.358,1.1,1.3,0.813,0.4,2.0,2.4,3.3,0.4,0.1,1.2,1.3
228,Jahlil Okafor,NOP,30,15.6,8.1,3.4,5.4,0.623,0.0,0.1,0.333,1.3,2.1,0.645,1.6,2.6,4.2,1.2,0.2,0.7,1.3,2.2
229,Enes Freedom,BOS,58,17.0,8.1,3.4,6.0,0.572,0.0,0.1,0.143,1.2,1.7,0.707,2.8,4.6,7.4,1.0,0.4,0.7,1.0,1.7
230,Reggie Bullock,NYK,29,23.6,8.1,3.1,7.7,0.402,1.3,3.8,0.333,0.6,0.7,0.81,0.4,1.9,2.3,1.4,0.9,0.1,0.7,1.9
231,Danny Green,LAL,68,24.8,8.0,2.9,7.0,0.416,1.8,4.8,0.367,0.5,0.7,0.688,0.8,2.6,3.3,1.3,1.3,0.5,0.9,2.0
232,Tony Snell,DET,59,27.8,8.0,2.9,6.5,0.445,1.7,4.3,0.402,0.5,0.5,1.0,0.2,1.7,1.9,2.2,0.5,0.3,0.5,1.7
233,Draymond Green,GSW,43,28.4,8.0,2.9,7.3,0.389,0.8,3.0,0.279,1.5,1.9,0.759,0.5,5.7,6.2,6.2,1.4,0.8,2.3,2.6
234,Sindarius Thornwell,NOP,2,17.7,8.0,3.0,5.5,0.545,1.0,2.0,0.5,1.0,2.0,0.5,0.0,2.0,2.0,2.0,0.5,0.5,1.0,1.0
235,Trevor Ariza,POR,53,28.2,8.0,2.7,6.1,0.438,1.5,3.9,0.372,1.2,1.4,0.838,0.6,4.0,4.6,1.7,1.3,0.3,1.1,2.1
236,Alex Len,SAC,55,17.6,8.0,3.2,5.8,0.555,0.3,1.1,0.271,1.2,1.9,0.648,1.8,4.0,5.8,0.9,0.4,0.9,1.0,2.3
237,Patrick Beverley,LAC,51,26.3,7.9,2.9,6.7,0.431,1.6,4.0,0.388,0.6,0.9,0.66,1.1,4.1,5.2,3.6,1.1,0.5,1.3,3.1
238,Chandler Hutchison,CHI,28,18.8,7.8,2.9,6.3,0.457,0.4,1.4,0.316,1.6,2.8,0.59,0.6,3.2,3.9,0.9,1.0,0.3,1.0,1.7
239,Timothe Luwawu-Cabarrot,BRK,47,18.1,7.8,2.5,5.7,0.435,1.3,3.4,0.388,1.5,1.7,0.852,0.6,2.1,2.7,0.6,0.4,0.1,0.8,2.3
240,J.J. Barea,DAL,29,15.5,7.7,2.9,7.1,0.411,1.1,2.9,0.376,0.7,0.8,0.909,0.3,1.5,1.8,3.9,0.2,0.1,1.3,0.9
241,Jordan McLaughlin,MIN,30,19.7,7.6,2.9,5.9,0.489,1.0,2.5,0.382,0.9,1.3,0.667,0.2,1.4,1.6,4.2,1.1,0.1,1.0,1.0
242,De'Anthony Melton,MEM,60,19.5,7.6,2.7,6.7,0.401,0.7,2.3,0.286,1.6,2.0,0.769,0.7,3.0,3.7,2.9,1.3,0.3,1.4,1.8
243,Omari Spellman,GSW,49,18.1,7.6,2.6,6.0,0.431,0.9,2.2,0.391,1.5,1.9,0.793,1.6,2.9,4.5,1.0,0.7,0.5,1.1,1.3
244,Terence Davis,TOR,72,16.8,7.5,2.8,6.1,0.456,1.3,3.4,0.388,0.7,0.8,0.864,0.7,2.6,3.3,1.6,0.5,0.2,1.1,1.7
245,Marc Gasol,TOR,44,26.4,7.5,2.7,6.3,0.427,1.3,3.4,0.385,0.8,1.1,0.735,0.7,5.5,6.3,3.3,0.8,0.9,1.3,2.8
246,Dwight Howard,LAL,69,18.9,7.5,2.9,4.0,0.729,0.0,0.1,0.6,1.6,3.1,0.514,2.5,4.9,7.3,0.7,0.4,1.1,1.2,3.2
247,Ian Mahinmi,WAS,38,21.3,7.4,2.7,5.5,0.495,0.1,0.7,0.192,1.8,3.0,0.619,2.1,3.7,5.7,1.3,0.8,1.2,1.2,3.0
248,Tyus Jones,MEM,65,19.0,7.4,3.0,6.6,0.459,0.7,1.9,0.379,0.7,0.9,0.741,0.1,1.4,1.6,4.4,0.9,0.1,0.8,0.7
249,Ky Bowman,GSW,45,22.6,7.4,3.0,7.1,0.417,0.7,2.4,0.308,0.8,0.9,0.829,0.5,2.1,2.7,2.9,1.0,0.2,1.6,2.3
250,Bismack Biyombo,CHA,53,19.4,7.4,2.8,5.2,0.543,0.0,0.0,0.0,1.7,2.8,0.603,2.3,3.5,5.8,0.9,0.2,0.9,0.9,2.2
251,Jaxson Hayes,NOP,64,16.9,7.4,2.7,4.1,0.669,0.0,0.1,0.25,1.9,3.0,0.647,1.5,2.5,4.1,0.9,0.4,0.9,0.8,2.5
252,Wesley Matthews,MIL,67,24.4,7.4,2.5,6.3,0.396,1.6,4.4,0.364,0.8,1.0,0.765,0.3,2.1,2.5,1.4,0.6,0.1,0.6,1.5
253,Gorgui Dieng,MEM,63,17.4,7.4,2.6,5.8,0.456,0.9,2.4,0.355,1.2,1.6,0.772,1.4,4.2,5.6,1.2,0.8,0.9,1.0,2.0
254,Trey Burke,DAL,33,15.8,7.4,2.8,6.3,0.45,1.0,2.3,0.427,0.7,0.9,0.793,0.5,1.0,1.5,2.5,0.5,0.1,0.6,1.0
255,Nerlens Noel,OKC,61,18.5,7.4,3.0,4.4,0.684,0.0,0.0,0.333,1.3,1.7,0.755,1.5,3.4,4.9,0.9,1.0,1.5,1.1,2.7
256,Brandon Knight,DET,25,18.5,7.3,2.4,6.7,0.353,1.8,5.2,0.344,0.8,1.4,0.588,0.2,1.5,1.6,2.8,0.4,0.1,1.5,1.6
257,Emmanuel Mudiay,UTA,54,15.7,7.3,2.8,6.1,0.462,0.6,1.6,0.345,1.2,1.5,0.759,0.3,2.0,2.3,2.1,0.4,0.2,1.4,1.3
258,Kris Dunn,CHI,51,24.9,7.3,3.0,6.7,0.444,0.6,2.2,0.259,0.8,1.1,0.741,0.5,3.2,3.6,3.4,2.0,0.3,1.3,3.1
259,Willie Cauley-Stein,DAL,54,20.3,7.2,3.2,5.6,0.579,0.0,0.0,0.0,0.7,1.2,0.606,1.6,4.3,5.8,1.3,0.9,1.1,0.7,2.2
260,Michael Carter-Williams,ORL,45,18.5,7.2,2.5,5.8,0.427,0.5,1.7,0.293,1.8,2.1,0.832,1.0,2.2,3.3,2.4,1.1,0.5,1.2,1.9
261,Mason Plumlee,DEN,61,17.3,7.2,2.9,4.7,0.615,0.0,0.1,0.0,1.4,2.5,0.535,1.6,3.6,5.2,2.5,0.5,0.6,1.3,2.3
262,Rajon Rondo,LAL,48,20.5,7.1,2.9,6.8,0.418,0.9,2.6,0.328,0.6,0.9,0.659,0.5,2.5,3.0,5.0,0.8,0.0,1.9,1.2
263,Jeremiah Martin,BRK,9,11.0,7.1,2.7,5.9,0.453,0.6,2.0,0.278,1.2,1.6,0.786,0.1,1.0,1.1,2.0,0.8,0.2,0.4,0.8
264,Tyler Johnson,BRK,39,18.2,7.0,2.5,6.4,0.388,1.0,3.1,0.319,1.1,1.3,0.84,0.5,1.5,1.9,1.9,0.4,0.2,0.7,1.5
265,Zach Collins,POR,11,26.4,7.0,2.9,6.2,0.471,0.6,1.7,0.368,0.5,0.7,0.75,2.3,4.0,6.3,1.5,0.5,0.5,1.3,3.3
266,Rondae Hollis-Jefferson,TOR,60,18.7,7.0,2.6,5.5,0.471,0.1,0.4,0.13,1.8,2.4,0.734,1.8,2.9,4.7,1.8,0.8,0.4,1.0,1.9
267,P.J. Tucker,HOU,72,34.3,6.9,2.5,5.9,0.415,1.5,4.2,0.358,0.5,0.7,0.813,1.6,5.1,6.6,1.6,1.1,0.5,1.0,3.2
268,Hamidou Diallo,OKC,46,19.5,6.9,2.9,6.4,0.446,0.3,1.2,0.281,0.8,1.4,0.603,1.0,2.7,3.6,0.8,0.8,0.2,1.1,2.2
269,Delon Wright,DAL,73,21.5,6.9,2.6,5.6,0.462,0.6,1.7,0.37,1.1,1.4,0.77,1.0,2.9,3.8,3.3,1.2,0.3,1.0,1.3
270,Frank Mason,MIL,9,13.1,6.9,2.6,5.7,0.451,0.7,2.3,0.286,1.1,1.9,0.588,0.6,1.6,2.1,3.2,0.6,0.1,1.2,1.2
271,Harry Giles,SAC,46,14.5,6.9,3.0,5.5,0.554,0.0,0.0,0.0,0.8,1.1,0.776,0.9,3.2,4.1,1.3,0.5,0.4,1.0,2.6
272,Brad Wanamaker,BOS,71,19.3,6.9,2.3,5.1,0.448,0.5,1.4,0.363,1.8,1.9,0.926,0.3,1.7,2.0,2.5,0.9,0.2,1.1,1.9
273,Denzel Valentine,CHI,36,13.6,6.8,2.7,6.6,0.409,1.3,3.8,0.336,0.2,0.2,0.75,0.3,1.8,2.1,1.2,0.7,0.2,0.7,1.4
274,JaMychal Green,LAC,63,20.7,6.8,2.4,5.6,0.429,1.5,3.8,0.387,0.6,0.8,0.75,1.2,4.9,6.2,0.8,0.5,0.4,0.9,2.8
275,Luguentz Dort,OKC,36,22.8,6.8,2.4,6.1,0.394,0.8,2.8,0.297,1.2,1.5,0.792,0.7,1.6,2.3,0.8,0.9,0.1,0.6,2.7
276,Boban Marjanovic,DAL,43,9.8,6.7,2.8,4.9,0.576,0.1,0.4,0.235,1.0,1.3,0.754,1.5,3.0,4.6,0.5,0.2,0.2,0.7,1.3
277,Damyean Dotson,NYK,48,17.4,6.7,2.5,6.0,0.414,1.2,3.4,0.362,0.5,0.7,0.667,0.2,1.7,1.9,1.2,0.5,0.1,0.4,0.9
278,Dragan Bender,GSW,16,17.8,6.7,2.6,5.8,0.446,0.9,2.7,0.349,0.6,0.9,0.714,1.0,3.6,4.6,1.8,0.3,0.6,1.3,2.6
279,Kyle Korver,MIL,58,16.5,6.7,2.2,5.1,0.43,1.7,4.1,0.418,0.6,0.7,0.854,0.3,1.8,2.1,1.2,0.4,0.2,0.8,1.3
280,Chris Boucher,TOR,62,13.2,6.6,2.3,4.8,0.472,0.6,1.9,0.322,1.5,1.9,0.784,1.7,2.7,4.5,0.4,0.4,1.0,0.5,1.8
281,Nicolo Melli,NOP,60,17.4,6.6,2.3,5.4,0.421,1.2,3.4,0.335,0.9,1.2,0.74,0.6,2.4,3.0,1.4,0.6,0.4,0.8,2.1
282,James Ennis,ORL,69,18.3,6.6,2.3,5.2,0.446,0.8,2.4,0.325,1.1,1.4,0.806,1.0,2.5,3.6,0.9,0.5,0.3,0.8,2.0
283,Ersan Ilyasova,MIL,63,15.7,6.6,2.3,5.0,0.466,0.8,2.2,0.365,1.1,1.4,0.828,1.0,3.8,4.8,0.8,0.4,0.3,0.5,1.5
284,JaVale McGee,LAL,68,16.6,6.6,2.9,4.5,0.637,0.0,0.1,0.5,0.8,1.2,0.646,1.8,3.9,5.7,0.5,0.5,1.4,0.8,2.3
285,Keita Bates-Diop,DEN,44,16.9,6.5,2.3,5.3,0.427,0.8,2.3,0.33,1.2,1.7,0.72,0.6,2.3,2.9,0.7,0.4,0.5,0.4,1.0
286,T.J. McConnell,IND,71,18.7,6.5,3.0,5.8,0.516,0.1,0.2,0.294,0.5,0.6,0.833,0.5,2.1,2.7,5.0,0.8,0.2,1.4,1.0
287,Allonzo Trier,NYK,24,12.1,6.5,2.1,4.4,0.481,0.8,2.2,0.358,1.4,1.8,0.791,0.3,1.0,1.2,1.2,0.1,0.2,0.9,1.2
288,Kevin Knox,NYK,65,17.9,6.4,2.2,6.2,0.359,1.0,3.1,0.327,1.0,1.6,0.653,0.4,2.4,2.8,0.9,0.4,0.4,0.7,1.6
289,Trey Lyles,SAS,63,20.2,6.4,2.4,5.4,0.446,1.0,2.7,0.387,0.5,0.7,0.733,1.1,4.6,5.7,1.1,0.4,0.4,0.6,1.6
290,C.J. Miles,WAS,10,16.1,6.4,1.9,5.9,0.322,1.1,3.5,0.314,1.5,2.0,0.75,0.4,0.8,1.2,1.2,1.0,0.4,0.4,1.4
291,Sekou Doumbouya,DET,38,19.8,6.4,2.4,6.2,0.39,0.7,2.6,0.286,0.8,1.2,0.674,0.5,2.6,3.1,0.5,0.5,0.2,0.9,2.1
292,Lonnie Walker,SAS,61,16.2,6.4,2.5,5.9,0.426,0.7,1.7,0.406,0.7,1.0,0.721,0.4,1.9,2.3,1.1,0.5,0.2,0.7,1.3
293,Cory Joseph,SAC,72,24.4,6.4,2.4,5.7,0.415,0.8,2.2,0.352,0.8,1.0,0.857,0.6,2.0,2.6,3.5,0.7,0.3,1.1,1.8
294,Kelan Martin,MIN,31,16.0,6.4,2.3,5.8,0.392,0.8,3.1,0.26,1.0,1.0,0.968,0.4,2.7,3.1,0.7,0.2,0.3,0.6,1.6
295,Royce O'Neale,UTA,71,28.9,6.3,2.2,5.1,0.433,1.3,3.4,0.377,0.6,0.8,0.764,0.4,5.1,5.5,2.5,0.8,0.5,0.9,2.8
296,Marco Belinelli,SAS,57,15.5,6.3,2.2,5.5,0.392,1.2,3.1,0.376,0.8,1.0,0.828,0.1,1.6,1.7,1.2,0.2,0.0,0.3,0.8
297,Frank Jackson,NOP,59,13.5,6.3,2.3,5.6,0.405,0.8,2.4,0.326,0.9,1.3,0.747,0.4,1.0,1.4,1.0,0.3,0.1,0.8,1.3
298,Abdel Nader,OKC,55,15.8,6.3,2.2,4.8,0.468,0.9,2.3,0.375,0.9,1.2,0.773,0.3,1.6,1.8,0.7,0.4,0.4,0.8,1.4
