#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
150,Antonio Daniels,SAS,82,26.5,9.2,3.3,7.5,0.44,0.7,2.4,0.291,1.9,2.6,0.752,0.3,1.9,2.1,2.8,0.6,0.1,0.9,1.3
151,Tony Parker,SAS,77,29.4,9.2,3.5,8.3,0.419,0.8,2.5,0.323,1.4,2.1,0.675,0.4,2.1,2.6,4.3,1.2,0.1,2.0,2.2
152,Lucious Harris,NJN,74,21.0,9.1,3.4,7.3,0.464,0.6,1.6,0.373,1.8,2.1,0.842,0.7,2.1,2.8,1.6,0.7,0.1,0.8,1.3
153,Eddie Robinson,CHI,29,22.5,9.0,3.9,8.5,0.453,0.1,0.2,0.4,1.2,1.7,0.75,0.8,1.9,2.7,1.3,0.8,0.4,1.2,1.2
154,Jon Barry,DET,82,24.2,9.0,3.1,6.4,0.489,1.5,3.1,0.469,1.3,1.4,0.931,0.5,2.3,2.9,3.3,1.1,0.2,1.4,1.6
155,Anthony Peeler,MIN,82,25.1,9.0,3.5,8.3,0.421,1.4,3.5,0.392,0.6,0.7,0.862,0.5,2.1,2.5,2.2,0.7,0.1,0.9,1.7
156,Dion Glover,ATL,55,21.0,8.9,3.5,8.3,0.421,0.5,1.7,0.33,1.4,1.9,0.757,0.7,2.4,3.1,1.5,0.8,0.3,1.4,1.6
157,Clarence Weatherspoon,NYK,56,30.8,8.8,3.4,8.1,0.418,0.0,0.0,0.0,2.1,2.6,0.795,2.7,5.6,8.2,1.1,0.7,0.9,0.8,2.4
158,Eric Piatkowski,LAC,71,24.2,8.8,2.9,6.6,0.439,1.6,3.4,0.466,1.4,1.6,0.894,0.6,2.0,2.6,1.6,0.6,0.2,0.9,1.5
159,Eddie Griffin,HOU,73,26.0,8.8,3.3,9.1,0.366,1.2,3.7,0.33,0.9,1.2,0.744,1.6,4.1,5.7,0.7,0.2,1.8,0.6,1.6
160,George McCloud,DEN,69,26.5,8.8,3.0,8.3,0.358,0.9,3.2,0.27,1.9,2.4,0.81,1.0,2.7,3.6,3.0,0.8,0.3,2.1,2.5
161,Trenton Hassell,CHI,78,28.7,8.7,3.4,8.1,0.425,0.8,2.1,0.364,1.1,1.5,0.763,0.8,2.4,3.3,2.2,0.7,0.6,1.3,2.4
162,Theo Ratliff,ATL,3,27.3,8.7,3.3,6.7,0.5,0.0,0.0,0.0,2.0,3.7,0.545,1.7,3.7,5.3,0.3,0.3,2.7,2.3,2.7
163,Glen Rice,HOU,20,30.3,8.6,3.3,8.4,0.389,0.9,3.2,0.281,1.2,1.5,0.8,0.3,2.1,2.4,1.6,0.6,0.2,1.2,1.7
164,Jamaal Magloire,CHA,82,18.9,8.5,2.8,5.0,0.551,0.0,0.0,0.0,3.0,4.1,0.73,1.9,3.8,5.6,0.4,0.3,1.0,1.4,2.5
165,Rasho Nesterovic,MIN,82,27.0,8.4,4.0,8.0,0.493,0.0,0.0,0.0,0.5,0.9,0.549,2.4,4.1,6.5,0.9,0.5,1.3,1.1,3.2
166,Mark Jackson,NYK,82,28.9,8.4,3.2,7.2,0.439,1.0,2.4,0.405,1.1,1.3,0.791,0.7,3.1,3.8,7.4,0.9,0.0,1.8,2.0
167,P.J. Brown,CHA,80,32.0,8.4,3.1,6.6,0.474,0.0,0.0,0.0,2.1,2.5,0.858,3.4,6.4,9.8,1.3,0.7,1.0,1.1,2.8
168,DerMarr Johnson,ATL,72,24.0,8.4,3.0,7.5,0.396,1.2,3.4,0.36,1.2,1.5,0.81,0.8,2.6,3.4,1.1,0.9,0.8,1.4,2.3
169,Jumaine Jones,CLE,81,26.4,8.3,3.5,7.9,0.448,0.6,2.1,0.31,0.6,0.8,0.662,1.5,4.5,6.0,1.4,0.9,0.6,1.0,2.3
170,Moochie Norris,HOU,82,27.4,8.1,3.1,7.7,0.398,0.4,1.6,0.269,1.5,2.1,0.751,0.9,2.1,3.0,4.9,1.0,0.0,1.9,1.6
171,Ira Newble,ATL,42,30.3,8.0,3.1,6.3,0.498,0.0,0.2,0.143,1.8,2.1,0.852,1.9,3.4,5.3,1.1,0.9,0.5,1.2,2.8
172,Tyrone Hill,CLE,26,31.2,8.0,2.7,7.0,0.39,0.0,0.0,0.0,2.6,4.0,0.65,3.0,7.5,10.5,0.9,0.7,0.5,1.8,3.9
173,Eddie House,MIA,64,19.2,8.0,3.3,8.2,0.399,0.8,2.5,0.344,0.7,0.8,0.857,0.3,1.5,1.7,1.9,0.7,0.1,1.3,1.5
174,Horace Grant,ORL,76,29.1,8.0,3.5,6.8,0.513,0.0,0.0,0.0,1.1,1.5,0.721,2.1,4.2,6.3,1.4,0.8,0.6,0.7,1.6
175,Greg Anthony,MIL,60,25.2,7.9,3.1,7.9,0.385,0.8,2.7,0.294,1.0,1.5,0.659,0.4,1.8,2.2,4.7,1.3,0.1,1.6,1.9
176,Avery Johnson,DAL,68,19.9,7.9,3.0,6.4,0.479,0.0,0.1,0.0,1.8,2.4,0.742,0.2,0.8,1.0,4.2,0.6,0.1,1.1,1.3
177,Rick Fox,LAL,82,27.9,7.9,3.1,7.4,0.421,0.8,2.5,0.313,0.9,1.0,0.824,1.1,3.6,4.7,3.5,0.8,0.3,1.6,3.0
178,Travis Best,CHI,74,23.6,7.9,3.1,7.0,0.44,0.3,0.8,0.356,1.4,1.6,0.897,0.3,1.8,2.0,4.4,1.2,0.1,1.3,2.3
179,Tyronn Lue,WAS,71,20.5,7.8,3.1,7.3,0.427,0.9,2.0,0.447,0.7,0.9,0.762,0.2,1.5,1.7,3.5,0.7,0.0,1.4,1.7
180,Othella Harrington,NYK,77,20.3,7.7,3.1,5.8,0.527,0.0,0.0,0.0,1.6,2.2,0.709,1.6,2.9,4.5,0.5,0.4,0.5,1.2,3.2
181,Chris Mihm,CLE,74,22.4,7.7,3.0,7.1,0.42,0.0,0.1,0.429,1.7,2.4,0.693,1.8,3.5,5.3,0.3,0.2,1.2,1.3,3.5
182,Erick Strickland,BOS,79,20.8,7.7,2.4,6.2,0.389,1.2,3.1,0.385,1.7,2.0,0.845,0.3,2.4,2.7,2.3,0.7,0.0,1.2,1.8
183,Jerome Williams,TOR,68,24.1,7.6,2.8,5.7,0.49,0.0,0.0,0.0,2.0,3.0,0.676,2.4,3.3,5.7,1.1,1.1,0.4,1.0,2.3
184,Ben Wallace,DET,80,36.5,7.6,3.2,6.0,0.531,0.0,0.0,0.0,1.2,2.9,0.423,4.0,9.0,13.0,1.4,1.7,3.5,0.9,2.2
185,Erick Dampier,GSW,73,23.8,7.6,2.9,6.6,0.435,0.0,0.0,0.0,1.9,2.9,0.645,2.3,3.0,5.3,1.2,0.2,2.3,2.1,3.2
186,Chris Crawford,ATL,7,18.7,7.6,3.0,6.4,0.467,0.0,0.1,0.0,1.6,2.1,0.733,1.3,2.3,3.6,0.7,0.3,0.7,1.4,3.0
187,Joe Johnson,PHX,77,24.9,7.5,3.3,7.6,0.43,0.5,1.7,0.292,0.5,0.7,0.774,1.0,2.4,3.3,2.3,0.8,0.3,0.9,1.5
188,Gary Trent,MIN,64,17.8,7.5,3.0,6.0,0.507,0.0,0.0,0.0,1.4,2.3,0.639,1.6,2.6,4.2,0.9,0.3,0.4,0.9,2.5
189,Jonathan Bender,IND,78,21.1,7.4,2.5,5.9,0.43,0.6,1.6,0.36,1.8,2.3,0.773,0.8,2.3,3.1,0.8,0.2,0.6,1.2,1.9
190,Chris Mills,GSW,66,18.7,7.4,2.7,6.5,0.417,0.7,1.9,0.378,1.3,1.6,0.794,0.8,2.1,2.9,1.1,0.5,0.2,0.8,1.8
191,Charles Cornelius Smith,SAS,60,19.0,7.4,3.0,7.1,0.425,0.6,2.2,0.267,0.7,1.1,0.646,0.6,1.7,2.2,1.3,0.9,0.7,1.0,1.9
192,Jake Tsakalidis,PHX,67,23.6,7.3,2.8,6.0,0.475,0.0,0.0,0.0,1.7,2.4,0.698,1.9,3.6,5.6,0.3,0.3,1.0,1.2,2.9
193,Calbert Cheaney,DEN,68,24.0,7.3,3.3,6.9,0.481,0.0,0.1,0.0,0.7,1.0,0.687,0.8,2.7,3.5,1.6,0.5,0.3,1.0,2.3
194,Aaron Williams,NJN,82,18.9,7.2,2.8,5.4,0.526,0.0,0.0,0.0,1.6,2.3,0.699,1.4,2.7,4.1,0.9,0.4,0.9,1.0,2.6
195,Speedy Claxton,PHI,67,22.8,7.2,2.7,6.7,0.4,0.1,0.5,0.121,1.7,2.0,0.838,0.7,1.7,2.4,3.0,1.4,0.1,1.4,2.2
196,Hubert Davis,WAS,51,24.1,7.2,2.9,6.4,0.448,1.1,2.5,0.452,0.3,0.4,0.762,0.1,1.4,1.5,2.1,0.5,0.1,0.9,1.1
197,Adrian Griffin,DAL,58,23.8,7.2,3.1,6.2,0.499,0.3,0.9,0.296,0.7,0.8,0.837,1.2,2.8,3.9,1.8,1.3,0.2,0.7,2.4
198,Hakeem Olajuwon,TOR,61,22.6,7.1,3.2,6.9,0.464,0.0,0.0,0.0,0.8,1.4,0.56,1.6,4.4,6.0,1.1,1.2,1.5,1.6,2.4
199,Monty Williams,ORL,68,18.9,7.1,2.9,5.3,0.547,0.0,0.1,0.0,1.3,2.0,0.657,1.2,2.3,3.5,1.4,0.7,0.3,1.3,2.0
200,LaPhonso Ellis,MIA,66,25.5,7.1,2.9,6.8,0.418,0.6,1.9,0.306,0.8,1.3,0.631,1.6,2.7,4.3,0.8,0.5,0.6,1.1,3.0
201,Christian Laettner,WAS,57,25.3,7.1,2.9,6.4,0.464,0.0,0.2,0.2,1.2,1.3,0.868,1.3,4.0,5.3,2.6,1.1,0.4,1.5,2.3
202,Devean George,LAL,82,21.5,7.1,2.6,6.4,0.411,0.8,2.2,0.371,1.0,1.5,0.675,1.0,2.7,3.7,1.4,0.9,0.5,0.8,2.3
203,Popeye Jones,WAS,79,24.3,7.0,2.8,6.4,0.437,0.1,0.1,0.364,1.3,1.6,0.815,2.9,4.4,7.3,1.6,0.6,0.2,1.1,2.6
204,Brevin Knight,MEM,53,21.7,7.0,2.7,6.3,0.422,0.0,0.2,0.25,1.6,2.2,0.757,0.2,1.9,2.1,5.7,1.5,0.1,2.1,2.5
205,Bruce Bowen,SAS,59,28.8,7.0,2.6,6.7,0.389,0.9,2.5,0.378,0.8,1.6,0.479,0.7,2.0,2.7,1.5,1.1,0.4,1.1,2.0
206,Zeljko Rebraca,DET,74,15.9,6.9,2.6,5.1,0.505,0.0,0.0,0.0,1.8,2.4,0.771,1.1,2.8,3.9,0.5,0.4,1.0,1.1,2.6
207,John Crotty,UTA,41,19.6,6.9,2.4,5.1,0.471,0.8,1.7,0.449,1.4,1.6,0.864,0.4,1.4,1.8,3.4,0.5,0.0,1.2,1.9
208,Tony Battie,BOS,74,24.6,6.9,2.9,5.3,0.541,0.0,0.0,0.0,1.2,1.8,0.677,2.5,4.0,6.5,0.5,0.8,0.9,0.7,3.0
209,Peja Drobnjak,SEA,64,18.3,6.8,3.0,6.5,0.461,0.0,0.0,0.0,0.9,1.1,0.753,1.2,2.3,3.4,0.8,0.3,0.5,0.8,1.7
210,Robert Horry,LAL,81,26.4,6.8,2.3,5.7,0.398,0.9,2.5,0.374,1.3,1.7,0.783,1.6,4.3,5.9,2.9,1.0,1.1,1.1,2.6
211,Austin Croshere,IND,76,16.9,6.8,2.4,5.9,0.413,0.6,1.9,0.338,1.3,1.5,0.851,1.0,2.9,3.9,1.0,0.3,0.4,0.9,1.4
212,Eddy Curry,CHI,72,16.0,6.7,2.6,5.2,0.501,0.0,0.0,0.0,1.5,2.2,0.656,1.5,2.2,3.8,0.3,0.2,0.7,1.0,2.4
213,Vladimir Radmanovic,SEA,61,20.2,6.7,2.4,5.8,0.412,1.1,2.6,0.42,0.8,1.2,0.681,0.7,3.0,3.8,1.3,0.9,0.4,1.2,2.0
214,Samaki Walker,LAL,69,24.0,6.7,2.7,5.3,0.512,0.0,0.0,0.0,1.2,1.9,0.667,1.9,5.1,7.0,0.9,0.4,1.3,0.8,2.5
215,Scott Padgett,UTA,75,17.3,6.7,2.5,5.3,0.476,0.7,1.5,0.434,1.0,1.4,0.735,1.5,2.3,3.8,1.1,0.6,0.2,0.9,1.9
216,Dana Barros,DET,29,20.1,6.7,2.6,6.6,0.385,0.8,2.4,0.338,0.7,0.9,0.778,0.0,1.9,2.0,2.7,0.5,0.1,1.1,1.3
217,Emanual Davis,ATL,28,27.6,6.6,2.5,7.1,0.354,1.0,3.0,0.341,0.6,0.6,0.889,0.7,2.0,2.6,2.4,1.0,0.2,1.9,2.4
218,Jacque Vaughn,ATL,82,22.6,6.6,2.5,5.3,0.47,0.3,0.7,0.444,1.3,1.5,0.825,0.2,1.8,2.0,4.3,0.8,0.0,1.4,2.2
219,Kelvin Cato,HOU,75,25.5,6.6,2.5,4.3,0.583,0.0,0.0,0.0,1.5,2.6,0.582,2.3,4.7,7.0,0.4,0.5,1.3,0.7,2.7
220,Tom Gugliotta,PHX,44,25.7,6.5,2.9,6.8,0.422,0.1,0.2,0.333,0.6,0.8,0.757,1.3,3.7,5.0,1.8,0.9,0.7,1.4,2.6
221,Eduardo Najera,DAL,62,21.9,6.5,2.4,4.8,0.5,0.0,0.0,0.0,1.6,2.4,0.676,2.4,3.1,5.5,0.6,0.9,0.5,0.6,2.5
222,Ansu Sesay,SEA,9,15.8,6.4,2.4,4.9,0.5,0.0,0.0,0.0,1.6,2.2,0.7,0.8,1.4,2.2,0.9,0.3,0.2,0.2,2.0
223,Jarron Collins,UTA,70,20.6,6.4,2.3,4.9,0.461,0.0,0.0,0.0,1.9,2.6,0.74,2.0,2.3,4.2,0.8,0.4,0.3,0.8,3.3
224,Dell Curry,TOR,56,15.8,6.4,2.5,6.2,0.406,0.8,2.3,0.344,0.6,0.7,0.892,0.4,1.0,1.4,1.1,0.4,0.1,0.7,0.9
225,Chris Gatling,MIA,54,15.0,6.4,2.4,5.4,0.447,0.0,0.1,0.125,1.5,2.2,0.701,1.3,2.5,3.8,0.5,0.3,0.2,1.1,2.0
226,Eric Williams,BOS,74,23.6,6.4,1.9,5.2,0.374,0.3,1.2,0.279,2.2,3.0,0.731,0.8,2.2,3.0,1.5,1.0,0.1,1.3,2.4
227,Scot Pollard,SAC,80,23.5,6.4,2.5,4.5,0.55,0.0,0.0,0.0,1.4,2.1,0.693,2.4,4.7,7.1,0.7,0.9,1.0,0.9,2.5
228,Tyrone Nesby,WAS,70,21.3,6.3,2.6,6.0,0.435,0.2,0.7,0.277,0.9,1.3,0.688,1.5,3.0,4.5,1.3,0.9,0.3,0.7,2.4
229,Grant Long,MEM,66,28.3,6.3,2.5,5.8,0.426,0.0,0.3,0.176,1.3,1.9,0.699,0.5,3.0,3.5,2.1,1.0,0.2,1.6,1.9
230,Calvin Booth,SEA,15,18.6,6.2,2.3,5.5,0.427,0.0,0.0,0.0,1.5,1.6,0.958,1.3,2.3,3.6,1.1,0.4,0.9,1.1,3.1
231,Tyson Chandler,CHI,71,19.6,6.1,2.1,4.3,0.497,0.0,0.0,0.0,1.9,3.1,0.604,1.6,3.2,4.8,0.8,0.4,1.3,1.4,2.5
232,Kevin Willis,HOU,52,16.7,6.1,2.4,5.5,0.44,0.0,0.0,0.0,1.3,1.7,0.747,2.0,3.7,5.8,0.3,0.5,0.4,0.8,1.9
233,Shawn Kemp,POR,75,16.4,6.1,2.3,5.4,0.43,0.0,0.1,0.0,1.4,1.7,0.794,1.2,2.6,3.8,0.7,0.6,0.4,1.1,2.5
234,Patrick Ewing,ORL,65,13.9,6.0,2.3,5.1,0.444,0.0,0.0,0.0,1.4,2.1,0.701,0.9,3.1,4.0,0.5,0.3,0.7,1.0,2.0
235,Zendon Hamilton,DEN,54,15.7,6.0,1.9,4.5,0.42,0.0,0.0,0.0,2.2,3.4,0.652,2.0,2.6,4.7,0.3,0.4,0.3,1.1,1.9
236,Oscar Torres,HOU,65,16.5,6.0,2.1,5.2,0.396,0.6,1.9,0.294,1.3,1.6,0.781,0.7,1.2,1.9,0.6,0.4,0.1,0.8,1.0
237,Troy Murphy,GSW,82,17.7,5.9,2.2,5.2,0.421,0.0,0.1,0.333,1.5,1.9,0.776,1.2,2.7,3.9,0.9,0.4,0.3,1.0,2.6
238,Rusty LaRue,UTA,33,16.4,5.8,2.2,5.6,0.395,0.5,1.5,0.34,0.9,1.1,0.857,0.3,1.2,1.5,2.2,0.5,0.2,1.3,1.8
239,Lindsey Hunter,LAL,82,19.7,5.8,2.3,6.0,0.382,1.0,2.5,0.38,0.2,0.5,0.5,0.2,1.3,1.5,1.6,0.8,0.2,0.7,1.5
240,Greg Buckner,DAL,44,20.1,5.8,2.4,4.5,0.525,0.1,0.4,0.313,0.9,1.3,0.69,1.5,2.4,3.9,1.1,0.7,0.4,0.6,2.8
241,Donnell Harvey,DEN,47,17.9,5.7,2.3,4.6,0.498,0.0,0.0,0.0,1.1,1.9,0.6,1.7,3.1,4.8,0.8,0.4,0.5,0.7,2.4
242,Kendall Gill,MIA,65,21.7,5.7,2.5,6.5,0.384,0.1,0.7,0.136,0.6,1.0,0.677,0.4,2.4,2.8,1.5,0.7,0.1,0.8,2.1
243,Kevin Ollie,IND,81,21.2,5.7,1.7,4.4,0.388,0.0,0.0,0.5,2.3,2.8,0.824,0.3,2.0,2.3,3.6,0.8,0.0,1.3,1.2
244,Jeff Foster,IND,82,21.8,5.7,2.2,4.8,0.449,0.0,0.2,0.133,1.4,2.2,0.61,2.5,4.3,6.8,0.9,0.9,0.5,1.0,2.8
245,Tracy Murray,TOR,40,11.8,5.7,2.1,5.2,0.411,1.0,2.6,0.385,0.4,0.5,0.81,0.5,0.9,1.3,0.5,0.3,0.2,0.6,1.0
246,Tariq Abdul-Wahad,DAL,24,18.4,5.6,2.3,6.1,0.374,0.0,0.1,0.5,1.0,1.4,0.727,1.7,1.8,3.5,1.0,0.8,0.4,1.1,2.3
247,Zhizhi Wang,DAL,55,10.9,5.6,2.0,4.5,0.44,0.9,2.1,0.414,0.8,1.0,0.737,0.3,1.7,2.0,0.4,0.2,0.2,0.5,1.5
248,Terry Porter,SAS,72,18.0,5.5,1.9,4.5,0.424,0.8,2.0,0.415,0.9,1.2,0.819,0.2,2.1,2.3,2.8,0.6,0.2,1.2,1.2
249,Tony Massenburg,MEM,73,17.0,5.5,2.2,4.8,0.456,0.0,0.0,1.0,1.2,1.6,0.718,1.4,3.1,4.4,0.4,0.4,0.4,0.9,2.4
250,Alan Henderson,ATL,26,16.2,5.5,2.3,4.5,0.509,0.0,0.0,1.0,0.9,1.7,0.533,1.2,2.5,3.7,0.4,0.4,0.6,0.8,1.5
251,Elliot Perry,MEM,2,24.0,5.5,2.5,5.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.0,2.0,2.0,3.5,1.5,0.0,3.5,3.0
252,A.J. Guyton,CHI,45,13.5,5.4,2.0,5.4,0.361,1.0,2.7,0.374,0.5,0.6,0.815,0.3,0.7,1.0,1.8,0.2,0.2,0.8,0.5
253,Jahidi White,WAS,71,19.0,5.4,2.1,3.9,0.538,0.0,0.0,0.0,1.2,2.2,0.539,2.2,4.0,6.3,0.2,0.4,1.1,0.9,2.3
254,Jerome James,SEA,56,16.9,5.3,2.4,4.9,0.491,0.0,0.0,0.0,0.5,1.1,0.5,1.6,2.6,4.1,0.4,0.4,1.5,1.3,3.1
255,Kenny Satterfield,DEN,36,15.6,5.3,2.0,5.5,0.367,0.2,0.8,0.259,1.0,1.3,0.783,0.5,1.0,1.4,3.0,0.9,0.0,1.5,1.2
256,Will Solomon,MEM,62,14.2,5.2,1.8,5.3,0.341,0.7,2.6,0.284,0.8,1.2,0.671,0.2,0.9,1.1,1.5,0.6,0.1,1.0,1.2
257,Charlie Ward,NYK,63,16.8,5.2,1.8,4.8,0.373,0.8,2.6,0.323,0.7,0.9,0.81,0.2,1.8,2.0,3.2,1.1,0.2,1.2,1.6
258,Bateer Mengke,DEN,27,15.1,5.1,2.0,4.9,0.402,0.1,0.4,0.333,1.1,1.4,0.784,1.2,2.4,3.6,0.8,0.4,0.2,1.2,3.5
259,Brendan Haywood,WAS,62,20.4,5.1,1.8,3.6,0.493,0.0,0.0,0.0,1.6,2.6,0.606,2.3,2.9,5.2,0.5,0.3,1.5,0.8,2.5
260,Damon Jones,DET,67,16.2,5.1,1.7,4.2,0.401,1.0,2.8,0.371,0.6,0.9,0.729,0.2,1.3,1.5,2.1,0.3,0.0,0.9,1.2
261,Eddie Gill,MEM,23,16.6,5.0,1.7,4.0,0.424,0.3,1.0,0.318,1.3,1.7,0.795,0.3,0.9,1.2,2.1,0.5,0.1,1.5,1.7
262,John Wallace,PHX,46,10.7,5.0,2.0,4.7,0.435,0.1,0.3,0.385,0.9,1.0,0.87,0.6,1.3,1.8,0.6,0.2,0.2,0.6,1.3
263,Jake Voskuhl,PHX,59,15.3,5.0,1.8,3.3,0.554,0.0,0.0,0.0,1.4,1.8,0.752,1.7,2.5,4.2,0.3,0.2,0.4,0.8,2.4
264,Shandon Anderson,NYK,82,19.5,5.0,1.8,4.5,0.399,0.5,1.7,0.277,0.9,1.3,0.692,0.7,2.3,3.0,0.9,0.6,0.2,1.2,1.6
265,Ratko Varda,DET,1,6.0,5.0,2.0,3.0,0.667,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0
266,Scott Williams,DEN,41,18.0,4.9,2.1,5.2,0.4,0.0,0.0,0.0,0.7,1.0,0.732,2.0,3.1,5.1,0.3,0.4,0.8,0.9,2.4
267,Ryan Bowen,DEN,75,22.5,4.9,2.0,4.1,0.479,0.0,0.2,0.083,0.9,1.2,0.75,1.8,2.2,4.0,0.7,1.0,0.5,0.5,2.3
268,DeShawn Stevenson,UTA,67,16.9,4.9,2.1,5.5,0.385,0.0,0.4,0.08,0.6,0.8,0.698,0.7,1.3,2.0,1.7,0.4,0.4,1.0,1.2
269,Hanno Mottola,ATL,82,16.7,4.8,2.1,4.7,0.44,0.0,0.2,0.077,0.7,0.9,0.75,1.0,2.3,3.3,0.6,0.2,0.2,0.9,2.1
270,Adonal Foyle,GSW,79,18.8,4.8,2.2,4.9,0.444,0.0,0.0,0.0,0.5,1.2,0.398,1.9,3.0,4.9,0.5,0.5,2.1,1.0,2.3
271,Marc Jackson,MIN,39,12.7,4.8,1.5,4.2,0.366,0.0,0.0,0.0,1.7,2.1,0.825,1.2,2.1,3.3,0.4,0.3,0.2,0.8,1.8
272,Trajan Langdon,CLE,44,10.8,4.8,1.6,4.0,0.398,0.6,1.7,0.365,1.0,1.0,0.913,0.3,1.0,1.3,1.4,0.3,0.1,0.9,1.1
273,Lawrence Funderburke,SAC,56,12.9,4.7,2.1,4.4,0.469,0.0,0.1,0.0,0.6,1.0,0.607,1.4,2.2,3.5,0.6,0.2,0.3,0.6,1.2
274,Slava Medvedenko,LAL,71,10.3,4.7,2.0,4.3,0.477,0.0,0.1,0.0,0.6,0.9,0.661,1.2,1.0,2.2,0.6,0.4,0.2,0.6,1.7
275,Stacey Augmon,CHA,77,17.1,4.6,1.8,4.3,0.427,0.0,0.0,0.0,1.0,1.3,0.762,0.8,2.2,2.9,1.3,0.7,0.2,0.7,1.5
276,Michael Doleac,CLE,42,16.8,4.6,1.9,4.5,0.417,0.0,0.0,0.0,0.9,1.1,0.826,1.1,2.9,4.0,0.6,0.4,0.3,0.9,2.3
277,Dan Majerle,PHX,65,18.2,4.6,1.5,4.4,0.343,1.2,3.6,0.336,0.4,0.6,0.59,0.4,2.3,2.7,1.4,0.7,0.2,0.5,1.6
278,Vitaly Potapenko,BOS,79,17.0,4.6,1.7,3.8,0.455,0.0,0.0,0.0,1.1,1.5,0.742,2.1,2.3,4.4,0.4,0.5,0.2,0.8,2.2
279,Danny Ferry,SAS,50,15.9,4.6,1.5,3.5,0.429,0.9,2.0,0.434,0.7,0.7,0.944,0.3,1.5,1.8,1.0,0.3,0.2,0.4,1.4
280,Sean Marks,MIA,21,15.2,4.6,1.8,4.2,0.432,0.0,0.0,0.0,1.0,1.6,0.588,0.9,2.7,3.6,0.4,0.2,0.5,0.9,1.9
281,Jason Collins,NJN,77,18.3,4.5,1.5,3.6,0.421,0.0,0.0,0.5,1.5,2.1,0.701,1.7,2.2,3.9,1.1,0.4,0.6,0.9,2.2
282,Bo Outlaw,PHX,83,23.2,4.5,2.0,3.6,0.555,0.0,0.0,0.5,0.5,1.2,0.422,1.8,2.6,4.4,1.5,0.8,1.1,1.2,2.5
283,Kwame Brown,WAS,57,14.4,4.5,1.6,4.3,0.387,0.0,0.0,0.0,1.2,1.7,0.707,1.1,2.4,3.5,0.8,0.3,0.5,0.8,1.8
284,Art Long,SEA,63,15.7,4.5,1.9,3.9,0.492,0.0,0.0,0.0,0.7,1.3,0.529,1.7,2.3,4.0,0.7,0.3,0.4,1.0,2.9
285,Mark Strickland,ATL,46,14.2,4.5,2.0,4.4,0.446,0.0,0.1,0.25,0.5,1.0,0.568,0.9,2.0,2.8,0.4,0.4,0.3,0.6,1.0
286,Shammond Williams,SEA,50,12.1,4.4,1.6,3.9,0.42,0.6,1.5,0.373,0.6,0.8,0.795,0.3,0.9,1.3,1.7,0.4,0.0,0.7,0.7
287,John Starks,UTA,66,14.1,4.4,1.7,4.7,0.368,0.4,1.4,0.305,0.5,0.6,0.805,0.2,0.8,1.0,1.1,0.5,0.0,0.8,1.9
288,Howard Eisley,NYK,39,15.6,4.4,1.5,4.5,0.337,0.4,1.5,0.241,1.0,1.3,0.796,0.2,1.0,1.3,2.6,0.6,0.1,1.4,1.4
289,Fred Hoiberg,CHI,79,17.8,4.4,1.5,3.7,0.416,0.3,1.2,0.261,1.0,1.2,0.84,0.2,2.4,2.7,1.7,0.8,0.1,0.4,1.1
290,Malik Allen,MIA,12,13.4,4.3,1.8,4.3,0.431,0.0,0.1,0.0,0.7,0.8,0.8,1.3,1.9,3.2,0.4,0.3,0.7,0.2,1.3
291,Jaren Jackson,ORL,9,16.0,4.3,1.7,4.1,0.405,0.8,2.2,0.35,0.2,0.4,0.5,0.1,1.8,1.9,0.9,0.6,0.0,0.9,1.4
292,Darvin Ham,MIL,70,17.3,4.3,1.7,3.0,0.569,0.0,0.1,0.143,0.9,1.8,0.504,1.3,1.6,2.9,1.0,0.4,0.5,1.2,2.5
293,Etan Thomas,WAS,47,13.1,4.3,1.7,3.2,0.536,0.0,0.0,0.0,0.9,1.6,0.554,1.2,2.7,3.9,0.1,0.4,0.7,0.6,1.6
294,Anthony Carter,MIA,46,22.8,4.3,1.9,5.7,0.342,0.0,0.4,0.053,0.4,0.8,0.528,0.4,2.1,2.5,4.7,1.1,0.1,1.6,1.8
295,Jason Caffey,MIL,23,12.3,4.3,1.6,3.1,0.5,0.0,0.0,0.0,1.2,1.9,0.628,1.0,1.1,2.2,0.5,0.2,0.2,0.8,1.7
296,Vladimir Stepania,MIA,67,13.2,4.3,1.7,3.7,0.47,0.0,0.0,0.5,0.7,1.6,0.481,1.5,2.5,4.0,0.2,0.4,0.7,0.8,1.5
297,Jason Collier,HOU,25,14.6,4.2,1.6,3.8,0.432,0.0,0.0,0.0,1.0,1.3,0.75,1.2,2.0,3.3,0.4,0.2,0.2,0.5,1.6
298,Johnny Newman,DAL,47,15.4,4.2,1.4,3.1,0.453,0.5,1.2,0.386,0.9,1.2,0.724,0.2,0.9,1.0,0.3,0.6,0.1,0.4,1.9
299,Bryant Stith,CLE,50,13.3,4.2,1.4,3.8,0.372,0.5,1.4,0.353,0.9,1.0,0.846,0.4,1.3,1.7,0.8,0.6,0.1,0.6,0.8
