#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
150,Mikki Moore,NJN,79,26.3,9.8,3.9,6.4,0.609,0.0,0.0,0.0,2.0,3.0,0.681,1.8,3.3,5.1,0.9,0.6,0.8,1.4,3.3
151,Matt Barnes,GSW,76,23.9,9.8,3.6,8.3,0.438,1.4,3.8,0.366,1.2,1.6,0.732,1.2,3.4,4.6,2.1,1.0,0.5,1.4,2.5
152,Boris Diaw,PHX,73,31.1,9.7,4.2,7.8,0.538,0.2,0.6,0.333,1.1,1.6,0.683,1.2,3.1,4.3,4.8,0.4,0.5,2.1,2.4
153,Juwan Howard,HOU,80,26.5,9.7,3.9,8.3,0.465,0.0,0.0,0.0,1.9,2.4,0.824,1.7,4.2,5.9,1.6,0.4,0.1,1.4,2.6
154,Nick Collison,SEA,82,29.0,9.6,3.9,7.8,0.5,0.0,0.0,0.0,1.9,2.4,0.774,2.8,5.3,8.1,1.0,0.6,0.8,1.5,3.5
155,Travis Outlaw,POR,67,22.9,9.6,3.7,8.5,0.434,0.1,0.6,0.27,2.1,2.7,0.79,1.0,2.3,3.2,0.8,0.9,1.1,1.0,2.2
156,Juan Dixon,TOR,81,23.8,9.6,3.7,8.7,0.425,1.0,2.8,0.35,1.2,1.4,0.871,0.3,1.6,2.0,1.5,0.9,0.1,1.2,2.2
157,Andris Biedrins,GSW,82,29.0,9.5,4.2,7.1,0.599,0.0,0.0,0.0,1.1,2.0,0.521,3.1,6.2,9.3,1.1,0.8,1.7,1.5,3.7
158,Channing Frye,NYK,72,26.3,9.5,4.1,9.6,0.433,0.0,0.3,0.167,1.2,1.5,0.787,1.3,4.2,5.5,0.9,0.5,0.6,1.4,3.0
159,Kenyon Martin,DEN,2,31.3,9.5,4.0,8.0,0.5,0.0,0.5,0.0,1.5,6.0,0.25,3.0,7.0,10.0,0.5,0.0,0.0,2.5,5.0
160,Tyson Chandler,NOP,73,34.6,9.5,4.0,6.4,0.624,0.0,0.0,0.0,1.5,2.8,0.527,4.4,8.0,12.4,0.9,0.5,1.8,1.7,3.3
161,Earl Watson,SEA,77,27.9,9.4,3.4,8.9,0.383,1.2,3.6,0.329,1.4,1.9,0.735,0.4,2.0,2.4,5.7,1.3,0.3,2.2,2.0
162,Shaun Livingston,LAC,54,29.8,9.3,3.9,8.3,0.463,0.1,0.3,0.313,1.5,2.1,0.707,1.0,2.4,3.4,5.1,1.1,0.5,2.0,2.5
163,Walter Herrmann,CHA,48,19.5,9.2,3.6,6.9,0.527,1.1,2.4,0.461,0.9,1.1,0.774,0.6,2.3,2.9,0.5,0.4,0.1,0.7,1.6
164,Jannero Pargo,NOP,82,20.9,9.2,3.5,8.4,0.409,1.0,2.5,0.388,1.3,1.5,0.852,0.2,2.0,2.2,2.5,0.6,0.0,1.5,1.5
165,Bostjan Nachbar,NJN,76,20.2,9.2,3.0,6.5,0.457,1.5,3.5,0.423,1.7,2.2,0.805,0.4,3.0,3.3,0.8,0.4,0.3,0.9,2.4
166,Corliss Williamson,SAC,68,19.7,9.1,3.5,6.8,0.51,0.0,0.0,0.0,2.2,3.0,0.715,0.9,2.3,3.3,0.6,0.4,0.2,1.4,2.7
167,Brevin Knight,CHA,45,28.3,9.1,3.4,8.1,0.419,0.0,0.4,0.056,2.3,2.8,0.805,0.3,2.2,2.6,6.6,1.5,0.1,2.1,2.5
168,Michael Finley,SAS,82,22.2,9.0,3.3,8.1,0.412,1.3,3.5,0.364,1.1,1.2,0.918,0.4,2.3,2.7,1.3,0.4,0.2,0.6,0.9
169,Brad Miller,SAC,63,28.3,9.0,3.6,7.8,0.453,0.1,0.5,0.152,1.8,2.4,0.772,1.3,5.1,6.4,3.6,0.6,0.6,1.7,2.5
170,Sasha Pavlovic,CLE,67,22.9,9.0,3.3,7.3,0.453,0.9,2.2,0.405,1.5,1.9,0.794,0.3,2.0,2.4,1.6,0.8,0.3,1.5,2.2
171,LaMarcus Aldridge,POR,63,22.1,9.0,3.8,7.6,0.503,0.0,0.0,0.0,1.3,1.8,0.722,2.3,2.7,5.0,0.4,0.3,1.2,0.7,3.0
172,Morris Peterson,TOR,71,21.3,8.9,3.1,7.3,0.429,1.5,4.2,0.359,1.2,1.7,0.683,0.5,2.9,3.3,0.7,0.6,0.2,0.7,1.8
173,Trevor Ariza,ORL,57,22.4,8.9,3.5,6.5,0.539,0.0,0.1,0.0,1.9,3.0,0.62,1.7,2.6,4.4,1.1,1.0,0.3,1.5,2.4
174,Damien Wilkins,SEA,82,24.8,8.8,3.2,7.3,0.435,0.6,1.5,0.41,1.8,2.1,0.882,1.1,1.7,2.8,1.9,1.1,0.2,1.4,1.9
175,Jose Calderon,TOR,77,21.0,8.7,3.4,6.6,0.521,0.3,1.0,0.333,1.5,1.9,0.818,0.3,1.5,1.7,5.0,0.8,0.1,1.4,1.8
176,Alonzo Mourning,MIA,77,20.4,8.6,3.1,5.5,0.56,0.0,0.0,0.0,2.4,4.0,0.601,1.6,2.9,4.5,0.2,0.2,2.3,1.7,2.8
177,Joe Smith,PHI,65,23.1,8.5,3.3,7.3,0.449,0.0,0.1,0.0,1.9,2.3,0.845,1.8,4.3,6.2,0.8,0.6,0.4,1.2,2.3
178,John Salmons,SAC,79,27.0,8.5,3.0,6.5,0.456,0.5,1.4,0.357,2.0,2.6,0.779,0.6,2.7,3.3,3.2,0.9,0.3,1.5,2.2
179,Brent Barry,SAS,75,21.7,8.5,2.7,5.7,0.475,1.7,3.8,0.446,1.4,1.6,0.88,0.2,1.9,2.1,1.8,0.7,0.2,0.8,1.2
180,Jorge Garbajosa,TOR,67,28.5,8.5,3.3,7.9,0.42,1.0,2.9,0.342,0.9,1.2,0.731,0.7,4.2,4.9,1.9,1.2,0.2,1.0,1.3
181,Antoine Walker,MIA,78,23.3,8.5,3.4,8.6,0.397,1.1,3.9,0.275,0.6,1.3,0.438,1.2,3.2,4.3,1.7,0.6,0.2,1.8,2.2
182,Kwame Brown,LAL,41,27.6,8.4,3.5,5.9,0.591,0.0,0.0,0.0,1.4,3.3,0.44,2.0,4.0,6.0,1.8,1.0,1.2,1.9,3.0
183,Maurice Evans,LAL,76,22.8,8.4,3.1,7.1,0.432,0.6,1.8,0.361,1.6,2.0,0.787,1.2,1.7,2.9,1.0,0.5,0.2,0.8,1.7
184,Ime Udoka,POR,75,28.6,8.4,3.2,6.9,0.461,1.2,2.9,0.406,0.9,1.2,0.742,1.3,2.5,3.7,1.5,0.9,0.2,1.0,2.8
185,Eddie House,NJN,56,16.9,8.4,3.2,7.5,0.428,1.3,3.1,0.429,0.6,0.6,0.917,0.3,1.4,1.6,1.2,0.5,0.1,0.5,1.2
186,Andrei Kirilenko,UTA,70,29.3,8.3,2.8,6.0,0.471,0.2,1.1,0.213,2.5,3.4,0.728,1.3,3.4,4.7,2.9,1.1,2.1,1.9,2.5
187,James White,SAS,6,22.8,8.3,3.0,6.8,0.439,0.3,1.2,0.286,2.0,2.5,0.8,0.5,2.8,3.3,0.8,0.5,0.2,0.8,1.2
188,Antonio McDyess,DET,82,21.1,8.1,3.5,6.6,0.526,0.0,0.0,0.0,1.2,1.7,0.691,2.0,4.0,6.0,0.9,0.7,0.8,0.9,2.9
189,Darko Milicic,ORL,80,23.9,8.0,3.1,6.9,0.454,0.0,0.0,0.0,1.8,2.9,0.613,1.8,3.7,5.5,1.1,0.6,1.8,1.6,2.7
190,Derek Anderson,CHA,50,23.8,8.0,2.5,5.9,0.429,1.1,3.0,0.355,1.9,2.1,0.877,0.6,1.7,2.3,2.7,1.0,0.1,1.1,2.3
191,Keyon Dooling,ORL,66,21.7,7.9,2.8,6.9,0.41,0.5,1.5,0.323,1.7,2.1,0.809,0.3,1.0,1.3,1.7,0.8,0.2,1.1,1.9
192,Gordan Giricek,UTA,61,19.5,7.8,2.9,6.2,0.462,0.9,2.0,0.426,1.2,1.4,0.816,0.4,1.7,2.1,1.0,0.5,0.1,1.0,2.0
193,Andrew Bynum,LAL,82,21.9,7.8,3.0,5.4,0.558,0.0,0.0,0.0,1.7,2.6,0.668,1.7,4.2,5.9,1.1,0.1,1.6,1.4,3.0
194,Stromile Swift,MEM,54,19.1,7.8,3.0,6.4,0.465,0.0,0.1,0.0,1.8,2.5,0.724,1.6,3.1,4.6,0.3,0.6,1.1,1.3,2.7
195,Bonzi Wells,HOU,28,21.1,7.8,3.0,7.4,0.411,0.0,0.3,0.143,1.6,2.9,0.561,0.9,3.4,4.3,1.1,0.9,0.5,2.0,2.2
196,James Posey,MIA,71,27.0,7.7,2.6,6.1,0.431,1.4,3.6,0.375,1.1,1.4,0.827,0.9,4.1,5.0,1.3,1.0,0.3,0.8,2.7
197,Salim Stoudamire,ATL,61,17.0,7.7,2.9,7.0,0.416,0.9,2.5,0.361,1.0,1.1,0.897,0.1,1.1,1.2,1.0,0.3,0.0,0.9,1.4
198,Eddie Jones,MIA,64,24.9,7.7,2.8,6.6,0.422,1.2,3.5,0.351,0.9,1.2,0.787,0.5,2.5,3.0,1.7,1.1,0.2,0.7,1.9
199,Tarence Kinsey,MEM,48,20.1,7.7,2.9,6.3,0.457,0.3,1.0,0.283,1.6,2.0,0.796,0.6,1.4,2.0,0.9,1.1,0.0,1.0,1.2
200,Carlos Arroyo,ORL,72,18.1,7.7,2.8,6.6,0.425,0.2,0.7,0.275,1.8,2.3,0.795,0.4,1.4,1.9,2.8,0.5,0.0,1.3,1.8
201,Darius Songaila,WAS,37,18.9,7.6,3.2,6.1,0.524,0.0,0.1,0.0,1.2,1.5,0.852,1.2,2.4,3.6,1.0,0.5,0.3,1.2,2.8
202,Linas Kleiza,DEN,79,18.8,7.6,2.5,6.0,0.422,1.1,2.8,0.376,1.5,1.7,0.852,1.0,2.4,3.4,0.6,0.4,0.2,1.0,2.5
203,Damon Stoudamire,MEM,62,24.2,7.5,2.8,7.0,0.391,1.0,2.8,0.337,1.1,1.3,0.795,0.5,1.7,2.2,4.8,0.8,0.0,1.6,1.5
204,Dahntay Jones,MEM,78,21.4,7.5,2.8,5.9,0.477,0.1,0.2,0.417,1.8,2.2,0.793,0.6,1.4,2.0,0.9,0.5,0.3,1.2,2.5
205,Craig Smith,MIN,82,18.7,7.4,3.0,5.6,0.531,0.0,0.1,0.0,1.4,2.3,0.624,1.8,3.3,5.1,0.6,0.6,0.2,0.9,2.7
206,Marc Jackson,NOP,56,18.3,7.3,2.8,6.9,0.41,0.0,0.0,0.0,1.6,1.8,0.874,1.1,2.3,3.4,1.0,0.4,0.1,1.2,1.6
207,Jarvis Hayes,WAS,81,20.1,7.2,2.8,6.7,0.41,0.8,2.3,0.361,0.9,1.0,0.845,0.5,2.1,2.6,1.0,0.6,0.2,0.7,2.0
208,Chris Duhon,CHI,78,24.4,7.2,2.5,6.2,0.408,1.1,3.1,0.359,1.0,1.3,0.752,0.3,1.9,2.2,4.0,0.9,0.1,1.3,1.9
209,Antonio Daniels,WAS,80,22.0,7.1,2.2,4.9,0.442,0.2,0.8,0.302,2.6,3.1,0.832,0.2,1.7,1.9,3.6,0.5,0.1,0.9,1.0
210,Marquis Daniels,IND,45,17.8,7.1,2.9,6.2,0.459,0.1,0.6,0.231,1.2,1.8,0.7,0.6,1.2,1.8,1.3,0.6,0.2,1.2,1.2
211,Kelenna Azubuike,GSW,41,16.3,7.1,2.4,5.4,0.445,0.8,1.9,0.43,1.5,1.9,0.782,0.6,1.7,2.3,0.7,0.5,0.2,1.0,1.2
212,Erick Dampier,DAL,76,25.2,7.1,2.8,4.4,0.626,0.0,0.0,0.0,1.6,2.5,0.623,2.9,4.6,7.4,0.6,0.3,1.1,1.4,3.1
213,Martell Webster,POR,82,21.5,7.0,2.4,6.0,0.396,1.1,3.0,0.364,1.1,1.6,0.705,0.5,2.4,2.9,0.6,0.4,0.2,0.9,1.5
214,Donyell Marshall,CLE,81,16.8,7.0,2.6,6.1,0.424,1.2,3.3,0.351,0.7,1.0,0.663,1.1,2.9,4.0,0.6,0.5,0.5,0.8,1.6
215,Brian Cook,LAL,65,15.7,6.9,2.8,6.3,0.453,0.7,1.8,0.4,0.5,0.7,0.723,0.9,2.4,3.3,1.0,0.4,0.4,0.8,2.1
216,Jason Hart,LAC,36,23.5,6.9,2.8,6.2,0.446,0.2,0.8,0.241,1.2,1.3,0.894,0.4,2.3,2.7,2.9,1.2,0.0,1.1,2.3
217,Paul Millsap,UTA,82,18.0,6.8,2.5,4.9,0.525,0.0,0.0,0.333,1.7,2.5,0.673,2.2,2.9,5.2,0.8,0.8,0.9,1.1,2.9
218,Marcus D. Williams,NJN,79,16.6,6.8,2.6,6.7,0.395,0.6,2.1,0.282,0.9,1.1,0.847,0.4,1.7,2.1,3.3,0.4,0.0,1.8,1.2
219,Anderson Varejao,CLE,81,23.9,6.8,2.4,5.0,0.476,0.0,0.1,0.0,2.0,3.3,0.616,2.4,4.4,6.7,0.9,0.9,0.6,0.8,3.3
220,Flip Murray,DET,69,21.4,6.7,2.6,6.3,0.404,0.3,1.2,0.289,1.3,1.7,0.725,0.4,1.3,1.6,2.7,0.7,0.2,1.3,1.4
221,Trenton Hassell,MIN,76,29.2,6.7,2.9,5.8,0.49,0.1,0.3,0.24,0.9,1.2,0.783,1.1,2.1,3.2,2.7,0.3,0.3,1.1,1.9
222,Brendan Haywood,WAS,77,22.6,6.6,2.6,4.6,0.558,0.0,0.0,0.0,1.5,2.7,0.548,2.5,3.7,6.2,0.6,0.4,1.1,1.2,2.7
223,Eduardo Najera,DEN,75,22.1,6.6,2.7,4.7,0.576,0.0,0.2,0.083,1.2,1.6,0.715,1.7,2.4,4.1,0.9,1.0,0.3,0.7,2.8
224,Rodney Carney,PHI,67,17.4,6.6,2.7,5.9,0.464,0.4,1.1,0.347,0.8,1.3,0.609,0.6,1.3,1.9,0.4,0.6,0.3,0.6,1.8
225,Vladimir Radmanovic,LAL,55,17.9,6.6,2.4,5.7,0.424,0.7,2.1,0.339,1.0,1.3,0.726,1.0,2.3,3.3,1.2,0.5,0.3,1.3,2.3
226,Damon Jones,CLE,60,19.5,6.6,2.3,5.9,0.386,1.5,3.9,0.385,0.5,0.7,0.682,0.2,1.0,1.1,1.6,0.3,0.0,0.6,0.9
227,Fred Jones,POR,63,20.9,6.5,2.2,5.7,0.385,0.6,2.0,0.305,1.5,1.8,0.833,0.4,1.5,1.8,1.7,0.8,0.3,1.1,1.9
228,Jamaal Magloire,POR,81,21.0,6.5,2.5,4.9,0.504,0.0,0.0,0.0,1.6,3.0,0.541,1.9,4.2,6.1,0.4,0.3,0.8,1.6,2.8
229,Steve Blake,DEN,82,27.1,6.4,2.5,6.2,0.411,0.8,2.5,0.322,0.5,0.8,0.672,0.3,1.8,2.1,5.0,0.7,0.1,1.6,1.5
230,Steven Hunter,PHI,70,22.9,6.4,2.7,4.7,0.577,0.0,0.0,0.0,1.1,2.2,0.49,1.6,3.2,4.8,0.4,0.2,1.1,0.9,2.0
231,Rajon Rondo,BOS,78,23.5,6.4,2.4,5.8,0.418,0.1,0.4,0.207,1.5,2.4,0.647,0.9,2.8,3.7,3.8,1.6,0.1,1.8,2.3
232,Ben Wallace,CHI,77,35.0,6.4,2.5,5.5,0.453,0.0,0.1,0.2,1.4,3.5,0.408,3.9,6.7,10.7,2.4,1.4,2.0,1.3,2.0
233,James Jones,PHX,76,18.1,6.4,2.1,5.8,0.368,1.2,3.1,0.378,0.9,1.1,0.877,0.4,1.9,2.3,0.6,0.4,0.6,0.4,1.5
234,Joey Graham,TOR,79,16.7,6.4,2.4,4.9,0.495,0.1,0.4,0.29,1.4,1.7,0.84,0.7,2.4,3.1,0.6,0.4,0.1,0.6,2.0
235,Devean George,DAL,60,21.4,6.4,2.4,6.2,0.395,0.9,2.5,0.353,0.6,0.8,0.75,1.0,2.6,3.6,0.6,0.8,0.4,0.9,2.4
236,Bruce Bowen,SAS,82,30.1,6.2,2.3,5.7,0.405,1.1,2.8,0.384,0.5,0.9,0.589,0.3,2.4,2.7,1.4,0.8,0.3,0.8,2.1
237,Ike Diogu,IND,59,12.9,6.2,2.2,4.5,0.477,0.0,0.0,0.0,1.9,2.4,0.8,1.3,2.2,3.4,0.4,0.1,0.4,1.1,2.1
238,Johan Petro,SEA,81,18.7,6.2,2.8,5.4,0.516,0.0,0.0,0.0,0.6,1.0,0.649,1.1,3.0,4.1,0.6,0.5,0.6,1.0,2.9
239,Rasho Nesterovic,TOR,80,21.0,6.2,2.9,5.3,0.546,0.0,0.0,0.0,0.4,0.6,0.68,1.4,3.1,4.5,0.9,0.5,1.1,0.7,2.4
240,Allan Ray,BOS,47,15.1,6.2,2.1,5.5,0.386,1.0,2.5,0.414,0.9,1.2,0.764,0.4,1.1,1.5,0.9,0.4,0.1,0.9,1.8
241,Sebastian Telfair,BOS,78,20.2,6.1,2.3,6.1,0.371,0.5,1.6,0.289,1.2,1.4,0.818,0.2,1.2,1.4,2.8,0.6,0.1,1.3,2.1
242,Sarunas Jasikevicius,GSW,63,15.4,6.1,2.0,5.1,0.398,0.7,2.1,0.338,1.4,1.5,0.905,0.2,0.9,1.1,2.7,0.4,0.0,1.4,1.2
243,Tony Battie,ORL,66,23.9,6.1,2.7,5.5,0.489,0.0,0.0,0.0,0.8,1.2,0.675,1.4,3.8,5.2,0.5,0.4,0.5,0.9,2.8
244,Ersan Ilyasova,MIL,66,14.7,6.1,2.1,5.5,0.383,0.8,2.2,0.365,1.1,1.3,0.787,0.9,2.0,2.9,0.7,0.4,0.3,0.8,2.2
245,Etan Thomas,WAS,65,19.2,6.1,2.4,4.3,0.574,0.0,0.0,0.0,1.2,2.1,0.558,2.1,3.7,5.8,0.4,0.3,1.4,1.1,2.5
246,P.J. Brown,CHI,72,20.2,6.1,2.4,5.8,0.407,0.0,0.0,0.0,1.3,1.7,0.787,1.8,3.0,4.8,0.7,0.3,0.7,1.2,2.6
247,Francisco Garcia,SAC,79,17.8,6.0,2.1,4.8,0.429,0.7,1.9,0.356,1.2,1.4,0.833,0.7,1.9,2.6,1.1,0.6,0.5,0.9,2.4
248,J.J. Redick,ORL,42,14.8,6.0,1.9,4.6,0.41,0.9,2.3,0.388,1.3,1.4,0.9,0.2,1.0,1.2,0.9,0.3,0.0,0.5,1.2
249,Dorell Wright,MIA,66,19.6,6.0,2.5,5.5,0.445,0.1,0.5,0.147,1.0,1.3,0.744,0.6,3.5,4.1,1.4,0.6,0.7,1.0,1.7
250,Troy Hudson,MIN,34,16.3,5.9,2.2,5.7,0.379,0.8,2.4,0.35,0.8,0.9,0.813,0.2,1.2,1.4,2.1,0.4,0.1,1.2,0.7
251,Amir Johnson,DET,8,15.5,5.9,2.3,4.1,0.545,0.0,0.4,0.0,1.4,1.8,0.786,1.9,2.8,4.6,0.4,0.6,1.6,1.1,2.4
252,Alan Anderson,CHA,17,15.0,5.8,2.2,4.8,0.457,0.3,1.2,0.25,1.1,1.4,0.826,0.6,1.2,1.9,1.2,0.4,0.0,1.3,1.9
253,Darrell Armstrong,IND,81,15.7,5.6,1.9,4.7,0.414,0.9,2.6,0.336,0.9,1.1,0.785,0.4,1.2,1.7,2.4,0.9,0.1,0.9,1.3
254,Chuck Hayes,HOU,78,22.0,5.6,2.5,4.3,0.573,0.0,0.0,0.0,0.7,1.1,0.618,2.6,4.1,6.7,0.6,0.9,0.2,0.8,3.6
255,Nazr Mohammed,DET,51,15.2,5.6,2.3,4.4,0.532,0.0,0.0,0.0,1.0,1.6,0.61,1.7,2.7,4.5,0.2,0.5,0.8,0.8,2.6
256,Kyle Lowry,MEM,10,17.5,5.6,1.4,3.8,0.368,0.3,0.8,0.375,2.5,2.8,0.893,1.2,1.9,3.1,3.2,1.4,0.1,1.2,2.0
257,Anthony Roberson,GSW,20,11.3,5.6,2.2,5.2,0.423,1.1,2.8,0.382,0.1,0.2,0.667,0.1,1.0,1.1,0.5,0.6,0.0,0.7,1.4
258,Shelden Williams,ATL,81,18.7,5.5,2.0,4.5,0.455,0.0,0.0,0.5,1.4,1.8,0.764,1.6,3.8,5.4,0.5,0.6,0.5,1.2,2.5
259,Kenny Thomas,SAC,62,22.8,5.3,2.4,4.9,0.482,0.0,0.0,0.0,0.6,1.2,0.513,2.2,3.9,6.1,1.2,0.7,0.3,1.5,2.3
260,Ronny Turiaf,LAL,72,15.1,5.3,2.0,3.7,0.549,0.0,0.0,0.0,1.2,1.9,0.664,1.2,2.4,3.6,0.9,0.2,1.1,0.7,2.8
261,Marko Jaric,MIN,70,22.2,5.3,1.9,4.6,0.418,0.5,1.2,0.376,1.0,1.3,0.761,0.8,1.9,2.6,2.1,1.1,0.2,1.3,2.5
262,Anthony Johnson,ATL,67,19.4,5.3,2.1,5.1,0.414,0.4,1.1,0.342,0.7,0.9,0.754,0.3,1.2,1.5,3.0,0.5,0.0,1.1,1.8
263,Gary Payton,MIA,68,22.1,5.3,2.1,5.4,0.393,0.5,1.8,0.26,0.6,0.8,0.667,0.3,1.7,1.9,3.0,0.6,0.0,1.0,1.7
264,Speedy Claxton,ATL,42,25.1,5.3,2.2,6.6,0.327,0.1,0.7,0.214,0.8,1.4,0.55,0.3,1.6,1.9,4.4,1.7,0.1,1.8,3.1
265,Junior Harrington,MEM,29,18.7,5.2,2.0,4.7,0.416,0.2,0.9,0.269,1.1,1.6,0.674,0.4,1.9,2.3,3.1,0.7,0.2,1.8,2.7
266,Lawrence Roberts,MEM,54,17.9,5.2,1.7,3.9,0.452,0.0,0.0,0.0,1.8,2.4,0.725,1.9,3.0,4.8,0.6,0.7,0.2,0.7,2.5
267,Quinton Ross,LAC,81,21.0,5.2,2.2,4.7,0.467,0.0,0.1,0.2,0.8,1.1,0.782,0.7,1.6,2.3,1.1,0.9,0.4,0.4,2.2
268,Carlos Delfino,DET,82,16.7,5.2,1.9,4.6,0.415,0.6,1.7,0.333,0.9,1.1,0.787,0.8,2.4,3.2,1.1,0.6,0.1,0.7,1.2
269,Tyrus Thomas,CHI,72,13.4,5.2,1.9,3.9,0.475,0.0,0.0,0.0,1.5,2.4,0.606,1.2,2.5,3.7,0.6,0.6,1.1,1.3,2.3
270,Kevinn Pinkney,BOS,6,16.7,5.2,2.0,4.5,0.444,0.2,0.3,0.5,1.0,1.5,0.667,1.2,1.3,2.5,0.8,0.5,0.5,0.7,2.0
271,Keith Bogans,ORL,59,16.8,5.1,1.7,4.2,0.404,0.9,2.3,0.387,0.8,1.1,0.746,0.3,1.3,1.6,1.0,0.5,0.0,0.8,1.7
272,Justin Williams,SAC,26,12.8,5.0,2.1,3.4,0.614,0.0,0.0,0.0,0.9,2.4,0.365,2.0,2.5,4.4,0.1,0.2,0.6,0.6,2.0
273,Francisco Elson,SAS,70,19.0,5.0,2.1,4.0,0.511,0.0,0.0,0.0,0.9,1.1,0.775,1.2,3.6,4.8,0.8,0.4,0.8,1.2,2.6
274,Renaldo Major,GSW,1,27.4,5.0,2.0,10.0,0.2,0.0,0.0,0.0,1.0,2.0,0.5,0.0,2.0,2.0,0.0,2.0,0.0,1.0,4.0
275,Jason Maxiell,DET,67,14.1,5.0,2.0,3.9,0.5,0.0,0.0,0.0,1.1,2.0,0.526,1.3,1.5,2.8,0.2,0.4,0.9,0.8,1.6
276,Rashad McCants,MIN,37,15.0,5.0,1.7,4.8,0.35,0.5,2.0,0.267,1.1,1.6,0.69,0.4,0.9,1.3,1.0,0.7,0.2,1.1,1.9
277,Primoz Brezec,CHA,58,14.5,5.0,2.1,4.7,0.445,0.0,0.1,0.333,0.7,1.2,0.632,1.4,1.8,3.2,0.4,0.2,0.4,0.7,2.8
278,Reggie Evans,DEN,66,17.1,4.9,1.8,3.3,0.544,0.0,0.0,0.0,1.4,2.8,0.497,2.4,4.6,7.0,0.7,0.6,0.2,1.4,2.2
279,Lindsey Hunter,DET,52,14.3,4.9,1.8,4.7,0.385,0.7,2.3,0.319,0.6,0.6,0.909,0.2,0.7,0.9,1.8,0.7,0.1,0.7,1.1
280,Kirk Snyder,HOU,39,14.4,4.9,1.7,3.7,0.452,0.3,1.1,0.25,1.3,1.9,0.653,0.4,1.7,2.1,1.0,0.3,0.3,0.7,1.3
281,Renaldo Balkman,NYK,68,15.6,4.9,2.0,4.0,0.505,0.1,0.4,0.185,0.8,1.3,0.567,1.4,2.9,4.3,0.6,0.8,0.6,0.7,2.1
282,Marcus Banks,PHX,45,11.2,4.9,1.9,4.4,0.429,0.1,0.6,0.172,1.1,1.3,0.8,0.2,0.6,0.8,1.3,0.5,0.1,0.9,1.6
283,Matt Bonner,SAS,56,11.7,4.9,1.9,4.2,0.447,0.6,1.7,0.383,0.5,0.7,0.711,1.1,1.6,2.8,0.4,0.3,0.2,0.4,1.2
284,Keith McLeod,IND,48,15.0,4.8,1.5,3.9,0.388,0.3,0.9,0.356,1.4,1.6,0.885,0.1,0.8,0.9,1.9,0.5,0.1,1.0,1.1
285,Dan Gadzuric,MIL,54,15.6,4.8,2.0,4.2,0.474,0.0,0.0,0.0,0.8,1.7,0.467,1.7,2.8,4.6,0.5,0.4,0.6,0.9,2.6
286,Beno Udrih,SAS,73,13.0,4.7,1.7,4.7,0.369,0.5,1.6,0.287,0.7,0.8,0.883,0.2,1.0,1.1,1.7,0.4,0.0,0.8,1.0
287,Ronnie Brewer,UTA,56,12.1,4.6,1.8,3.4,0.528,0.0,0.2,0.0,1.0,1.5,0.675,0.7,0.7,1.3,0.4,0.7,0.1,0.4,0.8
288,Daniel Gibson,CLE,60,16.5,4.6,1.6,3.9,0.424,0.9,2.1,0.419,0.5,0.7,0.718,0.5,1.1,1.5,1.2,0.4,0.1,0.7,1.6
289,Kurt Thomas,PHX,67,18.0,4.6,1.9,3.9,0.486,0.0,0.0,0.0,0.8,1.1,0.789,1.3,4.4,5.7,0.4,0.4,0.4,0.5,2.3
290,Mickael Gelabale,SEA,70,17.7,4.6,1.7,3.8,0.462,0.2,0.7,0.234,0.9,1.2,0.805,0.8,1.6,2.5,0.8,0.3,0.3,0.7,1.5
291,Brian Cardinal,MEM,28,11.2,4.5,1.5,3.0,0.494,0.6,1.6,0.409,0.9,1.0,0.926,0.5,1.6,2.1,1.1,0.8,0.0,0.8,1.5
292,Mardy Collins,NYK,52,14.9,4.5,1.7,4.4,0.382,0.3,0.9,0.277,0.9,1.6,0.585,0.5,1.5,2.0,1.6,0.6,0.1,1.1,1.4
293,Kendrick Perkins,BOS,72,21.9,4.5,1.8,3.7,0.491,0.0,0.0,0.0,0.8,1.4,0.6,1.6,3.6,5.2,1.3,0.3,1.3,1.6,3.0
294,Antoine Wright,NJN,63,18.1,4.5,1.7,4.0,0.438,0.3,0.9,0.322,0.7,1.2,0.603,0.6,2.2,2.8,0.9,0.5,0.2,0.7,1.9
295,Shavlik Randolph,PHI,13,13.8,4.5,1.8,3.7,0.479,0.0,0.0,0.0,0.9,1.7,0.545,1.5,2.7,4.2,0.3,0.5,0.8,0.7,1.8
296,Jordan Farmar,LAL,72,15.1,4.4,1.7,4.1,0.422,0.6,1.9,0.328,0.4,0.5,0.711,0.3,1.3,1.7,1.9,0.6,0.1,1.0,1.1
297,Yakhouba Diawara,DEN,64,18.4,4.4,1.6,4.6,0.342,0.8,2.7,0.288,0.5,0.8,0.66,0.4,1.3,1.7,0.9,0.5,0.1,0.6,2.1
298,Fabricio Oberto,SAS,79,17.3,4.4,2.0,3.6,0.562,0.0,0.0,0.0,0.4,0.6,0.647,1.7,3.0,4.7,0.9,0.3,0.3,0.9,2.7
299,Alexander Johnson,MEM,59,12.8,4.4,1.5,2.9,0.538,0.0,0.0,0.0,1.3,2.0,0.661,0.8,2.2,3.1,0.3,0.4,0.6,0.8,2.3
