#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
150,Flip Murray,IND,42,20.8,9.4,3.7,8.7,0.42,0.5,1.5,0.317,1.6,2.3,0.694,0.5,1.4,2.0,3.4,0.9,0.1,2.0,1.2
151,Mike Conley,MEM,53,26.1,9.4,3.6,8.3,0.428,0.6,1.7,0.33,1.7,2.3,0.732,0.4,2.2,2.6,4.2,0.8,0.0,1.7,1.6
152,Shane Battier,HOU,80,36.3,9.3,3.3,7.7,0.428,1.7,4.6,0.377,0.9,1.3,0.743,1.6,3.5,5.1,1.9,1.0,1.1,1.0,2.5
153,Sebastian Telfair,MIN,60,32.2,9.3,3.7,9.3,0.401,0.5,1.9,0.281,1.3,1.8,0.743,0.3,2.0,2.3,5.9,1.0,0.2,1.9,2.9
154,Damien Wilkins,SEA,76,24.3,9.2,3.6,8.9,0.403,0.7,2.0,0.323,1.4,1.9,0.736,0.9,2.3,3.2,2.0,0.8,0.3,1.2,1.7
155,Jordan Farmar,LAL,82,20.6,9.1,3.5,7.7,0.461,1.4,3.7,0.371,0.6,1.0,0.679,0.5,1.8,2.2,2.7,0.9,0.1,1.3,1.3
156,Marcus Camby,DEN,79,34.9,9.1,3.6,8.0,0.45,0.1,0.3,0.3,1.8,2.6,0.708,2.9,10.2,13.1,3.3,1.1,3.6,1.5,2.7
157,Bonzi Wells,NOP,73,21.4,9.1,3.5,7.8,0.443,0.2,0.7,0.24,2.0,3.1,0.643,1.2,3.4,4.5,1.3,1.0,0.4,1.4,2.2
158,Roger Mason,WAS,80,21.4,9.1,3.3,7.5,0.443,1.6,4.1,0.398,0.8,0.9,0.873,0.2,1.4,1.6,1.7,0.5,0.2,0.9,1.8
159,Carlos Delfino,TOR,82,23.5,9.0,3.1,7.7,0.397,1.5,3.8,0.382,1.4,1.9,0.744,0.8,3.6,4.4,1.8,0.8,0.1,0.9,2.2
160,Matt Carroll,CHA,80,25.2,9.0,3.2,7.4,0.428,1.3,3.0,0.436,1.4,1.7,0.804,0.4,2.4,2.8,0.9,0.6,0.2,0.7,2.3
161,Maurice Evans,ORL,75,22.9,8.9,3.5,7.3,0.481,1.1,2.8,0.388,0.8,1.1,0.711,1.2,1.7,2.9,1.1,0.6,0.1,0.5,1.9
162,Boris Diaw,PHX,82,28.1,8.8,3.8,7.9,0.477,0.2,0.5,0.317,1.2,1.6,0.744,1.2,3.4,4.6,3.9,0.7,0.5,1.9,2.0
163,Daequan Cook,MIA,59,24.4,8.8,3.3,8.7,0.381,1.3,4.0,0.332,0.8,1.0,0.825,0.3,2.7,3.0,1.3,0.4,0.2,1.1,2.7
164,Sasha Vujacic,LAL,72,17.8,8.8,3.0,6.7,0.454,1.6,3.8,0.437,1.1,1.3,0.835,0.3,1.9,2.1,1.0,0.5,0.1,0.7,1.5
165,Jason Williams,MIA,67,28.2,8.8,3.1,8.2,0.384,1.4,4.1,0.353,1.0,1.2,0.863,0.2,1.8,1.9,4.6,1.2,0.1,1.4,1.4
166,Antonio McDyess,DET,78,29.3,8.8,3.8,7.7,0.488,0.0,0.0,0.0,1.2,2.0,0.622,2.6,5.9,8.5,1.1,0.8,0.7,1.0,3.2
167,Keith Bogans,ORL,82,26.8,8.7,2.9,7.2,0.41,1.8,5.0,0.362,1.0,1.3,0.736,0.5,2.7,3.2,1.3,0.7,0.1,0.6,2.0
168,Jianlian Yi,MIL,66,24.9,8.6,3.3,7.9,0.421,0.1,0.3,0.286,1.8,2.2,0.841,1.6,3.6,5.2,0.8,0.5,0.8,1.4,2.3
169,Steve Blake,POR,81,29.9,8.5,3.2,7.9,0.408,1.5,3.7,0.406,0.6,0.8,0.766,0.4,2.0,2.4,5.1,0.7,0.0,1.4,1.6
170,Kelenna Azubuike,GSW,81,21.4,8.5,3.2,7.2,0.445,0.9,2.4,0.364,1.2,1.7,0.717,1.3,2.7,4.0,0.9,0.6,0.4,0.7,2.0
171,Mikki Moore,SAC,82,29.1,8.5,3.4,6.0,0.577,0.0,0.0,0.0,1.6,2.2,0.736,2.0,4.1,6.0,1.0,0.4,0.6,1.3,3.8
172,Jamario Moon,TOR,78,27.8,8.5,3.6,7.4,0.485,0.5,1.6,0.328,0.8,1.1,0.741,1.2,5.0,6.2,1.2,1.0,1.4,0.7,1.9
173,Mark Blount,MIA,69,22.3,8.4,3.4,7.5,0.462,0.2,0.6,0.386,1.3,2.0,0.638,1.0,2.8,3.8,0.6,0.5,0.5,1.0,1.9
174,Antonio Daniels,WAS,71,30.4,8.4,2.9,6.3,0.459,0.2,1.0,0.23,2.4,3.1,0.776,0.3,2.5,2.9,4.8,1.0,0.0,1.3,1.1
175,Vladimir Radmanovic,LAL,65,22.8,8.4,3.0,6.7,0.453,1.5,3.6,0.406,0.8,1.0,0.8,0.9,2.4,3.3,1.9,0.7,0.2,1.1,2.3
176,Delonte West,CLE,61,25.1,8.3,3.2,7.8,0.413,0.8,2.2,0.356,1.1,1.5,0.736,0.5,2.7,3.2,3.8,1.0,0.5,1.9,1.7
177,Kareem Rush,IND,71,21.2,8.3,3.2,8.0,0.401,1.4,3.7,0.389,0.4,0.6,0.714,0.3,2.1,2.4,1.3,0.6,0.3,0.9,1.5
178,Marko Jaric,MIN,75,29.2,8.3,3.0,7.0,0.43,0.6,1.7,0.362,1.6,2.2,0.742,0.5,2.5,3.0,4.1,1.3,0.4,1.7,2.4
179,Brandon Bass,DAL,79,19.7,8.3,3.1,6.2,0.499,0.0,0.1,0.0,2.1,2.5,0.822,1.5,2.9,4.4,0.7,0.3,0.6,1.0,1.9
180,Thaddeus Young,PHI,74,21.0,8.2,3.6,6.6,0.539,0.1,0.3,0.316,1.0,1.4,0.738,1.6,2.6,4.2,0.8,1.0,0.1,0.9,1.7
181,Josh Boone,NJN,70,25.3,8.2,3.4,6.2,0.548,0.0,0.0,0.0,1.4,3.1,0.456,2.7,4.5,7.3,0.8,0.5,0.9,1.0,2.2
182,Marquis Daniels,IND,74,20.9,8.2,3.3,7.6,0.43,0.4,1.4,0.265,1.3,1.9,0.698,0.9,2.0,2.9,1.9,1.1,0.2,1.5,1.6
183,Matt Harpring,UTA,76,18.1,8.2,3.1,6.2,0.5,0.0,0.1,0.2,1.9,2.7,0.712,1.3,1.9,3.2,1.1,0.6,0.2,1.3,2.1
184,Carl Landry,HOU,42,16.9,8.1,3.2,5.2,0.616,0.0,0.0,0.0,1.7,2.6,0.661,2.3,2.6,4.9,0.5,0.4,0.2,0.6,2.3
185,Quentin Richardson,NYK,65,28.3,8.1,3.1,8.5,0.359,1.1,3.3,0.322,0.9,1.4,0.682,0.9,4.0,4.8,1.8,0.7,0.2,1.1,2.4
186,Keyon Dooling,ORL,72,18.5,8.1,2.8,5.9,0.468,0.3,0.9,0.338,2.3,2.7,0.845,0.1,1.3,1.4,1.8,0.5,0.1,0.8,1.8
187,Paul Millsap,UTA,82,20.8,8.1,3.1,6.1,0.504,0.0,0.0,0.0,1.9,2.8,0.677,2.0,3.6,5.6,1.0,0.9,0.9,1.1,3.3
188,Ramon Sessions,MIL,17,26.4,8.1,3.0,6.9,0.436,0.2,0.4,0.429,1.9,2.4,0.78,0.5,2.9,3.4,7.5,1.0,0.2,2.1,1.5
189,Jannero Pargo,NOP,80,18.7,8.1,3.2,8.2,0.39,0.8,2.3,0.349,0.9,1.0,0.877,0.3,1.3,1.6,2.4,0.6,0.1,1.2,1.5
190,Morris Peterson,NOP,76,23.6,8.0,2.8,6.8,0.417,1.5,3.8,0.394,0.9,1.1,0.765,0.5,2.2,2.7,0.9,0.6,0.1,0.5,1.6
191,Antoine Walker,MIN,46,19.4,8.0,3.0,8.2,0.363,1.3,4.1,0.324,0.8,1.4,0.53,1.2,2.4,3.7,1.0,0.7,0.2,1.0,1.7
192,James Jones,POR,58,22.0,8.0,2.5,5.6,0.437,1.6,3.5,0.444,1.5,1.7,0.878,0.7,2.0,2.8,0.6,0.4,0.3,0.5,1.7
193,Leon Powe,BOS,56,14.5,7.9,2.8,4.8,0.572,0.0,0.0,0.0,2.4,3.4,0.71,1.7,2.4,4.1,0.3,0.3,0.3,0.8,2.3
194,Jason Maxiell,DET,82,21.6,7.9,2.9,5.4,0.538,0.0,0.0,0.0,2.1,3.3,0.633,2.2,3.1,5.3,0.6,0.3,1.1,0.9,2.2
195,Dorell Wright,MIA,44,25.1,7.9,3.3,6.7,0.488,0.1,0.3,0.364,1.3,1.6,0.826,1.1,3.9,5.0,1.4,0.7,0.9,0.7,1.8
196,Nazr Mohammed,CHA,82,20.1,7.8,3.3,6.4,0.515,0.0,0.0,0.0,1.2,2.0,0.583,2.4,3.7,6.0,0.9,0.5,0.7,1.2,2.8
197,Anthony Carter,DEN,70,28.0,7.8,3.1,6.8,0.458,0.6,1.8,0.349,0.9,1.2,0.753,0.4,2.5,2.9,5.5,1.5,0.4,1.8,2.5
198,Rasho Nesterovic,TOR,71,20.9,7.8,3.6,6.6,0.55,0.0,0.0,0.333,0.5,0.7,0.755,1.8,3.0,4.8,1.2,0.3,0.7,0.8,1.9
199,Chris Quinn,MIA,60,22.3,7.8,2.6,6.2,0.424,1.1,2.7,0.403,1.4,1.6,0.867,0.2,1.8,2.0,3.0,0.8,0.1,0.9,1.5
200,Bobby Jackson,HOU,72,19.3,7.7,2.8,7.0,0.403,1.1,3.1,0.358,0.9,1.1,0.79,0.5,2.1,2.5,1.9,0.6,0.1,0.8,1.3
201,Rodney Stuckey,DET,57,19.0,7.6,2.7,6.7,0.401,0.1,0.3,0.188,2.2,2.7,0.814,0.6,1.7,2.3,2.8,0.9,0.1,1.4,2.0
202,Kasib Powell,MIA,11,27.7,7.6,3.2,8.6,0.368,0.7,3.0,0.242,0.5,0.8,0.667,0.7,3.3,4.0,1.6,0.8,0.2,0.5,1.6
203,Luther Head,HOU,73,18.9,7.6,2.8,6.5,0.432,1.1,3.1,0.351,0.9,1.1,0.815,0.2,1.6,1.8,1.9,0.6,0.1,1.0,1.0
204,Fred Jones,NYK,70,25.1,7.6,2.6,6.2,0.421,1.1,2.7,0.385,1.3,1.8,0.746,0.4,2.0,2.4,2.4,0.7,0.3,1.1,2.0
205,Bobby Simmons,MIL,70,21.7,7.6,3.0,7.1,0.421,0.9,2.4,0.351,0.8,1.0,0.757,1.0,2.3,3.2,1.1,0.7,0.1,1.1,2.0
206,Charlie Bell,MIL,68,23.9,7.6,2.7,7.1,0.381,1.1,3.2,0.341,1.0,1.3,0.805,0.5,2.0,2.5,3.1,0.8,0.0,1.1,1.8
207,Andray Blatche,WAS,82,20.4,7.5,3.1,6.5,0.474,0.0,0.2,0.231,1.3,1.9,0.695,2.0,3.2,5.2,1.1,0.6,1.4,1.4,3.1
208,Devin Brown,CLE,78,22.6,7.5,2.8,6.8,0.409,0.6,1.9,0.308,1.4,1.8,0.754,0.8,2.5,3.4,2.2,0.7,0.1,1.3,1.8
209,Eddie House,BOS,78,19.0,7.5,2.8,6.8,0.409,1.5,3.8,0.393,0.4,0.5,0.917,0.2,1.9,2.1,1.9,0.8,0.1,1.0,1.5
210,Nick Young,WAS,75,15.4,7.5,2.8,6.4,0.439,0.5,1.3,0.4,1.3,1.7,0.815,0.3,1.2,1.5,0.8,0.5,0.1,1.3,1.7
211,Sasha Pavlovic,CLE,51,23.3,7.4,2.9,7.9,0.362,0.7,2.2,0.298,1.0,1.5,0.688,0.7,1.8,2.5,1.6,0.6,0.1,1.1,2.3
212,James Posey,BOS,74,24.6,7.4,2.3,5.6,0.418,1.4,3.8,0.38,1.3,1.6,0.809,0.4,3.9,4.4,1.5,1.0,0.3,0.9,2.5
213,Wilson Chandler,NYK,35,19.6,7.3,3.0,6.9,0.438,0.3,0.9,0.3,1.0,1.5,0.63,1.1,2.5,3.6,0.9,0.4,0.5,0.8,2.4
214,Kirk Snyder,MIN,36,21.1,7.3,2.7,5.3,0.508,0.1,0.6,0.217,1.8,2.4,0.727,0.8,2.7,3.5,1.8,0.6,0.4,1.4,1.5
215,Luke Walton,LAL,74,23.4,7.2,2.9,6.5,0.45,0.4,1.1,0.333,1.0,1.5,0.706,1.1,2.8,3.9,2.9,0.8,0.2,1.4,1.8
216,Darko Milicic,MEM,70,23.8,7.2,3.1,7.1,0.438,0.0,0.0,0.0,1.0,1.7,0.554,1.8,4.2,6.1,0.8,0.5,1.6,1.4,2.6
217,Jason Kapono,TOR,81,18.9,7.2,3.0,6.1,0.488,0.7,1.5,0.483,0.5,0.5,0.86,0.4,1.1,1.5,0.8,0.4,0.0,0.7,1.6
218,Mickael Pietrus,GSW,66,19.9,7.2,2.6,5.9,0.439,1.0,2.8,0.361,1.0,1.5,0.673,1.0,2.7,3.7,0.7,1.0,0.7,0.7,3.0
219,Brent Barry,SAS,31,17.9,7.1,2.5,5.2,0.481,1.5,3.6,0.429,0.6,0.6,0.95,0.4,1.4,1.8,1.7,0.5,0.1,0.6,1.4
220,Earl Barron,MIA,46,19.3,7.1,2.9,7.1,0.404,0.0,0.3,0.077,1.3,1.9,0.701,1.5,2.8,4.3,0.6,0.4,0.2,1.0,2.5
221,Kendrick Perkins,BOS,78,24.5,6.9,2.7,4.5,0.615,0.0,0.0,0.0,1.5,2.3,0.623,1.9,4.2,6.1,1.1,0.4,1.5,1.6,3.1
222,Carlos Arroyo,ORL,62,20.5,6.9,2.5,5.6,0.451,0.5,1.4,0.345,1.4,1.6,0.853,0.2,1.7,1.8,3.5,0.4,0.0,1.2,1.4
223,Travis Diener,IND,66,20.5,6.9,2.4,6.5,0.37,1.1,3.5,0.318,1.0,1.1,0.901,0.4,1.3,1.7,3.8,0.5,0.1,0.8,1.6
224,Channing Frye,POR,78,17.2,6.8,2.8,5.8,0.488,0.0,0.1,0.3,1.1,1.4,0.78,1.4,3.2,4.5,0.7,0.4,0.3,0.7,2.7
225,Tyrus Thomas,CHI,74,18.0,6.8,2.5,5.9,0.423,0.0,0.1,0.167,1.7,2.4,0.741,1.4,3.2,4.6,1.2,0.6,1.0,1.0,2.3
226,Jarvis Hayes,DET,82,15.7,6.7,2.6,6.1,0.431,0.9,2.4,0.376,0.5,0.7,0.75,0.4,1.7,2.2,0.8,0.6,0.1,0.6,1.7
227,Thabo Sefolosha,CHI,69,20.8,6.7,2.6,6.1,0.428,0.4,1.3,0.33,1.1,1.5,0.721,0.7,3.0,3.7,1.9,0.9,0.4,1.3,1.9
228,Shawne Williams,IND,65,14.9,6.7,2.4,5.7,0.427,0.7,2.1,0.314,1.2,1.6,0.717,0.8,1.9,2.7,0.9,0.4,0.4,0.9,2.0
229,Anderson Varejao,CLE,48,27.5,6.7,2.8,6.1,0.461,0.0,0.0,0.0,1.0,1.7,0.598,2.8,5.5,8.3,1.1,0.8,0.5,1.2,2.8
230,Matt Barnes,GSW,73,19.4,6.7,2.6,6.1,0.423,0.7,2.5,0.293,0.8,1.1,0.747,1.3,3.2,4.4,1.9,0.7,0.5,1.2,2.2
231,Marcus Banks,MIA,36,15.8,6.6,2.4,5.3,0.45,1.1,2.8,0.392,0.8,1.0,0.771,0.1,1.1,1.3,1.7,0.4,0.4,1.0,1.8
232,Nenad Krstic,NJN,45,18.0,6.6,2.7,6.7,0.41,0.0,0.0,0.0,1.2,1.5,0.754,0.8,3.7,4.4,0.6,0.2,0.4,0.9,2.5
233,Ronny Turiaf,LAL,78,18.7,6.6,2.4,5.1,0.474,0.0,0.0,0.0,1.8,2.4,0.753,1.2,2.7,3.9,1.6,0.4,1.4,0.9,2.6
234,Joakim Noah,CHI,74,20.7,6.6,2.4,5.0,0.482,0.0,0.0,0.0,1.8,2.6,0.691,2.4,3.3,5.6,1.1,0.9,0.9,1.2,2.3
235,Tony Allen,BOS,75,18.3,6.6,2.3,5.2,0.434,0.2,0.8,0.316,1.8,2.4,0.762,0.5,1.8,2.2,1.5,0.8,0.3,1.5,2.2
236,Damon Jones,CLE,67,19.9,6.5,2.3,5.4,0.416,1.7,4.1,0.417,0.3,0.4,0.714,0.1,1.0,1.1,1.9,0.3,0.0,0.5,1.0
237,Luke Ridnour,SEA,61,20.0,6.4,2.4,6.0,0.399,0.3,1.2,0.296,1.3,1.5,0.857,0.2,1.3,1.5,4.0,0.6,0.2,1.3,2.0
238,Jeff Foster,IND,77,24.5,6.4,2.7,4.8,0.55,0.0,0.0,0.0,1.1,1.9,0.593,3.4,5.2,8.7,1.7,0.7,0.4,0.8,2.9
239,Kurt Thomas,SAS,70,22.6,6.3,2.8,5.7,0.492,0.0,0.0,0.0,0.8,1.1,0.663,1.9,5.4,7.2,1.0,0.8,0.8,0.7,2.7
240,Antoine Wright,DAL,56,22.0,6.3,2.4,5.9,0.413,0.6,2.0,0.291,0.8,1.2,0.687,0.7,1.9,2.6,1.4,0.5,0.4,0.9,2.3
241,Darius Songaila,WAS,80,19.4,6.2,2.7,5.8,0.458,0.0,0.0,0.0,0.8,0.9,0.918,1.0,2.4,3.4,1.7,0.7,0.2,1.1,2.3
242,Stromile Swift,NJN,56,15.1,6.1,2.4,4.7,0.509,0.0,0.0,0.0,1.3,1.9,0.67,1.1,2.4,3.6,0.5,0.3,1.0,0.9,2.0
243,Erick Dampier,DAL,72,24.4,6.1,2.5,3.8,0.643,0.0,0.0,0.0,1.2,2.0,0.575,2.9,4.6,7.5,0.9,0.3,1.5,1.1,3.1
244,Johan Petro,SEA,72,18.2,6.0,2.6,6.1,0.419,0.0,0.0,0.0,0.9,1.2,0.736,1.4,3.8,5.1,0.4,0.5,0.6,1.0,2.4
245,Bruce Bowen,SAS,81,30.2,6.0,2.1,5.3,0.407,1.1,2.7,0.419,0.6,0.9,0.652,0.4,2.5,2.9,1.1,0.7,0.3,0.6,2.2
246,Alonzo Mourning,MIA,25,15.6,6.0,2.1,3.8,0.547,0.0,0.0,0.0,1.8,3.0,0.592,1.4,2.4,3.7,0.3,0.2,1.7,1.0,2.2
247,Eduardo Najera,DEN,78,21.3,5.9,2.2,4.7,0.473,0.7,1.9,0.361,0.8,1.1,0.708,1.4,2.9,4.3,1.2,0.9,0.5,0.8,2.6
248,Marcus D. Williams,NJN,53,16.1,5.9,2.1,5.5,0.379,1.0,2.7,0.38,0.7,0.9,0.787,0.3,1.6,1.9,2.6,0.5,0.1,1.4,1.0
249,Smush Parker,LAC,28,21.2,5.9,2.3,6.6,0.348,0.6,2.8,0.231,0.7,1.0,0.679,0.1,1.7,1.8,3.0,0.9,0.2,1.6,2.1
250,Rodney Carney,PHI,70,14.8,5.8,2.3,5.6,0.403,0.5,1.7,0.317,0.8,1.2,0.679,0.7,1.4,2.1,0.5,0.6,0.3,0.5,1.4
251,Chris Duhon,CHI,66,22.6,5.8,2.0,5.2,0.387,0.8,2.3,0.348,1.0,1.2,0.813,0.3,1.5,1.8,4.0,0.7,0.0,1.1,1.4
252,Blake Ahearn,MIA,12,14.8,5.8,1.3,4.8,0.263,0.8,2.8,0.294,2.5,2.6,0.968,0.1,1.5,1.6,1.6,0.5,0.0,1.3,1.7
253,Corey Brewer,MIN,79,22.8,5.8,2.3,6.2,0.374,0.1,0.5,0.194,1.1,1.4,0.8,1.0,2.7,3.7,1.4,1.0,0.3,1.1,2.4
254,Gordan Giricek,PHX,56,14.8,5.8,2.4,5.4,0.44,0.6,1.8,0.364,0.4,0.5,0.885,0.3,1.4,1.7,1.1,0.4,0.1,0.9,1.5
255,Tyronn Lue,DAL,50,14.7,5.8,2.3,5.1,0.447,0.8,1.7,0.453,0.5,0.6,0.781,0.2,0.9,1.1,1.5,0.2,0.0,0.5,1.3
256,Ime Udoka,SAS,73,18.0,5.8,2.2,5.1,0.424,0.8,2.3,0.37,0.6,0.8,0.759,0.5,2.6,3.1,0.9,0.8,0.2,0.8,1.7
257,Jared Dudley,CHA,73,19.0,5.8,2.2,4.8,0.468,0.1,0.6,0.22,1.2,1.6,0.737,1.7,2.3,3.9,1.1,0.8,0.1,0.7,1.8
258,Salim Stoudamire,ATL,35,11.5,5.7,1.9,5.1,0.361,0.8,2.4,0.341,1.2,1.4,0.82,0.1,0.6,0.7,0.8,0.2,0.1,0.6,1.0
259,Kris Humphries,TOR,70,13.2,5.7,2.3,4.8,0.483,0.0,0.0,0.0,1.1,1.8,0.605,1.3,2.4,3.7,0.4,0.4,0.4,0.7,1.5
260,Luke Jackson,MIA,14,16.3,5.6,1.9,5.7,0.325,0.8,2.1,0.367,1.1,1.6,0.696,0.5,1.9,2.4,1.2,0.6,0.0,0.6,1.6
261,Anthony Johnson,SAC,69,22.2,5.6,2.2,5.1,0.437,0.6,1.3,0.452,0.5,0.6,0.814,0.3,1.7,2.0,3.8,0.8,0.1,1.2,1.7
262,Sean Williams,NJN,73,17.5,5.6,2.2,4.2,0.538,0.0,0.0,0.0,1.1,1.8,0.609,1.6,2.8,4.4,0.4,0.4,1.5,1.0,2.6
263,Ike Diogu,IND,30,10.2,5.6,2.1,4.5,0.478,0.0,0.0,0.0,1.3,1.6,0.851,1.3,1.6,2.8,0.3,0.2,0.1,0.7,1.4
264,Royal Ivey,MIL,75,19.2,5.6,2.0,5.0,0.394,0.5,1.4,0.327,1.1,1.6,0.726,0.5,1.1,1.6,2.1,0.6,0.1,1.0,2.2
265,Javaris Crittenton,MEM,50,13.6,5.6,2.0,4.7,0.421,0.2,0.7,0.27,1.4,2.1,0.692,0.5,1.7,2.2,1.0,0.4,0.0,1.1,0.9
266,Josh Powell,LAC,64,19.2,5.5,2.3,4.9,0.46,0.0,0.0,0.0,1.0,1.4,0.724,1.8,3.4,5.2,0.7,0.2,0.4,1.0,2.0
267,Steve Francis,HOU,10,19.9,5.5,1.9,5.7,0.333,0.4,1.7,0.235,1.3,2.3,0.565,0.8,1.5,2.3,3.0,0.9,0.5,1.4,2.5
268,Trevor Ariza,LAL,35,15.6,5.5,2.0,3.9,0.507,0.1,0.5,0.278,1.4,2.1,0.653,0.9,2.2,3.1,1.3,0.9,0.3,0.7,1.3
269,Maybyner Nene,DEN,16,16.6,5.3,1.8,4.4,0.408,0.0,0.1,0.0,1.7,3.1,0.551,1.9,3.6,5.4,0.9,0.6,0.9,1.3,2.9
270,Damon Stoudamire,SAS,60,17.3,5.3,2.0,5.6,0.356,0.8,2.5,0.336,0.5,0.6,0.794,0.3,1.6,2.0,2.8,0.5,0.0,1.3,1.3
271,Dan Dickau,LAC,67,15.5,5.3,1.9,4.4,0.419,0.5,1.6,0.333,1.0,1.2,0.829,0.2,1.3,1.4,2.6,0.5,0.0,0.8,1.6
272,Thomas Gardner,CHI,4,11.2,5.3,2.3,5.8,0.391,0.8,3.0,0.25,0.0,0.5,0.0,0.8,0.3,1.0,0.3,0.0,0.0,1.0,1.0
273,Reggie Evans,PHI,81,23.2,5.2,1.9,4.3,0.439,0.0,0.0,1.0,1.5,3.2,0.467,2.8,4.8,7.5,0.8,1.1,0.1,1.3,2.6
274,Zaza Pachulia,ATL,62,15.2,5.2,1.7,4.0,0.437,0.0,0.0,0.0,1.7,2.5,0.706,1.4,2.6,4.0,0.6,0.4,0.2,1.1,2.3
275,Stephane Lasme,MIA,16,19.0,5.2,2.0,4.4,0.451,0.0,0.0,0.0,1.2,2.0,0.594,1.6,1.7,3.3,0.2,0.8,1.4,0.9,2.2
276,Shannon Brown,CHI,22,10.9,5.2,2.0,5.7,0.349,0.4,1.4,0.3,0.8,1.3,0.586,0.3,0.6,0.9,0.8,0.5,0.1,1.1,1.3
277,Aaron Brooks,HOU,51,11.9,5.2,1.8,4.4,0.413,0.7,2.1,0.33,0.8,1.0,0.857,0.3,0.8,1.1,1.7,0.3,0.1,0.9,1.4
278,Earl Boykins,CHA,36,16.0,5.1,1.7,4.8,0.355,0.4,1.2,0.318,1.4,1.6,0.831,0.3,0.7,0.9,2.7,0.4,0.0,1.1,0.6
279,Ruben Patterson,LAC,20,16.3,5.1,2.0,4.3,0.453,0.0,0.1,0.0,1.2,2.2,0.558,1.2,2.0,3.2,0.9,1.1,0.4,1.4,1.9
280,Gerald Green,HOU,30,12.0,5.1,1.7,5.0,0.344,0.5,1.3,0.385,1.1,1.4,0.829,0.4,1.7,2.1,1.0,0.3,0.1,1.1,1.5
281,Mike James,NOP,54,13.3,5.0,1.9,5.4,0.348,0.6,1.8,0.32,0.7,0.9,0.813,0.3,1.0,1.3,1.1,0.4,0.0,0.7,1.0
282,Derek Anderson,CHA,28,14.1,5.0,1.7,4.5,0.376,0.7,1.9,0.365,1.0,1.4,0.737,0.3,1.5,1.9,1.6,0.4,0.0,0.9,1.8
283,Juan Dixon,DET,53,12.6,5.0,2.0,4.9,0.411,0.6,1.4,0.417,0.4,0.5,0.808,0.3,1.1,1.4,1.8,0.4,0.0,1.0,1.2
284,C.J. Miles,UTA,60,11.5,5.0,1.9,3.9,0.479,0.5,1.3,0.39,0.7,0.9,0.788,0.3,1.0,1.3,0.9,0.5,0.1,0.5,1.6
285,Rasual Butler,NOP,51,17.2,4.9,1.8,5.1,0.35,0.9,2.6,0.331,0.5,0.6,0.839,0.3,1.6,2.0,0.7,0.3,0.4,0.2,1.3
286,Kwame Brown,MEM,38,18.8,4.8,1.9,3.7,0.507,0.0,0.0,0.0,1.1,2.6,0.408,1.3,3.6,4.9,1.2,0.6,0.6,1.3,2.2
287,Fabricio Oberto,SAS,82,20.0,4.8,2.2,3.6,0.608,0.0,0.0,0.0,0.5,0.7,0.607,1.9,3.4,5.2,1.2,0.5,0.2,0.6,2.5
288,Ben Wallace,CLE,72,30.6,4.8,1.9,4.9,0.392,0.0,0.1,0.0,1.0,2.3,0.426,3.3,5.1,8.4,1.5,1.2,1.6,0.9,1.7
289,Joel Przybilla,POR,77,23.6,4.8,1.9,3.2,0.576,0.0,0.0,0.0,1.1,1.6,0.68,2.5,5.9,8.4,0.4,0.2,1.2,1.2,3.0
290,Matt Bonner,SAS,68,12.5,4.8,1.8,4.3,0.416,0.7,2.0,0.336,0.6,0.6,0.864,0.8,2.0,2.8,0.5,0.2,0.3,0.6,1.6
291,Quincy Douby,SAC,74,11.8,4.8,1.8,4.5,0.394,0.6,1.6,0.344,0.6,0.7,0.923,0.2,0.9,1.1,0.7,0.4,0.2,0.8,1.1
292,Chucky Atkins,DEN,24,14.6,4.7,1.8,5.1,0.344,1.0,3.3,0.316,0.2,0.4,0.444,0.1,1.2,1.3,2.0,0.4,0.0,0.4,1.1
293,Spencer Hawes,SAC,71,13.1,4.7,2.1,4.5,0.459,0.1,0.3,0.19,0.5,0.8,0.655,1.0,2.3,3.2,0.6,0.2,0.6,0.8,1.8
294,Richie Frahm,LAC,10,16.3,4.7,2.0,5.4,0.37,0.7,2.5,0.28,0.0,0.2,0.0,0.4,1.0,1.4,0.8,0.2,0.0,0.6,0.7
295,Brian Cook,ORL,51,12.3,4.7,1.7,4.6,0.376,0.8,2.3,0.374,0.4,0.4,0.905,0.5,1.6,2.1,0.5,0.3,0.2,0.8,1.8
296,Malik Allen,DAL,73,15.0,4.6,2.2,4.5,0.48,0.0,0.0,0.5,0.3,0.3,0.92,0.9,1.8,2.7,0.6,0.3,0.4,0.6,2.0
297,Brevin Knight,LAC,74,22.6,4.6,1.9,4.6,0.404,0.0,0.1,0.0,0.8,1.0,0.873,0.2,1.7,1.9,4.4,1.4,0.1,1.0,2.2
298,Glen Davis,BOS,69,13.6,4.5,1.6,3.2,0.484,0.0,0.0,0.0,1.4,2.2,0.66,1.4,1.6,3.0,0.4,0.4,0.3,0.9,2.3
299,Jeff McInnis,CHA,54,26.1,4.5,2.0,4.6,0.434,0.1,0.4,0.158,0.4,0.6,0.767,0.3,1.5,1.8,4.1,0.4,0.1,1.4,2.2
