#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
150,Patrick Beverley,HOU,56,30.8,10.1,3.6,9.5,0.383,2.1,5.8,0.356,0.8,1.1,0.75,1.2,3.0,4.2,3.4,1.1,0.4,1.5,3.3
151,Zach LaVine,MIN,77,24.7,10.1,3.7,8.8,0.422,0.7,2.2,0.341,1.9,2.3,0.842,0.4,2.4,2.8,3.6,0.7,0.1,2.5,2.1
152,Courtney Lee,MEM,77,30.6,10.1,3.7,8.4,0.448,1.2,2.9,0.402,1.4,1.7,0.86,0.3,2.0,2.3,2.0,1.0,0.2,1.0,1.7
153,Harrison Barnes,GSW,82,28.3,10.1,3.9,8.0,0.482,1.1,2.6,0.405,1.3,1.8,0.72,1.4,4.1,5.5,1.4,0.7,0.2,0.9,1.8
154,Gary Neal,MIN,54,22.1,10.1,3.5,9.3,0.374,0.9,3.0,0.305,2.2,2.5,0.867,0.3,2.1,2.4,1.9,0.4,0.0,1.2,1.6
155,Matt Barnes,LAC,76,29.9,10.1,3.6,8.2,0.444,1.8,4.9,0.362,1.0,1.3,0.779,0.7,3.3,4.0,1.5,0.9,0.7,1.1,3.2
156,C.J. Watson,IND,57,24.9,10.0,3.2,7.3,0.434,1.2,3.1,0.4,2.4,2.9,0.826,0.3,2.5,2.9,3.6,1.0,0.2,1.8,1.9
157,Wayne Ellington,LAL,65,25.8,10.0,3.9,9.5,0.412,1.4,3.7,0.37,0.8,1.0,0.813,0.5,2.8,3.2,1.6,0.5,0.0,0.8,1.2
158,Dennis Schroder,ATL,77,19.7,10.0,3.7,8.6,0.427,0.7,1.9,0.351,1.9,2.3,0.827,0.4,1.8,2.1,4.1,0.6,0.1,1.9,1.6
159,Nerlens Noel,PHI,75,30.8,9.9,4.0,8.7,0.462,0.0,0.0,0.0,1.9,3.1,0.609,2.5,5.7,8.1,1.7,1.8,1.9,1.9,2.8
160,Wesley Johnson,LAL,76,29.5,9.9,3.8,9.1,0.414,1.2,3.4,0.351,1.2,1.5,0.804,0.9,3.3,4.2,1.6,0.8,0.6,1.1,2.1
161,Luc Mbah a Moute,PHI,67,28.6,9.9,3.7,9.5,0.395,0.9,3.0,0.307,1.4,2.4,0.589,1.2,3.7,4.9,1.6,1.2,0.3,1.5,1.6
162,Terrence Ross,TOR,82,25.5,9.8,3.8,9.2,0.41,1.8,4.8,0.372,0.5,0.7,0.786,0.4,2.4,2.8,1.0,0.6,0.3,0.8,1.7
163,Anderson Varejao,CLE,26,24.4,9.8,4.3,7.7,0.555,0.0,0.1,0.0,1.3,1.7,0.733,2.2,4.3,6.5,1.3,0.7,0.6,1.3,2.2
164,Gorgui Dieng,MIN,73,30.0,9.7,3.5,7.0,0.506,0.0,0.1,0.167,2.6,3.3,0.783,3.1,5.3,8.3,2.0,1.0,1.7,1.7,2.6
165,Timofey Mozgov,CLE,81,25.3,9.7,3.9,7.0,0.555,0.0,0.1,0.333,1.9,2.7,0.718,2.5,4.8,7.3,0.7,0.4,1.2,1.4,2.8
166,Robin Lopez,POR,59,27.8,9.6,4.0,7.4,0.535,0.0,0.0,0.0,1.7,2.2,0.772,3.2,3.5,6.7,0.9,0.3,1.4,1.2,2.1
167,Evan Turner,BOS,82,27.6,9.5,3.9,9.1,0.429,0.4,1.5,0.277,1.3,1.7,0.752,0.5,4.6,5.1,5.5,1.0,0.2,2.4,2.2
168,D.J. Augustin,OKC,82,23.9,9.5,3.1,7.9,0.399,1.0,3.0,0.337,2.2,2.5,0.868,0.2,1.7,2.0,4.3,0.6,0.0,1.8,1.1
169,Greivis Vasquez,TOR,82,24.3,9.5,3.6,8.8,0.408,1.6,4.3,0.379,0.6,0.8,0.758,0.3,2.4,2.6,3.7,0.6,0.1,1.5,2.2
170,Mike Dunleavy,CHI,63,29.2,9.4,3.3,7.6,0.435,1.7,4.2,0.407,1.1,1.4,0.805,0.4,3.5,3.9,1.8,0.6,0.3,1.0,2.0
171,Luis Scola,IND,81,20.5,9.4,3.7,7.9,0.467,0.1,0.2,0.25,2.0,2.8,0.699,1.7,4.8,6.5,1.3,0.6,0.2,1.2,2.4
172,Nicolas Batum,POR,71,33.5,9.4,3.4,8.5,0.4,1.4,4.4,0.324,1.2,1.4,0.857,0.9,5.0,5.9,4.8,1.1,0.6,1.9,1.5
173,Amir Johnson,TOR,75,26.4,9.3,4.0,6.9,0.574,0.3,0.6,0.413,1.1,1.7,0.612,2.1,4.0,6.1,1.6,0.6,0.8,1.5,3.0
174,Isaiah Canaan,PHI,47,20.0,9.2,3.1,8.0,0.386,1.9,5.2,0.37,1.0,1.3,0.817,0.4,1.5,1.9,2.1,0.6,0.1,1.3,1.8
175,Marco Belinelli,SAS,62,22.4,9.2,3.2,7.6,0.423,1.4,3.7,0.374,1.4,1.6,0.848,0.4,2.1,2.5,1.5,0.5,0.0,1.0,1.4
176,P.J. Tucker,PHX,78,30.6,9.1,3.3,7.6,0.438,1.1,3.2,0.345,1.3,1.8,0.727,1.5,5.0,6.4,1.6,1.4,0.3,1.2,2.3
177,Jose Calderon,NYK,42,30.2,9.1,3.5,8.4,0.415,1.4,3.4,0.415,0.7,0.8,0.906,0.5,2.5,3.0,4.7,0.7,0.0,1.8,1.8
178,Jason Richardson,PHI,19,21.9,9.1,3.3,9.4,0.348,1.6,5.1,0.323,0.9,1.2,0.773,0.7,2.8,3.5,2.0,0.7,0.2,0.8,1.5
179,Bojan Bogdanovic,BRK,78,23.8,9.0,3.3,7.4,0.453,1.2,3.3,0.355,1.1,1.4,0.821,0.6,2.1,2.7,0.9,0.4,0.1,1.0,1.3
180,Rajon Rondo,DAL,68,29.7,8.9,4.0,9.5,0.426,0.4,1.3,0.314,0.5,1.1,0.397,1.1,4.4,5.5,7.9,1.3,0.1,3.1,2.3
181,Elfrid Payton,ORL,82,30.3,8.9,3.7,8.6,0.425,0.1,0.5,0.262,1.4,2.6,0.551,1.3,3.0,4.3,6.5,1.7,0.2,2.5,2.4
182,Solomon Hill,IND,82,29.0,8.9,3.1,7.7,0.396,0.8,2.5,0.327,1.9,2.4,0.824,0.9,3.0,3.8,2.2,0.8,0.2,1.4,2.2
183,Omri Casspi,SAC,67,21.1,8.9,3.1,6.4,0.489,0.5,1.3,0.402,2.1,2.9,0.733,0.8,3.1,3.9,1.5,0.5,0.1,1.3,1.6
184,Michael Beasley,MIA,24,21.0,8.8,3.8,8.8,0.434,0.3,1.4,0.235,0.8,1.1,0.769,0.5,3.2,3.7,1.3,0.6,0.5,1.5,2.8
185,Paul George,IND,6,15.2,8.8,3.0,8.2,0.367,1.5,3.7,0.409,1.3,1.8,0.727,0.7,3.0,3.7,1.0,0.8,0.2,2.0,1.8
186,Hollis Thompson,PHI,71,25.0,8.8,3.2,7.6,0.413,1.6,4.0,0.401,0.9,1.3,0.708,0.7,2.0,2.8,1.2,0.8,0.4,0.9,2.0
187,Devin Harris,DAL,76,22.2,8.8,2.9,6.9,0.418,1.3,3.5,0.357,1.7,2.1,0.815,0.2,1.6,1.8,3.1,1.0,0.2,1.1,1.9
188,Mason Plumlee,BRK,82,21.3,8.7,3.4,6.0,0.573,0.0,0.0,0.0,1.9,3.9,0.495,2.1,4.1,6.2,0.9,0.8,0.8,1.3,2.5
189,Boris Diaw,SAS,81,24.5,8.7,3.6,7.8,0.46,0.7,2.1,0.32,0.9,1.1,0.774,1.0,3.3,4.3,2.9,0.4,0.3,1.6,1.8
190,Randy Foye,DEN,50,21.7,8.7,3.0,8.0,0.368,1.9,5.3,0.357,0.9,1.1,0.818,0.2,1.5,1.7,2.4,0.7,0.2,1.2,1.9
191,Dwight Buycks,LAL,6,20.5,8.7,3.0,6.7,0.45,1.2,1.8,0.636,1.5,1.7,0.9,0.3,1.7,2.0,2.3,0.5,0.0,2.0,0.5
192,Rodney Hood,UTA,50,21.3,8.7,3.1,7.5,0.414,1.2,3.4,0.365,1.2,1.6,0.763,0.2,2.2,2.3,1.7,0.6,0.2,0.9,2.4
193,Chris Kaman,POR,74,18.9,8.6,3.8,7.4,0.515,0.0,0.0,0.0,1.0,1.4,0.706,2.0,4.5,6.5,0.9,0.2,0.7,1.5,1.9
194,Tony Allen,MEM,63,26.2,8.6,3.6,7.2,0.495,0.2,0.5,0.345,1.3,2.0,0.627,1.6,2.8,4.4,1.4,2.0,0.5,1.4,2.6
195,Mirza Teletovic,BRK,40,22.3,8.5,3.1,8.0,0.382,1.6,4.8,0.321,0.8,1.2,0.717,0.7,4.2,4.9,1.2,0.4,0.4,1.3,1.9
196,Tristan Thompson,CLE,82,26.8,8.5,3.3,6.0,0.547,0.0,0.0,0.0,1.9,3.0,0.641,3.3,4.7,8.0,0.5,0.4,0.7,1.0,2.3
197,Sebastian Telfair,OKC,16,20.4,8.4,2.9,7.8,0.368,1.1,3.8,0.3,1.5,2.1,0.706,0.1,1.8,1.9,2.8,0.6,0.0,1.1,1.8
198,Rudy Gobert,UTA,82,26.3,8.4,3.1,5.2,0.604,0.0,0.0,0.0,2.1,3.3,0.623,3.2,6.2,9.5,1.3,0.8,2.3,1.4,2.1
199,Derrick Williams,SAC,74,19.8,8.3,2.9,6.6,0.447,0.7,2.1,0.314,1.8,2.6,0.684,0.6,2.2,2.7,0.7,0.5,0.1,0.8,0.9
200,Ed Davis,LAL,79,23.3,8.3,3.6,5.9,0.601,0.0,0.0,0.0,1.2,2.4,0.487,2.9,4.7,7.6,1.2,0.6,1.2,0.7,2.6
201,Jameer Nelson,DEN,63,22.3,8.3,3.3,8.0,0.407,1.4,4.1,0.345,0.4,0.6,0.667,0.5,1.8,2.3,4.0,0.7,0.1,1.7,2.2
202,Zaza Pachulia,MIL,73,23.7,8.3,3.3,7.2,0.454,0.0,0.0,0.0,1.7,2.2,0.788,2.7,4.2,6.8,2.4,1.1,0.3,1.8,2.3
203,Tiago Splitter,SAS,52,19.8,8.2,3.3,5.8,0.558,0.0,0.0,0.0,1.7,2.3,0.75,1.8,3.1,4.8,1.5,0.7,0.7,1.2,2.0
204,Lance Stephenson,CHA,61,25.8,8.2,3.4,9.0,0.376,0.3,1.7,0.171,1.1,1.8,0.627,0.6,3.9,4.5,3.9,0.6,0.1,2.1,2.2
205,Henry Sims,PHI,73,19.2,8.0,3.3,6.9,0.474,0.1,0.3,0.182,1.5,1.9,0.774,1.7,3.3,4.9,1.1,0.5,0.4,1.4,1.8
206,Patrick Patterson,TOR,81,26.6,8.0,3.0,6.6,0.449,1.3,3.5,0.371,0.8,1.0,0.788,1.6,3.8,5.3,1.9,0.7,0.5,0.7,1.8
207,Jason Smith,NYK,82,21.8,8.0,3.1,7.2,0.434,0.2,0.5,0.357,1.5,1.9,0.83,1.2,2.8,4.0,1.7,0.4,0.5,1.3,2.5
208,Iman Shumpert,CLE,62,24.9,8.0,3.1,7.6,0.41,1.1,3.2,0.342,0.7,1.0,0.672,0.9,2.7,3.6,2.2,1.3,0.3,1.5,2.2
209,Kris Humphries,WAS,64,21.0,8.0,3.3,7.0,0.473,0.0,0.1,0.0,1.4,1.8,0.744,1.8,4.7,6.5,0.9,0.5,0.4,0.7,2.0
210,David Lee,GSW,49,18.5,7.9,3.3,6.4,0.511,0.0,0.0,0.0,1.4,2.1,0.654,1.7,3.6,5.2,1.7,0.6,0.5,1.0,1.7
211,Marcus Thornton,PHX,48,15.0,7.9,2.9,7.2,0.406,1.1,3.0,0.378,1.0,1.2,0.821,0.5,1.3,1.8,0.8,0.6,0.1,0.6,0.8
212,James Johnson,TOR,70,19.6,7.9,3.4,5.8,0.589,0.2,0.7,0.216,1.0,1.5,0.657,0.9,2.8,3.7,1.4,0.8,1.0,1.1,2.2
213,K.J. McDaniels,HOU,62,21.8,7.9,2.8,7.0,0.396,0.7,2.4,0.287,1.6,2.1,0.752,1.0,2.2,3.2,1.2,0.7,1.1,1.7,2.0
214,Andre Iguodala,GSW,77,26.9,7.8,3.0,6.4,0.466,1.0,2.8,0.349,0.9,1.5,0.596,0.6,2.8,3.3,3.0,1.2,0.3,1.1,1.3
215,Marcus Smart,BOS,67,27.0,7.8,2.6,7.1,0.367,1.4,4.1,0.335,1.2,1.9,0.646,0.9,2.4,3.3,3.1,1.5,0.3,1.3,2.6
216,Mike Scott,ATL,68,16.5,7.8,3.0,6.7,0.444,1.0,2.8,0.344,0.9,1.1,0.792,0.7,2.3,2.9,1.1,0.4,0.0,0.6,1.2
217,Jerryd Bayless,MIL,77,22.3,7.8,2.9,6.7,0.426,0.5,1.6,0.308,1.6,1.8,0.883,0.3,2.5,2.7,3.0,0.8,0.2,1.7,2.1
218,Rasual Butler,WAS,75,20.1,7.7,2.9,6.9,0.422,1.2,3.1,0.387,0.7,0.9,0.791,0.4,2.3,2.6,0.8,0.4,0.3,0.6,1.3
219,Steven Adams,OKC,70,25.3,7.7,3.1,5.7,0.544,0.0,0.0,0.0,1.5,2.9,0.502,2.8,4.6,7.5,0.9,0.5,1.2,1.4,3.2
220,Jae Crowder,BOS,82,20.1,7.7,2.8,6.6,0.42,0.7,2.5,0.293,1.3,1.7,0.773,0.9,2.7,3.6,1.1,0.9,0.3,0.6,1.7
221,Beno Udrih,MEM,79,18.9,7.7,3.1,6.4,0.487,0.3,1.2,0.268,1.1,1.3,0.853,0.3,1.6,1.8,2.8,0.6,0.1,1.1,1.1
222,Norris Cole,NOP,75,24.4,7.6,3.1,7.4,0.412,0.7,2.3,0.313,0.8,1.1,0.716,0.2,1.9,2.1,3.4,0.8,0.2,1.3,1.7
223,Cody Zeller,CHA,62,24.0,7.6,2.8,6.0,0.461,0.0,0.0,1.0,2.0,2.6,0.774,1.6,4.3,5.8,1.6,0.5,0.8,1.0,2.5
224,J.J. Hickson,DEN,73,19.3,7.6,3.0,6.3,0.475,0.0,0.0,0.0,1.6,2.8,0.577,2.1,4.1,6.2,0.8,0.5,0.5,1.3,1.9
225,J.J. Barea,DAL,77,17.7,7.5,2.9,7.0,0.42,0.7,2.2,0.323,1.0,1.2,0.809,0.3,1.4,1.7,3.4,0.4,0.0,0.9,1.4
226,Tayshaun Prince,DET,58,24.1,7.5,3.1,6.9,0.44,0.5,1.2,0.463,0.8,1.1,0.754,0.9,2.7,3.6,1.6,0.5,0.3,0.6,0.9
227,Marvin Williams,CHA,78,26.1,7.4,2.7,6.3,0.424,1.2,3.4,0.358,0.8,1.1,0.713,0.7,4.2,4.9,1.3,0.9,0.5,0.8,1.9
228,Ray McCallum,SAC,68,21.1,7.4,3.0,6.9,0.438,0.5,1.6,0.306,0.8,1.2,0.679,0.8,1.9,2.6,2.8,0.7,0.2,1.3,1.4
229,Donald Sloan,IND,53,20.9,7.4,2.7,6.7,0.408,0.8,2.5,0.313,1.1,1.5,0.779,0.2,2.5,2.7,3.6,0.4,0.0,1.2,0.9
230,Alan Anderson,BRK,74,23.6,7.4,2.6,5.9,0.443,1.0,2.8,0.348,1.1,1.4,0.812,0.4,2.3,2.8,1.1,0.8,0.1,0.8,2.0
231,Omer Asik,NOP,76,26.1,7.3,2.8,5.4,0.517,0.0,0.0,0.0,1.7,3.0,0.582,3.2,6.6,9.8,0.9,0.4,0.7,1.3,1.9
232,Channing Frye,ORL,75,24.9,7.3,2.5,6.5,0.392,1.8,4.6,0.393,0.4,0.5,0.886,0.4,3.5,3.9,1.3,0.6,0.5,1.0,2.5
233,Henry Walker,MIA,24,26.1,7.3,2.4,7.0,0.345,1.9,5.5,0.341,0.6,0.8,0.778,0.3,3.1,3.4,1.2,1.0,0.4,1.0,3.2
234,Larry Sanders,MIL,27,21.7,7.3,3.2,6.4,0.5,0.0,0.0,0.0,0.9,1.8,0.5,2.5,3.7,6.1,0.9,1.0,1.4,1.0,3.9
235,Brandan Wright,PHX,75,19.3,7.3,3.1,4.8,0.642,0.0,0.0,0.0,1.0,1.5,0.696,1.7,2.6,4.3,0.5,0.7,1.3,0.5,1.4
236,Joakim Noah,CHI,67,30.6,7.2,2.8,6.4,0.445,0.0,0.0,0.0,1.6,2.6,0.603,3.3,6.4,9.6,4.7,0.7,1.1,1.8,3.0
237,Jared Dudley,MIL,72,23.8,7.2,2.8,5.9,0.468,1.0,2.7,0.385,0.7,0.9,0.716,0.6,2.4,3.1,1.8,1.0,0.2,0.9,1.6
238,Carl Landry,SAC,70,17.0,7.2,2.7,5.3,0.515,0.0,0.0,0.0,1.8,2.1,0.82,1.4,2.4,3.8,0.4,0.2,0.2,0.8,1.9
239,Trevor Booker,UTA,79,19.8,7.2,2.9,5.9,0.487,0.4,1.1,0.345,1.1,1.9,0.581,1.8,3.3,5.0,1.1,0.5,0.5,1.1,1.8
240,Quincy Pondexter,NOP,75,23.9,7.2,2.5,6.0,0.421,1.2,3.3,0.373,0.9,1.3,0.74,0.7,1.9,2.6,1.3,0.3,0.3,0.7,2.0
241,Lance Thomas,NYK,62,24.0,7.1,2.9,7.1,0.412,0.1,0.4,0.318,1.2,1.6,0.727,1.0,2.1,3.1,1.1,0.6,0.1,1.2,1.6
242,Leandro Barbosa,GSW,66,14.9,7.1,2.8,5.8,0.474,0.7,1.7,0.384,0.9,1.1,0.784,0.3,1.0,1.4,1.5,0.6,0.1,0.7,1.3
243,Jason Terry,HOU,77,21.3,7.0,2.4,5.8,0.422,1.6,4.2,0.39,0.5,0.6,0.813,0.2,1.4,1.6,1.9,0.9,0.2,1.0,1.5
244,John Henson,MIL,67,18.3,7.0,2.9,5.2,0.566,0.0,0.0,0.0,1.2,2.0,0.569,1.9,2.8,4.7,0.9,0.4,2.0,1.3,2.3
245,Austin Rivers,LAC,76,20.6,7.0,2.7,6.5,0.409,0.5,1.7,0.298,1.1,1.7,0.675,0.4,1.6,2.0,2.0,0.6,0.2,0.9,1.9
246,Patty Mills,SAS,51,15.7,6.9,2.5,6.6,0.381,1.2,3.6,0.341,0.6,0.8,0.825,0.4,1.1,1.5,1.7,0.5,0.0,0.7,1.1
247,Kevin Garnett,MIN,47,20.3,6.9,3.0,6.5,0.467,0.0,0.1,0.143,0.8,1.0,0.8,1.0,5.6,6.6,1.6,1.0,0.4,1.0,2.3
248,Jusuf Nurkic,DEN,62,17.8,6.9,2.8,6.2,0.446,0.0,0.0,0.0,1.4,2.1,0.636,2.0,4.1,6.2,0.8,0.8,1.1,1.4,3.3
249,Will Barton,DEN,58,17.0,6.8,2.6,6.1,0.425,0.4,1.5,0.271,1.3,1.6,0.787,0.4,2.3,2.8,1.4,0.8,0.3,1.1,1.2
250,C.J. McCollum,POR,62,15.7,6.8,2.6,5.9,0.436,0.9,2.2,0.396,0.8,1.2,0.699,0.2,1.2,1.5,1.0,0.7,0.1,0.8,1.3
251,Chase Budinger,MIN,67,19.2,6.8,2.5,5.8,0.433,0.8,2.1,0.364,1.0,1.2,0.827,0.5,2.5,3.0,1.0,0.7,0.1,0.7,1.1
252,Cory Joseph,SAS,79,18.3,6.8,2.6,5.2,0.504,0.2,0.6,0.364,1.3,1.8,0.734,0.6,1.9,2.4,2.4,0.6,0.2,0.8,1.3
253,Brian Roberts,CHA,72,18.5,6.7,2.4,6.3,0.389,0.9,2.7,0.321,0.9,1.0,0.892,0.2,1.3,1.5,2.3,0.5,0.1,0.8,1.0
254,Adreian Payne,MIN,32,23.1,6.7,2.8,6.9,0.414,0.0,0.3,0.111,0.9,1.4,0.652,1.5,3.6,5.1,0.9,0.6,0.3,1.4,2.8
255,Darrell Arthur,DEN,58,17.0,6.6,2.7,6.6,0.404,0.4,1.9,0.236,0.8,1.0,0.78,0.9,2.0,2.9,1.0,0.8,0.4,0.8,2.5
256,Aron Baynes,SAS,70,16.0,6.6,2.6,4.7,0.566,0.0,0.1,0.25,1.3,1.5,0.865,1.6,3.0,4.5,0.5,0.2,0.3,0.9,2.3
257,Kevin Seraphin,WAS,79,15.6,6.6,2.9,5.7,0.513,0.0,0.0,0.0,0.7,1.0,0.707,1.1,2.5,3.6,0.7,0.1,0.7,1.2,2.5
258,Alexis Ajinca,NOP,68,14.1,6.5,2.7,4.8,0.55,0.0,0.0,0.0,1.2,1.5,0.818,1.5,3.1,4.6,0.7,0.3,0.8,1.0,2.2
259,Ryan Kelly,LAL,52,23.7,6.4,2.0,5.9,0.337,0.9,2.6,0.336,1.5,1.8,0.832,0.3,2.6,2.8,1.8,0.6,0.5,0.7,2.3
260,Anthony Tolliver,DET,76,18.9,6.3,2.1,5.2,0.41,1.4,3.8,0.366,0.7,0.9,0.783,0.7,2.4,3.1,0.8,0.3,0.2,0.7,1.8
261,Jerami Grant,PHI,65,21.2,6.3,1.9,5.4,0.352,0.8,2.4,0.314,1.8,3.0,0.591,0.8,2.3,3.0,1.2,0.6,1.0,1.3,2.2
262,Andrew Bogut,GSW,67,23.6,6.3,3.0,5.3,0.563,0.0,0.0,0.0,0.3,0.6,0.524,2.1,6.0,8.1,2.7,0.6,1.7,1.6,2.8
263,Charlie Villanueva,DAL,64,10.6,6.3,2.3,5.7,0.414,1.3,3.5,0.376,0.3,0.5,0.571,0.5,1.9,2.3,0.3,0.2,0.3,0.4,1.0
264,Ramon Sessions,WAS,64,18.6,6.3,2.0,5.2,0.374,0.3,0.9,0.317,2.1,2.7,0.769,0.4,1.9,2.3,2.8,0.5,0.0,1.3,1.1
265,Mitch McGary,OKC,32,15.2,6.3,2.8,5.2,0.533,0.0,0.1,0.0,0.8,1.3,0.625,1.7,3.5,5.2,0.4,0.5,0.5,1.0,2.3
266,Jeremy Lamb,OKC,47,13.5,6.3,2.2,5.3,0.416,0.8,2.4,0.342,1.0,1.2,0.891,0.2,2.1,2.3,0.9,0.4,0.1,0.6,1.1
267,Danny Granger,MIA,30,20.4,6.3,2.2,5.4,0.401,1.0,2.8,0.357,0.9,1.2,0.757,0.7,2.0,2.7,0.6,0.4,0.2,0.8,2.2
268,Alex Len,PHX,69,22.0,6.3,2.6,5.1,0.507,0.0,0.0,0.333,1.1,1.5,0.702,2.1,4.5,6.6,0.5,0.5,1.5,1.1,3.1
269,Ben Gordon,ORL,56,14.1,6.2,2.3,5.3,0.437,0.6,1.7,0.361,1.0,1.2,0.836,0.1,1.0,1.1,0.9,0.3,0.0,1.0,1.1
270,Shane Larkin,NYK,76,24.5,6.2,2.5,5.7,0.433,0.5,1.5,0.302,0.8,1.0,0.782,0.4,1.9,2.3,3.0,1.2,0.1,1.1,2.0
271,Chris Copeland,IND,50,16.6,6.2,2.2,6.2,0.361,1.0,3.3,0.311,0.7,0.9,0.733,0.5,1.8,2.2,1.0,0.2,0.2,1.2,1.6
272,Ish Smith,PHI,55,15.1,6.1,2.6,6.7,0.39,0.3,1.1,0.3,0.6,1.0,0.596,0.3,1.5,1.8,3.3,0.7,0.1,1.4,0.9
273,T.J. Warren,PHX,40,15.4,6.1,2.8,5.4,0.528,0.1,0.5,0.238,0.4,0.5,0.737,1.0,1.1,2.1,0.6,0.5,0.2,0.7,1.3
274,Jason Thompson,SAC,81,24.6,6.1,2.5,5.3,0.47,0.0,0.0,0.0,1.1,1.8,0.622,1.7,4.8,6.5,1.0,0.4,0.7,1.0,3.0
275,Tony Snell,CHI,72,19.6,6.0,2.2,5.2,0.429,1.0,2.7,0.371,0.6,0.8,0.8,0.4,2.0,2.4,0.9,0.4,0.2,0.7,1.2
276,Tarik Black,LAL,63,19.0,6.0,2.5,4.3,0.575,0.0,0.0,0.0,1.0,1.9,0.551,2.3,3.6,5.8,0.7,0.3,0.4,0.8,2.5
277,Otto Porter,WAS,74,19.4,6.0,2.4,5.3,0.45,0.5,1.4,0.337,0.8,1.1,0.734,0.9,2.0,3.0,0.9,0.6,0.4,0.7,1.3
278,Kyle Singler,OKC,80,21.8,6.0,2.2,5.6,0.386,1.2,3.0,0.398,0.5,0.7,0.769,0.4,2.0,2.4,1.1,0.6,0.3,0.7,1.9
279,Jonas Jerebko,BOS,75,16.4,6.0,2.3,5.1,0.446,0.7,1.9,0.386,0.7,0.9,0.848,1.2,2.5,3.8,0.9,0.6,0.2,0.6,1.8
280,Meyers Leonard,POR,55,15.4,5.9,2.3,4.5,0.51,0.9,2.0,0.42,0.5,0.6,0.938,0.8,3.7,4.5,0.6,0.2,0.3,0.7,2.1
281,Tyler Johnson,MIA,32,18.8,5.9,2.2,5.2,0.419,0.6,1.5,0.375,1.0,1.5,0.681,0.4,2.1,2.5,1.3,1.0,0.3,0.9,1.3
282,Shaun Livingston,GSW,78,18.8,5.9,2.5,5.1,0.5,0.0,0.0,0.0,0.8,1.2,0.714,0.6,1.8,2.3,3.3,0.6,0.3,1.3,1.4
283,Caron Butler,DET,78,20.8,5.9,2.1,5.1,0.407,1.1,2.8,0.379,0.7,0.8,0.902,0.3,2.2,2.5,1.0,0.6,0.1,0.6,1.5
284,Willie Green,ORL,52,18.3,5.9,2.3,5.9,0.386,0.8,2.3,0.347,0.5,0.7,0.824,0.3,1.3,1.5,1.3,0.5,0.1,0.9,1.6
285,Quincy Acy,NYK,68,18.9,5.9,2.2,4.9,0.459,0.3,0.9,0.3,1.1,1.4,0.784,1.2,3.3,4.4,1.0,0.4,0.3,0.9,2.2
286,Richard Jefferson,DAL,74,16.8,5.8,1.9,4.4,0.444,0.9,2.1,0.426,1.1,1.5,0.684,0.3,2.1,2.5,0.8,0.4,0.1,0.7,1.6
287,Spencer Hawes,LAC,73,17.5,5.8,2.2,5.7,0.393,0.8,2.4,0.313,0.6,0.9,0.647,0.4,3.1,3.5,1.2,0.3,0.7,0.8,2.4
288,Vince Carter,MEM,66,16.5,5.8,2.0,6.2,0.333,1.0,3.5,0.297,0.7,0.9,0.789,0.4,1.6,2.0,1.2,0.7,0.2,0.7,1.5
289,Kyle O'Quinn,ORL,51,16.2,5.8,2.3,4.7,0.492,0.2,0.8,0.279,0.9,1.1,0.772,0.9,3.0,3.9,1.2,0.6,0.8,1.1,2.2
290,Chris Johnson,UTA,29,18.2,5.7,2.1,5.3,0.403,1.0,3.3,0.295,0.5,0.6,0.875,0.3,1.6,1.9,0.5,0.9,0.2,0.5,1.5
291,Kirk Hinrich,CHI,66,24.4,5.7,2.2,5.8,0.373,0.9,2.5,0.345,0.5,0.8,0.7,0.3,1.5,1.8,2.2,0.7,0.2,1.1,2.2
292,Thomas Robinson,PHI,54,14.8,5.7,2.3,4.8,0.485,0.0,0.0,0.0,1.0,2.0,0.528,1.8,3.9,5.6,0.6,0.6,0.4,1.1,1.9
293,Nate Robinson,LAC,42,14.1,5.7,2.1,6.1,0.345,0.7,2.7,0.277,0.7,1.1,0.674,0.4,0.8,1.2,2.3,0.5,0.1,0.7,1.8
294,Pero Antic,ATL,63,16.5,5.7,1.7,4.7,0.365,0.8,2.7,0.301,1.4,2.0,0.715,0.9,2.1,3.0,0.8,0.3,0.2,0.8,2.1
295,P.J. Hairston,CHA,45,15.3,5.6,1.9,6.0,0.323,1.1,3.6,0.301,0.7,0.8,0.861,0.5,1.6,2.0,0.5,0.5,0.3,0.5,1.4
296,Archie Goodwin,PHX,41,13.0,5.6,1.9,4.9,0.393,0.3,1.0,0.293,1.5,2.0,0.735,0.7,1.1,1.8,1.1,0.4,0.2,1.2,1.3
297,John Jenkins,ATL,24,12.4,5.6,2.0,4.1,0.495,0.9,2.2,0.404,0.7,0.8,0.842,0.1,1.5,1.6,0.5,0.4,0.0,0.3,0.6
298,Al-Farouq Aminu,DAL,74,18.5,5.6,2.0,4.8,0.412,0.5,1.7,0.274,1.1,1.6,0.712,1.5,3.1,4.6,0.8,0.9,0.8,0.7,1.9
299,Cole Aldrich,NYK,61,16.0,5.5,2.4,4.9,0.478,0.0,0.0,0.0,0.8,1.0,0.781,1.7,3.9,5.5,1.2,0.6,1.1,1.0,2.0
