#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
150,Alvin Williams,TOR,56,30.9,8.8,3.6,8.9,0.405,0.5,1.6,0.292,1.2,1.5,0.776,0.3,2.4,2.7,4.0,1.0,0.2,1.4,2.0
151,Brian Grant,MIA,76,30.3,8.7,3.8,8.1,0.471,0.0,0.0,0.0,1.1,1.4,0.782,2.3,4.6,6.9,0.9,0.7,0.5,1.1,3.3
152,Rasho Nesterovic,SAS,82,28.7,8.7,4.0,8.5,0.469,0.0,0.0,0.0,0.7,1.4,0.474,3.1,4.6,7.7,1.4,0.6,2.0,1.3,3.0
153,Marcus Camby,DEN,72,30.0,8.6,3.6,7.6,0.477,0.0,0.0,0.0,1.4,1.9,0.721,2.9,7.2,10.1,1.8,1.2,2.6,1.4,3.3
154,Chris Wilcox,LAC,65,20.6,8.6,3.5,6.7,0.521,0.0,0.0,0.0,1.6,2.3,0.7,1.9,2.8,4.7,0.8,0.4,0.3,1.2,2.8
155,Josh Howard,DAL,67,23.7,8.6,3.4,7.9,0.43,0.3,1.0,0.303,1.4,2.1,0.703,2.2,3.3,5.5,1.4,1.0,0.8,1.0,2.5
156,Marko Jaric,LAC,58,30.4,8.5,3.2,8.2,0.388,0.9,2.6,0.34,1.3,1.7,0.733,0.8,2.3,3.0,4.8,1.6,0.3,2.0,2.3
157,Marquis Daniels,DAL,56,18.6,8.5,3.6,7.3,0.494,0.2,0.6,0.306,1.1,1.4,0.769,1.2,1.4,2.6,2.1,0.9,0.2,0.8,0.9
158,Shane Battier,MEM,79,24.6,8.5,3.1,6.9,0.446,0.8,2.4,0.349,1.5,2.1,0.732,1.3,2.5,3.8,1.3,1.3,0.7,0.7,2.4
159,Toni Kukoc,MIL,73,20.8,8.4,2.9,6.9,0.417,0.7,2.3,0.292,2.0,2.7,0.729,0.8,2.9,3.7,2.7,0.8,0.3,1.5,1.5
160,Chucky Atkins,BOS,64,24.1,8.4,3.0,7.6,0.397,1.3,3.8,0.336,1.1,1.5,0.753,0.1,1.3,1.5,3.5,0.7,0.0,1.4,1.6
161,Jamaal Tinsley,IND,52,26.5,8.3,2.9,7.1,0.414,1.5,4.0,0.372,0.9,1.3,0.731,0.5,2.1,2.6,5.8,1.6,0.3,2.1,2.5
162,Slava Medvedenko,LAL,68,21.2,8.3,3.5,7.9,0.441,0.0,0.0,0.0,1.3,1.7,0.767,2.2,2.9,5.0,0.8,0.6,0.3,0.9,2.8
163,Morris Peterson,TOR,82,26.2,8.3,2.9,7.2,0.405,1.5,4.1,0.371,0.9,1.1,0.809,0.4,2.8,3.2,1.4,1.1,0.2,0.8,2.5
164,Antonio Daniels,SEA,71,21.3,8.0,2.6,5.6,0.47,0.6,1.6,0.362,2.2,2.6,0.842,0.3,1.7,2.0,4.2,0.6,0.1,0.9,0.9
165,Alonzo Mourning,NJN,12,17.9,8.0,2.8,5.9,0.465,0.0,0.0,0.0,2.5,2.8,0.882,0.7,1.6,2.3,0.7,0.2,0.5,0.8,2.7
166,Derrick Coleman,PHI,34,24.9,8.0,3.1,7.6,0.413,0.2,1.1,0.222,1.4,1.9,0.754,1.3,4.3,5.6,1.4,0.7,0.8,1.7,2.3
167,Samuel Dalembert,PHI,82,26.8,8.0,3.3,6.1,0.541,0.0,0.0,0.0,1.4,2.1,0.644,2.4,5.3,7.6,0.3,0.5,2.3,1.0,3.3
168,Shandon Anderson,NYK,80,24.7,7.9,3.0,7.1,0.422,0.5,1.6,0.281,1.5,2.0,0.764,0.7,2.1,2.8,1.5,0.9,0.2,1.5,2.3
169,Theo Ratliff,POR,85,31.3,7.9,3.1,6.5,0.485,0.0,0.0,0.0,1.6,2.6,0.645,2.3,4.9,7.2,0.8,0.6,3.6,1.4,3.5
170,Malik Rose,SAS,67,18.8,7.9,2.6,6.0,0.428,0.0,0.0,0.0,2.7,3.4,0.813,1.6,3.1,4.8,1.0,0.5,0.4,1.7,2.4
171,Walter McCarty,BOS,77,24.7,7.9,2.6,6.8,0.388,1.8,4.8,0.374,0.8,1.1,0.756,0.4,2.7,3.1,1.6,0.9,0.3,1.2,2.3
172,Leandro Barbosa,PHX,70,21.4,7.9,3.0,6.7,0.447,1.2,3.0,0.395,0.7,0.9,0.77,0.3,1.4,1.8,2.4,1.3,0.1,1.7,2.6
173,Marcus Fizer,CHI,46,16.0,7.8,2.9,7.6,0.383,0.0,0.4,0.118,2.0,2.6,0.75,1.3,3.1,4.4,0.9,0.3,0.2,1.1,2.1
174,Rodney Rogers,NJN,69,20.4,7.8,3.0,7.3,0.41,0.7,2.2,0.329,1.1,1.4,0.765,1.4,3.0,4.4,2.0,0.9,0.4,1.4,2.7
175,Bobby Simmons,LAC,56,24.6,7.8,2.6,6.7,0.394,0.0,0.2,0.167,2.5,3.0,0.834,2.1,2.6,4.7,1.7,0.9,0.3,1.3,3.0
176,Raef LaFrentz,BOS,17,19.3,7.8,3.4,7.3,0.46,0.5,2.4,0.2,0.6,0.8,0.769,1.8,2.9,4.6,1.4,0.5,0.8,0.6,2.8
177,Calbert Cheaney,GSW,79,26.2,7.6,3.5,7.3,0.481,0.0,0.1,0.0,0.6,1.0,0.61,1.0,2.3,3.3,1.7,0.8,0.2,1.1,2.3
178,Troy Hudson,MIN,29,17.3,7.5,2.8,7.1,0.386,1.1,2.7,0.403,0.9,1.1,0.818,0.1,1.1,1.2,2.4,0.2,0.0,1.2,1.1
179,Rodney White,DEN,72,13.7,7.5,3.0,6.5,0.459,0.5,1.2,0.379,1.1,1.4,0.75,0.6,1.7,2.3,0.8,0.4,0.3,1.1,1.5
180,Bob Sura,ATL,80,20.8,7.5,2.5,6.1,0.416,0.3,1.0,0.266,2.1,2.8,0.757,1.3,2.8,4.1,2.9,0.8,0.2,1.3,2.0
181,Nazr Mohammed,NYK,80,20.1,7.4,3.1,5.9,0.521,0.0,0.0,0.0,1.3,2.1,0.592,2.2,3.7,5.9,0.5,0.7,0.7,1.2,2.4
182,Devean George,LAL,82,23.8,7.4,2.8,7.0,0.408,0.8,2.3,0.349,0.9,1.2,0.76,1.1,3.0,4.0,1.4,1.0,0.5,1.1,2.3
183,Udonis Haslem,MIA,75,24.0,7.3,2.7,6.0,0.459,0.0,0.0,0.0,1.9,2.4,0.765,2.5,3.8,6.3,0.7,0.4,0.3,1.0,2.6
184,T.J. Ford,MIL,55,26.8,7.1,2.8,7.2,0.384,0.1,0.4,0.238,1.5,1.8,0.816,0.7,2.5,3.2,6.5,1.1,0.1,2.5,2.2
185,Derek Fisher,LAL,82,21.6,7.1,2.5,7.0,0.352,0.6,2.2,0.291,1.5,1.9,0.797,0.4,1.5,1.9,2.3,1.3,0.0,1.0,1.4
186,Vitaly Potapenko,SEA,65,21.8,7.1,3.1,6.3,0.489,0.0,0.0,0.0,0.9,1.4,0.641,1.6,2.9,4.4,0.8,0.3,0.4,1.2,2.5
187,Jonathan Bender,IND,21,12.9,7.0,2.4,5.0,0.472,0.4,1.0,0.409,1.9,2.2,0.83,0.4,1.5,1.9,0.4,0.2,0.5,1.6,1.1
188,Damon Jones,MIL,82,24.6,7.0,2.6,6.4,0.401,1.2,3.3,0.359,0.7,0.9,0.764,0.2,1.9,2.1,5.8,0.4,0.0,1.3,1.1
189,Raul Lopez,UTA,82,19.7,7.0,2.7,6.3,0.431,0.3,1.0,0.294,1.2,1.4,0.863,0.3,1.6,1.9,3.7,0.8,0.0,2.1,2.4
190,Brendan Haywood,WAS,77,19.3,7.0,2.6,5.0,0.515,0.0,0.0,0.0,1.8,3.0,0.585,2.4,2.6,5.0,0.6,0.4,1.3,1.0,2.0
191,Ruben Patterson,POR,73,22.6,6.9,2.7,5.4,0.506,0.0,0.2,0.167,1.4,2.6,0.553,1.8,1.9,3.7,1.9,1.2,0.3,1.4,2.1
192,Lucious Harris,NJN,69,21.8,6.9,2.7,6.7,0.404,0.6,1.5,0.376,1.0,1.1,0.846,0.6,1.5,2.0,2.0,0.6,0.0,0.8,1.1
193,Antonio McDyess,PHX,42,22.1,6.9,3.0,6.4,0.47,0.0,0.0,0.0,0.9,1.6,0.551,1.7,4.5,6.1,0.9,0.9,0.6,1.4,2.8
194,Bruce Bowen,SAS,82,32.0,6.9,2.6,6.1,0.42,0.9,2.6,0.363,0.8,1.4,0.579,0.5,2.5,3.1,1.4,1.0,0.4,1.1,2.0
195,Willie Green,PHI,53,14.5,6.9,2.7,6.7,0.401,0.4,1.2,0.311,1.1,1.5,0.728,0.3,0.9,1.2,1.0,0.5,0.1,1.1,1.6
196,Howard Eisley,PHX,67,21.7,6.9,2.5,6.7,0.368,0.8,2.4,0.319,1.1,1.3,0.854,0.3,1.6,1.9,4.1,0.8,0.1,1.5,2.0
197,Keith Bogans,ORL,73,24.5,6.8,2.5,6.2,0.403,0.9,2.6,0.358,0.9,1.4,0.631,1.5,2.9,4.3,1.3,0.6,0.1,1.0,1.8
198,Eddie House,LAC,60,19.8,6.8,2.7,7.5,0.359,0.9,2.3,0.375,0.6,0.8,0.8,0.5,1.8,2.3,2.5,1.1,0.1,1.1,1.5
199,Greg Ostertag,UTA,78,27.6,6.8,2.7,5.6,0.476,0.0,0.0,0.0,1.4,2.5,0.579,2.8,4.6,7.4,1.6,0.4,1.8,1.3,2.9
200,Rasual Butler,MIA,45,15.0,6.8,2.6,5.6,0.476,1.1,2.4,0.463,0.4,0.5,0.762,0.1,1.3,1.4,0.5,0.2,0.3,0.6,1.6
201,Eddie Robinson,CHI,51,20.1,6.7,3.1,6.4,0.482,0.0,0.1,0.2,0.5,0.8,0.651,0.5,1.5,2.0,1.1,0.6,0.2,0.9,1.1
202,Fred Hoiberg,MIN,79,22.8,6.7,2.3,4.8,0.465,1.0,2.2,0.442,1.2,1.5,0.845,0.3,3.1,3.4,1.4,0.8,0.1,0.6,1.7
203,Jannero Pargo,CHI,31,15.4,6.7,2.6,6.4,0.407,0.7,2.0,0.355,0.7,0.9,0.852,0.3,0.9,1.2,2.3,0.4,0.2,1.5,1.6
204,Jake Voskuhl,PHX,66,24.3,6.6,2.3,4.5,0.507,0.0,0.0,0.0,2.0,2.7,0.74,1.9,3.3,5.2,0.9,0.6,0.4,1.2,3.9
205,Dajuan Wagner,CLE,44,16.1,6.5,2.5,7.0,0.366,0.7,2.0,0.36,0.7,1.1,0.681,0.2,1.1,1.3,1.2,0.6,0.2,0.9,2.0
206,Michael Olowokandi,MIN,43,21.5,6.5,2.8,6.6,0.425,0.0,0.0,0.0,0.8,1.4,0.59,1.8,3.9,5.7,0.6,0.4,1.6,1.3,3.2
207,Kareem Rush,LAL,72,17.3,6.4,2.6,6.0,0.44,0.7,1.9,0.348,0.4,0.7,0.596,0.3,1.1,1.3,0.8,0.5,0.3,0.7,1.5
208,Chris Mihm,BOS,76,17.5,6.3,2.4,5.0,0.488,0.0,0.0,0.0,1.4,2.2,0.663,2.1,3.4,5.4,0.3,0.5,0.8,1.2,2.7
209,Rod Strickland,TOR,61,19.6,6.3,2.5,5.8,0.425,0.2,0.6,0.278,1.2,1.6,0.735,0.6,2.0,2.5,4.0,0.6,0.2,1.4,1.2
210,Peja Drobnjak,LAC,61,15.6,6.3,2.4,6.2,0.393,0.2,0.6,0.306,1.2,1.4,0.849,0.9,2.3,3.2,0.6,0.4,0.4,0.8,1.4
211,Aaron Williams,NJN,72,18.6,6.3,2.4,4.8,0.503,0.0,0.0,0.333,1.5,2.2,0.677,1.4,2.7,4.1,1.1,0.5,0.6,1.2,2.6
212,Ronald Dupree,CHI,47,19.0,6.2,2.4,6.0,0.394,0.1,0.2,0.444,1.4,2.2,0.629,1.2,2.4,3.6,1.2,0.7,0.4,1.1,2.9
213,Keyon Dooling,LAC,58,19.6,6.2,2.4,6.1,0.389,0.1,0.8,0.174,1.3,1.6,0.83,0.3,1.1,1.4,2.2,0.8,0.1,1.1,1.9
214,Jerome Williams,CHI,68,24.0,6.2,2.3,4.9,0.47,0.0,0.1,0.0,1.6,2.3,0.684,2.6,4.4,7.0,1.1,1.3,0.1,1.1,2.0
215,Anthony Johnson,IND,73,21.9,6.2,2.3,5.6,0.406,0.6,1.7,0.336,1.0,1.3,0.798,0.4,1.4,1.8,2.8,0.9,0.1,1.0,1.9
216,Jon Barry,DEN,57,19.3,6.2,2.1,5.2,0.404,0.9,2.4,0.37,1.1,1.2,0.845,0.4,1.7,2.2,2.6,1.0,0.1,0.9,1.2
217,Tyson Chandler,CHI,35,22.4,6.1,1.9,4.5,0.424,0.0,0.0,0.0,2.3,3.4,0.669,2.3,5.4,7.7,0.7,0.5,1.2,1.1,2.5
218,Chris Kaman,LAC,82,22.5,6.1,2.4,5.3,0.46,0.0,0.0,0.0,1.2,1.7,0.697,1.5,4.1,5.6,1.0,0.3,0.9,1.9,2.6
219,Jeff Foster,IND,82,23.9,6.1,2.4,4.4,0.544,0.0,0.0,0.0,1.3,1.9,0.669,3.0,4.4,7.4,0.8,0.9,0.3,0.7,2.3
220,Kelvin Cato,HOU,69,25.3,6.1,2.3,5.2,0.447,0.0,0.0,0.0,1.4,2.1,0.676,2.2,4.6,6.8,1.0,0.8,1.4,1.2,2.9
221,Dana Barros,BOS,1,11.0,6.0,2.0,3.0,0.667,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
222,Lee Nailon,CLE,57,13.7,6.0,2.6,5.7,0.45,0.0,0.1,0.0,0.8,1.0,0.81,1.1,1.4,2.5,0.7,0.3,0.1,0.8,1.6
223,Casey Jacobsen,PHX,78,23.4,6.0,1.9,4.6,0.417,1.0,2.3,0.417,1.2,1.4,0.82,0.5,2.0,2.6,1.3,0.6,0.1,0.9,1.8
224,Charlie Ward,SAS,71,17.6,6.0,2.3,5.5,0.41,1.2,2.9,0.408,0.3,0.4,0.741,0.2,1.9,2.0,3.0,0.9,0.2,1.4,1.5
225,Tony Delk,DAL,33,15.4,6.0,2.1,5.6,0.38,0.6,2.0,0.303,1.1,1.3,0.841,0.5,1.3,1.8,0.8,0.8,0.2,0.5,1.4
226,Lamond Murray,TOR,33,15.7,6.0,2.3,6.5,0.353,0.6,1.8,0.35,0.7,1.1,0.686,0.4,2.3,2.7,0.8,0.5,0.2,1.2,1.4
227,Kenny Anderson,IND,44,20.6,6.0,2.6,5.8,0.441,0.0,0.1,0.25,0.8,1.1,0.729,0.4,1.4,1.8,2.8,0.6,0.1,1.1,1.7
228,Jarron Collins,UTA,81,21.4,6.0,1.8,3.6,0.498,0.0,0.0,0.0,2.3,3.2,0.718,1.4,2.5,3.9,1.0,0.3,0.2,1.0,3.1
229,Marcus Banks,BOS,81,17.1,5.9,2.2,5.5,0.4,0.3,1.1,0.314,1.2,1.6,0.756,0.4,1.3,1.6,2.2,1.1,0.2,1.5,2.1
230,Jason Collins,NJN,78,28.5,5.9,2.1,4.9,0.424,0.0,0.0,0.0,1.7,2.4,0.739,1.8,3.3,5.1,2.0,0.9,0.7,1.2,3.2
231,Steve Blake,WAS,75,18.5,5.9,2.1,5.4,0.386,1.0,2.7,0.371,0.7,0.9,0.821,0.2,1.3,1.6,2.8,0.8,0.1,1.7,1.3
232,Christian Laettner,WAS,48,20.5,5.9,2.5,5.3,0.465,0.1,0.4,0.286,0.8,1.0,0.8,1.0,3.8,4.8,1.9,0.8,0.6,0.9,2.1
233,Scottie Pippen,CHI,23,17.9,5.9,2.3,6.1,0.379,0.6,2.1,0.271,0.7,1.2,0.63,0.9,2.1,3.0,2.2,0.9,0.4,1.3,1.7
234,Wesley Person,ATL,58,17.9,5.8,2.2,5.4,0.401,0.9,2.4,0.399,0.5,0.7,0.795,0.3,1.7,2.0,1.1,0.3,0.2,0.7,0.7
235,Stacey Augmon,NOP,69,20.5,5.8,2.1,5.0,0.412,0.0,0.1,0.143,1.6,2.0,0.791,0.8,1.8,2.5,1.2,0.8,0.2,1.1,1.7
236,John Salmons,PHI,77,20.8,5.8,2.1,5.4,0.387,0.6,1.9,0.34,0.9,1.2,0.772,0.5,2.1,2.5,1.7,0.8,0.2,1.0,1.6
237,Anthony Peeler,SAC,75,18.6,5.7,2.1,4.6,0.448,0.9,1.9,0.482,0.7,0.8,0.836,0.4,1.6,2.0,1.6,0.7,0.1,1.0,1.4
238,Earl Watson,MEM,81,20.6,5.7,2.1,5.7,0.371,0.3,1.3,0.245,1.1,1.7,0.652,0.6,1.6,2.2,5.0,1.1,0.2,1.8,2.2
239,Jared Jeffries,WAS,82,23.3,5.7,2.2,5.7,0.377,0.1,0.4,0.167,1.3,2.1,0.614,2.2,3.0,5.2,1.1,0.6,0.3,1.3,2.6
240,Dan Gadzuric,MIL,75,16.8,5.7,2.4,4.7,0.524,0.0,0.0,0.0,0.8,1.6,0.492,1.7,2.9,4.6,0.4,0.7,1.4,0.6,2.5
241,Tony Battie,CLE,73,20.2,5.6,2.3,5.3,0.443,0.0,0.1,0.222,0.9,1.2,0.742,1.6,3.3,4.9,0.8,0.4,0.9,0.9,2.2
242,Dikembe Mutombo,NYK,65,23.0,5.6,2.2,4.5,0.478,0.0,0.0,0.0,1.2,1.8,0.681,2.2,4.5,6.7,0.4,0.3,1.9,0.8,2.2
243,Gary Trent,MIN,68,15.1,5.6,2.3,4.8,0.473,0.0,0.1,0.0,1.0,1.3,0.758,1.2,2.0,3.2,0.7,0.2,0.3,0.8,1.9
244,Elden Campbell,DET,65,13.7,5.6,2.1,4.8,0.439,0.0,0.0,0.0,1.3,1.9,0.685,0.8,2.4,3.2,0.7,0.3,0.8,1.0,2.1
245,Luke Ridnour,SEA,69,16.2,5.5,2.1,5.1,0.414,0.4,1.2,0.338,0.9,1.1,0.823,0.5,1.1,1.6,2.4,0.8,0.1,1.2,1.5
246,DerMarr Johnson,NYK,21,13.7,5.4,1.7,4.6,0.371,0.6,1.7,0.361,1.3,1.5,0.903,0.2,1.6,1.9,0.5,0.4,0.3,0.8,1.5
247,Erick Strickland,MIL,43,13.3,5.4,1.8,4.6,0.403,0.7,1.5,0.439,1.0,1.2,0.863,0.3,1.3,1.7,2.1,0.6,0.0,1.3,1.5
248,Mickael Pietrus,GSW,53,14.1,5.3,1.8,4.4,0.416,0.7,2.0,0.333,1.0,1.4,0.693,0.9,1.3,2.2,0.5,0.6,0.2,0.8,1.9
249,Kedrick Brown,CLE,55,17.6,5.3,2.1,4.6,0.461,0.7,1.8,0.384,0.3,0.5,0.63,0.7,1.9,2.7,1.2,0.5,0.1,0.5,1.5
250,Robert Traylor,NOP,71,13.3,5.1,2.0,4.0,0.505,0.0,0.1,0.4,1.0,1.8,0.547,1.5,2.2,3.7,0.6,0.5,0.5,0.9,2.3
251,Steve Smith,NOP,71,13.1,5.0,1.7,4.1,0.406,0.6,1.5,0.402,1.1,1.2,0.928,0.4,0.8,1.1,0.8,0.2,0.1,0.6,1.3
252,Austin Croshere,IND,77,13.6,5.0,1.5,4.0,0.388,0.7,1.9,0.389,1.2,1.4,0.894,0.8,2.4,3.2,0.7,0.3,0.2,0.7,1.3
253,Clarence Weatherspoon,HOU,52,16.7,5.0,2.0,4.1,0.493,0.0,0.0,0.0,1.0,1.4,0.736,1.4,2.5,3.9,0.6,0.6,0.3,0.7,1.4
254,Trenton Hassell,MIN,81,28.0,5.0,2.2,4.7,0.465,0.0,0.2,0.308,0.6,0.8,0.787,0.8,2.3,3.2,1.6,0.4,0.7,0.6,2.5
255,Ron Mercer,SAS,39,13.2,5.0,2.3,5.4,0.427,0.1,0.2,0.286,0.3,0.4,0.765,0.3,1.0,1.3,0.6,0.4,0.1,0.7,0.9
256,Jerome James,SEA,65,15.2,5.0,2.0,4.0,0.498,0.0,0.0,0.0,1.0,1.5,0.66,1.2,2.3,3.5,0.5,0.3,0.9,1.3,2.8
257,Mo Williams,UTA,57,13.5,5.0,2.0,5.3,0.38,0.2,0.7,0.256,0.8,1.0,0.786,0.4,0.9,1.3,1.3,0.5,0.0,0.9,1.5
258,Fred Jones,IND,81,18.6,4.9,1.5,3.8,0.395,0.3,1.1,0.303,1.5,1.8,0.832,0.3,1.2,1.6,2.1,0.8,0.2,0.9,1.6
259,Calvin Booth,SEA,71,17.0,4.9,1.9,4.1,0.466,0.0,0.0,0.0,1.1,1.3,0.798,1.2,2.7,3.9,0.4,0.2,1.4,0.6,2.1
260,Robert Horry,SAS,81,15.9,4.8,1.7,4.3,0.405,0.5,1.3,0.38,0.9,1.3,0.645,1.3,2.0,3.4,1.2,0.6,0.6,0.7,2.0
261,Sasha Pavlovic,UTA,79,14.5,4.8,1.9,4.8,0.396,0.2,0.9,0.271,0.8,1.1,0.774,0.6,1.5,2.0,0.8,0.5,0.2,0.8,2.4
262,Rick Fox,LAL,38,22.3,4.8,1.9,4.9,0.392,0.4,1.6,0.246,0.6,0.8,0.733,0.8,1.9,2.7,2.6,0.8,0.1,1.3,2.6
263,Shammond Williams,NOP,53,14.4,4.8,1.6,4.4,0.375,0.6,1.9,0.3,1.0,1.1,0.879,0.2,1.0,1.1,2.2,0.7,0.0,0.9,1.2
264,George Lynch,NOP,78,21.8,4.8,1.9,4.8,0.397,0.6,1.8,0.309,0.4,0.7,0.667,1.2,2.8,4.0,1.5,0.6,0.2,0.8,2.0
265,Brevin Knight,MIL,56,18.6,4.7,1.9,4.4,0.427,0.0,0.1,0.25,0.9,1.2,0.754,0.3,1.8,2.0,3.6,1.5,0.0,1.3,1.9
266,Bo Outlaw,MEM,82,19.6,4.6,1.9,3.8,0.51,0.0,0.0,0.0,0.7,1.4,0.526,1.5,2.6,4.2,1.1,0.9,0.9,0.8,2.1
267,Darius Songaila,SAC,73,13.4,4.6,1.8,3.7,0.487,0.0,0.0,0.0,1.0,1.2,0.807,1.2,1.8,3.1,0.7,0.6,0.2,0.6,1.7
268,Avery Johnson,GSW,46,13.9,4.6,1.7,4.3,0.402,0.0,0.1,0.0,1.1,1.7,0.667,0.1,0.7,0.7,2.4,0.6,0.1,1.1,0.7
269,Othella Harrington,NYK,56,15.6,4.6,1.8,3.6,0.495,0.0,0.0,0.0,1.0,1.4,0.744,1.0,2.1,3.2,0.5,0.2,0.3,1.2,2.4
270,Scott Williams,DAL,43,12.3,4.6,2.1,4.3,0.484,0.0,0.1,0.667,0.4,0.6,0.593,0.9,2.2,3.1,0.4,0.5,0.4,0.4,2.2
271,Maciej Lampe,PHX,21,10.7,4.6,2.0,4.2,0.489,0.0,0.2,0.0,0.5,0.6,0.769,0.4,1.7,2.1,0.4,0.1,0.1,0.7,1.3
272,Michael Doleac,DEN,72,14.3,4.5,1.9,4.5,0.435,0.0,0.0,0.0,0.6,0.7,0.865,1.2,2.5,3.7,0.6,0.3,0.5,0.7,2.0
273,Boris Diaw,ATL,76,25.2,4.5,1.8,4.1,0.447,0.1,0.3,0.231,0.7,1.2,0.602,1.5,3.0,4.5,2.4,0.8,0.5,1.7,2.5
274,Matt Barnes,LAC,38,19.0,4.5,1.7,3.6,0.457,0.1,0.3,0.154,1.1,1.6,0.705,1.4,2.6,4.0,1.3,0.7,0.1,1.2,2.0
275,Kyle Korver,PHI,74,11.9,4.5,1.6,4.4,0.352,1.1,2.8,0.391,0.3,0.3,0.792,0.4,1.1,1.5,0.5,0.3,0.1,0.6,1.4
276,Brian Cook,LAL,35,12.6,4.4,1.9,4.0,0.475,0.0,0.1,0.0,0.6,0.8,0.75,0.9,2.0,2.9,0.6,0.5,0.5,0.5,1.8
277,Anthony Carter,SAS,5,17.4,4.4,2.2,7.4,0.297,0.0,0.6,0.0,0.0,0.0,0.0,0.4,1.8,2.2,2.4,0.8,0.0,2.4,1.8
278,Milt Palacio,TOR,59,20.5,4.4,1.8,5.1,0.349,0.1,0.4,0.154,0.8,1.2,0.662,0.3,1.5,1.7,3.1,0.7,0.2,1.5,1.5
279,Dale Davis,POR,76,22.1,4.4,1.8,3.7,0.473,0.0,0.0,0.0,0.9,1.4,0.613,2.1,3.2,5.2,0.9,0.6,0.8,0.5,2.0
280,Mike Sweetney,NYK,42,11.8,4.3,1.6,3.3,0.493,0.0,0.0,0.0,1.0,1.4,0.724,1.6,2.1,3.7,0.3,0.4,0.3,0.8,1.4
281,John Wallace,MIA,37,9.9,4.3,1.6,3.9,0.421,0.1,0.4,0.385,0.8,1.1,0.775,0.3,1.3,1.6,0.4,0.1,0.2,0.6,1.0
282,Tony Massenburg,SAC,59,13.4,4.3,1.8,3.7,0.475,0.0,0.0,0.0,0.7,1.1,0.683,1.0,2.2,3.2,0.5,0.2,0.3,0.8,2.4
283,Jake Tsakalidis,MEM,40,13.3,4.3,1.7,3.3,0.504,0.0,0.0,0.0,0.9,1.5,0.59,0.9,2.3,3.2,0.5,0.2,0.6,0.6,2.0
284,Malik Allen,MIA,45,13.7,4.2,1.8,4.4,0.419,0.0,0.0,0.0,0.6,0.7,0.758,0.9,1.7,2.6,0.4,0.3,0.6,0.6,1.8
285,Linton Johnson,CHI,41,18.0,4.2,1.8,5.0,0.355,0.2,0.8,0.212,0.5,0.9,0.595,1.4,3.0,4.5,0.7,0.9,0.8,0.9,2.2
286,Jahidi White,PHX,62,14.0,4.2,1.6,3.1,0.521,0.0,0.0,0.0,1.0,2.0,0.5,1.6,2.6,4.2,0.1,0.4,0.8,1.1,2.8
287,Maurice Carter,NOP,10,11.0,4.2,1.1,3.5,0.314,0.4,1.1,0.364,1.6,2.0,0.8,0.2,0.9,1.1,0.4,0.0,0.0,0.9,1.0
288,Kevin Ollie,CLE,82,17.1,4.2,1.2,3.1,0.37,0.0,0.1,0.444,1.8,2.1,0.835,0.3,1.8,2.1,2.9,0.6,0.1,1.0,1.5
289,Zarko Cabarkapa,PHX,49,11.6,4.1,1.7,4.0,0.411,0.1,0.7,0.188,0.7,1.1,0.66,0.5,1.5,2.0,0.8,0.2,0.3,1.1,1.5
290,Eric Piatkowski,HOU,49,14.3,4.1,1.5,3.9,0.377,0.9,2.5,0.352,0.3,0.3,0.875,0.2,1.3,1.5,0.5,0.3,0.1,0.6,0.9
291,Mikki Moore,UTA,32,12.4,4.1,1.6,3.1,0.505,0.0,0.0,0.0,0.9,1.1,0.857,0.9,1.7,2.6,0.6,0.2,0.4,0.7,2.0
292,Horace Grant,LAL,55,20.1,4.1,1.7,4.1,0.411,0.0,0.0,0.0,0.7,1.0,0.722,1.4,2.8,4.2,1.3,0.4,0.4,0.5,1.3
293,Lonny Baxter,WAS,62,12.4,4.0,1.7,3.4,0.493,0.0,0.0,0.333,0.7,1.2,0.579,1.0,2.0,3.0,0.3,0.3,0.5,0.6,2.0
294,Devin Brown,SAS,58,10.8,4.0,1.5,3.4,0.434,0.1,0.2,0.286,1.0,1.3,0.811,0.7,1.6,2.2,0.6,0.3,0.1,0.7,1.1
295,Daniel Santiago,MIL,54,13.1,4.0,1.4,3.0,0.479,0.0,0.0,0.0,1.1,1.7,0.678,0.6,1.8,2.4,0.4,0.4,0.4,0.6,1.8
296,Bryon Russell,LAL,72,13.1,4.0,1.4,3.4,0.402,0.6,1.6,0.384,0.7,0.9,0.769,0.4,1.6,2.0,1.0,0.4,0.2,0.5,1.5
297,Ben Handlogten,UTA,17,10.1,4.0,1.5,2.8,0.532,0.0,0.0,0.0,1.1,1.6,0.667,1.3,1.9,3.2,0.4,0.2,0.2,0.6,1.9
298,Chris Jefferies,CHI,21,9.3,4.0,1.3,3.4,0.375,0.8,2.0,0.405,0.6,1.0,0.65,0.2,1.1,1.4,0.3,0.2,0.3,0.9,1.7
299,Alan Henderson,ATL,6,11.3,4.0,1.7,3.5,0.476,0.0,0.0,0.0,0.7,1.0,0.667,1.8,1.7,3.5,0.3,0.2,0.3,0.5,0.2
