#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
299,Jordan Goodwin,WAS,62,17.8,6.6,2.5,5.7,0.448,0.6,1.9,0.322,0.9,1.1,0.768,0.9,2.4,3.3,2.7,0.9,0.4,0.9,1.5
300,Cody Zeller,MIA,15,14.4,6.5,2.5,3.9,0.627,0.0,0.1,0.0,1.6,2.3,0.686,1.7,2.6,4.3,0.7,0.2,0.3,0.9,2.2
301,"B.J. Boston, Jr.",LAC,22,11.3,6.5,2.3,5.5,0.418,0.5,1.3,0.414,1.3,1.7,0.763,0.3,1.0,1.4,0.9,0.4,0.0,0.5,1.0
302,Jay Scrubb,ORL,2,15.1,6.5,2.5,3.5,0.714,1.0,1.0,1.0,0.5,1.0,0.5,0.0,3.0,3.0,0.5,1.0,0.0,1.5,1.0
303,Luka Garza,MIN,28,8.7,6.5,2.3,4.1,0.543,0.5,1.4,0.359,1.5,1.9,0.788,1.2,1.1,2.3,0.6,0.1,0.1,0.5,1.5
304,Isaac Okoro,CLE,76,21.7,6.4,2.3,4.7,0.494,0.8,2.3,0.363,1.0,1.4,0.757,0.7,1.8,2.5,1.1,0.7,0.4,0.6,2.1
305,R.J. Hampton,DET,47,15.9,6.4,2.2,5.0,0.43,0.9,2.5,0.353,1.2,1.6,0.75,0.4,1.5,1.9,1.1,0.6,0.2,0.9,1.1
306,JaMychal Green,GSW,57,14.0,6.4,2.4,4.4,0.54,0.7,1.9,0.378,0.9,1.2,0.776,1.3,2.3,3.6,0.9,0.4,0.4,0.9,1.8
307,Sam Hauser,BOS,80,16.1,6.4,2.3,5.0,0.455,1.8,4.2,0.418,0.2,0.2,0.706,0.4,2.1,2.6,0.9,0.4,0.3,0.4,1.2
308,Duncan Robinson,MIA,42,16.5,6.4,2.1,5.6,0.371,1.5,4.6,0.328,0.7,0.8,0.906,0.2,1.5,1.6,1.1,0.3,0.0,0.7,1.8
309,Dario Saric,OKC,57,14.1,6.4,2.2,4.9,0.458,0.8,2.0,0.391,1.1,1.3,0.829,0.9,2.7,3.6,1.3,0.4,0.1,1.0,1.7
310,Simone Fontecchio,UTA,52,14.7,6.3,2.2,6.0,0.369,1.2,3.7,0.33,0.7,0.8,0.795,0.6,1.1,1.7,0.8,0.3,0.2,0.8,1.2
311,Goran Dragic,MIL,58,15.0,6.3,2.4,5.8,0.421,0.9,2.5,0.359,0.5,0.8,0.689,0.3,1.1,1.4,2.6,0.2,0.1,1.1,1.1
312,Quenton Jackson,WAS,9,15.0,6.2,2.1,4.7,0.452,0.1,1.3,0.083,1.9,2.4,0.773,0.2,0.7,0.9,1.7,0.4,0.1,0.4,1.1
313,Patrick Beverley,CHI,67,27.1,6.2,2.1,5.4,0.4,1.2,3.6,0.335,0.7,1.0,0.723,0.7,3.0,3.7,2.9,0.9,0.6,0.9,2.8
314,Jared Butler,OKC,6,12.8,6.2,2.5,5.3,0.469,1.2,2.3,0.5,0.0,0.0,0.0,0.2,0.5,0.7,1.3,0.8,0.0,0.8,0.8
315,Nickeil Alexander-Walker,MIN,59,15.0,6.2,2.2,5.0,0.444,1.0,2.7,0.384,0.7,1.0,0.667,0.3,1.5,1.7,1.8,0.5,0.4,0.9,1.5
316,Patty Mills,BRK,40,14.2,6.2,2.2,5.2,0.411,1.2,3.4,0.366,0.6,0.8,0.833,0.2,0.9,1.1,1.4,0.4,0.1,0.8,0.8
317,Nicolas Batum,LAC,78,21.9,6.1,2.1,4.9,0.42,1.6,4.1,0.391,0.4,0.6,0.708,0.8,3.0,3.8,1.6,0.7,0.6,0.6,1.9
318,Oshae Brissett,IND,65,16.7,6.1,1.9,4.9,0.386,0.7,2.4,0.31,1.6,2.2,0.717,1.0,2.4,3.4,0.7,0.5,0.2,0.5,1.2
319,Sandro Mamukelashvili,SAS,43,15.4,6.1,2.3,5.3,0.422,0.7,2.3,0.303,0.9,1.3,0.684,1.6,2.7,4.3,1.4,0.3,0.3,0.8,1.2
320,Evan Fournier,NYK,27,17.0,6.1,2.1,6.1,0.337,1.3,4.2,0.307,0.7,0.8,0.857,0.1,1.7,1.8,1.3,0.6,0.1,0.8,1.7
321,Mike Muscala,BOS,63,15.0,6.1,2.1,4.6,0.449,1.3,3.3,0.391,0.6,0.8,0.769,0.6,2.6,3.2,0.8,0.2,0.4,0.4,1.6
322,Saben Lee,PHX,25,14.9,6.0,2.0,4.8,0.405,0.4,1.2,0.367,1.7,2.3,0.737,0.5,1.3,1.8,2.7,0.8,0.0,1.0,1.3
323,Robert Covington,LAC,48,16.2,6.0,2.1,4.8,0.445,1.1,2.8,0.397,0.6,0.8,0.75,0.6,2.8,3.5,1.2,0.8,0.7,0.7,1.8
324,Andre Drummond,CHI,67,12.7,6.0,2.5,4.1,0.606,0.0,0.0,0.0,1.0,1.9,0.536,2.1,4.6,6.6,0.5,0.7,0.4,1.1,1.7
325,Maxi Kleber,DAL,37,25.1,5.9,2.1,4.6,0.456,1.1,3.0,0.348,0.7,1.0,0.711,0.8,2.8,3.6,1.4,0.3,0.8,0.7,2.3
326,Jaylin Williams,OKC,49,18.7,5.9,2.1,4.8,0.436,0.9,2.3,0.407,0.8,1.1,0.704,0.9,4.0,4.9,1.6,0.6,0.2,0.8,2.3
327,Johnny Davis,WAS,28,15.1,5.8,2.4,6.1,0.386,0.6,2.5,0.243,0.5,1.0,0.519,0.3,1.9,2.3,1.0,0.4,0.3,0.6,1.7
328,Josh Christopher,HOU,64,12.3,5.8,2.4,5.1,0.465,0.3,1.4,0.236,0.7,0.9,0.75,0.3,0.8,1.1,1.1,0.5,0.2,0.9,0.9
329,Stanley Johnson,SAS,30,15.6,5.8,2.2,4.1,0.533,0.6,1.3,0.45,0.9,1.3,0.667,0.7,2.4,3.2,2.2,0.5,0.2,1.1,1.6
330,Rodney McGruder,DET,32,16.4,5.7,1.9,4.8,0.408,1.3,3.0,0.423,0.6,0.7,0.818,0.6,1.7,2.3,0.9,0.5,0.0,0.3,1.2
331,Charles Bassey,SAS,35,14.5,5.7,2.5,3.9,0.644,0.1,0.2,0.375,0.6,1.1,0.595,2.1,3.4,5.5,1.3,0.5,0.9,1.2,2.1
332,Ziaire Williams,MEM,37,15.2,5.7,2.3,5.3,0.429,0.7,2.6,0.258,0.5,0.6,0.773,0.4,1.7,2.1,0.9,0.4,0.2,1.0,1.6
333,Jalen Johnson,ATL,70,14.9,5.6,2.3,4.6,0.491,0.4,1.5,0.288,0.7,1.1,0.628,0.7,3.3,4.0,1.2,0.5,0.5,0.6,1.6
334,Derrick Rose,NYK,27,12.5,5.6,2.3,5.9,0.384,0.7,2.3,0.302,0.4,0.4,0.917,0.3,1.2,1.5,1.7,0.3,0.2,0.8,0.7
335,Davion Mitchell,SAC,80,18.1,5.6,2.3,5.0,0.454,0.8,2.5,0.32,0.3,0.4,0.806,0.2,1.1,1.3,2.3,0.6,0.2,0.8,1.4
336,Payton Pritchard,BOS,48,13.4,5.6,2.1,5.1,0.412,1.2,3.2,0.364,0.3,0.3,0.75,0.5,1.3,1.8,1.3,0.3,0.0,0.8,0.8
337,James Bouknight,CHA,34,15.2,5.6,2.0,5.7,0.358,1.0,3.2,0.303,0.6,0.9,0.667,0.2,1.9,2.1,1.2,0.4,0.1,0.9,1.4
338,Montrezl Harrell,PHI,57,11.9,5.6,2.2,3.7,0.598,0.0,0.1,0.0,1.2,1.8,0.693,1.2,1.6,2.8,0.6,0.3,0.4,0.6,1.3
339,Alex Caruso,CHI,67,23.5,5.6,1.9,4.3,0.455,0.8,2.3,0.364,0.9,1.1,0.808,0.6,2.3,2.9,2.9,1.5,0.7,1.1,2.4
340,Yuta Watanabe,BRK,58,16.0,5.6,2.0,4.0,0.491,1.0,2.3,0.444,0.6,0.8,0.723,0.5,1.9,2.4,0.8,0.4,0.3,0.4,1.4
341,Danny Green,CLE,11,12.6,5.5,2.0,4.5,0.449,1.5,3.4,0.432,0.1,0.1,1.0,0.3,1.0,1.3,0.5,0.5,0.3,0.9,1.5
342,Otto Porter,TOR,8,18.3,5.5,1.9,3.8,0.5,0.8,2.1,0.353,1.0,1.0,1.0,0.8,1.6,2.4,1.0,1.4,0.0,0.5,0.9
343,Jarrell Brantley,UTA,4,9.7,5.5,2.0,3.5,0.571,1.0,2.3,0.444,0.5,0.5,1.0,0.3,1.3,1.5,0.8,0.0,0.5,0.5,0.8
344,Wenyen Gabriel,LAL,68,15.1,5.5,2.3,3.8,0.596,0.1,0.5,0.278,0.8,1.2,0.619,1.7,2.5,4.2,0.5,0.4,0.5,0.7,2.1
345,Nikola Jovic,MIA,15,13.6,5.5,1.9,4.6,0.406,0.5,2.3,0.229,1.2,1.3,0.947,0.6,1.5,2.1,0.7,0.5,0.1,0.7,1.3
346,Jamal Cain,MIA,18,13.3,5.4,2.1,3.7,0.561,0.4,1.1,0.35,0.9,1.2,0.773,0.8,2.1,2.9,0.7,0.6,0.1,0.3,1.2
347,Bryce McGowens,CHA,46,17.1,5.3,1.7,4.4,0.396,0.6,1.7,0.325,1.3,1.7,0.75,0.4,1.6,2.0,1.2,0.3,0.1,0.9,1.0
348,Lamar Stevens,CLE,62,18.1,5.3,2.1,4.6,0.448,0.5,1.5,0.316,0.6,0.9,0.702,0.8,2.6,3.3,0.5,0.4,0.3,0.4,1.3
349,Dewayne Dedmon,PHI,38,11.2,5.2,2.0,4.0,0.51,0.3,1.0,0.308,0.9,1.3,0.673,0.9,2.6,3.5,0.7,0.2,0.5,0.7,2.0
350,Rudy Gay,UTA,56,14.6,5.2,1.9,5.1,0.38,0.6,2.3,0.254,0.8,0.9,0.857,0.6,2.3,2.9,1.0,0.3,0.3,0.7,1.2
351,Zeke Nnaji,DEN,53,13.7,5.2,2.1,3.7,0.561,0.3,1.2,0.262,0.8,1.2,0.645,1.2,1.4,2.6,0.3,0.3,0.4,0.6,2.0
352,Lindy Waters III,OKC,41,12.9,5.2,1.7,4.3,0.393,1.4,4.0,0.358,0.4,0.5,0.8,0.4,1.4,1.8,0.7,0.3,0.3,0.2,1.0
353,Darius Bazley,PHX,43,14.3,5.2,1.9,4.3,0.454,0.5,1.2,0.377,0.9,1.6,0.543,0.8,2.4,3.2,0.9,0.5,0.8,0.6,1.0
354,Ricky Rubio,CLE,33,17.2,5.2,1.8,5.4,0.343,0.6,2.5,0.256,0.8,1.1,0.8,0.3,1.8,2.1,3.5,0.8,0.2,0.9,1.5
355,Javonte Green,CHI,32,15.0,5.2,1.9,3.4,0.565,0.4,1.1,0.371,0.9,1.4,0.667,0.8,1.9,2.8,0.7,0.8,0.7,0.6,1.6
356,MarJon Beauchamp,MIL,52,13.5,5.1,1.8,4.7,0.395,0.9,2.7,0.331,0.5,0.7,0.73,0.7,1.5,2.2,0.7,0.4,0.1,0.9,1.4
357,DeAndre Jordan,DEN,39,15.0,5.1,2.3,2.9,0.765,0.0,0.0,1.0,0.6,1.2,0.458,1.3,3.8,5.2,0.9,0.3,0.6,1.2,1.8
358,John Konchar,MEM,72,20.7,5.1,1.9,4.4,0.431,0.8,2.5,0.339,0.4,0.5,0.778,0.9,3.4,4.3,1.4,1.1,0.3,0.5,1.6
359,George Hill,IND,46,18.1,5.0,1.7,3.6,0.47,0.7,2.1,0.358,0.9,1.2,0.764,0.3,1.5,1.8,2.4,0.6,0.1,0.7,1.2
360,"Kenny Lofton, Jr.",MEM,24,7.3,5.0,2.0,3.9,0.527,0.3,0.7,0.353,0.7,1.1,0.593,0.8,1.3,2.1,0.8,0.2,0.1,0.5,1.2
361,Jonathan Isaac,ORL,11,11.3,5.0,2.0,4.8,0.415,0.5,1.4,0.4,0.5,0.8,0.556,1.4,2.6,4.0,0.5,1.3,0.4,0.4,0.5
362,Cody Martin,CHA,7,19.1,5.0,2.0,5.1,0.389,0.4,2.0,0.214,0.6,1.0,0.571,1.1,2.3,3.4,1.6,0.6,0.1,0.3,1.9
363,Sam Merrill,CLE,5,11.7,5.0,1.8,4.4,0.409,1.0,3.6,0.278,0.4,0.4,1.0,0.0,1.8,1.8,1.0,0.8,0.0,0.0,0.6
364,Derrick Jones,CHI,64,14.0,5.0,1.8,3.6,0.5,0.4,1.3,0.338,1.0,1.3,0.738,0.9,1.5,2.4,0.5,0.5,0.6,0.4,1.3
365,Blake Wesley,SAS,37,18.1,5.0,1.9,5.8,0.321,0.5,1.4,0.385,0.7,1.2,0.591,0.3,1.9,2.2,2.7,0.7,0.1,1.8,1.8
366,Jaxson Hayes,NOP,47,13.0,5.0,1.8,3.3,0.551,0.1,0.6,0.103,1.2,1.8,0.699,0.8,2.0,2.8,0.7,0.4,0.4,0.7,1.4
367,Isaiah Hartenstein,NYK,82,19.8,5.0,2.1,4.0,0.535,0.1,0.5,0.216,0.6,0.9,0.676,2.5,4.0,6.5,1.2,0.6,0.8,0.8,2.6
368,Vlatko Cancar,DEN,60,14.8,5.0,1.8,3.8,0.476,0.7,1.9,0.374,0.6,0.7,0.927,0.4,1.7,2.1,1.3,0.4,0.2,0.6,1.4
369,Ousmane Dieng,OKC,39,14.6,4.9,1.9,4.6,0.42,0.7,2.5,0.265,0.4,0.6,0.652,0.5,2.2,2.7,1.2,0.4,0.2,0.7,1.1
370,Austin Rivers,MIN,52,19.5,4.9,1.8,4.0,0.435,0.8,2.4,0.35,0.6,0.8,0.769,0.1,1.5,1.6,1.4,0.5,0.1,0.4,1.5
371,Chimezie Metu,SAC,66,10.4,4.9,2.0,3.3,0.589,0.1,0.6,0.237,0.8,1.1,0.74,0.7,2.3,3.0,0.6,0.3,0.3,0.5,1.2
372,Johnny Juzang,UTA,18,12.9,4.8,1.9,5.8,0.337,0.8,3.5,0.238,0.1,0.2,0.5,0.4,1.7,2.2,0.4,0.2,0.2,0.2,0.7
373,Moses Moody,GSW,63,13.0,4.8,1.7,3.6,0.476,0.8,2.1,0.363,0.6,0.8,0.698,0.4,1.2,1.7,0.8,0.3,0.1,0.5,0.9
374,Danuel House,PHI,56,14.4,4.8,1.7,3.5,0.472,0.7,2.0,0.336,0.8,1.1,0.75,0.2,1.5,1.7,0.8,0.3,0.2,0.5,1.2
375,Meyers Leonard,MIL,9,12.6,4.8,1.6,3.2,0.483,0.8,2.0,0.389,0.9,1.0,0.889,1.3,2.4,3.8,0.1,0.2,0.0,0.7,1.8
376,Garrison Mathews,ATL,54,12.7,4.8,1.4,3.7,0.363,1.2,3.3,0.35,0.9,1.0,0.906,0.2,1.1,1.4,0.5,0.4,0.1,0.4,1.1
377,Chuma Okeke,ORL,27,19.2,4.7,1.6,4.5,0.352,1.0,3.2,0.302,0.6,0.8,0.762,1.0,2.6,3.6,1.4,0.7,0.4,0.6,1.5
378,Christian Braun,DEN,76,15.5,4.7,1.9,3.8,0.495,0.4,1.3,0.354,0.5,0.8,0.625,0.6,1.8,2.4,0.8,0.5,0.2,0.5,1.3
379,Day'Ron Sharpe,BRK,48,11.5,4.7,1.9,3.6,0.544,0.1,0.2,0.545,0.7,1.1,0.636,2.1,2.1,4.2,0.8,0.3,0.7,0.9,1.9
380,Keon Johnson,POR,40,10.4,4.7,1.7,4.5,0.376,0.7,2.0,0.346,0.7,1.0,0.659,0.3,0.8,1.1,1.5,0.5,0.2,1.1,1.1
381,Dean Wade,CLE,44,20.3,4.7,1.7,4.0,0.412,1.0,2.9,0.354,0.3,0.5,0.652,0.5,3.0,3.4,0.8,0.6,0.5,0.4,2.0
382,"TyTy Washington, Jr.",HOU,31,14.0,4.7,1.9,5.2,0.363,0.6,2.6,0.238,0.3,0.6,0.556,0.1,1.4,1.5,1.5,0.5,0.1,0.5,0.9
383,Malachi Flynn,TOR,53,13.0,4.6,1.6,4.6,0.36,0.9,2.5,0.353,0.5,0.6,0.758,0.3,1.2,1.4,1.3,0.4,0.1,0.5,1.2
384,Gary Payton II,GSW,22,16.7,4.6,1.9,3.1,0.594,0.6,1.2,0.5,0.3,0.3,0.857,1.1,2.0,3.1,1.4,1.0,0.2,0.7,2.0
385,Dalano Banton,TOR,31,9.0,4.6,1.8,4.2,0.423,0.5,1.6,0.294,0.5,0.8,0.708,0.4,1.1,1.5,1.2,0.4,0.4,0.6,1.1
386,Davis Bertans,DAL,45,10.9,4.6,1.5,3.6,0.431,1.2,3.1,0.39,0.3,0.3,0.867,0.2,1.0,1.2,0.5,0.2,0.2,0.2,1.2
387,"Kira Lewis, Jr.",NOP,25,9.4,4.6,1.6,3.5,0.455,0.6,1.4,0.441,0.8,0.9,0.864,0.2,1.1,1.3,0.9,0.4,0.1,0.4,1.0
388,Justin Holiday,DAL,46,15.3,4.5,1.7,4.4,0.377,1.0,3.1,0.322,0.1,0.2,0.625,0.1,1.1,1.2,0.9,0.4,0.4,0.5,1.5
389,Thaddeus Young,TOR,54,14.7,4.4,2.0,3.7,0.545,0.1,0.6,0.176,0.3,0.5,0.692,1.3,1.8,3.1,1.4,1.0,0.1,0.8,1.6
390,Omer Yurtseven,MIA,9,9.2,4.4,1.8,3.0,0.593,0.3,0.8,0.429,0.6,0.7,0.833,0.9,1.7,2.6,0.2,0.2,0.2,0.4,1.8
391,JaVale McGee,DAL,42,8.4,4.4,1.9,3.0,0.64,0.0,0.1,0.4,0.6,1.0,0.585,0.7,1.8,2.5,0.3,0.1,0.6,0.9,1.3
392,A.J. Green,MIL,35,9.9,4.4,1.5,3.6,0.424,1.3,3.0,0.419,0.1,0.1,1.0,0.2,1.1,1.3,0.6,0.2,0.0,0.3,0.9
393,Jarrett Culver,ATL,10,13.7,4.4,1.7,4.3,0.395,0.1,1.2,0.083,0.9,1.3,0.692,1.0,2.8,3.8,0.6,0.6,0.2,0.7,1.4
394,Goga Bitadze,ORL,38,12.0,4.4,1.8,3.3,0.552,0.2,0.7,0.231,0.6,1.1,0.548,1.6,2.0,3.6,1.0,0.4,0.7,0.6,1.7
395,Haywood Highsmith,MIA,54,18.0,4.4,1.7,4.0,0.431,0.7,2.0,0.339,0.2,0.5,0.464,1.1,2.4,3.5,0.8,0.7,0.3,0.8,1.5
396,Bismack Biyombo,PHX,61,14.3,4.3,2.0,3.4,0.578,0.0,0.0,0.0,0.4,1.1,0.357,1.5,2.8,4.3,0.9,0.3,1.4,0.8,1.9
397,Moses Brown,BRK,36,8.2,4.3,1.7,2.7,0.635,0.0,0.0,0.0,0.9,2.0,0.458,1.6,2.3,3.9,0.1,0.1,0.4,0.4,1.1
398,Justin Minaya,POR,4,22.2,4.3,1.8,5.8,0.304,0.8,3.0,0.25,0.0,0.3,0.0,0.8,3.0,3.8,1.0,0.5,1.3,1.0,2.3
399,Xavier Sneed,CHA,4,12.1,4.3,1.3,2.5,0.5,0.8,1.5,0.5,1.0,1.0,1.0,0.0,1.3,1.3,1.3,0.0,0.3,0.8,1.8
400,Michael Carter-Williams,ORL,4,11.1,4.3,1.5,3.5,0.429,0.3,0.8,0.333,1.0,1.8,0.571,0.3,1.0,1.3,1.8,0.3,0.3,1.0,1.3
401,McKinley Wright IV,DAL,27,12.4,4.2,1.7,3.6,0.469,0.3,1.0,0.321,0.5,0.7,0.684,0.3,1.4,1.7,2.1,0.3,0.2,0.7,0.9
402,Admiral Schofield,ORL,37,12.2,4.2,1.5,3.3,0.451,0.6,2.0,0.324,0.6,0.6,0.913,0.6,1.1,1.7,0.8,0.2,0.1,0.4,1.6
403,Ish Wainright,PHX,60,15.3,4.2,1.4,3.8,0.37,1.0,2.9,0.329,0.4,0.5,0.839,0.8,1.6,2.3,0.9,0.6,0.4,0.4,2.0
404,"Paul Reed, Jr.",PHI,69,10.9,4.2,1.8,3.0,0.593,0.0,0.1,0.167,0.6,0.7,0.745,1.6,2.2,3.8,0.4,0.7,0.7,0.7,1.8
405,Kevon Harris,ORL,34,13.4,4.1,1.4,3.1,0.439,0.5,1.3,0.372,0.9,1.2,0.756,0.8,1.2,2.1,0.5,0.5,0.1,0.6,1.6
406,Blake Griffin,BOS,41,13.9,4.1,1.5,3.2,0.485,0.6,1.6,0.348,0.5,0.8,0.656,1.1,2.6,3.8,1.5,0.3,0.2,0.5,1.8
407,Matisse Thybulle,POR,71,16.9,4.1,1.5,3.6,0.435,0.8,2.1,0.365,0.3,0.4,0.679,0.6,1.4,2.0,0.7,1.2,0.5,0.3,1.6
408,Serge Ibaka,MIL,16,11.6,4.1,1.6,3.4,0.481,0.4,1.1,0.333,0.5,0.8,0.615,0.9,1.8,2.8,0.3,0.1,0.4,0.7,1.4
409,Isaiah Roby,SAS,42,11.3,4.1,1.6,3.7,0.432,0.4,1.4,0.3,0.5,1.0,0.488,0.5,2.0,2.5,0.9,0.4,0.2,0.7,1.3
410,Olivier Sarr,OKC,9,12.6,4.0,1.7,3.3,0.5,0.1,0.9,0.125,0.6,0.8,0.714,1.3,2.1,3.4,0.4,0.1,0.6,0.4,1.9
411,Daishen Nix,HOU,57,16.0,4.0,1.4,4.2,0.342,0.7,2.5,0.286,0.4,0.6,0.667,0.3,1.4,1.7,2.3,0.5,0.1,1.5,1.0
412,"Patrick Baldwin, Jr.",GSW,31,7.3,3.9,1.4,3.5,0.394,1.0,2.7,0.381,0.1,0.2,0.667,0.0,1.3,1.3,0.4,0.2,0.1,0.4,0.5
413,Dominick Barlow,SAS,28,14.6,3.9,1.6,3.1,0.535,0.0,0.1,0.0,0.6,0.9,0.72,1.6,2.0,3.6,0.9,0.4,0.7,0.5,2.0
414,Bruno Fernando,ATL,39,10.4,3.9,1.5,2.9,0.527,0.0,0.1,0.0,0.9,1.3,0.7,1.4,2.1,3.5,0.8,0.2,0.9,0.6,1.9
415,Aaron Holiday,ATL,63,13.4,3.9,1.5,3.5,0.418,0.6,1.4,0.409,0.4,0.5,0.844,0.4,0.8,1.2,1.4,0.6,0.2,0.6,1.3
416,Gorgui Dieng,SAS,31,11.6,3.9,1.5,3.8,0.385,0.7,2.4,0.28,0.3,0.4,0.769,0.9,2.6,3.5,1.7,0.1,0.5,1.0,1.8
417,Jabari Walker,POR,56,11.1,3.9,1.5,3.5,0.419,0.3,1.0,0.286,0.6,0.8,0.756,0.9,1.5,2.3,0.6,0.2,0.2,0.5,1.2
418,Udonis Haslem,MIA,7,10.1,3.9,1.4,4.1,0.345,0.4,1.3,0.333,0.6,0.7,0.8,0.6,1.0,1.6,0.0,0.1,0.3,0.1,1.6
419,Dyson Daniels,NOP,59,17.7,3.8,1.5,3.5,0.418,0.5,1.5,0.314,0.4,0.7,0.65,0.6,2.6,3.2,2.3,0.7,0.2,1.0,1.7
420,Xavier Cooks,WAS,10,12.6,3.8,1.7,2.8,0.607,0.0,0.1,0.0,0.4,1.0,0.4,1.6,2.2,3.8,0.6,0.6,0.4,0.8,1.3
421,J.T. Thor,CHA,69,14.0,3.8,1.4,3.4,0.399,0.6,1.8,0.317,0.5,0.7,0.702,0.5,1.7,2.2,0.5,0.3,0.3,0.6,1.0
422,Caleb Houstan,ORL,51,15.9,3.8,1.3,3.6,0.363,0.9,2.7,0.338,0.3,0.4,0.833,0.7,1.3,1.9,0.6,0.2,0.1,0.4,1.2
423,Furkan Korkmaz,PHI,37,9.6,3.8,1.3,3.0,0.432,0.5,1.2,0.391,0.7,1.0,0.722,0.2,1.0,1.1,0.6,0.3,0.1,0.6,0.5
424,Luke Kornet,BOS,69,11.7,3.8,1.6,2.5,0.665,0.0,0.2,0.231,0.5,0.6,0.821,1.2,1.6,2.9,0.8,0.2,0.7,0.4,1.2
425,Markieff Morris,DAL,35,10.1,3.8,1.3,3.3,0.409,0.8,2.0,0.394,0.3,0.3,1.0,0.4,1.7,2.0,0.9,0.3,0.1,0.5,1.4
426,Darius Days,HOU,4,6.2,3.8,1.3,3.0,0.417,0.8,2.5,0.3,0.5,0.5,1.0,0.3,1.3,1.5,0.3,0.0,0.3,0.0,0.5
427,Jordan McLaughlin,MIN,43,15.8,3.7,1.4,3.4,0.421,0.6,1.8,0.308,0.3,0.4,0.833,0.3,1.1,1.4,3.4,0.7,0.1,0.8,0.7
428,Orlando Robinson,MIA,31,13.7,3.7,1.5,2.9,0.528,0.0,0.2,0.0,0.7,1.0,0.71,1.5,2.5,4.1,0.8,0.4,0.4,0.5,1.7
429,A.J. Lawson,DAL,15,7.2,3.7,1.5,2.9,0.5,0.7,1.7,0.4,0.1,0.5,0.25,0.4,1.0,1.4,0.1,0.1,0.0,0.2,0.7
430,David Duke,BRK,23,9.9,3.7,1.6,3.4,0.462,0.0,0.5,0.083,0.5,0.7,0.706,0.5,0.8,1.3,0.9,0.4,0.0,0.8,1.3
431,Nathan Knight,MIN,38,7.7,3.7,1.2,2.1,0.568,0.2,0.6,0.364,1.0,1.5,0.684,0.6,0.9,1.5,0.3,0.3,0.2,0.6,1.1
432,Matt Ryan,MIN,34,9.1,3.6,1.2,3.2,0.37,0.9,2.5,0.381,0.3,0.4,0.833,0.1,0.6,0.8,0.5,0.1,0.0,0.2,0.8
433,Bryn Forbes,MIN,25,10.7,3.6,1.2,3.3,0.361,0.6,1.8,0.304,0.6,0.6,1.0,0.2,0.4,0.6,0.7,0.3,0.1,0.5,0.9
434,P.J. Tucker,PHI,75,25.6,3.5,1.3,3.0,0.427,0.7,1.9,0.393,0.3,0.3,0.826,1.3,2.7,3.9,0.8,0.5,0.2,0.6,2.4
435,Udoka Azubuike,UTA,36,10.0,3.5,1.6,2.0,0.819,0.0,0.0,0.0,0.2,0.6,0.35,0.9,2.4,3.3,0.3,0.2,0.4,0.5,0.9
436,Miles McBride,NYK,64,11.9,3.5,1.2,3.4,0.358,0.6,2.1,0.299,0.4,0.7,0.667,0.2,0.6,0.8,1.1,0.6,0.1,0.4,0.9
437,Damian Jones,UTA,41,11.6,3.5,1.3,2.1,0.64,0.2,0.4,0.588,0.5,0.7,0.759,1.0,2.0,3.0,0.4,0.2,0.5,0.6,1.3
438,Wesley Matthews,MIL,52,15.8,3.4,1.1,3.1,0.363,0.8,2.4,0.315,0.5,0.5,0.857,0.7,1.5,2.2,0.7,0.4,0.3,0.3,1.4
439,Amir Coffey,LAC,50,12.5,3.4,1.1,2.9,0.386,0.2,0.8,0.275,1.0,1.3,0.778,0.3,0.7,1.1,1.1,0.1,0.1,0.4,1.0
440,Taj Gibson,WAS,49,9.8,3.4,1.3,2.6,0.52,0.2,0.5,0.333,0.6,0.9,0.714,0.7,1.2,1.9,0.7,0.3,0.2,0.5,1.7
441,Micah Potter,UTA,7,7.5,3.4,1.4,2.1,0.667,0.6,1.0,0.571,0.0,0.0,0.0,0.4,1.9,2.3,0.6,0.1,0.0,0.3,0.7
442,Jericho Sims,NYK,52,15.6,3.4,1.6,2.1,0.776,0.0,0.0,0.0,0.2,0.3,0.75,1.9,2.8,4.7,0.5,0.3,0.5,0.5,1.8
443,Kai Jones,CHA,46,11.9,3.4,1.5,2.6,0.558,0.1,0.4,0.211,0.4,0.6,0.731,0.8,1.9,2.7,0.3,0.4,0.7,0.7,1.4
444,Anthony Gill,WAS,59,10.6,3.3,1.2,2.2,0.538,0.1,0.5,0.138,0.8,1.1,0.731,0.6,1.1,1.7,0.6,0.1,0.2,0.3,1.2
445,Boban Marjanovic,HOU,31,5.5,3.3,1.3,1.9,0.683,0.0,0.0,0.0,0.6,0.9,0.741,0.6,1.3,1.9,0.3,0.2,0.1,0.5,0.3
446,Raulzinho Neto,CLE,48,10.5,3.3,1.2,2.3,0.518,0.3,0.9,0.286,0.6,0.7,0.912,0.2,0.8,1.0,1.6,0.4,0.1,0.5,1.0
447,Peyton Watson,DEN,23,8.1,3.3,1.3,2.6,0.492,0.3,0.6,0.429,0.5,0.9,0.55,0.3,1.3,1.6,0.5,0.1,0.5,0.3,0.6
