#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
150,Richard Jefferson,UTA,82,27.0,10.1,3.6,8.0,0.45,1.5,3.7,0.409,1.5,2.0,0.741,0.2,2.5,2.7,1.6,0.7,0.2,1.1,2.0
151,James Anderson,PHI,80,28.9,10.1,3.9,9.0,0.431,1.4,4.4,0.328,1.0,1.3,0.726,0.7,3.0,3.8,1.9,0.9,0.4,1.3,1.9
152,Xavier Henry,LAL,43,21.1,10.0,3.3,8.0,0.417,0.7,1.9,0.346,2.7,4.1,0.655,0.6,2.1,2.7,1.2,1.0,0.2,1.3,1.8
153,Matt Barnes,LAC,63,27.5,9.9,3.7,8.4,0.438,1.5,4.5,0.343,1.0,1.4,0.733,1.0,3.7,4.6,2.0,0.9,0.4,1.3,2.9
154,C.J. Miles,CLE,51,19.3,9.9,3.5,8.0,0.435,1.6,4.1,0.393,1.3,1.5,0.853,0.4,1.7,2.0,1.0,0.9,0.3,0.9,2.0
155,Mario Chalmers,MIA,73,29.8,9.8,3.5,7.7,0.454,1.2,3.1,0.385,1.7,2.2,0.742,0.6,2.4,2.9,4.9,1.6,0.2,2.2,2.9
156,Marcus Thornton,BRK,72,24.2,9.8,3.5,8.9,0.394,1.5,4.4,0.345,1.3,1.6,0.804,0.8,2.0,2.8,1.1,0.8,0.2,0.9,1.5
157,Mo Williams,POR,74,24.8,9.7,3.8,9.1,0.417,1.1,3.0,0.369,1.1,1.2,0.876,0.6,1.5,2.1,4.3,0.7,0.1,2.0,2.7
158,Martell Webster,WAS,78,27.7,9.7,3.3,7.5,0.433,1.9,4.8,0.392,1.3,1.6,0.84,0.5,2.4,2.8,1.2,0.5,0.2,0.7,1.9
159,Jason Smith,NOP,31,26.8,9.7,4.2,9.1,0.465,0.0,0.0,0.0,1.3,1.6,0.78,1.6,4.2,5.8,0.9,0.4,0.9,0.9,3.2
160,Marcus Morris,PHX,82,21.9,9.7,3.5,7.9,0.442,1.2,3.2,0.381,1.5,1.9,0.761,1.0,2.9,3.9,1.1,0.9,0.2,1.2,1.9
161,Raymond Felton,NYK,65,31.0,9.7,3.7,9.4,0.395,1.0,3.0,0.318,1.4,1.9,0.721,0.8,2.2,3.0,5.6,1.2,0.4,2.0,2.4
162,Jordan Hill,LAL,72,20.8,9.7,4.0,7.2,0.549,0.0,0.0,0.0,1.7,2.5,0.685,2.7,4.7,7.4,0.8,0.4,0.9,1.0,2.4
163,Courtney Lee,MEM,79,25.0,9.6,3.7,7.8,0.48,0.9,2.5,0.371,1.3,1.4,0.884,0.4,2.0,2.4,1.5,0.8,0.4,0.9,1.6
164,Ray Allen,MIA,73,26.5,9.6,3.3,7.4,0.442,1.6,4.2,0.375,1.4,1.6,0.905,0.3,2.5,2.8,2.0,0.7,0.1,1.2,1.6
165,Greivis Vasquez,TOR,79,22.5,9.6,3.5,8.3,0.421,1.4,3.7,0.377,1.2,1.4,0.88,0.3,1.9,2.2,4.1,0.4,0.1,1.6,1.8
166,Mike Scott,ATL,80,18.5,9.6,3.8,7.9,0.479,0.8,2.5,0.31,1.3,1.7,0.78,0.8,2.8,3.6,0.9,0.4,0.1,1.0,1.5
167,Kyle Singler,DET,82,28.5,9.6,3.3,7.3,0.447,1.1,3.0,0.382,1.9,2.2,0.826,1.4,2.3,3.7,0.9,0.7,0.5,1.0,2.6
168,Ricky Rubio,MIN,82,32.2,9.5,3.1,8.2,0.381,0.5,1.6,0.331,2.8,3.5,0.802,0.7,3.4,4.2,8.6,2.3,0.1,2.7,2.7
169,Jarrett Jack,CLE,80,28.2,9.5,3.6,8.7,0.41,0.8,2.3,0.341,1.6,1.9,0.839,0.3,2.5,2.8,4.1,0.7,0.3,1.7,1.7
170,Harrison Barnes,GSW,78,28.3,9.5,3.5,8.7,0.399,0.8,2.4,0.347,1.7,2.3,0.718,0.8,3.1,4.0,1.5,0.8,0.3,1.1,2.0
171,Glen Davis,LAC,68,24.4,9.4,4.0,8.7,0.457,0.1,0.2,0.364,1.4,2.0,0.693,1.6,3.6,5.2,1.1,0.9,0.4,1.1,2.3
172,Brian Roberts,NOP,72,23.1,9.4,3.4,8.1,0.42,0.9,2.5,0.36,1.7,1.8,0.94,0.2,1.7,1.9,3.3,0.6,0.1,1.3,1.8
173,Timofey Mozgov,DEN,82,21.6,9.4,3.5,6.6,0.523,0.0,0.3,0.167,2.4,3.2,0.754,2.1,4.4,6.4,0.8,0.3,1.2,1.5,2.6
174,P.J. Tucker,PHX,81,30.7,9.4,3.3,7.6,0.431,0.9,2.4,0.387,1.9,2.5,0.776,2.0,4.5,6.5,1.7,1.4,0.3,1.3,2.5
175,Andre Iguodala,GSW,63,32.4,9.3,3.5,7.3,0.48,1.0,2.8,0.354,1.4,2.1,0.652,0.8,3.8,4.7,4.2,1.5,0.3,1.6,1.6
176,Jerryd Bayless,BOS,72,23.4,9.3,3.4,8.6,0.402,1.1,2.9,0.358,1.3,1.6,0.797,0.3,1.7,2.0,2.7,0.8,0.1,1.1,2.2
177,Marvin Williams,UTA,66,25.4,9.1,3.5,8.0,0.439,1.3,3.5,0.359,0.9,1.1,0.781,1.2,3.8,5.1,1.2,0.8,0.5,0.8,2.3
178,Kirk Hinrich,CHI,73,29.0,9.1,3.3,8.5,0.393,1.2,3.3,0.351,1.3,1.7,0.76,0.4,2.2,2.6,3.9,1.1,0.4,1.6,2.8
179,Danny Green,SAS,68,24.3,9.1,3.2,7.4,0.432,1.9,4.7,0.415,0.7,0.9,0.794,0.4,3.0,3.4,1.5,1.0,0.9,1.1,1.6
180,Boris Diaw,SAS,79,25.0,9.1,3.8,7.3,0.521,0.6,1.4,0.402,0.9,1.2,0.739,0.9,3.2,4.1,2.8,0.6,0.4,1.5,1.8
181,Brandan Wright,DAL,58,18.6,9.1,3.9,5.7,0.677,0.0,0.0,0.0,1.3,1.8,0.726,1.8,2.4,4.2,0.5,0.6,0.9,0.6,1.6
182,Wesley Johnson,LAL,79,28.4,9.1,3.5,8.2,0.425,1.3,3.4,0.369,0.8,1.0,0.792,0.9,3.5,4.4,1.6,1.1,1.0,1.1,2.6
183,Tony Allen,MEM,55,23.2,9.0,3.7,7.5,0.494,0.2,0.9,0.234,1.4,2.2,0.628,1.4,2.3,3.8,1.7,1.6,0.3,1.6,2.2
184,Aaron Brooks,DEN,72,21.6,9.0,3.2,8.1,0.401,1.3,3.4,0.387,1.2,1.3,0.874,0.6,1.3,1.9,3.2,0.7,0.2,1.6,2.0
185,Ben McLemore,SAC,82,26.7,8.8,3.1,8.3,0.376,1.2,3.6,0.32,1.4,1.7,0.804,0.6,2.2,2.9,1.0,0.5,0.2,1.2,2.5
186,Tyson Chandler,NYK,55,30.2,8.7,3.5,5.9,0.593,0.0,0.0,0.0,1.8,2.8,0.632,2.9,6.7,9.6,1.1,0.7,1.1,1.3,2.6
187,Kelly Olynyk,BOS,70,20.0,8.7,3.3,7.2,0.466,0.6,1.6,0.351,1.4,1.7,0.811,2.0,3.2,5.2,1.6,0.5,0.4,1.5,3.2
188,Will Bynum,DET,56,18.8,8.7,3.3,7.7,0.428,0.4,1.1,0.323,1.7,2.2,0.802,0.4,1.3,1.8,3.9,0.7,0.1,1.8,2.2
189,Andrew Bynum,IND,26,19.8,8.7,3.6,8.7,0.418,0.0,0.0,0.0,1.4,1.9,0.755,2.0,3.5,5.6,1.1,0.2,1.1,1.3,1.2
190,Mirza Teletovic,BRK,72,19.4,8.6,3.1,7.3,0.418,1.9,4.8,0.39,0.6,0.9,0.71,0.8,2.9,3.7,0.8,0.4,0.3,0.8,2.0
191,Patrick Patterson,TOR,65,23.6,8.5,3.5,7.5,0.46,0.8,2.3,0.364,0.8,1.1,0.704,1.8,3.5,5.3,1.2,0.8,0.6,1.0,2.4
192,Jeremy Lamb,OKC,78,19.7,8.5,3.4,7.8,0.432,1.1,3.2,0.356,0.7,0.8,0.797,0.3,2.1,2.4,1.5,0.7,0.3,0.8,1.8
193,Josh McRoberts,CHA,78,30.3,8.5,3.2,7.3,0.436,1.3,3.7,0.361,0.8,1.1,0.729,1.1,3.7,4.8,4.3,0.7,0.6,1.1,2.4
194,Anderson Varejao,CLE,65,27.7,8.4,3.5,7.1,0.495,0.0,0.1,0.0,1.4,2.1,0.681,2.9,6.8,9.7,2.2,1.1,0.6,1.1,2.5
195,Troy Daniels,HOU,5,15.0,8.4,3.0,6.2,0.484,2.4,5.0,0.48,0.0,0.0,0.0,0.0,0.8,0.8,1.0,0.0,0.0,0.6,1.2
196,Evan Fournier,DEN,76,19.8,8.4,3.0,7.2,0.419,1.2,3.1,0.376,1.2,1.6,0.756,0.4,2.2,2.7,1.5,0.4,0.1,1.3,2.4
197,Kris Humphries,BOS,69,19.9,8.4,3.3,6.7,0.501,0.0,0.0,0.0,1.7,2.1,0.813,1.8,4.1,5.9,1.0,0.4,0.9,0.9,2.0
198,Anthony Morrow,NOP,76,18.8,8.4,3.1,6.8,0.458,1.2,2.6,0.451,0.9,1.1,0.828,0.4,1.5,1.8,0.8,0.5,0.2,0.7,1.3
199,J.J. Barea,MIN,79,18.6,8.4,3.2,8.3,0.387,0.9,2.9,0.316,1.0,1.3,0.79,0.2,1.7,1.9,3.8,0.3,0.0,1.6,1.6
200,Drew Gooden,WAS,22,18.0,8.3,3.5,6.5,0.531,0.3,0.8,0.412,1.1,1.2,0.889,1.7,3.5,5.2,0.7,0.5,0.3,0.8,2.4
201,Shaun Livingston,BRK,76,26.0,8.3,3.1,6.4,0.483,0.0,0.1,0.167,2.1,2.5,0.827,0.9,2.4,3.2,3.2,1.2,0.4,1.4,2.3
202,Danny Granger,LAC,41,20.7,8.2,2.8,7.5,0.378,1.0,3.1,0.336,1.5,1.6,0.94,0.8,2.5,3.2,1.0,0.3,0.4,1.1,1.5
203,Tiago Splitter,SAS,59,21.5,8.2,3.1,5.9,0.523,0.0,0.1,0.0,2.1,2.9,0.699,2.1,4.1,6.2,1.5,0.5,0.5,1.3,2.0
204,Manny Harris,LAL,9,20.0,8.1,3.1,7.8,0.4,0.8,2.2,0.35,1.1,1.3,0.833,0.8,3.0,3.8,1.2,0.4,0.1,1.0,1.1
205,Miles Plumlee,PHX,80,24.5,8.1,3.6,6.9,0.517,0.0,0.0,0.0,0.9,1.7,0.561,2.5,5.4,7.8,0.5,0.6,1.1,1.4,2.3
206,Derrick Williams,SAC,78,23.3,8.0,2.6,6.2,0.427,0.3,1.3,0.263,2.4,3.3,0.718,0.9,3.2,4.1,0.7,0.6,0.3,1.0,1.5
207,Ryan Kelly,LAL,59,22.2,8.0,2.7,6.3,0.423,0.8,2.4,0.338,1.9,2.3,0.815,0.7,3.0,3.7,1.6,0.5,0.8,0.8,2.5
208,Jeffery Taylor,CHA,26,24.2,8.0,3.2,8.4,0.376,0.7,2.6,0.269,1.0,1.8,0.553,0.6,1.7,2.3,0.8,0.5,0.2,1.0,2.4
209,Kendall Marshall,LAL,54,29.0,8.0,3.1,7.8,0.406,1.3,3.3,0.399,0.4,0.7,0.528,0.3,2.6,2.9,8.8,0.9,0.1,2.8,1.4
210,Jermaine O'Neal,GSW,44,20.1,7.9,2.8,5.6,0.504,0.0,0.0,0.0,2.3,3.0,0.75,1.9,3.6,5.5,0.6,0.3,0.9,1.2,2.3
211,Michael Beasley,MIA,55,15.1,7.9,3.2,6.5,0.499,0.4,1.0,0.389,1.1,1.4,0.772,0.6,2.6,3.1,0.8,0.4,0.4,1.0,1.7
212,Devin Harris,DAL,40,20.4,7.9,2.4,6.4,0.378,0.8,2.5,0.307,2.3,2.9,0.8,0.2,1.9,2.1,4.5,0.7,0.1,1.5,1.8
213,Larry Sanders,MIL,23,25.4,7.7,3.3,7.0,0.469,0.0,0.0,0.0,1.1,2.4,0.473,2.6,4.6,7.2,0.8,0.8,1.7,1.1,3.2
214,Zaza Pachulia,MIL,53,25.0,7.7,2.8,6.6,0.427,0.0,0.0,0.0,2.1,2.5,0.846,2.7,3.6,6.3,2.6,0.8,0.3,1.7,2.3
215,Austin Rivers,NOP,69,19.4,7.7,2.8,6.9,0.405,0.5,1.4,0.364,1.6,2.5,0.636,0.4,1.5,1.9,2.3,0.7,0.1,1.1,1.9
216,Luis Scola,IND,82,17.1,7.6,3.2,6.8,0.47,0.0,0.1,0.143,1.2,1.7,0.728,1.0,3.7,4.8,1.0,0.3,0.2,1.3,2.0
217,Henry Sims,PHI,46,19.0,7.6,2.8,6.0,0.474,0.0,0.0,0.0,2.0,2.6,0.744,2.3,2.9,5.2,1.1,0.6,0.4,0.9,2.5
218,Leandro Barbosa,PHX,20,18.4,7.5,2.8,6.6,0.427,0.4,1.3,0.28,1.6,2.0,0.795,0.3,1.6,1.9,1.6,0.4,0.2,1.0,1.5
219,Shelvin Mack,ATL,73,20.4,7.5,2.9,6.9,0.417,0.8,2.5,0.337,0.9,1.0,0.865,0.3,1.9,2.2,3.7,0.7,0.0,1.2,1.4
220,Mason Plumlee,BRK,70,18.2,7.4,2.8,4.3,0.659,0.0,0.0,0.0,1.7,2.8,0.626,1.4,3.0,4.4,0.9,0.7,0.8,1.1,2.4
221,Maurice Harkless,ORL,80,24.4,7.4,2.8,6.0,0.464,0.7,1.9,0.383,1.1,1.8,0.594,0.9,2.4,3.3,1.0,1.2,0.6,1.1,1.8
222,James Johnson,MEM,52,18.4,7.4,2.8,5.9,0.464,0.4,1.7,0.253,1.5,1.7,0.844,1.2,2.0,3.2,2.1,0.8,1.1,1.3,2.0
223,Andrew Bogut,GSW,67,26.4,7.3,3.5,5.6,0.627,0.0,0.0,0.0,0.3,1.0,0.344,2.7,7.3,10.0,1.7,0.7,1.8,1.4,3.1
224,Alan Anderson,BRK,78,22.7,7.2,2.5,6.2,0.4,1.1,3.2,0.339,1.2,1.5,0.78,0.5,1.7,2.2,1.0,0.6,0.1,0.8,1.9
225,Michael Kidd-Gilchrist,CHA,62,24.2,7.2,2.7,5.7,0.473,0.0,0.1,0.111,1.8,3.0,0.614,1.8,3.5,5.2,0.8,0.7,0.6,1.0,2.3
226,Nate Wolters,MIL,58,22.6,7.2,2.9,6.7,0.437,0.3,1.1,0.29,1.0,1.6,0.656,0.6,2.0,2.6,3.2,0.6,0.3,1.0,1.2
227,Al-Farouq Aminu,NOP,80,25.6,7.2,2.9,6.2,0.474,0.2,0.6,0.271,1.1,1.7,0.664,1.6,4.6,6.2,1.4,1.0,0.5,1.1,1.8
228,Jason Thompson,SAC,82,24.5,7.1,3.1,6.0,0.506,0.0,0.0,0.0,1.0,1.8,0.579,1.9,4.6,6.4,0.6,0.4,0.7,1.2,3.1
229,Mike Miller,MEM,82,20.8,7.1,2.6,5.4,0.481,1.3,2.8,0.459,0.6,0.7,0.821,0.4,2.2,2.5,1.6,0.3,0.1,0.9,1.2
230,Pero Antic,ATL,50,18.5,7.0,2.5,5.9,0.418,1.1,3.4,0.327,1.0,1.3,0.758,1.1,3.0,4.2,1.2,0.4,0.2,1.1,2.5
231,JaVale McGee,DEN,5,15.9,7.0,3.4,7.6,0.447,0.0,0.0,0.0,0.2,0.2,1.0,2.0,1.4,3.4,0.4,0.2,1.4,1.6,3.2
232,Chris Douglas-Roberts,CHA,49,20.7,6.9,2.3,5.1,0.44,1.0,2.7,0.386,1.3,1.7,0.805,0.3,2.1,2.4,1.0,0.6,0.3,0.7,1.2
233,Jared Dudley,LAC,74,23.4,6.9,2.6,6.0,0.438,1.1,3.0,0.36,0.5,0.8,0.655,0.5,1.7,2.2,1.4,0.6,0.1,0.8,2.0
234,Omri Casspi,HOU,71,18.1,6.9,2.4,5.8,0.422,0.9,2.5,0.347,1.2,1.7,0.68,0.8,2.9,3.7,1.2,0.6,0.2,1.0,1.4
235,Steve Blake,GSW,55,27.2,6.9,2.4,6.4,0.377,1.4,3.8,0.376,0.6,0.8,0.767,0.2,2.7,2.9,5.6,1.0,0.1,1.9,1.5
236,Jeff Adrien,MIL,53,18.1,6.8,2.7,5.2,0.52,0.0,0.0,0.0,1.4,2.2,0.639,1.9,3.8,5.8,0.7,0.5,0.7,0.7,2.0
237,Trevor Booker,WAS,72,21.6,6.8,3.1,5.6,0.551,0.0,0.0,0.0,0.7,1.1,0.618,2.1,3.2,5.3,0.9,0.6,0.6,0.8,1.8
238,Giannis Antetokounmpo,MIL,77,24.6,6.8,2.2,5.4,0.414,0.5,1.5,0.347,1.8,2.6,0.683,1.0,3.4,4.4,1.9,0.8,0.8,1.6,2.2
239,Steve Nash,LAL,15,20.8,6.8,2.4,6.3,0.383,0.5,1.6,0.333,1.5,1.6,0.917,0.3,1.7,1.9,5.7,0.5,0.1,2.1,1.2
240,Jordan Hamilton,HOU,60,17.0,6.7,2.5,6.3,0.391,1.2,3.3,0.354,0.7,0.9,0.784,0.5,2.7,3.2,0.9,0.7,0.3,0.8,1.1
241,Iman Shumpert,NYK,74,26.5,6.7,2.5,6.5,0.378,1.0,3.1,0.333,0.7,1.0,0.746,1.1,3.1,4.2,1.7,1.2,0.2,1.1,2.8
242,Chase Budinger,MIN,41,18.3,6.7,2.4,6.2,0.394,1.0,2.9,0.35,0.8,1.0,0.821,0.5,2.0,2.5,0.8,0.5,0.0,0.6,1.4
243,Chris Andersen,MIA,72,19.4,6.6,2.5,3.8,0.644,0.0,0.2,0.25,1.7,2.3,0.71,1.8,3.5,5.3,0.3,0.4,1.3,0.7,2.3
244,Al Harrington,WAS,34,15.0,6.6,2.4,6.1,0.396,1.0,2.9,0.34,0.8,1.0,0.771,0.4,1.9,2.4,0.8,0.4,0.0,1.0,2.1
245,Samuel Dalembert,DAL,80,20.2,6.6,2.7,4.7,0.568,0.0,0.0,0.0,1.3,1.7,0.737,2.5,4.3,6.8,0.5,0.5,1.2,1.1,2.6
246,C.J. Watson,IND,63,18.9,6.6,2.3,5.3,0.437,0.8,2.3,0.366,1.1,1.4,0.784,0.3,1.3,1.6,1.7,1.0,0.1,1.0,1.0
247,Kevin Garnett,BRK,54,20.5,6.5,2.9,6.6,0.441,0.0,0.1,0.0,0.7,0.9,0.809,1.1,5.5,6.6,1.5,0.8,0.7,1.3,2.3
248,Marreese Speights,GSW,79,12.4,6.4,2.5,5.6,0.441,0.1,0.4,0.258,1.4,1.7,0.821,1.3,2.4,3.7,0.4,0.1,0.4,0.8,1.9
249,Norris Cole,MIA,82,24.6,6.4,2.5,6.1,0.414,0.7,2.1,0.345,0.6,0.8,0.779,0.2,1.7,2.0,3.0,0.9,0.1,1.5,1.9
250,Kosta Koufos,MEM,80,16.9,6.4,2.8,5.7,0.495,0.0,0.0,0.0,0.8,1.2,0.645,2.0,3.2,5.2,0.5,0.4,0.9,0.8,2.3
251,DeJuan Blair,DAL,78,15.6,6.4,2.7,5.0,0.534,0.0,0.0,0.0,1.0,1.6,0.636,1.8,2.9,4.7,0.9,0.8,0.3,1.0,2.5
252,E'Twaun Moore,ORL,79,19.1,6.3,2.5,5.8,0.428,0.7,2.0,0.354,0.7,0.9,0.765,0.4,1.4,1.7,1.4,0.8,0.2,0.7,1.3
253,Dante Cunningham,MIN,81,20.2,6.3,2.9,6.3,0.464,0.0,0.1,0.0,0.5,0.8,0.567,1.4,2.7,4.1,1.0,0.8,0.7,0.5,1.8
254,Luke Babbitt,NOP,27,17.5,6.3,2.2,5.7,0.39,1.3,3.5,0.379,0.5,0.7,0.778,0.7,2.6,3.3,1.1,0.3,0.4,0.6,1.9
255,Thabo Sefolosha,OKC,61,26.0,6.3,2.3,5.6,0.415,0.8,2.5,0.316,0.9,1.1,0.768,0.8,2.8,3.6,1.5,1.3,0.3,0.9,1.5
256,Quincy Pondexter,MEM,15,18.0,6.3,2.1,5.3,0.392,0.7,2.3,0.324,1.4,1.7,0.808,0.7,1.1,1.7,1.3,0.3,0.1,1.0,1.2
257,Chris Johnson,BOS,40,19.7,6.3,2.1,5.4,0.397,1.1,3.2,0.339,0.9,1.1,0.86,0.8,1.7,2.4,0.8,0.7,0.1,0.6,1.6
258,Draymond Green,GSW,82,21.9,6.2,2.3,5.6,0.407,0.7,2.0,0.333,1.0,1.5,0.667,1.0,3.9,5.0,1.9,1.2,0.9,1.1,2.8
259,Ray McCallum,SAC,45,19.9,6.2,2.5,6.7,0.377,0.5,1.3,0.373,0.7,1.0,0.744,0.4,1.4,1.8,2.7,0.5,0.2,0.9,1.5
260,Kyle O'Quinn,ORL,69,17.2,6.2,2.7,5.4,0.501,0.0,0.0,0.0,0.8,1.2,0.687,1.4,3.8,5.3,1.1,0.6,1.3,1.1,2.4
261,Jon Leuer,MEM,49,13.1,6.2,2.5,5.0,0.492,0.5,1.0,0.469,0.8,1.0,0.787,0.8,2.5,3.2,0.4,0.4,0.3,0.6,1.3
262,Anthony Tolliver,CHA,64,20.3,6.1,2.0,4.8,0.42,1.6,3.9,0.413,0.5,0.6,0.805,0.5,2.1,2.6,0.7,0.3,0.2,0.4,1.3
263,Jeremy Evans,UTA,66,18.3,6.1,2.7,5.0,0.527,0.0,0.0,0.0,0.8,1.1,0.68,1.8,2.9,4.7,0.7,0.6,0.7,0.6,2.1
264,Elliot Williams,PHI,67,17.3,6.0,2.1,5.0,0.415,0.6,1.9,0.296,1.3,1.8,0.731,0.4,1.5,1.9,1.1,0.5,0.0,1.0,1.9
265,Kent Bazemore,LAL,67,13.6,6.0,2.2,5.1,0.429,0.6,1.9,0.336,1.0,1.6,0.606,0.1,1.6,1.7,1.4,0.6,0.2,1.2,1.5
266,Chris Wright,MIL,8,15.7,6.0,2.6,4.4,0.6,0.0,0.1,0.0,0.8,1.9,0.4,1.3,1.3,2.5,0.6,0.9,0.6,0.6,2.1
267,Hollis Thompson,PHI,77,22.6,6.0,2.2,4.8,0.46,0.9,2.2,0.401,0.7,0.9,0.712,0.9,2.3,3.2,0.9,0.7,0.2,0.8,1.9
268,Cody Zeller,CHA,82,17.3,6.0,2.1,4.9,0.426,0.0,0.0,0.0,1.8,2.4,0.73,1.4,2.9,4.3,1.1,0.5,0.5,1.1,2.1
269,Tayshaun Prince,MEM,76,25.6,6.0,2.6,6.5,0.407,0.3,0.9,0.29,0.4,0.8,0.567,0.4,2.7,3.1,1.6,0.5,0.3,0.5,0.8
270,Darrell Arthur,DEN,68,17.1,5.9,2.4,6.0,0.395,0.4,0.9,0.375,0.8,0.9,0.855,0.8,2.3,3.1,0.9,0.6,0.7,0.9,2.7
271,Kentavious Caldwell-Pope,DET,80,19.8,5.9,2.3,5.8,0.396,0.7,2.3,0.319,0.6,0.8,0.77,0.5,1.5,2.0,0.7,0.9,0.2,0.4,1.8
272,Alexis Ajinca,NOP,56,17.0,5.9,2.4,4.4,0.546,0.0,0.0,0.0,1.0,1.2,0.836,1.7,3.3,4.9,0.7,0.4,0.8,1.1,3.3
273,Omer Asik,HOU,48,20.2,5.8,2.1,4.0,0.532,0.0,0.0,0.0,1.6,2.6,0.619,2.1,5.8,7.9,0.5,0.3,0.8,1.2,1.9
274,Elton Brand,ATL,73,19.4,5.7,2.5,4.5,0.539,0.0,0.0,0.0,0.8,1.3,0.649,1.3,3.6,4.9,1.0,0.5,1.2,0.8,2.6
275,Francisco Garcia,HOU,55,19.7,5.7,2.1,5.3,0.401,1.3,3.5,0.358,0.2,0.3,0.526,0.4,1.8,2.2,1.1,0.5,0.6,0.5,2.2
276,Andrew Nicholson,ORL,76,15.4,5.7,2.4,5.5,0.429,0.4,1.2,0.315,0.6,0.8,0.825,0.7,2.7,3.4,0.3,0.2,0.3,0.7,2.0
277,Tyler Zeller,CLE,70,15.0,5.7,2.2,4.1,0.538,0.0,0.0,0.0,1.2,1.7,0.719,1.5,2.6,4.0,0.5,0.3,0.5,0.9,2.0
278,Ed Davis,MEM,63,15.2,5.7,2.5,4.6,0.534,0.0,0.0,0.0,0.7,1.4,0.528,1.5,2.7,4.1,0.4,0.3,0.7,0.6,1.8
279,Shawne Williams,LAL,36,20.9,5.6,2.0,5.3,0.38,1.2,3.6,0.326,0.4,0.6,0.7,0.7,3.9,4.6,0.8,0.5,0.8,0.6,2.6
280,Cartier Martin,ATL,59,14.7,5.6,1.9,4.5,0.42,1.0,2.6,0.391,0.8,1.1,0.738,0.2,1.6,1.9,0.6,0.5,0.1,0.6,1.2
281,Jimmer Fredette,CHI,49,10.6,5.6,2.2,4.6,0.471,0.8,1.7,0.476,0.4,0.4,0.905,0.2,0.9,1.1,1.3,0.3,0.1,1.0,0.7
282,Donatas Motiejunas,HOU,62,15.4,5.5,2.1,4.8,0.443,0.3,1.4,0.25,0.9,1.5,0.604,1.0,2.7,3.6,0.5,0.3,0.3,0.8,2.1
283,Travis Outlaw,SAC,63,16.9,5.4,2.1,5.2,0.399,0.7,1.9,0.35,0.7,0.8,0.808,0.6,2.1,2.7,0.8,0.3,0.3,0.4,1.5
284,Robert Sacre,LAL,65,16.8,5.4,2.2,4.6,0.477,0.0,0.0,0.0,1.0,1.4,0.681,1.3,2.6,3.9,0.8,0.4,0.7,0.7,2.1
285,Casper Ware,PHI,9,12.9,5.3,2.0,4.7,0.429,0.8,2.3,0.333,0.6,0.7,0.833,0.0,1.0,1.0,1.1,0.9,0.0,0.6,1.2
286,C.J. McCollum,POR,38,12.5,5.3,1.9,4.7,0.416,0.8,2.1,0.375,0.6,0.9,0.676,0.2,1.1,1.3,0.7,0.4,0.1,0.9,1.4
287,Derek Fisher,OKC,81,17.6,5.2,1.7,4.5,0.391,1.1,2.8,0.384,0.7,0.9,0.775,0.1,1.4,1.5,1.4,0.9,0.0,0.6,1.9
288,Ben Gordon,CHA,19,14.7,5.2,1.9,5.7,0.343,0.4,1.5,0.276,0.9,1.1,0.81,0.2,1.3,1.4,1.1,0.5,0.1,1.1,0.9
289,John Salmons,TOR,78,22.1,5.2,1.9,5.3,0.363,0.8,2.1,0.387,0.5,0.7,0.769,0.3,1.8,2.1,1.9,0.6,0.2,0.7,1.6
290,Gerald Wallace,BOS,58,24.4,5.1,2.0,4.0,0.504,0.3,1.1,0.297,0.8,1.7,0.465,0.6,3.0,3.7,2.5,1.3,0.2,1.7,1.4
291,Dorell Wright,POR,68,14.5,5.0,1.6,4.4,0.374,1.0,3.0,0.342,0.8,1.0,0.754,0.4,2.4,2.8,0.9,0.3,0.2,0.6,0.9
292,Cory Joseph,SAS,68,13.8,5.0,1.9,3.9,0.475,0.2,0.6,0.316,1.2,1.4,0.823,0.5,1.1,1.6,1.7,0.5,0.2,0.6,1.2
293,Andrei Kirilenko,BRK,45,19.1,5.0,1.8,3.6,0.513,0.0,0.1,0.2,1.4,2.6,0.513,1.2,2.0,3.2,1.6,0.9,0.4,1.2,1.4
294,Luke Ridnour,CHA,61,18.7,5.0,2.1,5.4,0.385,0.6,1.8,0.343,0.3,0.4,0.654,0.4,1.2,1.6,2.9,0.5,0.1,1.1,1.5
295,Willie Green,LAC,55,15.8,5.0,1.9,4.9,0.376,0.7,2.2,0.339,0.5,0.6,0.824,0.2,1.2,1.4,0.9,0.4,0.2,0.6,1.7
296,Quincy Miller,DEN,52,15.2,4.9,1.8,4.9,0.367,0.6,1.8,0.319,0.8,1.1,0.709,0.7,2.1,2.8,0.5,0.4,0.6,0.9,1.3
297,Nick Calathes,MEM,71,16.5,4.9,2.0,4.4,0.457,0.3,0.9,0.311,0.6,1.0,0.611,0.3,1.6,1.9,2.9,0.9,0.1,1.4,1.6
298,Andre Miller,WAS,58,16.9,4.9,1.8,4.0,0.459,0.2,0.4,0.524,1.0,1.3,0.779,0.5,1.8,2.2,3.4,0.6,0.2,1.1,1.3
299,Beno Udrih,MEM,41,15.7,4.9,1.9,4.3,0.438,0.5,1.0,0.452,0.6,0.7,0.833,0.2,1.2,1.4,2.8,0.6,0.1,1.1,1.2
