#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
150,Jusuf Nurkic,POR,37,23.8,11.5,4.6,9.0,0.514,0.3,0.8,0.4,1.9,3.1,0.619,2.3,6.6,9.0,3.4,1.0,1.1,2.0,2.8
151,Bobby Portis,MIL,66,20.8,11.4,4.7,9.1,0.523,1.1,2.4,0.471,0.8,1.1,0.74,1.9,5.2,7.1,1.1,0.8,0.4,0.8,1.7
152,Immanuel Quickley,NYK,64,19.4,11.4,3.6,9.1,0.395,1.8,4.7,0.389,2.4,2.7,0.891,0.4,1.8,2.1,2.0,0.5,0.2,0.9,1.8
153,Rudy Gay,SAS,63,21.5,11.4,4.2,10.0,0.42,1.7,4.4,0.381,1.3,1.6,0.804,0.7,4.1,4.8,1.4,0.7,0.6,1.0,1.8
154,Lou Williams,ATL,66,21.6,11.3,4.0,9.8,0.41,1.0,2.6,0.399,2.3,2.6,0.867,0.3,1.8,2.1,3.4,0.7,0.1,1.6,0.9
155,Jae'sean Tate,HOU,70,29.2,11.3,4.5,8.9,0.506,0.9,2.8,0.308,1.5,2.1,0.694,1.9,3.5,5.3,2.5,1.2,0.5,1.4,3.2
156,Cam Reddish,ATL,26,28.9,11.2,3.7,10.1,0.365,1.3,4.8,0.262,2.6,3.2,0.817,0.8,3.2,4.0,1.3,1.3,0.3,1.3,2.6
157,"Wendell Carter, Jr.",ORL,54,25.5,11.2,4.3,8.5,0.503,0.3,0.9,0.294,2.4,3.3,0.732,2.4,5.8,8.2,1.9,0.6,0.8,1.4,2.7
158,Naz Reid,MIN,70,19.2,11.2,4.3,8.3,0.523,0.9,2.5,0.351,1.6,2.4,0.693,1.2,3.4,4.6,1.0,0.5,1.1,1.0,2.6
159,Enes Freedom,POR,72,24.4,11.2,4.7,7.8,0.604,0.0,0.1,0.25,1.8,2.3,0.774,3.9,7.1,11.0,1.2,0.5,0.7,1.1,2.3
160,Lonnie Walker,SAS,60,25.4,11.2,4.3,10.2,0.42,1.7,4.7,0.355,1.0,1.2,0.814,0.2,2.4,2.6,1.7,0.5,0.3,1.1,1.7
161,Armoni Brooks,HOU,20,26.0,11.2,3.9,9.6,0.406,3.0,7.9,0.382,0.4,0.6,0.583,0.5,2.9,3.4,1.5,0.6,0.3,1.1,1.7
162,Serge Ibaka,LAC,41,23.3,11.1,4.5,8.9,0.51,1.0,2.8,0.339,1.0,1.3,0.811,1.8,4.9,6.7,1.8,0.2,1.1,1.1,1.9
163,Nickeil Alexander-Walker,NOP,46,21.9,11.0,4.2,10.0,0.419,1.7,4.8,0.347,1.0,1.4,0.727,0.3,2.8,3.1,2.2,1.0,0.5,1.5,1.9
164,Jeff Green,BRK,68,27.0,11.0,3.8,7.8,0.492,1.5,3.7,0.412,1.8,2.4,0.776,0.5,3.4,3.9,1.6,0.5,0.4,0.8,1.8
165,Blake Griffin,BRK,46,25.8,11.0,3.8,8.9,0.423,1.5,4.5,0.341,1.9,2.5,0.744,0.8,4.1,4.9,3.0,0.7,0.3,1.3,2.4
166,Dwayne Bacon,ORL,72,25.7,10.9,4.1,10.1,0.402,0.8,2.9,0.285,2.0,2.4,0.824,0.4,2.7,3.1,1.3,0.6,0.1,0.6,1.4
167,Reggie Bullock,NYK,65,30.0,10.9,3.8,8.6,0.442,2.5,6.1,0.41,0.8,0.8,0.909,0.2,3.2,3.4,1.5,0.8,0.2,0.7,2.2
168,Oshae Brissett,IND,21,24.7,10.9,3.5,7.2,0.483,1.6,3.7,0.423,2.4,3.1,0.769,1.4,4.1,5.5,0.9,0.9,1.0,0.5,1.5
169,Patty Mills,SAS,68,24.8,10.8,3.7,9.0,0.412,2.4,6.3,0.375,1.0,1.1,0.91,0.3,1.4,1.7,2.4,0.6,0.0,1.0,1.2
170,Cameron Oliver,HOU,4,21.8,10.8,4.8,8.3,0.576,1.0,3.3,0.308,0.3,1.0,0.25,1.3,4.0,5.3,1.3,0.5,1.0,0.8,2.8
171,Ty Jerome,OKC,33,23.9,10.7,3.9,8.7,0.446,2.2,5.1,0.423,0.8,1.0,0.765,0.3,2.5,2.8,3.6,0.6,0.2,1.4,1.8
172,Reggie Jackson,LAC,67,23.0,10.7,3.9,8.7,0.45,1.8,4.2,0.433,1.0,1.2,0.817,0.4,2.5,2.9,3.1,0.6,0.1,1.1,1.9
173,Grayson Allen,MEM,50,25.2,10.6,3.5,8.3,0.418,2.1,5.5,0.391,1.6,1.8,0.868,0.4,2.8,3.2,2.2,0.9,0.2,1.0,1.4
174,Justin Holiday,IND,72,30.3,10.5,3.6,8.7,0.413,2.4,6.3,0.382,0.9,1.2,0.788,0.4,3.1,3.6,1.7,1.0,0.6,0.8,1.9
175,Donte DiVincenzo,MIL,66,27.5,10.4,3.8,9.1,0.42,2.0,5.2,0.379,0.8,1.1,0.718,1.2,4.5,5.8,3.1,1.1,0.2,1.4,1.7
176,Cedi Osman,CLE,59,25.6,10.4,3.7,9.9,0.374,1.7,5.5,0.306,1.3,1.6,0.8,0.6,2.8,3.4,2.9,0.9,0.2,1.4,2.0
177,Mason Plumlee,DET,56,26.8,10.4,4.2,6.8,0.614,0.0,0.1,0.0,2.0,3.0,0.669,2.6,6.7,9.3,3.6,0.8,0.9,1.9,3.3
178,Brandon Clarke,MEM,59,24.0,10.3,4.3,8.4,0.517,0.3,1.3,0.26,1.3,1.9,0.69,1.6,3.9,5.6,1.6,1.0,0.9,0.6,1.4
179,Delon Wright,SAC,63,27.7,10.2,3.8,8.2,0.463,1.0,2.7,0.372,1.6,2.0,0.802,1.0,3.2,4.3,4.4,1.6,0.5,1.3,1.2
180,Monte Morris,DEN,47,25.5,10.2,4.0,8.2,0.481,1.1,2.9,0.381,1.2,1.6,0.795,0.2,1.8,2.0,3.2,0.7,0.3,0.7,1.0
181,Elfrid Payton,NYK,63,23.6,10.1,4.3,9.9,0.432,0.4,1.6,0.286,1.2,1.7,0.682,1.0,2.4,3.4,3.2,0.7,0.1,1.6,1.8
182,Theo Maledon,OKC,65,27.4,10.1,3.5,9.4,0.368,1.6,4.8,0.335,1.6,2.1,0.748,0.4,2.9,3.2,3.5,0.9,0.2,2.2,1.9
183,Jeremy Lamb,IND,36,21.3,10.1,3.3,7.7,0.435,1.4,3.6,0.406,2.0,2.1,0.947,0.7,2.9,3.6,1.5,0.9,0.6,0.6,2.0
184,Jae Crowder,PHX,60,27.5,10.1,3.3,8.2,0.404,2.5,6.3,0.389,1.0,1.3,0.76,0.5,4.2,4.7,2.1,0.8,0.5,0.9,2.1
185,Bryn Forbes,MIL,70,19.3,10.0,3.6,7.6,0.473,2.2,4.9,0.452,0.7,0.9,0.77,0.2,1.4,1.6,0.6,0.3,0.0,0.6,1.1
186,Gary Harris,ORL,39,27.7,9.9,3.5,8.8,0.4,1.2,3.6,0.34,1.6,2.0,0.821,0.5,1.5,2.0,2.0,0.7,0.3,0.9,1.8
187,Dorian Finney-Smith,DAL,60,32.0,9.8,3.7,7.8,0.472,2.0,5.0,0.394,0.5,0.7,0.756,1.6,3.8,5.4,1.7,0.9,0.4,0.8,2.3
188,Frank Jackson,DET,40,18.5,9.8,3.4,7.3,0.457,1.5,3.8,0.407,1.5,1.9,0.813,0.4,1.8,2.2,0.9,0.4,0.0,0.9,1.3
189,Kentavious Caldwell-Pope,LAL,67,28.4,9.7,3.3,7.6,0.431,1.8,4.4,0.41,1.4,1.7,0.866,0.4,2.3,2.7,1.9,0.9,0.4,1.0,1.7
190,Mike Muscala,OKC,35,18.4,9.7,3.4,7.6,0.446,1.9,5.3,0.37,0.9,1.0,0.917,0.5,3.2,3.8,0.8,0.2,0.3,0.6,1.5
191,Otto Porter,ORL,28,21.7,9.7,3.5,8.1,0.432,1.4,3.7,0.375,1.3,1.5,0.857,1.0,4.4,5.4,2.0,0.6,0.1,0.9,1.5
192,Daniel Theis,CHI,65,24.6,9.6,3.9,7.2,0.541,0.8,2.3,0.322,1.1,1.7,0.673,1.4,4.0,5.5,1.7,0.6,0.9,1.0,2.6
193,Isaac Okoro,CLE,67,32.4,9.6,3.5,8.3,0.42,0.9,3.2,0.29,1.7,2.3,0.726,1.0,2.1,3.1,1.9,0.9,0.4,1.3,2.8
194,Wayne Ellington,DET,46,22.0,9.6,3.2,7.3,0.441,2.5,6.0,0.422,0.6,0.8,0.8,0.3,1.6,1.8,1.5,0.4,0.2,0.7,1.3
195,Cameron Johnson,PHX,60,24.0,9.6,3.4,8.1,0.42,2.0,5.6,0.349,0.8,1.0,0.847,0.6,2.8,3.3,1.4,0.6,0.3,0.7,1.4
196,Eric Paschall,GSW,40,17.4,9.5,3.7,7.5,0.497,0.5,1.4,0.333,1.7,2.4,0.713,0.7,2.5,3.2,1.3,0.3,0.2,1.1,1.7
197,Taurean Prince,CLE,41,22.1,9.5,3.2,8.0,0.401,1.5,3.8,0.4,1.6,1.9,0.855,0.5,3.0,3.5,1.9,0.7,0.6,1.1,1.8
198,Danny Green,PHI,69,28.0,9.5,3.2,7.9,0.412,2.5,6.3,0.405,0.4,0.6,0.775,0.8,3.0,3.8,1.7,1.3,0.8,1.0,1.8
199,Trevor Ariza,MIA,30,28.0,9.4,3.3,8.0,0.411,1.7,4.8,0.35,1.1,1.5,0.773,0.9,3.9,4.8,1.8,1.0,0.6,0.7,1.8
200,Cody Zeller,CHA,48,20.9,9.4,3.8,6.8,0.559,0.1,0.6,0.143,1.8,2.5,0.714,2.5,4.4,6.8,1.8,0.6,0.4,1.1,2.5
201,"Larry Nance, Jr.",CLE,35,31.2,9.3,3.7,7.8,0.471,1.2,3.3,0.36,0.9,1.4,0.612,1.5,5.2,6.7,3.1,1.7,0.5,1.6,2.1
202,K.J. Martin,HOU,45,23.7,9.3,3.6,7.1,0.509,0.8,2.1,0.365,1.3,1.9,0.714,1.6,3.8,5.4,1.1,0.7,0.9,0.8,2.0
203,Landry Shamet,BRK,61,23.0,9.3,3.0,7.5,0.408,2.1,5.5,0.387,1.1,1.3,0.846,0.2,1.7,1.8,1.6,0.5,0.2,0.8,1.5
204,Josh Hart,NOP,47,28.7,9.2,3.2,7.3,0.439,1.3,4.1,0.326,1.5,1.9,0.775,1.1,6.9,8.0,2.3,0.8,0.3,1.0,2.4
205,Patrick Williams,CHI,71,27.9,9.2,3.6,7.4,0.483,0.8,1.9,0.391,1.3,1.8,0.728,0.9,3.7,4.6,1.4,0.9,0.6,1.4,1.8
206,David Nwaba,HOU,30,22.6,9.2,3.5,7.3,0.486,0.6,2.1,0.27,1.6,2.3,0.691,1.3,2.6,3.9,1.0,1.0,0.7,0.6,2.0
207,Desmond Bane,MEM,68,22.3,9.2,3.4,7.3,0.469,1.7,4.0,0.432,0.6,0.7,0.816,0.5,2.6,3.1,1.7,0.6,0.2,0.9,1.8
208,Furkan Korkmaz,PHI,55,19.3,9.1,3.1,7.7,0.401,1.8,4.9,0.375,1.1,1.5,0.732,0.3,1.7,2.1,1.5,0.9,0.2,0.8,1.2
209,De'Anthony Melton,MEM,52,20.1,9.1,3.3,7.6,0.438,1.7,4.1,0.412,0.8,1.0,0.804,0.6,2.5,3.1,2.5,1.2,0.6,1.3,1.6
210,Robin Lopez,WAS,71,19.1,9.0,3.8,6.0,0.633,0.1,0.3,0.278,1.4,1.9,0.723,2.0,1.8,3.8,0.8,0.2,0.6,1.1,1.5
211,Ivica Zubac,LAC,72,22.3,9.0,3.6,5.5,0.652,0.0,0.1,0.25,1.9,2.4,0.789,2.6,4.6,7.2,1.3,0.3,0.9,1.1,2.6
212,Jaylen Nowell,MIN,42,18.1,9.0,3.4,8.0,0.424,1.2,3.6,0.333,1.1,1.3,0.818,0.5,1.8,2.3,1.5,0.5,0.3,0.7,1.7
213,Talen Horton-Tucker,LAL,65,20.1,9.0,3.4,7.5,0.458,0.6,2.0,0.282,1.5,2.0,0.775,0.4,2.2,2.6,2.8,1.0,0.3,1.6,2.0
214,Paul Millsap,DEN,56,20.8,9.0,3.4,7.2,0.476,0.9,2.6,0.343,1.3,1.8,0.724,1.4,3.3,4.7,1.8,0.9,0.6,0.9,2.0
215,DeMarcus Cousins,LAC,41,17.4,8.9,3.2,7.4,0.426,1.1,3.3,0.348,1.4,2.0,0.728,1.3,5.1,6.4,1.9,0.8,0.6,1.6,2.6
216,Michael Carter-Williams,ORL,31,25.8,8.8,3.4,8.7,0.389,0.5,2.0,0.246,1.6,2.6,0.613,1.3,3.2,4.5,4.2,0.8,0.5,2.2,2.6
217,"Bruce Brown, Jr.",BRK,65,22.3,8.8,3.6,6.5,0.556,0.3,0.9,0.288,1.3,1.8,0.735,1.7,3.7,5.4,1.6,0.9,0.4,0.8,2.2
218,Danuel House,HOU,36,25.9,8.8,3.1,7.6,0.404,1.5,4.3,0.346,1.1,1.8,0.651,0.5,3.2,3.7,1.9,0.6,0.4,1.0,1.9
219,Jay Scrubb,LAC,4,21.0,8.8,3.5,9.0,0.389,0.5,2.3,0.222,1.3,1.3,1.0,0.5,3.0,3.5,0.3,1.0,0.0,1.8,1.3
220,Dario Saric,PHX,50,17.4,8.7,3.1,6.8,0.447,0.9,2.7,0.348,1.7,2.0,0.848,0.9,2.9,3.8,1.3,0.6,0.1,1.1,1.9
221,Isaiah Roby,OKC,61,23.4,8.7,3.4,7.0,0.483,0.5,1.8,0.294,1.4,1.9,0.744,1.5,4.1,5.6,1.8,0.9,0.6,1.9,2.7
222,Terence Davis,SAC,61,17.6,8.7,3.2,7.5,0.428,1.6,4.4,0.367,0.7,0.9,0.818,0.3,2.2,2.5,1.4,0.7,0.2,1.0,1.6
223,Raulzinho Neto,WAS,64,21.9,8.7,3.3,7.0,0.468,1.0,2.6,0.39,1.2,1.3,0.882,0.4,2.0,2.4,2.3,1.1,0.1,0.8,1.7
224,George Hill,PHI,30,22.4,8.7,3.2,6.6,0.482,1.0,2.7,0.388,1.3,1.7,0.8,0.5,1.5,2.0,2.4,0.8,0.2,1.0,1.0
225,T.J. McConnell,IND,69,26.0,8.6,4.0,7.1,0.559,0.2,0.7,0.313,0.5,0.7,0.688,0.8,2.9,3.7,6.6,1.9,0.3,2.0,1.6
226,Moses Brown,OKC,43,21.4,8.6,3.4,6.2,0.545,0.0,0.0,0.0,1.8,2.9,0.619,3.6,5.3,8.9,0.2,0.7,1.1,1.0,2.2
227,Jakob Poeltl,SAS,69,26.7,8.6,3.8,6.2,0.616,0.0,0.0,0.0,0.9,1.8,0.508,3.2,4.8,7.9,1.9,0.7,1.8,1.2,2.5
228,Ricky Rubio,MIN,68,26.1,8.6,2.8,7.3,0.388,1.0,3.1,0.308,1.9,2.2,0.867,0.4,2.9,3.3,6.4,1.4,0.1,1.6,2.0
229,Robert Covington,POR,70,32.0,8.5,2.9,7.3,0.401,1.9,5.1,0.379,0.7,0.9,0.806,0.9,5.8,6.7,1.7,1.4,1.2,0.9,2.8
230,Svi Mykhailiuk,OKC,66,20.1,8.5,3.2,7.7,0.411,1.6,4.8,0.334,0.6,0.8,0.76,0.4,2.1,2.5,1.7,0.8,0.2,1.3,1.0
231,Cameron Payne,PHX,60,18.0,8.4,3.2,6.6,0.484,1.2,2.8,0.44,0.8,0.9,0.893,0.3,2.1,2.4,3.6,0.6,0.3,1.0,1.6
232,James Ennis,ORL,41,24.1,8.4,2.8,5.9,0.473,1.1,2.5,0.433,1.7,2.1,0.805,1.0,3.0,4.0,1.5,0.8,0.2,0.9,2.0
233,Gabriel Deck,OKC,10,21.2,8.4,3.2,6.7,0.478,0.2,1.5,0.133,1.8,2.2,0.818,1.6,2.4,4.0,2.4,0.8,0.0,0.6,0.9
234,Mitchell Robinson,NYK,31,27.5,8.3,3.7,5.7,0.653,0.0,0.0,0.0,0.8,1.7,0.491,3.6,4.5,8.1,0.5,1.1,1.5,0.8,2.8
235,Luke Kennard,LAC,63,19.6,8.3,3.1,6.6,0.476,1.6,3.6,0.446,0.4,0.5,0.839,0.2,2.3,2.6,1.7,0.4,0.1,0.8,1.4
236,Cory Joseph,DET,63,23.0,8.2,3.2,6.8,0.469,0.7,2.1,0.341,1.1,1.4,0.818,0.6,2.0,2.5,3.4,1.0,0.3,1.3,2.2
237,Sterling Brown,HOU,51,24.1,8.2,2.9,6.6,0.448,1.8,4.2,0.423,0.5,0.6,0.806,0.7,3.6,4.4,1.4,0.7,0.2,0.8,1.9
238,Aleksej Pokusevski,OKC,45,24.2,8.2,3.1,9.1,0.341,1.3,4.6,0.28,0.7,0.9,0.738,0.7,4.0,4.7,2.2,0.4,0.9,2.2,1.3
239,Hassan Whiteside,SAC,36,15.2,8.1,3.5,6.2,0.563,0.0,0.0,0.0,1.1,2.2,0.519,1.7,4.3,6.0,0.6,0.3,1.3,1.1,2.0
240,JaMychal Green,DEN,58,19.3,8.1,3.0,6.4,0.463,1.4,3.4,0.399,0.8,1.0,0.807,1.5,3.3,4.8,0.9,0.4,0.4,0.9,2.5
241,Nicolas Batum,LAC,67,27.4,8.1,2.9,6.1,0.464,1.6,4.1,0.404,0.7,0.9,0.828,0.7,4.0,4.7,2.2,1.0,0.6,0.8,1.5
242,Robert Williams,BOS,52,18.9,8.0,3.6,5.0,0.721,0.0,0.0,0.0,0.9,1.4,0.616,2.6,4.3,6.9,1.8,0.8,1.8,1.0,2.0
243,Tyrese Maxey,PHI,61,15.3,8.0,3.2,7.0,0.462,0.5,1.7,0.301,1.0,1.1,0.871,0.2,1.5,1.7,2.0,0.4,0.2,0.7,1.3
244,Mohamed Bamba,ORL,46,15.8,8.0,3.1,6.5,0.472,0.8,2.6,0.322,1.0,1.4,0.682,1.7,4.1,5.8,0.8,0.3,1.3,0.8,1.9
245,Kenrich Williams,OKC,66,21.6,8.0,3.3,6.2,0.533,0.8,1.8,0.444,0.5,1.0,0.571,1.3,2.9,4.1,2.3,0.8,0.3,1.2,2.2
246,Austin Rivers,DEN,36,23.5,7.9,2.9,6.8,0.424,1.5,4.1,0.369,0.6,0.9,0.71,0.2,2.1,2.3,2.3,0.8,0.1,1.0,1.8
247,Isaiah Stewart II,DET,68,21.4,7.9,3.3,6.0,0.553,0.3,0.9,0.333,0.9,1.4,0.696,2.3,4.3,6.7,0.9,0.6,1.3,1.0,2.7
248,Anfernee Simons,POR,64,17.3,7.8,2.6,6.3,0.419,1.9,4.4,0.426,0.7,0.9,0.807,0.2,2.0,2.2,1.4,0.3,0.1,0.7,1.5
249,Willy Hernangomez,NOP,47,18.0,7.8,3.2,5.7,0.563,0.0,0.2,0.1,1.3,2.0,0.667,2.5,4.6,7.1,1.1,0.5,0.5,0.7,1.4
250,Chuma Okeke,ORL,45,25.2,7.8,3.0,7.2,0.417,1.1,3.1,0.348,0.7,0.9,0.75,0.9,3.1,4.0,2.2,1.1,0.5,0.8,1.1
251,Payton Pritchard,BOS,66,19.2,7.7,2.8,6.3,0.44,1.5,3.8,0.411,0.6,0.7,0.889,0.5,1.9,2.4,1.8,0.6,0.1,0.8,1.6
252,Tomas Satoransky,CHI,58,22.5,7.7,2.9,5.7,0.514,0.7,2.0,0.356,1.2,1.4,0.848,0.5,1.9,2.4,4.7,0.7,0.2,1.7,1.5
253,P.J. Dozier,DEN,50,21.8,7.7,3.0,7.1,0.417,0.9,3.0,0.315,0.8,1.3,0.636,0.7,2.9,3.6,1.8,0.6,0.4,0.9,1.7
254,Mike James,BRK,13,18.2,7.7,2.6,7.1,0.37,0.8,2.4,0.355,1.6,2.1,0.778,0.2,2.2,2.5,4.2,0.5,0.1,1.5,0.8
255,Naji Marshall,NOP,32,21.9,7.7,2.6,6.5,0.392,0.9,2.6,0.349,1.7,2.3,0.707,0.5,4.2,4.6,2.8,0.8,0.3,1.2,1.8
256,D.J. Augustin,HOU,57,19.8,7.7,2.4,6.0,0.394,1.5,3.8,0.382,1.5,1.6,0.904,0.4,1.3,1.6,3.3,0.5,0.0,1.1,1.0
257,Isaiah Thomas,NOP,3,16.1,7.7,3.0,9.0,0.333,1.0,4.0,0.25,0.7,0.7,1.0,0.3,1.0,1.3,1.7,0.3,0.0,2.0,1.0
258,Ben McLemore,LAL,53,17.1,7.7,2.5,6.9,0.37,1.8,5.3,0.346,0.7,1.0,0.736,0.3,1.6,1.9,0.7,0.4,0.2,0.8,1.7
259,Tristan Thompson,BOS,54,23.8,7.6,3.1,6.0,0.518,0.0,0.1,0.0,1.3,2.2,0.592,3.1,5.0,8.1,1.2,0.4,0.6,1.1,2.2
260,Garrett Temple,CHI,56,27.3,7.6,2.8,6.8,0.415,1.2,3.6,0.335,0.7,0.9,0.8,0.5,2.3,2.9,2.2,0.8,0.5,1.0,2.3
261,Steven Adams,NOP,58,27.7,7.6,3.3,5.3,0.614,0.0,0.1,0.0,1.0,2.3,0.444,3.7,5.2,8.9,1.9,0.9,0.7,1.3,1.9
262,Edmond Sumner,IND,53,16.2,7.5,2.8,5.3,0.525,0.7,1.7,0.398,1.3,1.6,0.819,0.3,1.4,1.8,0.9,0.6,0.2,1.0,1.7
263,Patrick Beverley,LAC,37,22.5,7.5,2.5,5.9,0.423,1.5,3.8,0.397,1.0,1.2,0.8,0.8,2.4,3.2,2.1,0.8,0.8,0.9,2.9
264,Malachi Flynn,TOR,47,19.7,7.5,2.7,7.2,0.374,1.1,3.6,0.321,1.0,1.2,0.804,0.2,2.3,2.5,2.9,0.8,0.1,0.9,1.4
265,Henry Ellenson,TOR,2,19.2,7.5,2.5,7.0,0.357,1.0,4.5,0.222,1.5,2.0,0.75,1.5,4.5,6.0,2.5,0.0,0.0,0.0,3.5
266,Jaxson Hayes,NOP,60,16.1,7.5,2.9,4.7,0.625,0.1,0.2,0.429,1.6,2.0,0.775,1.5,2.8,4.3,0.6,0.4,0.6,0.7,1.7
267,DeAndre Jordan,BRK,57,21.9,7.5,3.3,4.4,0.763,0.0,0.0,0.0,0.8,1.6,0.5,2.1,5.4,7.5,1.6,0.3,1.1,1.5,2.0
268,J.J. Redick,DAL,44,16.4,7.4,2.4,6.1,0.397,1.5,4.0,0.371,1.1,1.2,0.942,0.1,1.4,1.5,1.2,0.3,0.1,0.8,1.1
269,Jalen Harris,TOR,13,13.2,7.4,2.8,5.5,0.5,1.3,2.8,0.472,0.5,0.7,0.778,0.2,1.2,1.4,1.3,0.6,0.0,1.1,1.2
270,Jalen McDaniels,CHA,47,19.2,7.4,2.8,6.0,0.468,0.7,2.2,0.333,1.0,1.4,0.703,1.0,2.6,3.6,1.1,0.6,0.4,1.0,2.0
271,Louis King,SAC,6,14.2,7.3,2.8,5.7,0.5,0.7,1.8,0.364,1.0,1.0,1.0,0.8,2.2,3.0,1.5,1.2,0.5,0.7,1.5
272,JaVale McGee,DEN,46,14.7,7.3,3.1,6.1,0.511,0.1,0.5,0.208,1.0,1.5,0.657,1.7,3.5,5.2,0.8,0.4,1.2,1.3,2.6
273,James Johnson,NOP,51,20.5,7.2,2.9,6.4,0.446,0.6,2.4,0.258,0.9,1.5,0.592,0.6,2.8,3.5,1.9,0.8,0.8,1.1,2.4
274,Juancho Hernangomez,MIN,52,17.3,7.2,2.5,5.8,0.435,1.1,3.2,0.327,1.2,1.9,0.619,0.9,3.1,3.9,0.7,0.4,0.1,0.5,1.0
275,Justin Jackson,MIL,34,17.0,7.2,2.6,6.5,0.403,1.1,3.4,0.308,0.9,1.1,0.838,0.5,1.8,2.3,1.5,0.4,0.1,0.9,0.9
276,Aaron Holiday,IND,66,17.8,7.2,2.6,6.6,0.39,1.0,2.8,0.368,1.0,1.3,0.819,0.2,1.1,1.3,1.9,0.7,0.2,1.0,1.4
277,Khem Birch,TOR,67,22.8,7.2,2.8,5.7,0.497,0.2,0.8,0.25,1.4,1.9,0.705,2.6,3.2,5.8,1.3,0.7,0.7,0.7,1.7
278,Kent Bazemore,GSW,67,19.9,7.2,2.6,5.9,0.449,1.1,2.7,0.408,0.8,1.2,0.692,0.4,3.0,3.4,1.6,1.0,0.5,1.2,2.4
279,Tony Bradley,OKC,42,16.3,7.1,3.1,4.7,0.665,0.0,0.1,0.0,0.9,1.3,0.691,2.0,3.7,5.7,0.9,0.4,0.7,0.8,1.5
280,Dewayne Dedmon,MIA,16,13.2,7.1,2.9,4.1,0.708,0.1,0.3,0.2,1.3,1.7,0.741,1.8,3.6,5.4,0.8,0.6,0.4,0.8,2.3
281,Maxi Kleber,DAL,50,26.8,7.1,2.3,5.5,0.422,1.7,4.2,0.41,0.7,0.7,0.919,0.9,4.3,5.2,1.4,0.5,0.7,0.6,2.1
282,Draymond Green,GSW,63,31.5,7.0,2.7,6.0,0.447,0.5,2.0,0.27,1.1,1.4,0.795,0.9,6.3,7.1,8.9,1.7,0.8,3.0,3.1
283,Terance Mann,LAC,67,18.9,7.0,2.7,5.2,0.509,0.6,1.4,0.418,1.2,1.4,0.83,0.8,2.8,3.6,1.6,0.4,0.2,0.6,1.9
284,Daniel Gafford,WAS,54,14.7,7.0,2.9,4.2,0.684,0.0,0.0,0.0,1.3,2.0,0.667,1.7,2.5,4.3,0.5,0.5,1.4,0.8,1.8
285,Ignas Brazdeikis,ORL,13,19.1,7.0,2.7,6.4,0.422,0.8,2.2,0.393,0.8,1.1,0.714,0.8,2.6,3.5,1.3,0.3,0.2,0.9,1.7
286,Royce O'Neale,UTA,71,31.6,7.0,2.5,5.5,0.444,1.5,3.9,0.385,0.5,0.6,0.848,1.2,5.6,6.8,2.5,0.8,0.5,1.2,2.6
287,Dwight Howard,PHI,69,17.3,7.0,2.6,4.4,0.587,0.1,0.3,0.25,1.8,3.0,0.576,2.8,5.7,8.4,0.9,0.4,0.9,1.6,2.9
288,Georges Niang,UTA,72,16.0,6.9,2.5,5.6,0.437,1.7,4.1,0.425,0.3,0.3,0.957,0.4,2.1,2.4,0.8,0.3,0.1,0.7,1.6
289,R.J. Hampton,ORL,51,17.4,6.9,2.7,6.1,0.435,0.5,1.7,0.31,1.1,1.6,0.671,0.6,2.9,3.5,1.7,0.4,0.2,1.0,1.2
290,Moe Wagner,ORL,45,16.0,6.9,2.3,5.1,0.454,0.7,2.0,0.341,1.6,1.9,0.816,0.6,2.6,3.2,1.1,0.6,0.4,1.0,2.4
291,Justise Winslow,MEM,26,19.5,6.8,2.8,8.1,0.352,0.4,2.1,0.185,0.8,1.3,0.571,0.7,3.8,4.5,1.9,0.6,0.5,1.4,1.8
292,Derrick Jones,POR,58,22.7,6.8,2.5,5.2,0.484,0.7,2.3,0.316,1.0,1.6,0.648,1.3,2.2,3.5,0.8,0.6,0.9,0.6,2.2
293,Gorgui Dieng,SAS,38,14.5,6.8,2.2,4.3,0.521,0.8,1.8,0.429,1.5,1.8,0.866,1.1,2.6,3.7,1.3,0.7,0.4,0.8,1.5
294,Pat Connaughton,MIL,69,22.8,6.8,2.4,5.6,0.434,1.5,3.9,0.371,0.4,0.6,0.775,0.9,3.9,4.8,1.2,0.7,0.3,0.5,1.4
295,Jaden McDaniels,MIN,63,24.0,6.8,2.6,5.8,0.447,1.1,3.1,0.364,0.4,0.7,0.6,0.8,2.9,3.7,1.1,0.6,1.0,0.7,2.7
296,Killian Hayes,DET,26,25.8,6.8,2.7,7.7,0.353,0.8,2.8,0.278,0.5,0.7,0.824,0.2,2.4,2.7,5.3,1.0,0.4,3.2,2.2
297,Jeff Teague,MIL,55,17.3,6.7,2.2,5.2,0.433,0.7,1.5,0.439,1.6,1.9,0.848,0.3,1.3,1.6,2.4,0.6,0.2,1.2,1.0
298,Ish Smith,WAS,44,21.0,6.7,2.9,6.8,0.434,0.4,1.1,0.367,0.4,0.8,0.576,0.5,2.9,3.4,3.9,0.7,0.3,0.9,1.4
299,Damyean Dotson,CLE,46,19.7,6.7,2.6,6.4,0.406,1.0,3.5,0.289,0.5,0.8,0.667,0.1,1.9,2.0,2.0,0.3,0.1,0.9,0.9
