#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
150,Bonzi Wells,POR,66,17.8,8.8,3.6,7.3,0.492,0.3,0.8,0.377,1.3,2.0,0.682,1.2,1.6,2.8,1.5,1.0,0.2,1.5,2.3
151,Kelvin Cato,HOU,65,24.3,8.7,3.3,6.2,0.537,0.0,0.1,0.0,2.1,3.2,0.649,1.6,4.4,6.0,0.4,0.5,1.9,1.1,2.7
152,Eric Piatkowski,LAC,75,22.8,8.7,3.2,7.6,0.415,1.2,3.2,0.383,1.1,1.3,0.85,1.0,2.0,3.0,1.1,0.6,0.2,0.8,1.9
153,Monty Williams,ORL,75,20.0,8.7,3.5,7.2,0.489,0.0,0.1,0.4,1.6,2.2,0.741,1.3,2.1,3.3,1.4,0.6,0.2,1.5,2.5
154,Howard Eisley,UTA,82,25.6,8.6,3.4,8.2,0.418,0.7,2.0,0.368,1.0,1.2,0.824,0.3,1.8,2.1,4.2,0.7,0.1,1.6,2.7
155,Chauncey Billups,DEN,13,23.5,8.6,2.6,7.8,0.337,0.5,3.2,0.171,2.8,3.4,0.841,0.6,2.0,2.6,3.0,0.8,0.2,1.8,2.1
156,Steve Nash,DAL,56,27.4,8.6,3.1,6.5,0.477,1.1,2.7,0.403,1.3,1.5,0.882,0.6,1.6,2.2,4.9,0.7,0.1,1.8,2.2
157,Keon Clark,DEN,81,22.8,8.6,3.5,6.5,0.542,0.0,0.1,0.125,1.5,2.2,0.688,2.0,4.2,6.2,0.9,0.6,1.4,1.5,2.9
158,Shawn Bradley,DAL,77,24.7,8.4,3.5,7.2,0.479,0.0,0.1,0.2,1.5,1.9,0.765,2.1,4.4,6.5,0.8,0.9,2.5,1.0,3.4
159,Jerome Williams,DET,82,25.6,8.4,3.1,5.6,0.564,0.0,0.0,0.0,2.1,3.5,0.616,3.4,6.2,9.6,0.8,1.2,0.3,1.3,2.4
160,LaPhonso Ellis,ATL,58,22.6,8.4,3.6,8.0,0.45,0.1,0.4,0.143,1.1,1.6,0.695,1.7,3.3,5.0,1.0,0.6,0.4,0.9,2.3
161,Corey Maggette,ORL,77,17.8,8.4,2.9,6.1,0.478,0.0,0.1,0.182,2.5,3.4,0.751,1.6,2.3,3.9,0.8,0.3,0.3,1.8,2.2
162,Terry Cummings,GSW,22,18.1,8.4,3.5,8.0,0.429,0.0,0.0,0.0,1.5,1.8,0.821,2.0,2.8,4.9,1.0,0.6,0.4,1.2,3.4
163,Kenny Thomas,HOU,72,25.0,8.3,2.9,7.4,0.399,0.4,1.7,0.262,1.9,2.9,0.66,2.0,4.0,6.1,1.6,0.8,0.3,1.6,2.3
164,Pat Garrity,ORL,82,18.0,8.2,3.1,7.1,0.441,1.0,2.4,0.401,1.0,1.4,0.721,0.5,2.0,2.6,0.7,0.4,0.2,1.0,2.4
165,Rashard Lewis,SEA,82,19.2,8.2,3.4,6.9,0.486,0.5,1.5,0.333,1.0,1.5,0.683,1.5,2.5,4.1,0.9,0.8,0.4,1.0,2.0
166,James Posey,DEN,81,25.3,8.2,2.8,6.6,0.429,1.0,2.7,0.373,1.5,1.9,0.8,1.0,2.9,3.9,1.8,1.2,0.4,1.2,2.6
167,Mark Jackson,IND,81,27.0,8.1,3.0,7.0,0.432,1.1,2.7,0.403,1.0,1.2,0.806,0.8,2.9,3.7,8.0,0.9,0.1,2.1,1.4
168,Jason Terry,ATL,81,23.3,8.1,3.1,7.4,0.415,0.6,1.9,0.293,1.4,1.7,0.807,0.3,1.8,2.0,4.3,1.1,0.1,1.9,1.6
169,Bimbo Coles,ATL,80,24.1,8.1,3.5,7.6,0.455,0.1,0.5,0.205,1.1,1.3,0.817,0.4,1.8,2.2,3.6,0.7,0.1,1.3,2.2
170,Horace Grant,SEA,76,35.4,8.1,3.5,7.9,0.444,0.0,0.1,0.0,1.1,1.5,0.721,2.2,5.6,7.8,2.5,0.7,0.8,0.8,2.5
171,Kurt Thomas,NYK,80,24.6,8.0,3.4,6.7,0.505,0.0,0.0,0.333,1.3,1.6,0.781,1.8,4.5,6.3,1.0,0.6,0.5,1.3,3.5
172,Jon Barry,SAC,62,20.7,8.0,2.6,5.6,0.465,1.1,2.5,0.429,1.7,1.9,0.922,0.6,2.0,2.6,2.4,1.2,0.1,1.4,1.7
173,Aaron McKie,PHI,82,23.8,8.0,3.0,7.2,0.411,0.5,1.5,0.364,1.5,1.8,0.829,0.6,2.4,3.0,2.9,1.3,0.2,1.4,2.4
174,Carlos Rogers,HOU,53,20.8,8.0,3.2,6.1,0.525,0.0,0.3,0.071,1.5,2.6,0.591,1.8,3.3,5.2,0.8,0.3,0.6,1.2,1.5
175,Erick Dampier,GSW,21,23.6,8.0,3.3,8.2,0.405,0.0,0.0,0.0,1.3,2.4,0.529,2.3,4.1,6.4,0.9,0.4,0.7,1.4,3.6
176,Eric Snow,PHI,82,35.0,7.9,3.1,7.3,0.43,0.1,0.5,0.244,1.5,2.2,0.712,0.5,2.7,3.2,7.6,1.7,0.1,2.0,3.0
177,Hersey Hawkins,CHI,61,26.6,7.9,2.6,6.1,0.424,0.9,2.3,0.39,1.8,2.0,0.899,0.5,2.4,2.9,2.2,1.2,0.2,1.6,2.4
178,Mikki Moore,DET,29,16.8,7.9,3.0,4.8,0.621,0.0,0.0,0.0,1.9,2.3,0.794,1.5,2.3,3.9,0.6,0.3,1.1,0.8,3.6
179,Chris Whitney,WAS,82,19.8,7.8,2.6,6.4,0.417,1.2,3.1,0.376,1.4,1.6,0.848,0.2,1.4,1.6,3.8,0.7,0.1,1.3,2.0
180,Corey Benjamin,CHI,48,18.0,7.7,3.0,7.3,0.414,0.6,1.9,0.348,1.0,1.7,0.598,0.4,1.4,1.8,1.1,0.6,0.5,1.5,2.5
181,Brad Miller,CHA,55,17.5,7.7,2.5,5.3,0.461,0.0,0.0,0.0,2.8,3.5,0.785,2.1,3.3,5.3,0.8,0.4,0.6,0.9,2.0
182,Scott Williams,MIL,68,21.9,7.6,3.1,6.3,0.5,0.0,0.0,0.0,1.4,1.9,0.729,2.6,4.0,6.6,0.4,0.6,1.0,1.0,3.4
183,Kevin Willis,TOR,79,21.3,7.6,3.0,7.2,0.415,0.0,0.0,0.333,1.7,2.1,0.799,2.5,3.6,6.1,0.6,0.5,0.6,1.2,3.2
184,Danny Fortson,BOS,55,15.6,7.6,2.5,4.8,0.528,0.0,0.0,0.0,2.5,3.4,0.735,2.6,4.1,6.7,0.5,0.4,0.1,1.2,3.3
185,Aaron Williams,WAS,81,19.1,7.6,2.9,5.6,0.522,0.0,0.0,0.0,1.8,2.5,0.726,2.0,3.1,5.0,0.7,0.5,1.1,1.0,2.9
186,Dedric Willoughby,CHI,25,20.3,7.6,2.4,7.2,0.341,1.2,3.9,0.296,1.6,2.0,0.765,0.4,1.6,2.0,2.6,0.9,0.1,1.5,1.3
187,Dell Curry,TOR,67,16.3,7.6,2.9,6.8,0.427,1.4,3.6,0.393,0.4,0.5,0.75,0.2,1.3,1.5,1.3,0.5,0.1,0.6,1.0
188,Mario Elie,SAS,79,28.1,7.5,2.5,5.8,0.427,0.9,2.4,0.398,1.6,1.9,0.846,0.6,2.5,3.2,2.4,0.9,0.1,1.6,2.0
189,Detlef Schrempf,POR,77,21.6,7.5,2.4,5.6,0.432,0.3,0.7,0.404,2.3,2.8,0.833,1.0,3.3,4.3,2.6,0.5,0.2,1.3,2.4
190,B.J. Armstrong,CHI,27,21.6,7.4,3.1,6.9,0.446,0.5,1.1,0.448,0.8,0.9,0.88,0.1,1.7,1.7,2.9,0.3,0.0,1.5,1.3
191,Hubert Davis,DAL,79,23.0,7.4,2.7,5.9,0.468,1.0,2.1,0.491,0.8,1.0,0.87,0.2,1.5,1.7,1.8,0.3,0.0,0.9,1.4
192,Danny Ferry,CLE,63,21.0,7.3,3.0,6.0,0.497,0.5,1.2,0.44,0.8,0.9,0.912,0.9,2.9,3.8,1.1,0.3,0.4,0.9,2.9
193,Dan Majerle,MIA,69,33.4,7.3,2.5,6.1,0.403,1.6,4.4,0.362,0.8,1.0,0.812,0.4,4.4,4.8,3.0,1.3,0.2,0.9,2.3
194,Charlie Ward,NYK,72,27.6,7.3,2.6,6.2,0.423,1.4,3.7,0.386,0.7,0.8,0.828,0.3,2.9,3.2,4.2,1.3,0.2,1.4,2.4
195,Brian Grant,POR,63,21.0,7.3,2.7,5.6,0.491,0.0,0.0,0.5,1.8,2.6,0.675,1.9,3.5,5.5,1.0,0.5,0.4,1.3,2.6
196,Clarence Weatherspoon,MIA,78,20.7,7.2,2.8,5.4,0.513,0.0,0.0,0.0,1.7,2.3,0.738,1.6,4.1,5.8,1.2,0.7,0.6,1.3,2.1
197,Roshown McLeod,ATL,44,19.5,7.2,3.0,7.5,0.395,0.0,0.3,0.154,1.2,1.6,0.771,0.9,2.2,3.1,1.2,0.4,0.1,1.3,1.9
198,Jeff McInnis,LAC,25,23.9,7.2,3.2,7.4,0.43,0.3,0.8,0.333,0.5,0.7,0.765,0.7,2.2,2.9,3.6,0.6,0.1,1.1,2.2
199,Eric Williams,BOS,68,20.3,7.2,2.4,5.7,0.427,0.4,1.1,0.347,2.0,2.5,0.793,0.8,1.5,2.3,1.4,0.6,0.2,1.0,2.4
200,Dana Barros,BOS,72,15.8,7.2,2.7,6.0,0.451,0.8,2.0,0.41,0.9,1.1,0.868,0.2,1.2,1.4,1.8,0.4,0.1,0.9,1.1
201,Jahidi White,WAS,80,19.2,7.1,2.9,5.6,0.507,0.0,0.0,0.0,1.4,2.6,0.536,2.5,4.4,6.9,0.2,0.4,1.0,1.2,2.9
202,Eddie Robinson,CHA,67,16.6,7.0,3.2,5.8,0.549,0.0,0.1,0.0,0.7,1.0,0.734,0.8,1.9,2.7,0.5,0.7,0.4,0.6,1.0
203,Michael Doleac,ORL,81,16.5,7.0,3.0,6.6,0.452,0.0,0.0,0.5,1.0,1.2,0.842,1.1,3.0,4.1,0.8,0.4,0.4,0.8,2.8
204,Ron Harper,LAL,80,25.5,7.0,2.7,6.6,0.399,0.4,1.3,0.311,1.3,1.8,0.68,1.2,3.0,4.2,3.4,1.1,0.5,1.7,2.1
205,Dee Brown,TOR,38,17.7,6.9,2.4,6.8,0.36,1.8,4.9,0.358,0.3,0.4,0.688,0.2,1.2,1.4,2.3,0.6,0.1,1.0,1.6
206,Moochie Norris,HOU,30,16.7,6.9,2.3,5.3,0.434,0.4,1.0,0.414,1.9,2.4,0.781,0.5,1.7,2.3,3.1,0.8,0.0,1.0,1.1
207,Charles Oakley,TOR,80,30.4,6.9,2.9,7.0,0.418,0.2,0.5,0.341,0.8,1.1,0.776,1.5,5.3,6.8,3.2,1.3,0.6,1.9,3.7
208,Todd Day,PHX,58,16.2,6.8,2.2,5.7,0.394,1.1,2.8,0.388,1.2,1.9,0.667,0.5,1.7,2.2,1.1,0.8,0.4,0.9,2.2
209,Matt Bullard,HOU,56,18.3,6.8,2.5,6.1,0.409,1.4,3.2,0.446,0.4,0.5,0.833,0.2,2.2,2.5,1.1,0.3,0.2,0.6,1.5
210,Adrian Griffin,BOS,72,26.8,6.7,2.4,5.7,0.424,0.2,0.8,0.281,1.7,2.2,0.753,1.8,3.4,5.2,2.5,1.6,0.2,1.3,3.1
211,Ike Austin,WAS,59,19.9,6.7,2.6,6.0,0.429,0.0,0.1,0.25,1.6,2.3,0.686,1.1,3.7,4.8,1.3,0.3,0.6,1.8,2.2
212,Malik Rose,SAS,74,18.1,6.7,2.4,5.2,0.457,0.0,0.0,0.333,1.9,2.7,0.722,1.8,2.7,4.5,0.6,0.5,0.7,1.3,3.1
213,Terry Mills,DET,82,22.5,6.7,2.6,6.0,0.439,1.2,3.0,0.393,0.3,0.4,0.735,0.6,4.1,4.8,1.0,0.5,0.3,0.6,3.0
214,Kevin Johnson,PHX,6,18.8,6.7,2.7,4.7,0.571,0.2,0.2,1.0,1.2,1.2,1.0,0.0,2.7,2.7,4.0,0.3,0.0,1.2,1.0
215,Lucious Harris,NJN,77,19.6,6.7,2.6,6.0,0.428,0.5,1.5,0.33,1.0,1.3,0.798,0.7,1.7,2.4,1.3,0.8,0.1,0.5,1.3
216,Armen Gilliam,UTA,50,15.6,6.7,2.7,6.1,0.436,0.0,0.0,0.0,1.3,1.7,0.779,1.4,2.7,4.2,0.8,0.2,0.3,1.1,1.7
217,Andrew DeClercq,CLE,82,22.3,6.6,2.7,5.4,0.508,0.0,0.0,0.0,1.1,2.0,0.588,1.9,3.5,5.4,0.7,0.8,0.8,1.3,3.4
218,Sam Perkins,IND,81,20.0,6.6,2.3,5.4,0.417,1.1,2.7,0.408,1.0,1.2,0.825,0.8,2.8,3.6,0.8,0.4,0.4,0.8,1.7
219,Tony Battie,BOS,82,18.4,6.6,2.7,5.6,0.477,0.0,0.1,0.125,1.2,1.8,0.675,1.9,3.1,5.0,0.8,0.6,0.9,0.8,3.0
220,Rex Chapman,PHX,53,18.1,6.6,2.3,6.0,0.388,0.8,2.3,0.333,1.1,1.5,0.756,0.2,1.3,1.5,1.2,0.4,0.0,0.7,1.3
221,Al Harrington,IND,50,17.1,6.6,2.4,5.3,0.458,0.2,0.7,0.235,1.6,2.2,0.703,0.9,2.2,3.2,0.8,0.5,0.2,1.3,2.6
222,John Wallace,NYK,60,13.3,6.5,2.6,5.5,0.467,0.0,0.1,0.0,1.4,1.7,0.804,0.7,1.6,2.3,0.4,0.2,0.2,1.1,1.7
223,Rick Fox,LAL,82,18.0,6.5,2.5,6.1,0.414,0.7,2.2,0.326,0.8,1.0,0.808,0.8,1.6,2.4,1.7,0.6,0.3,1.1,2.5
224,Dion Glover,ATL,30,14.9,6.5,2.2,5.7,0.386,0.4,1.5,0.267,1.7,2.3,0.729,0.5,0.8,1.3,0.9,0.5,0.1,0.9,0.9
225,Sam Mitchell,MIN,66,18.6,6.5,2.5,5.7,0.447,0.2,0.3,0.435,1.2,1.4,0.88,0.4,1.7,2.1,1.7,0.4,0.2,0.7,1.8
226,Lawrence Funderburke,SAC,75,13.7,6.4,2.5,4.7,0.523,0.0,0.0,0.0,1.5,2.2,0.706,1.3,1.8,3.1,0.4,0.4,0.3,0.5,1.2
227,Tony Delk,SAC,46,14.8,6.4,2.6,6.1,0.43,0.2,0.9,0.225,1.0,1.3,0.797,0.8,1.1,1.9,1.2,0.8,0.1,0.7,1.3
228,Randy Brown,CHI,59,27.5,6.4,2.7,7.4,0.361,0.1,0.1,0.5,1.1,1.4,0.738,0.4,2.1,2.4,3.4,1.0,0.3,1.8,2.0
229,Matt Maloney,CHI,51,23.0,6.4,2.2,6.2,0.358,1.2,3.4,0.356,0.7,0.9,0.822,0.2,1.1,1.3,2.7,0.6,0.1,1.2,0.8
230,Oliver Miller,PHX,51,21.3,6.3,2.7,4.6,0.588,0.0,0.0,0.0,1.0,1.4,0.671,1.7,3.4,5.1,1.3,0.8,1.6,1.5,2.6
231,Jaren Jackson,SAS,81,20.9,6.3,2.3,6.0,0.381,1.3,3.8,0.353,0.4,0.6,0.647,0.4,1.8,2.2,1.5,0.7,0.1,0.8,1.9
232,Anthony Carter,MIA,79,23.5,6.3,2.5,6.4,0.395,0.0,0.3,0.13,1.2,1.6,0.75,0.6,1.9,2.5,4.8,1.2,0.1,2.2,2.1
233,Derek Fisher,LAL,78,23.1,6.3,2.1,6.2,0.346,0.7,2.1,0.313,1.3,1.9,0.724,0.3,1.6,1.8,2.8,1.0,0.0,1.0,1.9
234,Tony Farmer,GSW,74,16.3,6.3,1.7,4.2,0.407,0.1,0.6,0.182,2.7,3.6,0.766,1.6,2.4,4.0,1.0,0.9,0.2,1.1,2.3
235,Michael Smith,WAS,46,24.9,6.3,2.3,4.2,0.563,0.0,0.0,0.0,1.6,2.2,0.723,2.6,4.6,7.2,1.2,0.6,0.5,1.0,2.8
236,Luc Longley,PHX,72,19.7,6.3,2.6,5.5,0.466,0.0,0.0,0.0,1.1,1.3,0.825,1.4,3.1,4.5,1.1,0.3,0.6,1.9,3.1
237,Greg Anthony,POR,82,18.9,6.3,2.1,5.1,0.406,1.1,2.8,0.378,1.1,1.4,0.772,0.2,1.4,1.6,2.5,0.7,0.1,1.0,1.7
238,Mark Davis,GSW,23,20.2,6.2,2.4,6.0,0.409,0.0,0.1,0.0,1.3,2.0,0.66,1.3,2.3,3.7,1.7,1.1,0.2,1.7,2.3
239,Antonio Daniels,SAS,68,17.6,6.2,2.4,5.1,0.474,0.3,1.0,0.333,1.1,1.5,0.713,0.2,1.0,1.3,2.6,0.8,0.1,0.9,1.1
240,Michael Curry,DET,82,19.6,6.2,2.2,4.6,0.48,0.0,0.1,0.2,1.7,2.0,0.839,0.3,1.0,1.3,1.1,0.4,0.1,0.9,2.5
241,Scott Burrell,NJN,74,18.1,6.1,2.2,5.7,0.394,1.1,3.1,0.353,0.5,0.7,0.78,0.9,2.6,3.5,1.0,0.9,0.6,0.5,2.3
242,Billy Owens,GSW,62,21.0,6.0,2.4,5.8,0.419,0.2,0.5,0.324,1.0,1.7,0.594,1.6,3.3,4.9,1.6,0.5,0.3,1.4,2.7
243,Chris Anstey,CHI,73,13.8,6.0,2.2,5.0,0.442,0.0,0.1,0.167,1.6,2.0,0.789,1.2,2.6,3.8,0.9,0.4,0.3,1.1,2.5
244,Sherman Douglas,NJN,20,15.5,6.0,2.3,4.5,0.5,0.3,0.8,0.313,1.3,1.4,0.893,0.7,0.8,1.5,1.7,0.9,0.0,1.2,1.3
245,Sean Elliott,SAS,19,20.6,6.0,2.0,5.6,0.358,0.7,1.9,0.351,1.3,1.7,0.781,0.3,2.2,2.5,1.5,0.6,0.1,1.0,1.8
246,Tyronn Lue,LAL,8,18.3,6.0,2.4,4.9,0.487,0.5,1.0,0.5,0.8,1.0,0.75,0.3,1.3,1.5,2.1,0.4,0.0,1.1,2.1
247,Bo Outlaw,ORL,82,28.4,6.0,2.5,4.1,0.602,0.0,0.0,0.0,1.0,2.0,0.506,2.5,3.9,6.4,3.0,1.4,1.8,1.6,2.5
248,Lorenzen Wright,ATL,75,16.1,6.0,2.4,4.8,0.499,0.0,0.0,0.333,1.2,1.8,0.644,1.6,2.5,4.1,0.3,0.4,0.5,0.9,2.7
249,Baron Davis,CHA,82,18.6,5.9,2.2,5.3,0.42,0.3,1.4,0.225,1.2,1.9,0.634,0.6,1.4,2.0,3.8,1.2,0.2,1.7,2.5
250,Bryce Drew,HOU,72,18.0,5.8,2.2,5.7,0.383,0.8,2.3,0.362,0.6,0.7,0.849,0.3,1.1,1.4,2.3,0.6,0.0,0.9,1.1
251,Rasho Nesterovic,MIN,82,21.0,5.7,2.5,5.3,0.476,0.0,0.0,0.0,0.7,1.3,0.573,1.6,3.0,4.6,1.1,0.3,1.0,0.9,3.2
252,Robert Horry,LAL,76,22.2,5.7,2.1,4.8,0.438,0.4,1.2,0.309,1.2,1.5,0.788,1.8,3.0,4.8,1.6,1.1,1.1,1.0,2.5
253,Greg Buckner,DAL,48,19.2,5.7,2.3,4.9,0.476,0.2,0.5,0.385,0.9,1.3,0.683,1.2,2.5,3.6,1.1,0.8,0.4,0.8,3.1
254,Jamie Feick,NJN,81,27.7,5.7,2.2,5.2,0.428,0.0,0.0,1.0,1.2,1.6,0.707,3.3,6.1,9.3,0.8,0.5,0.5,0.7,2.5
255,Darrick Martin,SAC,71,12.6,5.7,1.9,4.9,0.38,0.5,1.7,0.306,1.4,1.7,0.824,0.1,0.5,0.6,1.7,0.4,0.0,0.9,1.3
256,Mark Bryant,CLE,75,22.9,5.7,2.3,4.6,0.503,0.0,0.0,0.0,1.0,1.3,0.809,1.7,3.0,4.7,0.8,0.4,0.4,1.2,3.3
257,Eric Murdock,LAC,40,17.3,5.6,2.0,5.1,0.385,0.4,1.1,0.381,1.3,2.0,0.638,0.4,1.6,1.9,2.7,1.2,0.1,1.5,1.7
258,Bryant Stith,DEN,45,15.4,5.6,1.9,4.2,0.455,0.4,1.2,0.304,1.4,1.7,0.831,0.5,1.4,1.9,1.4,0.4,0.3,0.7,1.2
259,Kornel David,CLE,32,14.8,5.6,2.1,4.9,0.427,0.0,0.1,0.0,1.4,1.8,0.804,0.8,1.7,2.5,0.5,0.5,0.1,1.0,1.8
260,Dennis Scott,VAN,66,19.1,5.6,1.9,5.0,0.375,1.1,2.9,0.376,0.7,0.9,0.842,0.2,1.4,1.6,1.0,0.4,0.1,0.5,1.6
261,Adonal Foyle,GSW,76,21.7,5.5,2.5,5.0,0.508,0.0,0.0,0.0,0.4,1.2,0.378,2.3,3.3,5.6,0.6,0.3,1.8,0.9,2.9
262,Otis Thorpe,MIA,51,15.2,5.5,2.5,4.8,0.514,0.0,0.1,0.0,0.6,0.9,0.604,1.1,2.2,3.3,0.6,0.5,0.2,1.2,2.7
263,Brian Skinner,LAC,33,23.5,5.4,2.1,4.1,0.507,0.0,0.0,0.0,1.3,2.0,0.662,1.9,4.2,6.1,0.3,0.5,1.3,1.1,2.3
264,Scot Pollard,SAC,76,17.6,5.4,2.0,3.7,0.527,0.0,0.0,0.0,1.5,2.1,0.717,2.2,3.1,5.3,0.6,0.7,0.8,0.7,2.8
265,Cedric Henderson,CLE,61,18.1,5.4,2.1,5.3,0.396,0.0,0.2,0.067,1.1,1.7,0.663,0.6,1.7,2.3,0.9,0.6,0.3,1.1,1.6
266,Alvin Williams,TOR,55,14.2,5.3,2.1,5.2,0.397,0.3,1.0,0.291,0.9,1.2,0.738,0.5,1.1,1.5,2.3,0.6,0.2,0.9,1.4
267,Earl Boykins,CLE,26,10.0,5.3,2.2,4.5,0.483,0.3,0.8,0.4,0.7,0.9,0.783,0.5,0.5,1.0,1.8,0.5,0.0,0.7,0.9
268,Olden Polynice,UTA,82,22.2,5.3,2.5,4.9,0.51,0.0,0.0,0.5,0.3,1.1,0.311,2.0,3.5,5.5,0.5,0.4,1.0,0.9,3.2
269,Chucky Brown,CHA,63,17.4,5.3,2.3,5.2,0.451,0.0,0.2,0.2,0.6,0.8,0.692,0.6,2.1,2.7,1.0,0.3,0.3,0.7,1.8
270,Chris Childs,NYK,71,23.6,5.3,2.1,5.0,0.409,0.5,1.5,0.356,0.7,0.8,0.797,0.2,1.8,2.1,4.0,0.5,0.1,1.5,3.4
271,Elliot Perry,NJN,60,13.4,5.3,2.1,4.9,0.435,0.2,0.7,0.282,0.8,1.0,0.806,0.2,0.8,1.0,2.3,0.7,0.0,1.0,0.8
272,Gerard King,WAS,62,17.1,5.3,2.2,4.5,0.502,0.0,0.0,0.0,0.8,1.1,0.742,1.4,2.7,4.0,0.8,0.5,0.2,0.7,2.1
273,Shammond Williams,SEA,43,12.0,5.2,2.0,5.2,0.373,0.6,1.9,0.296,0.8,1.2,0.647,0.3,0.9,1.2,1.8,0.4,0.0,0.9,0.9
274,Vinny Del Negro,MIL,67,18.1,5.2,2.3,4.9,0.471,0.1,0.4,0.333,0.5,0.6,0.897,0.1,1.5,1.6,2.4,0.5,0.0,0.7,1.2
275,Chris Mullin,IND,47,12.4,5.1,1.7,4.0,0.428,1.0,2.3,0.409,0.8,0.9,0.902,0.3,1.3,1.6,0.8,0.6,0.2,0.6,1.3
276,Muggsy Bogues,TOR,80,21.6,5.1,2.0,4.5,0.439,0.2,0.6,0.333,1.0,1.1,0.908,0.3,1.4,1.7,3.7,0.8,0.1,0.7,1.5
277,Samaki Walker,SAS,71,13.8,5.1,1.9,4.3,0.449,0.0,0.0,0.0,1.2,1.8,0.683,1.1,2.7,3.8,0.5,0.1,0.5,0.9,1.5
278,Darvin Ham,MIL,35,22.6,5.1,2.0,3.7,0.555,0.0,0.0,0.0,1.0,2.2,0.449,2.4,2.5,4.9,1.2,0.8,0.8,0.8,2.9
279,Bobby Jackson,MIN,73,14.2,5.1,1.9,4.7,0.405,0.2,0.6,0.283,1.0,1.3,0.776,0.7,1.4,2.1,2.4,0.7,0.1,0.8,1.6
280,A.C. Green,LAL,82,23.5,5.0,2.1,4.7,0.447,0.0,0.0,0.25,0.8,1.2,0.695,2.0,4.0,5.9,1.0,0.6,0.2,0.6,1.5
281,Derrick Dial,SAS,8,11.9,5.0,2.1,5.8,0.37,0.4,1.5,0.25,0.4,0.6,0.6,1.8,1.5,3.3,0.6,0.1,0.1,0.8,1.3
282,Ryan Robertson,SAC,1,25.0,5.0,2.0,6.0,0.333,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,Sam Mack,GSW,23,14.5,5.0,1.6,5.3,0.303,0.9,2.8,0.328,0.8,0.9,0.95,0.3,1.4,1.7,1.0,0.8,0.0,0.8,2.0
284,Sam Jacobson,GSW,52,13.1,4.9,2.1,4.1,0.509,0.2,0.5,0.375,0.6,0.8,0.732,0.5,0.9,1.4,0.6,0.6,0.1,0.6,2.2
285,Trajan Langdon,CLE,10,14.5,4.9,1.5,4.0,0.375,0.8,1.9,0.421,1.1,1.1,1.0,0.4,1.1,1.5,1.1,0.5,0.0,0.6,1.6
286,Mark Strickland,MIA,58,11.4,4.9,2.1,3.9,0.545,0.0,0.0,0.0,0.7,1.0,0.714,0.8,1.7,2.4,0.4,0.3,0.3,0.4,1.2
287,Grant Long,VAN,42,21.9,4.8,1.8,4.0,0.443,0.0,0.1,0.0,1.3,1.7,0.775,2.0,3.5,5.6,1.0,1.1,0.2,1.2,2.6
288,Randy Livingston,PHX,79,13.7,4.8,2.0,4.7,0.416,0.2,0.7,0.345,0.7,0.8,0.839,0.3,1.3,1.6,2.2,0.6,0.2,1.2,1.6
289,Ben Wallace,ORL,81,24.2,4.8,2.1,4.1,0.503,0.0,0.0,0.0,0.7,1.4,0.474,2.6,5.6,8.2,0.8,0.9,1.6,0.8,2.0
290,Ervin Johnson,MIL,80,26.6,4.8,1.8,3.5,0.516,0.0,0.0,0.0,1.2,2.0,0.605,2.9,5.2,8.1,0.6,1.0,1.6,1.0,3.7
291,Ricky Davis,CHA,48,11.9,4.7,2.0,3.9,0.503,0.0,0.1,0.0,0.8,1.1,0.765,0.6,1.1,1.7,1.3,0.6,0.2,1.0,0.8
292,John Crotty,DET,69,13.6,4.7,1.5,3.6,0.422,0.5,1.2,0.413,1.2,1.3,0.86,0.2,0.8,1.1,1.9,0.4,0.1,0.8,1.5
293,Danny Manning,MIL,72,16.9,4.6,2.1,4.7,0.44,0.0,0.1,0.25,0.5,0.7,0.654,0.7,2.2,2.9,1.0,0.9,0.4,0.8,2.5
294,Tony Massenburg,HOU,10,10.9,4.6,1.6,3.6,0.444,0.0,0.0,0.0,1.4,1.6,0.875,0.7,2.0,2.7,0.3,0.2,0.5,0.9,1.3
295,Chris Crawford,ATL,55,12.1,4.6,1.7,4.2,0.397,0.1,0.5,0.259,1.1,1.5,0.778,0.9,0.9,1.8,0.6,0.3,0.3,0.7,1.5
296,Greg Ostertag,UTA,81,19.8,4.5,1.5,3.3,0.464,0.0,0.0,0.0,1.5,2.3,0.636,2.1,3.8,6.0,0.2,0.2,2.1,1.0,2.4
297,Felipe Lopez,VAN,65,12.0,4.5,1.7,4.0,0.425,0.0,0.3,0.167,1.0,1.7,0.615,0.9,1.0,1.9,0.7,0.5,0.3,0.8,1.4
298,Jerome Kersey,SAS,72,18.2,4.5,2.0,4.9,0.412,0.0,0.1,0.0,0.4,0.6,0.707,0.8,2.3,3.1,1.0,0.9,0.7,0.7,2.2
299,J.R. Reid,MIL,34,17.7,4.4,1.6,3.7,0.417,0.0,0.2,0.143,1.3,1.6,0.768,0.9,2.6,3.4,0.5,0.6,0.1,0.6,2.4
300,Sean Rooks,DAL,71,14.1,4.4,1.7,4.0,0.431,0.0,0.0,0.0,0.9,1.3,0.73,1.2,2.3,3.5,1.0,0.4,0.7,1.0,2.4
