#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
151,Michael Beasley,PHX,75,20.7,10.1,4.1,10.2,0.405,0.6,1.9,0.313,1.3,1.7,0.746,0.7,3.1,3.8,1.5,0.4,0.5,1.9,1.4
152,Jason Terry,BOS,79,26.9,10.1,3.6,8.2,0.434,1.6,4.2,0.372,1.4,1.7,0.87,0.2,1.8,2.0,2.5,0.8,0.1,1.3,1.4
153,Amir Johnson,TOR,81,28.7,10.0,4.1,7.5,0.554,0.1,0.2,0.385,1.7,2.3,0.727,2.8,4.7,7.5,1.5,1.0,1.4,1.4,3.7
154,Devin Harris,ATL,58,24.5,9.9,3.3,7.6,0.438,1.3,4.0,0.335,1.9,2.7,0.727,0.1,1.9,2.0,3.4,1.1,0.2,1.5,1.8
155,Larry Sanders,MIL,71,27.3,9.8,4.3,8.5,0.506,0.0,0.0,0.0,1.2,1.9,0.618,3.2,6.3,9.5,1.2,0.7,2.8,1.2,3.3
156,Richard Hamilton,CHI,50,21.8,9.8,4.1,9.5,0.429,0.3,1.0,0.308,1.3,1.5,0.857,0.3,1.3,1.7,2.4,0.5,0.1,1.7,1.9
157,Will Bynum,DET,65,18.8,9.8,3.9,8.3,0.469,0.4,1.2,0.316,1.6,2.0,0.809,0.4,1.1,1.5,3.6,0.7,0.1,1.9,2.0
158,Emeka Okafor,WAS,79,26.0,9.7,4.2,8.7,0.477,0.0,0.0,0.0,1.4,2.4,0.571,2.5,6.2,8.8,1.2,0.6,1.0,1.4,1.8
159,Marco Belinelli,CHI,73,25.8,9.6,3.3,8.4,0.395,1.1,3.0,0.357,1.9,2.3,0.839,0.2,1.7,1.9,2.0,0.6,0.1,1.1,1.9
160,Andre Miller,DEN,82,26.2,9.6,3.7,7.7,0.479,0.2,0.8,0.266,2.0,2.4,0.84,0.7,2.2,2.9,5.9,0.9,0.1,2.1,1.9
161,Gary Neal,SAS,68,21.8,9.5,3.6,8.8,0.412,1.3,3.7,0.355,0.9,1.1,0.865,0.2,1.9,2.1,1.9,0.4,0.0,1.0,1.4
162,Trevor Ariza,WAS,56,26.3,9.5,3.4,8.1,0.417,1.4,3.7,0.364,1.4,1.7,0.821,0.8,4.0,4.8,2.0,1.3,0.4,1.5,1.3
163,Derrick Favors,UTA,77,23.2,9.4,3.6,7.4,0.482,0.0,0.1,0.0,2.3,3.4,0.688,2.4,4.7,7.1,1.0,0.9,1.7,1.7,3.2
164,Chase Budinger,MIN,23,22.1,9.4,3.4,8.3,0.414,1.1,3.5,0.321,1.4,1.8,0.762,0.7,2.4,3.1,1.1,0.6,0.3,1.0,1.3
165,Antawn Jamison,LAL,76,21.5,9.4,3.5,7.6,0.464,1.1,3.1,0.361,1.2,1.8,0.691,1.4,3.3,4.8,0.7,0.4,0.3,0.7,1.6
166,Harrison Barnes,GSW,81,25.4,9.2,3.4,7.8,0.439,0.6,1.8,0.359,1.8,2.3,0.758,0.7,3.5,4.1,1.2,0.6,0.2,1.2,1.7
167,Dorell Wright,PHI,79,22.6,9.2,3.0,7.6,0.396,1.7,4.6,0.374,1.5,1.8,0.851,0.5,3.3,3.8,1.9,0.8,0.4,0.8,1.2
168,Avery Bradley,BOS,50,28.7,9.2,3.8,9.6,0.402,0.8,2.5,0.317,0.7,1.0,0.755,0.6,1.6,2.2,2.1,1.3,0.4,1.4,2.6
169,Kevin Seraphin,WAS,79,21.8,9.1,4.2,9.1,0.461,0.0,0.0,0.0,0.8,1.1,0.693,1.4,3.0,4.4,0.7,0.3,0.7,1.6,2.7
170,JaVale McGee,DEN,79,18.1,9.1,3.8,6.7,0.575,0.0,0.0,1.0,1.4,2.4,0.591,2.0,2.8,4.8,0.3,0.4,2.0,1.1,2.3
171,Michael Kidd-Gilchrist,CHA,78,26.0,9.0,3.6,7.9,0.458,0.0,0.1,0.222,1.8,2.4,0.749,1.7,4.2,5.8,1.5,0.7,0.9,1.3,2.1
172,Jonas Valanciunas,TOR,62,23.9,8.9,3.3,5.9,0.556,0.0,0.0,0.0,2.4,3.0,0.789,2.0,4.0,6.0,0.7,0.3,1.3,1.5,3.0
173,Tony Allen,MEM,79,26.7,8.9,3.6,8.1,0.445,0.0,0.3,0.125,1.7,2.4,0.717,1.5,3.1,4.6,1.2,1.5,0.6,1.2,2.7
174,John Salmons,SAC,76,30.0,8.8,3.2,8.1,0.399,1.3,3.5,0.371,1.1,1.4,0.773,0.4,2.3,2.7,3.0,0.7,0.3,1.1,1.9
175,DeAndre Jordan,LAC,82,24.5,8.8,3.8,6.0,0.643,0.0,0.0,0.0,1.2,3.0,0.386,2.6,4.7,7.2,0.3,0.6,1.4,1.2,2.3
176,Lance Stephenson,IND,78,29.2,8.8,3.5,7.7,0.46,0.8,2.4,0.33,1.0,1.5,0.652,0.6,3.3,3.9,2.9,1.0,0.2,1.4,2.1
177,Kyle Singler,DET,82,28.0,8.8,3.4,7.8,0.428,0.9,2.4,0.35,1.2,1.5,0.806,1.3,2.7,4.0,0.9,0.7,0.5,1.2,2.6
178,Dante Cunningham,MIN,80,25.1,8.7,3.9,8.4,0.468,0.0,0.1,0.0,0.8,1.3,0.65,1.8,3.3,5.1,0.8,1.1,0.5,0.7,1.9
179,Chris Copeland,NYK,56,15.4,8.7,3.3,6.8,0.479,1.1,2.5,0.421,1.1,1.5,0.759,0.6,1.5,2.1,0.5,0.3,0.2,0.9,1.9
180,Jerryd Bayless,MEM,80,22.1,8.7,3.3,7.8,0.419,0.9,2.5,0.353,1.3,1.5,0.836,0.3,1.9,2.2,3.3,0.7,0.2,1.5,2.1
181,Brandon Bass,BOS,81,27.6,8.7,3.5,7.3,0.486,0.0,0.0,0.0,1.6,1.9,0.86,1.6,3.7,5.2,1.0,0.5,0.8,1.0,2.3
182,Mario Chalmers,MIA,77,26.9,8.6,2.9,6.9,0.429,1.6,3.9,0.409,1.2,1.5,0.795,0.2,2.0,2.2,3.5,1.5,0.2,1.5,2.5
183,Alexey Shved,MIN,77,23.9,8.6,3.1,8.2,0.372,1.1,3.7,0.295,1.4,1.9,0.72,0.5,1.7,2.3,3.7,0.7,0.4,1.9,1.5
184,Jimmy Butler,CHI,82,26.0,8.6,2.9,6.2,0.467,0.5,1.3,0.381,2.3,2.8,0.803,1.7,2.3,4.0,1.4,1.0,0.4,0.8,1.2
185,Eric Bledsoe,LAC,76,20.4,8.5,3.3,7.5,0.445,0.4,1.0,0.397,1.4,1.8,0.791,1.0,1.9,3.0,3.1,1.4,0.7,1.8,1.5
186,Brandan Wright,DAL,64,17.9,8.5,3.8,6.3,0.597,0.0,0.0,0.0,0.9,1.5,0.615,1.3,2.7,4.1,0.6,0.4,1.2,0.5,1.2
187,Chauncey Billups,LAC,22,19.0,8.4,2.4,6.0,0.402,1.5,4.1,0.367,2.0,2.2,0.938,0.1,1.4,1.5,2.2,0.5,0.0,1.2,1.1
188,Marreese Speights,CLE,79,16.5,8.3,3.3,7.4,0.445,0.0,0.1,0.3,1.7,2.2,0.771,1.8,3.0,4.9,0.6,0.3,0.7,1.0,2.2
189,Jermaine O'Neal,PHX,55,18.7,8.3,3.3,6.7,0.482,0.0,0.0,0.0,1.7,2.1,0.835,1.5,3.8,5.3,0.8,0.3,1.4,1.3,2.3
190,Jason Smith,NOP,51,17.2,8.2,3.3,6.7,0.49,0.0,0.1,0.0,1.7,2.0,0.843,1.3,2.4,3.6,0.7,0.3,0.9,1.1,2.4
191,Maurice Harkless,ORL,76,26.0,8.2,3.4,7.4,0.461,0.4,1.5,0.274,1.0,1.7,0.57,1.6,2.8,4.4,0.7,1.2,0.8,0.9,1.9
192,Markieff Morris,PHX,82,22.4,8.2,3.2,8.0,0.407,0.5,1.6,0.336,1.1,1.5,0.732,1.6,3.2,4.8,1.3,0.9,0.8,1.3,2.5
193,Beno Udrih,ORL,66,22.1,8.2,3.2,7.2,0.441,0.5,1.5,0.333,1.3,1.6,0.816,0.5,1.6,2.1,4.6,0.6,0.0,1.6,1.4
194,Kosta Koufos,DEN,81,22.4,8.0,3.6,6.3,0.581,0.0,0.0,0.0,0.7,1.3,0.558,2.6,4.3,6.9,0.4,0.5,1.3,0.7,3.0
195,Wesley Johnson,PHX,50,19.1,8.0,3.2,7.9,0.407,1.0,3.1,0.323,0.5,0.7,0.771,0.4,2.0,2.5,0.7,0.4,0.4,1.0,1.1
196,Taj Gibson,CHI,65,22.5,8.0,3.3,6.8,0.485,0.0,0.1,0.0,1.4,2.0,0.679,1.9,3.4,5.3,0.9,0.4,1.4,1.2,2.6
197,Andre Drummond,DET,60,20.7,7.9,3.5,5.7,0.608,0.0,0.0,0.5,1.0,2.7,0.371,2.8,4.8,7.6,0.5,1.0,1.6,1.0,2.4
198,Jodie Meeks,LAL,78,21.3,7.9,2.6,6.8,0.387,1.6,4.4,0.357,1.1,1.2,0.896,0.5,1.7,2.2,0.9,0.7,0.1,0.7,1.3
199,Tyler Zeller,CLE,77,26.4,7.9,3.2,7.3,0.438,0.0,0.1,0.0,1.6,2.0,0.764,2.1,3.6,5.7,1.2,0.5,0.9,1.2,3.3
200,Wayne Ellington,CLE,78,21.3,7.9,2.9,6.8,0.427,1.2,3.1,0.392,0.9,1.0,0.907,0.3,1.8,2.1,1.3,0.6,0.0,0.7,1.0
201,Courtney Lee,BOS,78,24.9,7.8,3.2,6.8,0.464,0.7,2.0,0.372,0.8,0.9,0.861,0.4,2.0,2.4,1.8,1.1,0.3,1.1,1.8
202,E'Twaun Moore,ORL,75,22.4,7.8,3.2,8.0,0.396,0.9,2.6,0.34,0.6,0.8,0.797,0.6,1.6,2.2,2.7,0.7,0.3,1.4,1.6
203,Andrew Nicholson,ORL,75,16.7,7.8,3.4,6.5,0.527,0.0,0.0,0.0,1.0,1.3,0.798,0.9,2.5,3.4,0.6,0.3,0.4,1.1,1.8
204,Marcus Morris,PHX,77,19.8,7.7,2.9,6.8,0.422,1.1,3.0,0.369,0.9,1.5,0.564,1.0,2.6,3.6,0.8,0.6,0.3,1.0,2.1
205,A.J. Price,WAS,57,22.4,7.7,2.8,7.2,0.39,1.2,3.5,0.35,0.9,1.1,0.79,0.4,1.6,2.0,3.6,0.6,0.1,1.1,1.3
206,Gerald Wallace,BRK,69,30.1,7.7,2.6,6.6,0.397,0.7,2.4,0.282,1.8,2.8,0.637,1.0,3.6,4.6,2.6,1.4,0.7,1.6,1.7
207,Jonas Jerebko,DET,49,18.2,7.7,2.9,6.4,0.449,0.5,1.7,0.301,1.4,1.8,0.773,1.4,2.4,3.8,0.9,0.8,0.2,0.9,1.8
208,Ed Davis,MEM,81,20.1,7.7,3.2,6.0,0.539,0.0,0.0,0.0,1.3,2.1,0.617,1.9,3.8,5.7,0.8,0.5,1.0,0.8,2.4
209,Kirk Hinrich,CHI,60,29.4,7.7,2.7,7.0,0.377,1.2,3.0,0.39,1.2,1.6,0.714,0.3,2.4,2.6,5.2,1.1,0.4,1.7,3.2
210,Thabo Sefolosha,OKC,81,27.5,7.6,2.8,5.8,0.481,1.3,3.2,0.419,0.7,0.9,0.826,0.7,3.2,3.9,1.5,1.3,0.5,0.8,2.2
211,Toney Douglas,SAC,71,18.1,7.5,2.6,6.6,0.403,1.2,3.0,0.38,1.1,1.2,0.905,0.5,1.5,1.9,2.1,1.0,0.0,1.1,2.0
212,Linas Kleiza,TOR,20,18.8,7.4,2.4,7.2,0.333,1.0,3.3,0.303,1.6,1.9,0.842,0.5,2.1,2.6,0.8,0.2,0.1,0.7,2.3
213,Al-Farouq Aminu,NOP,76,27.2,7.3,3.0,6.2,0.475,0.1,0.3,0.211,1.3,1.8,0.737,1.8,5.9,7.7,1.4,1.2,0.7,1.5,2.0
214,Steve Blake,LAL,45,26.1,7.3,2.5,6.0,0.422,1.6,3.8,0.421,0.6,0.8,0.771,0.5,2.5,2.9,3.8,0.8,0.1,1.4,1.8
215,Earl Clark,LAL,59,23.1,7.3,2.9,6.5,0.44,0.6,1.8,0.337,0.9,1.3,0.697,1.4,4.1,5.5,1.1,0.6,0.7,1.1,1.7
216,Marvin Williams,UTA,73,23.7,7.2,2.7,6.4,0.423,0.7,2.3,0.325,1.1,1.4,0.778,0.8,2.8,3.6,1.1,0.5,0.5,0.8,1.3
217,Enes Freedom,UTA,70,15.4,7.2,2.9,5.4,0.544,0.0,0.0,1.0,1.3,1.7,0.795,1.9,2.4,4.3,0.4,0.4,0.5,1.4,1.7
218,Elton Brand,DAL,72,21.2,7.2,3.1,6.6,0.473,0.0,0.0,0.0,0.9,1.3,0.71,1.8,4.2,6.0,1.0,0.7,1.3,0.8,2.7
219,Kenyon Martin,NYK,18,24.0,7.2,3.1,5.2,0.602,0.0,0.0,0.0,0.9,2.2,0.425,1.9,3.4,5.3,0.4,0.9,0.9,0.9,3.6
220,Jimmer Fredette,SAC,69,14.0,7.2,2.5,5.9,0.421,0.9,2.3,0.417,1.2,1.4,0.859,0.3,0.8,1.0,1.3,0.4,0.0,1.0,0.9
221,Brian Roberts,NOP,78,17.0,7.1,2.7,6.6,0.417,0.8,2.0,0.386,0.9,1.0,0.909,0.2,1.0,1.2,2.8,0.5,0.0,0.9,1.4
222,Aaron Brooks,HOU,53,18.8,7.1,2.7,6.0,0.453,0.9,2.5,0.373,0.8,1.0,0.769,0.2,1.3,1.5,2.2,0.6,0.2,1.3,1.8
223,Alec Burks,UTA,64,17.8,7.0,2.5,6.1,0.42,0.5,1.4,0.359,1.4,2.0,0.713,0.6,1.7,2.3,1.4,0.5,0.2,1.2,1.8
224,Gerald Green,IND,60,18.0,7.0,2.6,7.1,0.366,1.0,3.1,0.314,0.9,1.1,0.8,0.5,1.8,2.4,0.8,0.3,0.4,0.9,1.1
225,Tyler Hansbrough,IND,81,16.9,7.0,2.2,5.0,0.432,0.0,0.0,0.0,2.7,3.7,0.72,2.0,2.6,4.6,0.4,0.4,0.2,1.0,1.9
226,Brandon Rush,GSW,2,12.7,7.0,3.0,4.5,0.667,0.0,1.0,0.0,1.0,1.5,0.667,0.0,0.5,0.5,1.0,0.0,0.0,1.5,2.5
227,Rasheed Wallace,NYK,21,14.1,7.0,2.6,6.8,0.387,1.0,3.3,0.319,0.7,1.0,0.7,0.5,3.4,4.0,0.3,0.6,0.7,0.5,1.9
228,Hakim Warrick,CHA,28,17.5,6.9,2.4,5.9,0.406,0.0,0.1,0.0,2.1,3.1,0.682,0.8,2.4,3.2,0.9,0.5,0.2,1.0,1.3
229,Jason Maxiell,DET,72,24.8,6.9,2.8,6.3,0.446,0.0,0.0,0.0,1.3,2.0,0.621,1.9,3.8,5.7,0.8,0.4,1.3,1.1,2.4
230,Jeremy Pargo,PHI,39,16.8,6.8,2.5,6.4,0.396,0.6,1.9,0.338,1.1,1.6,0.677,0.2,1.1,1.3,2.4,0.3,0.1,1.3,1.2
231,C.J. Watson,BRK,80,19.0,6.8,2.4,5.7,0.418,1.1,2.7,0.411,0.9,1.1,0.78,0.5,1.3,1.8,2.0,0.8,0.2,0.9,1.5
232,Iman Shumpert,NYK,45,22.1,6.8,2.4,6.1,0.396,1.1,2.8,0.402,0.8,1.0,0.766,0.7,2.3,3.0,1.7,1.0,0.2,0.8,2.2
233,Charlie Villanueva,DET,69,15.8,6.8,2.5,6.7,0.377,1.3,3.8,0.347,0.4,0.7,0.551,0.7,2.8,3.5,0.8,0.4,0.6,0.6,1.4
234,Josh Howard,MIN,11,18.8,6.7,2.8,7.0,0.403,0.5,1.5,0.313,0.6,1.1,0.583,0.8,2.5,3.3,0.4,0.9,0.3,0.9,1.6
235,Jordan Hill,LAL,29,15.8,6.7,2.7,5.3,0.497,0.0,0.1,0.0,1.4,2.1,0.656,2.8,2.9,5.7,0.4,0.3,0.7,0.9,1.9
236,Luc Mbah a Moute,MIL,58,22.9,6.7,2.6,6.5,0.401,0.2,0.6,0.351,1.2,2.2,0.571,1.5,2.9,4.4,0.9,0.7,0.2,1.2,1.4
237,Samuel Dalembert,MIL,47,16.3,6.7,2.9,5.4,0.542,0.0,0.0,1.0,0.8,1.2,0.691,2.2,3.6,5.9,0.4,0.4,1.1,1.1,1.9
238,Steve Novak,NYK,81,20.3,6.6,2.2,5.3,0.414,1.8,4.3,0.425,0.4,0.4,0.909,0.2,1.7,1.9,0.4,0.3,0.1,0.1,1.2
239,Cartier Martin,WAS,41,16.9,6.6,2.3,6.1,0.381,1.4,3.6,0.397,0.5,0.7,0.714,0.3,2.2,2.4,0.5,0.5,0.1,0.8,1.4
240,Shane Battier,MIA,72,24.8,6.6,2.1,5.0,0.42,1.9,4.4,0.43,0.4,0.5,0.842,0.5,1.8,2.3,1.0,0.6,0.8,0.5,2.1
241,Ivan Johnson,ATL,69,15.0,6.6,2.7,5.2,0.52,0.0,0.2,0.077,1.2,1.9,0.618,1.1,2.8,3.9,0.7,0.8,0.2,1.0,1.9
242,Jannero Pargo,CHA,32,15.9,6.5,2.4,6.6,0.368,1.2,3.6,0.336,0.4,0.4,0.923,0.3,0.8,1.1,2.1,0.6,0.1,1.3,1.3
243,P.J. Tucker,PHX,79,24.2,6.4,2.7,5.6,0.473,0.3,0.9,0.314,0.8,1.1,0.744,1.7,2.8,4.4,1.4,0.8,0.2,0.8,1.8
244,Terrence Ross,TOR,73,17.0,6.4,2.5,6.3,0.406,0.9,2.7,0.33,0.4,0.6,0.714,0.5,1.5,2.0,0.7,0.6,0.2,0.7,1.7
245,Damien Wilkins,PHI,61,18.0,6.4,2.4,5.2,0.459,0.3,0.8,0.333,1.3,1.8,0.743,0.5,1.2,1.7,1.5,0.6,0.3,0.8,1.6
246,Quincy Pondexter,MEM,59,21.1,6.4,2.2,5.1,0.428,1.0,2.6,0.395,1.0,1.3,0.787,0.7,1.5,2.2,1.0,0.6,0.1,0.7,1.6
247,Shaun Livingston,CLE,66,22.0,6.3,2.5,5.2,0.48,0.0,0.1,0.0,1.3,1.5,0.867,0.5,1.9,2.4,3.3,0.7,0.5,1.2,1.9
248,Willie Green,LAC,72,16.5,6.3,2.5,5.4,0.461,1.0,2.3,0.428,0.3,0.4,0.719,0.2,1.1,1.3,0.8,0.4,0.2,0.4,1.3
249,Stephen Jackson,SAS,55,19.5,6.2,2.2,6.0,0.373,0.8,3.1,0.271,0.9,1.3,0.7,0.4,2.4,2.8,1.5,0.7,0.3,1.4,1.6
250,Austin Rivers,NOP,61,23.2,6.2,2.4,6.4,0.372,0.5,1.4,0.326,1.0,1.8,0.546,0.3,1.5,1.8,2.1,0.4,0.1,1.2,2.0
251,Darrell Arthur,MEM,59,16.4,6.1,2.7,6.1,0.451,0.1,0.3,0.278,0.6,0.8,0.717,1.2,1.7,2.9,0.6,0.4,0.6,0.7,2.1
252,John Jenkins,ATL,61,14.8,6.1,2.1,4.8,0.446,0.9,2.3,0.384,1.0,1.1,0.843,0.3,1.3,1.5,0.9,0.2,0.2,0.7,0.6
253,Jeffery Taylor,CHA,77,19.6,6.1,2.2,5.2,0.431,0.7,2.0,0.344,1.0,1.3,0.728,0.7,1.3,1.9,0.8,0.6,0.2,0.6,1.8
254,Khris Middleton,DET,27,17.6,6.1,2.3,5.2,0.44,0.5,1.7,0.311,1.0,1.2,0.844,0.1,1.7,1.9,1.0,0.6,0.1,0.4,2.0
255,Mike James,DAL,45,19.2,6.1,2.2,6.0,0.373,1.1,2.8,0.384,0.5,0.6,0.793,0.2,1.4,1.6,3.1,0.6,0.1,1.2,2.1
256,John Henson,MIL,63,13.1,6.0,2.6,5.3,0.482,0.0,0.0,0.0,0.9,1.7,0.533,1.8,2.9,4.7,0.5,0.3,0.7,0.7,1.3
257,Jason Kidd,NYK,76,26.9,6.0,2.0,5.4,0.372,1.5,4.3,0.351,0.5,0.6,0.833,0.7,3.6,4.3,3.3,1.6,0.3,1.0,1.6
258,Greg Smith,HOU,70,15.9,6.0,2.4,3.9,0.62,0.0,0.0,0.0,1.2,1.9,0.623,1.6,3.0,4.6,0.4,0.3,0.6,0.6,2.5
259,Jared Sullinger,BOS,45,19.8,6.0,2.5,5.0,0.493,0.0,0.1,0.2,1.0,1.4,0.746,2.0,3.8,5.9,0.8,0.5,0.5,0.6,3.4
260,Josh McRoberts,CHA,67,22.2,6.0,2.3,5.1,0.455,0.4,1.3,0.286,1.0,1.3,0.765,1.4,3.5,4.9,2.1,0.5,0.4,1.0,2.0
261,DeMarre Carroll,UTA,66,16.8,6.0,2.3,4.9,0.46,0.3,1.1,0.286,1.1,1.5,0.765,1.3,1.5,2.8,0.9,0.9,0.4,0.5,1.8
262,Zaza Pachulia,ATL,52,21.8,5.9,2.2,4.6,0.473,0.0,0.1,0.0,1.5,2.0,0.757,2.5,3.9,6.5,1.5,0.7,0.2,1.3,2.5
263,Andrew Bogut,GSW,32,24.6,5.8,2.6,5.8,0.451,0.0,0.0,1.0,0.6,1.2,0.5,2.1,5.5,7.7,2.1,0.6,1.7,1.1,2.7
264,Boris Diaw,SAS,75,22.8,5.8,2.4,4.4,0.539,0.4,1.0,0.385,0.6,0.9,0.723,0.9,2.5,3.4,2.4,0.7,0.4,1.1,1.9
265,Brandon Roy,MIN,5,24.4,5.8,2.2,7.0,0.314,0.0,1.8,0.0,1.4,2.0,0.7,0.6,2.2,2.8,4.6,0.6,0.0,1.4,1.0
266,Kris Humphries,BRK,65,18.3,5.8,2.1,4.8,0.448,0.0,0.0,0.0,1.5,1.9,0.789,1.9,3.7,5.6,0.5,0.2,0.5,0.9,2.0
267,Lavoy Allen,PHI,79,21.1,5.8,2.6,5.7,0.454,0.0,0.0,0.0,0.5,0.8,0.717,2.0,3.0,5.0,0.9,0.3,0.7,0.7,2.3
268,Donatas Motiejunas,HOU,44,12.2,5.7,2.2,4.8,0.455,0.5,1.9,0.289,0.7,1.2,0.627,0.8,1.3,2.1,0.7,0.2,0.2,0.8,1.7
269,Sebastian Telfair,TOR,59,16.6,5.6,1.9,5.2,0.364,0.9,2.5,0.356,0.9,1.2,0.783,0.2,1.2,1.4,2.6,0.6,0.2,1.1,1.8
270,Norris Cole,MIA,80,19.9,5.6,2.2,5.3,0.421,0.4,1.2,0.357,0.7,1.0,0.65,0.2,1.4,1.6,2.1,0.7,0.1,1.3,1.9
271,Patrick Beverley,HOU,41,17.4,5.6,1.9,4.6,0.418,0.9,2.3,0.375,0.8,1.0,0.829,1.1,1.6,2.7,2.9,0.9,0.5,1.1,2.0
272,Francisco Garcia,HOU,58,17.7,5.5,2.0,5.2,0.393,1.2,3.1,0.374,0.3,0.4,0.857,0.1,1.4,1.6,1.1,0.8,0.7,0.6,1.5
273,Marquis Daniels,MIL,59,18.4,5.5,2.2,5.9,0.376,0.3,1.2,0.278,0.7,0.9,0.741,0.8,1.7,2.5,1.1,0.9,0.2,0.8,1.3
274,Terrence Jones,HOU,19,14.5,5.5,2.3,4.9,0.457,0.3,1.0,0.263,0.7,0.9,0.765,1.5,1.9,3.4,0.8,0.6,1.0,0.7,1.1
275,Meyers Leonard,POR,69,17.5,5.5,2.2,4.0,0.545,0.0,0.1,0.429,1.0,1.3,0.809,1.2,2.5,3.7,0.5,0.2,0.6,0.7,2.4
276,Daniel Gibson,CLE,46,20.0,5.4,1.8,5.4,0.34,1.2,3.5,0.344,0.6,0.8,0.703,0.1,1.2,1.3,1.8,0.7,0.1,0.7,1.9
277,Danny Granger,IND,5,14.7,5.4,2.0,7.0,0.286,0.4,2.0,0.2,1.0,1.6,0.625,0.6,1.2,1.8,0.6,0.4,0.2,0.8,1.2
278,MarShon Brooks,BRK,73,12.5,5.4,2.1,4.6,0.463,0.2,0.8,0.273,0.9,1.3,0.734,0.4,1.0,1.4,1.0,0.5,0.2,0.9,1.3
279,DeJuan Blair,SAS,61,14.0,5.4,2.3,4.4,0.524,0.0,0.0,0.0,0.7,1.1,0.629,1.1,2.7,3.8,0.7,0.6,0.2,0.8,1.8
280,Roger Mason,NOP,69,17.7,5.3,1.9,4.4,0.433,1.0,2.3,0.415,0.6,0.6,0.907,0.2,1.8,1.9,1.1,0.4,0.2,0.7,1.5
281,Reggie Jackson,OKC,70,14.2,5.3,2.1,4.6,0.458,0.3,1.5,0.231,0.7,0.9,0.839,0.3,2.1,2.4,1.7,0.4,0.2,0.8,1.2
282,Trevor Booker,WAS,48,18.5,5.3,2.3,4.6,0.491,0.0,0.1,0.0,0.8,1.5,0.556,2.0,2.9,5.0,0.8,0.7,0.3,0.6,2.0
283,Evan Fournier,DEN,38,11.3,5.3,2.0,4.0,0.493,0.6,1.4,0.407,0.8,1.0,0.769,0.2,0.8,0.9,1.2,0.5,0.0,0.8,1.7
284,Derek Fisher,OKC,33,17.4,5.3,1.7,4.9,0.342,0.9,2.4,0.375,1.1,1.2,0.921,0.1,1.1,1.1,1.4,0.6,0.1,0.9,1.7
285,John Lucas,TOR,63,13.1,5.3,2.0,5.3,0.386,0.9,2.4,0.377,0.3,0.4,0.72,0.1,0.9,1.0,1.7,0.4,0.0,0.4,0.8
286,Corey Maggette,DET,18,14.3,5.3,1.5,4.2,0.355,0.3,1.2,0.238,2.0,2.7,0.75,0.3,1.1,1.4,1.1,0.3,0.1,0.9,2.3
287,Travis Outlaw,SAC,38,11.7,5.3,1.9,4.7,0.418,0.4,1.3,0.28,1.0,1.4,0.731,0.4,1.2,1.6,0.6,0.3,0.2,0.5,0.9
288,Mickael Pietrus,TOR,19,20.3,5.3,1.8,5.2,0.347,1.1,3.4,0.313,0.6,0.9,0.667,0.3,1.6,1.9,0.5,0.6,0.3,0.8,1.7
289,Leandro Barbosa,BOS,41,12.5,5.2,2.0,4.7,0.43,0.4,1.1,0.383,0.8,1.0,0.756,0.2,0.9,1.1,1.4,0.4,0.1,0.5,1.2
290,Jordan Hamilton,DEN,40,9.9,5.2,2.1,5.0,0.418,0.7,1.8,0.37,0.3,0.7,0.5,0.8,1.6,2.4,0.6,0.4,0.2,0.5,0.6
291,Rashard Lewis,MIA,55,14.4,5.2,1.9,4.5,0.414,0.9,2.4,0.389,0.5,0.8,0.622,0.3,1.9,2.2,0.5,0.4,0.3,0.6,1.2
292,Garrett Temple,WAS,51,22.7,5.1,2.1,5.1,0.407,0.5,1.6,0.325,0.5,0.7,0.703,0.6,1.8,2.4,2.3,1.0,0.3,1.2,1.8
293,James Johnson,SAC,54,16.3,5.1,2.2,5.2,0.413,0.0,0.4,0.095,0.7,1.2,0.597,0.9,1.8,2.7,1.1,0.8,0.9,1.3,1.8
294,Al Harrington,ORL,10,11.9,5.1,2.0,5.7,0.351,0.8,3.0,0.267,0.3,0.4,0.75,0.6,2.1,2.7,1.0,0.4,0.1,0.7,1.8
295,Nick Collison,OKC,81,19.5,5.1,2.2,3.7,0.595,0.0,0.0,0.0,0.7,1.0,0.769,1.5,2.6,4.1,1.5,0.6,0.4,0.9,2.4
296,DeShawn Stevenson,ATL,56,20.7,5.1,1.8,4.7,0.374,1.4,3.7,0.364,0.2,0.4,0.522,0.3,1.9,2.2,0.9,0.5,0.1,0.4,1.2
297,Patty Mills,SAS,58,11.3,5.1,1.9,4.2,0.469,0.9,2.2,0.4,0.3,0.3,0.842,0.2,0.7,0.9,1.1,0.4,0.1,0.7,0.9
298,Mickael Gelabale,MIN,36,17.9,5.0,2.0,3.9,0.518,0.4,1.4,0.308,0.6,0.7,0.875,0.9,1.9,2.8,0.7,0.4,0.1,0.4,1.3
299,Jae Crowder,DAL,78,17.3,5.0,1.8,4.7,0.384,0.8,2.5,0.328,0.6,0.9,0.644,0.4,1.9,2.4,1.2,0.8,0.2,0.6,1.6
300,Ian Mahinmi,IND,80,16.5,5.0,1.9,4.1,0.453,0.0,0.0,0.0,1.3,2.1,0.608,1.4,2.5,3.9,0.3,0.5,0.8,1.2,2.5
