Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality
Cory Joseph,PG,6-3,200,23,SAS,79,3,Texas,2011 Rnd 1 Pick 29,Canada
Chris Kaman,C,7-0,265,32,POR,74,11,Central Michigan,2003 Rnd 1 Pick 6,United States Germany
Sergey Karasev,SF,6-7,213,21,BRK,33,1,Zenit Saint Petersburg (Russia),2013 Rnd 1 Pick 19,Russia
Ryan Kelly,PF,6-11,230,23,LAL,52,1,Duke,2013 Rnd 2 Pick 18,United States
Michael Kidd-Gilchrist,SF,6-7,232,21,CHA,55,2,Kentucky,2012 Rnd 1 Pick 2,United States
Sean Kilpatrick,SG,6-4,212,25,MIN,4,0,Cincinnati,"2014 NBA Draft, Undrafted",United States
Andrei Kirilenko,PF,6-9,235,34,BRK,7,12,CSKA Moscow (Russia),1999 Rnd 1 Pick 24,Russia
Alex Kirk,C,7-0,245,23,CLE,5,0,New Mexico,"2014 NBA Draft, Undrafted",United States
Brandon Knight,G,6-2,182,23,"MIL, PHX",63,3,Kentucky,2011 Rnd 1 Pick 8,United States
Kyle Korver,SF,6-7,212,33,ATL,75,11,Creighton,2003 Rnd 2 Pick 22,United States
Kosta Koufos,C,7-0,265,26,MEM,81,6,Ohio State,2008 Rnd 1 Pick 23,United States Greece
Ognen Kuzmic,C,7-1,251,24,GSW,16,1,Unicaja (Spain),2012 Rnd 2 Pick 22,Bosnia and Herzegovina Serbia
Zach LaVine,SG,6-5,200,19,MIN,77,0,UCLA,2014 Rnd 1 Pick 13,United States
Jeremy Lamb,SG,6-5,185,22,OKC,47,2,Connecticut,2012 Rnd 1 Pick 12,United States
Carl Landry,F,6-9,248,31,SAC,70,7,Purdue,2007 Rnd 2 Pick 1,United States
Shane Larkin,PG,5-11,175,22,NYK,76,1,Miami (FL),2013 Rnd 1 Pick 18,United States Turkey
Joffrey Lauvergne,PF,6-11,260,23,DEN,24,0,KK Partizan (Serbia),2013 Rnd 2 Pick 25,France
Ty Lawson,PG,5-11,195,27,DEN,75,5,North Carolina,2009 Rnd 1 Pick 18,United States
Ricky Ledo,GF,6-7,197,22,"DAL, NYK",17,1,Providence,2013 Rnd 2 Pick 13,United States
Courtney Lee,SG,6-5,215,29,MEM,77,6,Western Kentucky,2008 Rnd 1 Pick 22,United States
David Lee,FC,6-9,245,31,GSW,49,9,Florida,2005 Rnd 1 Pick 30,United States
Malcolm Lee,G,6-5,200,24,PHI,1,2,UCLA,2011 Rnd 2 Pick 13,United States
Alex Len,C,7-0,250,21,PHX,69,1,Maryland,2013 Rnd 1 Pick 5,Ukraine
Kawhi Leonard,F,6-7,225,23,SAS,64,3,San Diego State,2011 Rnd 1 Pick 15,United States
Meyers Leonard,C,7-1,255,23,POR,55,2,Illinois,2012 Rnd 1 Pick 11,United States
Jon Leuer,PF,6-10,228,25,MEM,63,3,Wisconsin,2011 Rnd 2 Pick 10,United States
Damian Lillard,G,6-2,200,24,POR,82,2,Weber State,2012 Rnd 1 Pick 6,United States
Jeremy Lin,G,6-3,200,26,LAL,74,4,Harvard,"2010 NBA Draft, Undrafted",United States
Shaun Livingston,G,6-7,192,29,GSW,78,10,Peoria Central High School (Illinois),2004 Rnd 1 Pick 4,United States
Brook Lopez,C,7-0,270,26,BRK,72,6,Stanford,2008 Rnd 1 Pick 10,United States
Robin Lopez,FC,7-0,275,26,POR,59,6,Stanford,2008 Rnd 1 Pick 15,United States
Kevin Love,FC,6-8,247,26,CLE,75,6,UCLA,2008 Rnd 1 Pick 5,United States
Kyle Lowry,PG,6-1,196,28,TOR,70,8,Villanova,2006 Rnd 1 Pick 24,United States
John Lucas,PG,5-11,166,32,DET,21,7,Oklahoma State,"2005 NBA Draft, Undrafted",United States
Kalin Lucas,PG,6-1,195,25,MEM,1,0,Michigan State,"2011 NBA Draft, Undrafted",United States Israel
Shelvin Mack,G,6-3,203,24,ATL,55,3,Butler,2011 Rnd 2 Pick 4,United States
Ian Mahinmi,C,6-11,262,28,IND,61,7,STB Le Havre (France),2005 Rnd 1 Pick 28,France
Devyn Marble,GF,6-6,192,22,ORL,16,0,Iowa,2014 Rnd 2 Pick 26,United States
Shawn Marion,F,6-7,228,36,CLE,57,15,UNLV,1999 Rnd 1 Pick 9,United States
Kendall Marshall,PG,6-4,195,23,MIL,28,2,North Carolina,2012 Rnd 1 Pick 13,United States
Cartier Martin,F,6-7,220,30,DET,23,6,Kansas State,"2007 NBA Draft, Undrafted",United States
Kenyon Martin,F,6-9,240,37,MIL,11,14,Cincinnati,2000 Rnd 1 Pick 1,United States
Kevin Martin,SG,6-7,199,32,MIN,39,10,Western Carolina,2004 Rnd 1 Pick 26,United States
Wesley Matthews,G,6-5,220,28,POR,60,5,Marquette,"2009 NBA Draft, Undrafted",United States
Jason Maxiell,PF,6-7,260,32,CHA,61,9,Cincinnati,2005 Rnd 1 Pick 26,United States
O.J. Mayo,SG,6-5,210,27,MIL,71,6,USC,2008 Rnd 1 Pick 3,United States
Luc Mbah a Moute,F,6-8,230,28,PHI,67,6,UCLA,2008 Rnd 2 Pick 7,Cameroon
James McAdoo,PF,6-9,230,22,GSW,15,0,North Carolina,"2014 NBA Draft, Undrafted",United States
Ray McCallum,PG,6-3,191,23,SAC,68,1,Detroit-Mercy,2013 Rnd 2 Pick 6,United States
C.J. McCollum,G,6-3,200,23,POR,62,1,Lehigh,2013 Rnd 1 Pick 10,United States
K.J. McDaniels,GF,6-6,205,22,"HOU, PHL",62,0,Clemson,2014 Rnd 2 Pick 2,United States
Doug McDermott,F,6-8,225,23,CHI,36,0,Creighton,2014 Rnd 1 Pick 11,United States
Mitch McGary,C,6-10,255,22,OKC,32,0,Michigan,2014 Rnd 1 Pick 21,United States
JaVale McGee,C,7-0,270,27,"DEN, PHL",23,6,Nevada,2008 Rnd 1 Pick 18,United States
Ben McLemore,SG,6-3,195,22,SAC,82,1,Kansas,2013 Rnd 1 Pick 7,United States
Jerel McNeal,SG,6-3,200,27,PHX,6,2,Marquette,"2009 NBA Draft, Undrafted",United States
Josh McRoberts,PF,6-10,240,28,MIA,17,7,Duke,2007 Rnd 2 Pick 7,United States
Jodie Meeks,G,6-4,210,27,DET,60,5,Kentucky,2009 Rnd 2 Pick 11,United States
Gal Mekel,PG,6-3,202,26,NOP,4,1,Maccabi FOX Tel Aviv (Israel),"2009 NBA Draft, Undrafted",Israel
Khris Middleton,SF,6-8,222,23,MIL,79,2,Texas A&M,2012 Rnd 2 Pick 9,United States
C.J. Miles,GF,6-6,220,27,IND,70,9,Skyline High School (Texas),2005 Rnd 2 Pick 4,United States
Andre Miller,PG,6-3,200,38,"SAC, WAS",81,15,Utah,1999 Rnd 1 Pick 8,United States
Darius Miller,GF,6-8,225,24,NOP,5,2,Kentucky,2012 Rnd 2 Pick 16,United States
Mike Miller,GF,6-8,218,35,CLE,52,14,Florida,2000 Rnd 1 Pick 5,United States
Quincy Miller,PF,6-11,210,22,"DET, SAC",10,2,Baylor,2012 Rnd 2 Pick 8,United States
Patty Mills,G,6-0,180,26,SAS,51,5,Saint Mary's,2009 Rnd 2 Pick 25,Australia
Elijah Millsap,GF,6-6,215,27,UTA,47,0,UAB,"2010 NBA Draft, Undrafted",United States
Paul Millsap,FC,6-7,250,30,ATL,73,8,Louisiana Tech,2006 Rnd 2 Pick 17,United States
Nikola Mirotic,F,6-10,250,24,CHI,82,0,Real Madrid (Spain),2011 Rnd 1 Pick 23,Montenegro Spain
Nazr Mohammed,C,6-10,250,37,CHI,23,16,Kentucky,1998 Rnd 1 Pick 29,United States
Greg Monroe,FC,6-11,265,24,DET,69,4,Georgetown,2010 Rnd 1 Pick 7,United States
E'Twaun Moore,SG,6-4,191,26,CHI,56,3,Purdue,2011 Rnd 2 Pick 25,United States
Eric Moreland,FC,6-10,238,23,SAC,3,0,Oregon State,"2014 NBA Draft, Undrafted",United States
Darius Morris,G,6-4,195,24,BRK,38,3,Michigan,2011 Rnd 2 Pick 11,United States France
Marcus Morris,F,6-8,218,25,PHX,81,3,Kansas,2011 Rnd 1 Pick 14,United States
Markieff Morris,PF,6-9,250,25,PHX,82,3,Kansas,2011 Rnd 1 Pick 13,United States
Anthony Morrow,GF,6-5,210,29,OKC,74,6,Georgia Tech,"2008 NBA Draft, Undrafted",United States
Donatas Motiejunas,C,7-0,222,24,HOU,71,2,Universo De'Longhi Treviso (Italy),2011 Rnd 1 Pick 20,Lithuania
Timofey Mozgov,C,7-1,275,28,"CLE, DEN",81,4,Khimki (Russia),"2008 NBA Draft, Undrafted",Russia
Shabazz Muhammad,GF,6-5,225,22,MIN,38,1,UCLA,2013 Rnd 1 Pick 14,United States
Toure' Murry,G,6-5,200,25,"UTH, WAS",5,1,Wichita State,"2012 NBA Draft, Undrafted",United States
Mike Muscala,FC,6-11,240,23,ATL,40,1,Bucknell,2013 Rnd 2 Pick 14,United States
Shabazz Napier,PG,6-1,180,23,MIA,51,0,Connecticut,2014 Rnd 1 Pick 24,United States Puerto Rico
Gary Neal,G,6-4,210,30,"CHA, MIN",54,4,Towson,"2007 NBA Draft, Undrafted",United States
Jameer Nelson,G,6-0,190,33,"BOS, DAL, DEN",63,10,Saint Joseph's,2004 Rnd 1 Pick 20,United States
Maybyner Nene,C,6-11,250,32,WAS,67,12,Vasco da Gama (Brazil),2002 Rnd 1 Pick 7,Brazil
Andrew Nicholson,F,6-9,250,25,ORL,40,2,St. Bonaventure,2012 Rnd 1 Pick 19,Canada
Joakim Noah,FC,6-11,230,30,CHI,67,7,Florida,2007 Rnd 1 Pick 9,France United States
Nerlens Noel,FC,6-11,220,20,PHI,75,1,Kentucky,2013 Rnd 1 Pick 6,United States
Lucas Nogueira,C,7-0,241,22,TOR,6,0,Movistar Estudiantes (Spain),2013 Rnd 1 Pick 16,Brazil
Steve Novak,F,6-10,225,31,"OKC, UTH",35,8,Marquette,2006 Rnd 2 Pick 2,United States
Dirk Nowitzki,PF,7-0,245,36,DAL,77,16,DJK Wurzburg (Germany),1998 Rnd 1 Pick 9,Germany
Jusuf Nurkic,FC,7-0,290,20,DEN,62,0,Cedevita (Croatia),2014 Rnd 1 Pick 16,Bosnia and Herzegovina
Johnny O'Bryant,FC,6-9,257,21,MIL,34,0,LSU,2014 Rnd 2 Pick 6,United States
Kyle O'Quinn,F,6-10,250,24,ORL,51,2,Norfolk State,2012 Rnd 2 Pick 19,United States
Victor Oladipo,G,6-4,210,22,ORL,72,1,Indiana,2013 Rnd 1 Pick 2,United States
Kelly Olynyk,C,6-11,240,23,BOS,64,1,Gonzaga,2013 Rnd 1 Pick 13,Canada
Arinze Onuaku,PF,6-9,255,27,MIN,6,1,Syracuse,"2010 NBA Draft, Undrafted",United States Nigeria
Zaza Pachulia,C,6-11,270,31,MIL,73,11,Alpella B.K. (Turkey),2003 Rnd 2 Pick 13,Georgia
Kostas Papanikolaou,PF,6-8,225,24,HOU,43,0,Olympiacos (Greece),2012 Rnd 2 Pick 18,Greece
Jannero Pargo,PG,6-1,185,35,CHA,9,11,Arkansas,"2002 NBA Draft, Undrafted",United States
Jabari Parker,F,6-8,245,19,MIL,25,0,Duke,2014 Rnd 1 Pick 2,United States
Tony Parker,G,6-2,185,32,SAS,68,13,Paris Basket Racing (France),2001 Rnd 1 Pick 28,France
Chandler Parsons,SF,6-10,230,26,DAL,66,3,Florida,2011 Rnd 2 Pick 8,United States
Patrick Patterson,F,6-8,235,25,TOR,81,4,Kentucky,2010 Rnd 1 Pick 14,United States
Chris Paul,PG,6-0,175,29,LAC,82,9,Wake Forest,2005 Rnd 1 Pick 4,United States
Adreian Payne,C,6-10,237,24,"ATL, MIN",32,0,Michigan State,2014 Rnd 1 Pick 15,United States
Elfrid Payton,G,6-4,185,21,ORL,82,0,Louisiana,2014 Rnd 1 Pick 10,United States
Nikola Pekovic,PF,6-11,307,29,MIN,31,4,Panathinaikos (Greece),2008 Rnd 2 Pick 1,Montenegro
Kendrick Perkins,C,6-10,270,30,"CLE, OKC",68,11,Ozen High School (Texas),2003 Rnd 1 Pick 27,United States
Paul Pierce,SF,6-7,235,37,WAS,73,16,Kansas,1998 Rnd 1 Pick 10,United States
Mason Plumlee,PF,6-11,254,24,BRK,82,1,Duke,2013 Rnd 1 Pick 22,United States
Miles Plumlee,C,6-11,249,26,"MIL, PHX",73,2,Duke,2012 Rnd 1 Pick 26,United States
Quincy Pondexter,F,6-7,230,26,"MEM, NOP",75,4,Washington,2010 Rnd 1 Pick 26,United States
Otto Porter,SF,6-8,228,21,WAS,74,1,Georgetown,2013 Rnd 1 Pick 3,United States
Dwight Powell,PF,6-10,240,23,"BOS, DAL",29,0,Stanford,2014 Rnd 2 Pick 15,Canada
Phil Pressey,PG,5-11,175,24,BOS,50,1,Missouri,"2013 NBA Draft, Undrafted",United States
A.J. Price,G,6-2,195,28,"CLE, IND, PHX",26,5,Connecticut,2009 Rnd 2 Pick 22,United States
Ronnie Price,G,6-2,190,31,LAL,43,9,Utah Valley,"2005 NBA Draft, Undrafted",United States
Pablo Prigioni,G,6-3,185,37,"HOU, NYK",67,2,Real Madrid (Spain),"1999 NBA Draft, Undrafted",Argentina
Tayshaun Prince,F,6-9,212,35,"BOS, DET, MEM",58,12,Kentucky,2002 Rnd 1 Pick 23,United States
Miroslav Raduljica,C,7-0,250,27,MIN,5,1,KK FMP (Serbia),"2010 NBA Draft, Undrafted",Serbia
Julius Randle,PF,6-9,250,20,LAL,1,0,Kentucky,2014 Rnd 1 Pick 7,United States
Shavlik Randolph,F,6-10,236,31,"BOS, PHX",21,7,Duke,"2005 NBA Draft, Undrafted",United States
Zach Randolph,PF,6-9,260,33,MEM,71,13,Michigan State,2001 Rnd 1 Pick 19,United States
J.J. Redick,G,6-4,200,30,LAC,78,8,Duke,2006 Rnd 1 Pick 11,United States
Glen Rice,GF,6-6,206,24,WAS,5,1,Rio Grande Valley Vipers,2013 Rnd 2 Pick 5,United States
Jason Richardson,GF,6-6,225,34,PHI,19,13,Michigan State,2001 Rnd 1 Pick 5,United States
Luke Ridnour,PG,6-2,175,34,ORL,47,11,Oregon,2003 Rnd 1 Pick 14,United States
Austin Rivers,SG,6-4,200,22,"LAC, NOP",76,2,Duke,2012 Rnd 1 Pick 10,United States
Andre Roberson,SG,6-7,210,23,OKC,67,1,Colorado,2013 Rnd 1 Pick 26,United States
Brian Roberts,PG,6-1,173,29,CHA,72,2,Dayton,"2008 NBA Draft, Undrafted",United States
Glenn Robinson,SF,6-6,222,21,"MIN, PHL",35,0,Michigan,2014 Rnd 2 Pick 10,United States
Nate Robinson,G,5-9,180,30,"DEN, LAC",42,9,Washington,2005 Rnd 1 Pick 21,United States
Thomas Robinson,PF,6-10,235,23,"PHL, POR",54,2,Kansas,2012 Rnd 1 Pick 5,United States
Rajon Rondo,PG,6-1,180,29,"BOS, DAL",68,8,Kentucky,2006 Rnd 1 Pick 21,United States
Derrick Rose,PG,6-3,200,26,CHI,51,6,Memphis,2008 Rnd 1 Pick 1,United States
Terrence Ross,SF,6-7,205,24,TOR,82,2,Washington,2012 Rnd 1 Pick 8,United States
Ricky Rubio,G,6-3,190,24,MIN,22,3,Joventut Badalona (Spain),2009 Rnd 1 Pick 5,Spain
Damjan Rudez,SF,6-10,228,28,IND,68,0,Cedevita (Croatia),"2008 NBA Draft, Undrafted",Croatia
Brandon Rush,SG,6-6,220,29,GSW,33,6,Kansas,2008 Rnd 1 Pick 13,United States
Robert Sacre,C,7-0,270,25,LAL,67,2,Gonzaga,2012 Rnd 2 Pick 30,Canada United States
John Salmons,GF,6-7,210,35,NOP,21,12,Miami (FL),2002 Rnd 1 Pick 26,United States
JaKarr Sampson,F,6-9,215,21,PHI,74,0,St. John's,"2014 NBA Draft, Undrafted",United States
Larry Sanders,PF,6-11,235,26,MIL,27,4,VCU,2010 Rnd 1 Pick 15,United States
Dennis Schroder,PG,6-3,172,21,ATL,77,1,Basketball Lowen Braunschweig (Germany),2013 Rnd 1 Pick 17,Germany
Luis Scola,PF,6-9,241,34,IND,81,7,Baskonia (Spain),2002 Rnd 2 Pick 27,Argentina
Mike Scott,PF,6-8,237,26,ATL,68,2,Virginia,2012 Rnd 2 Pick 13,United States
Thabo Sefolosha,GF,6-7,220,30,ATL,52,8,Edilnol Pallacanestro Biella (Italy),2006 Rnd 1 Pick 13,Switzerland
Kevin Seraphin,FC,6-10,278,25,WAS,79,4,Cholet Basket (France),2010 Rnd 1 Pick 17,France
Ramon Sessions,G,6-3,190,28,"SAC, WAS",64,7,Nevada,2007 Rnd 2 Pick 26,United States
Iman Shumpert,G,6-5,220,24,"CLE, NYK",62,3,Georgia Tech,2011 Rnd 1 Pick 17,United States
Alexey Shved,G,6-6,187,26,"HOU, NYK, PHL",42,2,Dynamo Moscow (Russia),"2010 NBA Draft, Undrafted",Russia
Henry Sims,C,6-10,248,24,PHI,73,2,Georgetown,"2012 NBA Draft, Undrafted",United States
Kyle Singler,F,6-8,228,26,"DET, OKC",80,2,Duke,2011 Rnd 2 Pick 3,United States
Donald Sloan,G,6-3,205,27,IND,53,3,Texas A&M,"2010 NBA Draft, Undrafted",United States
Marcus Smart,PG,6-3,220,20,BOS,67,0,Oklahoma State,2014 Rnd 1 Pick 6,United States
Greg Smith,C,6-10,250,24,DAL,42,3,Fresno State,"2011 NBA Draft, Undrafted",United States
Ish Smith,PG,6-0,175,26,"OKC, PHL",55,4,Wake Forest,"2010 NBA Draft, Undrafted",United States
J.R. Smith,SG,6-6,225,29,"CLE, NYK",70,10,Saint Benedict's Preparatory School (New Jersey),2004 Rnd 1 Pick 18,United States
Jason Smith,PF,7-0,240,28,NYK,82,7,Colorado State,2007 Rnd 1 Pick 20,United States
Josh Smith,PF,6-9,225,29,"DET, HOU",83,10,Oak Hill Academy (Virginia),2004 Rnd 1 Pick 17,United States
Russ Smith,G,6-0,165,23,"MEM, NOP",12,0,Louisville,2014 Rnd 2 Pick 17,United States
Tony Snell,G,6-6,213,23,CHI,72,1,New Mexico,2013 Rnd 1 Pick 20,United States
Marreese Speights,C,6-10,255,27,GSW,76,6,Florida,2008 Rnd 1 Pick 16,United States
Tiago Splitter,F,6-11,245,30,SAS,52,4,Baskonia (Spain),2007 Rnd 1 Pick 28,Brazil
Nik Stauskas,SG,6-6,205,21,SAC,73,0,Michigan,2014 Rnd 1 Pick 8,Canada
Lance Stephenson,SG,6-6,230,24,CHA,61,4,Cincinnati,2010 Rnd 2 Pick 10,United States
Greg Stiemsma,C,6-11,260,29,TOR,17,4,Wisconsin,"2008 NBA Draft, Undrafted",United States
David Stockton,G,5-11,165,23,SAC,3,0,Gonzaga,"2014 NBA Draft, Undrafted",United States
Jarnell Stokes,FC,6-9,260,21,MEM,19,0,Tennessee,2014 Rnd 2 Pick 5,United States
Amar'e Stoudemire,FC,6-10,245,32,"DAL, NYK",59,12,Cypress Creek High School (Florida),2002 Rnd 1 Pick 9,United States
Rodney Stuckey,G,6-5,205,28,IND,71,7,Eastern Washington,2007 Rnd 1 Pick 15,United States
Jared Sullinger,C,6-9,260,22,BOS,58,2,Ohio State,2012 Rnd 1 Pick 21,United States
Jeffery Taylor,SF,6-7,225,25,CHA,29,2,Vanderbilt,2012 Rnd 2 Pick 1,Sweden
Jeff Teague,PG,6-3,195,26,ATL,73,5,Wake Forest,2009 Rnd 1 Pick 19,United States
Mirza Teletovic,PF,6-9,242,29,BRK,40,2,Baskonia (Spain),"2007 NBA Draft, Undrafted",Bosnia and Herzegovina
Sebastian Telfair,PG,6-0,170,29,OKC,16,9,Abraham Lincoln High School (New York),2004 Rnd 1 Pick 13,United States
Garrett Temple,G,6-5,195,28,WAS,52,4,LSU,"2009 NBA Draft, Undrafted",United States
Jason Terry,G,6-2,185,37,HOU,77,15,Arizona,1999 Rnd 1 Pick 10,United States
Isaiah Thomas,PG,5-9,185,26,"BOS, PHX",67,3,Washington,2011 Rnd 2 Pick 30,United States
Lance Thomas,F,6-8,240,26,"NYK, OKC",62,3,Duke,"2010 NBA Draft, Undrafted",United States
Malcolm Thomas,F,6-9,225,26,PHI,17,3,San Diego State,"2011 NBA Draft, Undrafted",United States
Tyrus Thomas,F,6-9,215,28,MEM,2,7,LSU,2006 Rnd 1 Pick 4,United States
Hollis Thompson,SF,6-8,206,23,PHI,71,1,Georgetown,"2012 NBA Draft, Undrafted",United States
Jason Thompson,PF,6-11,250,28,SAC,81,6,Rider,2008 Rnd 1 Pick 12,United States
Klay Thompson,G,6-6,210,25,GSW,77,3,Washington State,2011 Rnd 1 Pick 11,United States
Tristan Thompson,F,6-9,254,23,CLE,82,3,Texas,2011 Rnd 1 Pick 4,Canada
Marcus Thornton,SG,6-4,205,27,"BOS, PHX",48,5,LSU,2009 Rnd 2 Pick 13,United States
Anthony Tolliver,PF,6-8,245,29,"DET, PHX",76,7,Creighton,"2007 NBA Draft, Undrafted",United States
P.J. Tucker,SF,6-6,245,29,PHX,78,3,Texas,2006 Rnd 2 Pick 5,United States
Ronny Turiaf,FC,6-10,241,32,MIN,2,9,Gonzaga,2005 Rnd 2 Pick 7,France
Hedo Turkoglu,F,6-10,220,35,LAC,62,14,Anadolu Efes (Turkey),2000 Rnd 1 Pick 16,Turkey
Evan Turner,GF,6-7,220,26,BOS,82,4,Ohio State,2010 Rnd 1 Pick 2,United States
Ekpe Udoh,PF,6-10,245,27,LAC,33,4,Baylor,2010 Rnd 1 Pick 6,United States Nigeria
Beno Udrih,G,6-4,205,32,MEM,79,10,AX Armani Exchange Milan (Italy),2004 Rnd 1 Pick 28,Slovenia
Jonas Valanciunas,C,7-0,265,22,TOR,80,2,Lietuvos Rytas (Lithuania),2011 Rnd 1 Pick 5,Lithuania
Anderson Varejao,C,6-10,273,32,CLE,26,10,Barca (Spain),2004 Rnd 2 Pick 1,Brazil
Greivis Vasquez,G,6-6,217,28,TOR,82,4,Maryland,2010 Rnd 1 Pick 28,Venezuela
Charlie Villanueva,F,6-11,238,30,DAL,64,9,Connecticut,2005 Rnd 1 Pick 7,United States Dominican Republic
Noah Vonleh,FC,6-10,257,19,CHA,25,0,Indiana,2014 Rnd 1 Pick 9,United States
Nikola Vucevic,PF,6-11,260,24,ORL,74,3,USC,2011 Rnd 1 Pick 16,Switzerland Montenegro
Dwyane Wade,SG,6-4,220,33,MIA,62,11,Marquette,2003 Rnd 1 Pick 5,United States
Dion Waiters,SG,6-4,215,23,"CLE, OKC",80,2,Syracuse,2012 Rnd 1 Pick 4,United States
Henry Walker,GF,6-6,235,27,MIA,24,4,Kansas State,2008 Rnd 2 Pick 17,United States
Kemba Walker,G,6-0,184,24,CHA,62,3,Connecticut,2011 Rnd 1 Pick 9,United States
John Wall,PG,6-3,210,24,WAS,79,4,Kentucky,2010 Rnd 1 Pick 1,United States
Gerald Wallace,F,6-7,220,32,BOS,32,13,Alabama,2001 Rnd 1 Pick 25,United States
T.J. Warren,F,6-8,222,21,PHX,40,0,NC State,2014 Rnd 1 Pick 14,United States
C.J. Watson,G,6-2,175,30,IND,57,7,Tennessee,"2006 NBA Draft, Undrafted",United States
David Wear,PF,6-10,225,24,SAC,2,0,UCLA,"2014 NBA Draft, Undrafted",United States
Travis Wear,PF,6-9,219,24,NYK,51,0,UCLA,"2014 NBA Draft, Undrafted",United States
Martell Webster,SF,6-7,230,28,WAS,32,9,Seattle Preparatory School (Washington),2005 Rnd 1 Pick 6,United States
David West,PF,6-9,250,34,IND,66,11,Xavier,2003 Rnd 1 Pick 18,United States
Russell Westbrook,G,6-3,200,26,OKC,67,6,UCLA,2008 Rnd 1 Pick 4,United States
Hassan Whiteside,C,7-0,265,25,MIA,48,2,Marshall,2010 Rnd 2 Pick 3,United States
Shayne Whittington,C,6-11,245,23,IND,20,0,Western Michigan,"2014 NBA Draft, Undrafted",United States North Macedonia
Andrew Wiggins,F,6-7,203,20,MIN,82,0,Kansas,2014 Rnd 1 Pick 1,Canada
C.J. Wilcox,SG,6-5,201,24,LAC,21,0,Washington,2014 Rnd 1 Pick 28,United States
Deron Williams,PG,6-3,200,30,BRK,68,9,Illinois,2005 Rnd 1 Pick 3,United States
Derrick Williams,F,6-8,240,23,SAC,74,3,Arizona,2011 Rnd 1 Pick 2,United States
Elliot Williams,G,6-5,190,25,"NOP, UTH",13,4,Memphis,2010 Rnd 1 Pick 22,United States
Lou Williams,G,6-1,175,28,TOR,80,9,South Gwinnett High School (Georgia),2005 Rnd 2 Pick 15,United States
Marvin Williams,SF,6-9,237,28,CHA,78,9,North Carolina,2005 Rnd 1 Pick 2,United States
Mo Williams,G,6-1,198,32,"CHA, MIN",68,11,Alabama,2003 Rnd 2 Pick 18,United States
Reggie Williams,F,6-6,205,28,SAS,20,5,Virginia Military,"2008 NBA Draft, Undrafted",United States
Shawne Williams,F,6-10,230,29,"DET, MIA",63,7,Memphis,2006 Rnd 1 Pick 17,United States
Jeff Withey,C,7-0,230,24,NOP,37,1,Kansas,2013 Rnd 2 Pick 9,United States
Nate Wolters,PG,6-4,190,23,"MIL, NOP",21,1,South Dakota State,2013 Rnd 2 Pick 8,United States
Brandan Wright,F,6-10,210,27,"BOS, DAL, PHX",75,7,North Carolina,2007 Rnd 1 Pick 8,United States
Dorell Wright,F,6-9,205,29,POR,48,10,Leuzinger High School (California),2004 Rnd 1 Pick 19,United States
Tony Wroten,PG,6-6,205,21,PHI,30,2,Washington,2012 Rnd 1 Pick 25,United States
James Young,SG,6-6,215,19,BOS,31,0,Kentucky,2014 Rnd 1 Pick 17,United States
Nick Young,SG,6-7,210,29,LAL,42,7,USC,2007 Rnd 1 Pick 16,United States
Thaddeus Young,F,6-8,235,26,"BRK, MIN",76,7,Georgia Tech,2007 Rnd 1 Pick 12,United States
Cody Zeller,F,6-11,240,22,CHA,62,1,Indiana,2013 Rnd 1 Pick 4,United States
Tyler Zeller,C,7-0,250,25,BOS,82,2,North Carolina,2012 Rnd 1 Pick 17,United States
