Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality
LeBron James,F,6-8,250,36,LAL,45,17,St. Vincent St. Mary High School (Ohio),2003 Rnd 1 Pick 1,United States
Mike James,PG,6-1,190,30,BRK,13,1,Lamar,"2012 NBA Draft, Undrafted",United States
DaQuan Jeffries,SF,6-5,225,23,"HOU, SAC",31,1,Tulsa,"2019 NBA Draft, Undrafted",United States
Ty Jerome,PG,6-5,195,23,OKC,33,1,Virginia,2019 Rnd 1 Pick 24,United States
Isaiah Joe,SG,6-3,174,21,PHI,41,0,Arkansas,2020 Rnd 2 Pick 19,United States
Alize Johnson,SF,6-7,210,24,BRK,18,2,Missouri State,2018 Rnd 2 Pick 20,United States
Cameron Johnson,G,6-9,210,24,PHX,60,1,North Carolina,2019 Rnd 1 Pick 11,United States
James Johnson,F,6-7,240,34,"DAL, NOP",51,11,Wake Forest,2009 Rnd 1 Pick 16,United States
Keldon Johnson,SF,6-6,210,21,SAS,69,1,Kentucky,2019 Rnd 1 Pick 29,United States
Stanley Johnson,G,6-6,242,24,TOR,61,5,Arizona,2015 Rnd 1 Pick 8,United States
Tyler Johnson,G,6-4,190,28,BRK,39,6,Fresno State,"2014 NBA Draft, Undrafted",United States
Nikola Jokic,C,7-0,284,26,DEN,72,5,KK Mega Bemax (Serbia),2014 Rnd 2 Pick 11,Serbia
Damian Jones,PF,7-0,245,25,"LAL, PHX, SAC",39,4,Vanderbilt,2016 Rnd 1 Pick 30,United States
Derrick Jones,SF,6-6,210,24,POR,58,4,UNLV,"2016 NBA Draft, Undrafted",United States
Mason Jones,G,6-4,200,22,"HOU, PHL",32,0,Arkansas,"2020 NBA Draft, Undrafted",United States
Tre Jones,PG,6-2,185,21,SAS,37,0,Duke,2020 Rnd 2 Pick 11,United States
Tyus Jones,PG,6-1,196,24,MEM,70,5,Duke,2015 Rnd 1 Pick 24,United States
DeAndre Jordan,C,6-11,265,32,BRK,57,12,Texas A&M,2008 Rnd 2 Pick 5,United States
Cory Joseph,PG,6-3,200,29,"DET, SAC",63,9,Texas,2011 Rnd 1 Pick 29,Canada
Mfiondu Kabengele,SF,6-10,250,23,"CLE, LAC",39,1,Florida State,2019 Rnd 1 Pick 27,Canada
Frank Kaminsky,F,7-0,242,27,PHX,47,5,Wisconsin,2015 Rnd 1 Pick 9,United States
Luke Kennard,SG,6-5,206,24,LAC,63,3,Duke,2017 Rnd 1 Pick 12,United States
Louis King,SF,6-7,205,21,SAC,6,1,Oregon,"2019 NBA Draft, Undrafted",United States
Maxi Kleber,PF,6-10,240,29,DAL,50,3,s.Oliver Baskets (Germany),"2014 NBA Draft, Undrafted",Germany
Nathan Knight,PF,6-8,244,23,ATL,33,0,William & Mary,"2020 NBA Draft, Undrafted",United States
Kevin Knox,SF,6-7,215,21,NYK,42,2,Kentucky,2018 Rnd 1 Pick 9,United States
John Konchar,G,6-5,210,24,MEM,43,1,Fort Wayne,"2019 NBA Draft, Undrafted",United States
Furkan Korkmaz,SG,6-7,210,23,PHI,55,3,Anadolu Efes (Turkey),2016 Rnd 1 Pick 26,Turkey
Luke Kornet,F,7-2,252,25,"BOS, CHI",31,3,Vanderbilt,"2017 NBA Draft, Undrafted",United States
Rodions Kurucs,SF,6-9,230,23,"BRK, HOU, MIL",21,2,Barca (Spain),2018 Rnd 2 Pick 10,Latvia
Kyle Kuzma,F,6-10,221,25,LAL,68,3,Utah,2017 Rnd 1 Pick 27,United States
Zach LaVine,SG,6-5,200,25,CHI,58,6,UCLA,2014 Rnd 1 Pick 13,United States
Anthony Lamb,PF,6-6,225,23,HOU,24,0,Vermont,"2020 NBA Draft, Undrafted",United States
Jeremy Lamb,SG,6-5,185,28,IND,36,8,Connecticut,2012 Rnd 1 Pick 12,United States
Romeo Langford,SG,6-5,215,21,BOS,18,1,Indiana,2019 Rnd 1 Pick 14,United States
Jake Layman,SF,6-8,209,26,MIN,45,4,Maryland,2016 Rnd 2 Pick 17,United States
Caris LeVert,G,6-6,205,26,"BRK, IND",47,4,Michigan,2016 Rnd 1 Pick 20,United States
T.J. Leaf,PF,6-10,225,23,POR,7,3,UCLA,2017 Rnd 1 Pick 18,United States Israel
Jalen Lecque,SG,6-4,185,20,IND,4,1,,"2019 NBA Draft, Undrafted",United States
Damion Lee,G,6-5,203,28,GSW,57,3,Louisville,"2016 NBA Draft, Undrafted",United States
Saben Lee,PG,6-2,183,21,DET,48,0,Vanderbilt,2020 Rnd 2 Pick 8,United States
Alex Len,C,7-0,250,27,"TOR, WAS",64,7,Maryland,2013 Rnd 1 Pick 5,Ukraine
Kawhi Leonard,F,6-7,225,29,LAC,52,9,San Diego State,2011 Rnd 1 Pick 15,United States
Meyers Leonard,C,7-1,255,29,MIA,3,8,Illinois,2012 Rnd 1 Pick 11,United States
"Kira Lewis, Jr.",PG,6-1,170,19,NOP,54,0,Alabama,2020 Rnd 1 Pick 13,United States
Damian Lillard,G,6-2,200,30,POR,67,8,Weber State,2012 Rnd 1 Pick 6,United States
Nassir Little,SF,6-5,220,21,POR,48,1,North Carolina,2019 Rnd 1 Pick 25,United States
Kevon Looney,PF,6-9,249,25,GSW,61,5,UCLA,2015 Rnd 1 Pick 30,United States
Brook Lopez,C,7-0,270,32,MIL,70,12,Stanford,2008 Rnd 1 Pick 10,United States
Robin Lopez,FC,7-0,275,32,WAS,71,12,Stanford,2008 Rnd 1 Pick 15,United States
Didi Louzada,SF,6-5,215,21,NOP,3,0,Franca (Brazil),2019 Rnd 2 Pick 5,Brazil
Kevin Love,FC,6-8,247,32,CLE,25,12,UCLA,2008 Rnd 1 Pick 5,United States
Kyle Lowry,PG,6-1,196,34,TOR,46,14,Villanova,2006 Rnd 1 Pick 24,United States
Timothe Luwawu-Cabarrot,F,6-7,210,25,BRK,58,4,KK Mega Bemax (Serbia),2016 Rnd 1 Pick 24,France
Trey Lyles,SF,6-9,234,25,SAS,23,5,Kentucky,2015 Rnd 1 Pick 12,Canada United States
Will Magnay,C,6-10,234,22,NOP,1,0,Brisbane (Australia),"2018 NBA Draft, Undrafted",Australia
Thon Maker,C,7-0,221,24,CLE,8,4,Athlete Institute Prep (Ontario),2016 Rnd 1 Pick 10,South Sudan Australia
Theo Maledon,PG,6-5,190,19,OKC,65,0,ASVEL Basket (France),2020 Rnd 2 Pick 4,France
Karim Mane,PG,6-4,205,20,ORL,10,0,Vanier College (Quebec),"2020 NBA Draft, Undrafted",Canada
Terance Mann,SG,6-5,215,24,LAC,67,1,Florida State,2019 Rnd 2 Pick 18,United States
Nico Mannion,PG,6-3,190,19,GSW,30,0,Arizona,2020 Rnd 2 Pick 18,Italy United States
Boban Marjanovic,C,7-4,290,32,DAL,33,5,KK Vrsac Swisslion (Serbia),"2010 NBA Draft, Undrafted",Serbia
Lauri Markkanen,SF,7-0,238,23,CHI,51,3,Arizona,2017 Rnd 1 Pick 7,Finland
Naji Marshall,SF,6-7,220,23,NOP,32,0,Xavier,"2020 NBA Draft, Undrafted",United States
Caleb Martin,F,6-7,205,25,CHA,53,1,Nevada,"2019 NBA Draft, Undrafted",United States
Cody Martin,F,6-6,205,25,CHA,52,1,Nevada,2019 Rnd 2 Pick 6,United States
Jeremiah Martin,PG,6-3,185,24,CLE,9,1,Memphis,"2019 NBA Draft, Undrafted",United States
K.J. Martin,F,6-7,215,20,HOU,45,0,IMG Academy (Florida),2020 Rnd 2 Pick 22,United States
Kelan Martin,SF,6-5,230,25,IND,35,1,Butler,"2018 NBA Draft, Undrafted",United States
Frank Mason,G,5-11,190,26,ORL,4,3,Kansas,2017 Rnd 2 Pick 4,United States
Garrison Mathews,SG,6-5,215,24,WAS,64,1,Lipscomb,"2019 NBA Draft, Undrafted",United States
Dakota Mathias,SG,6-4,200,25,PHI,8,0,Purdue,"2018 NBA Draft, Undrafted",United States
Wesley Matthews,G,6-5,220,34,LAL,58,11,Marquette,"2009 NBA Draft, Undrafted",United States
Tyrese Maxey,PG,6-2,195,20,PHI,61,0,Kentucky,2020 Rnd 1 Pick 21,United States
Skylar Mays,PG,6-4,205,23,ATL,33,0,LSU,2020 Rnd 2 Pick 20,United States
Patrick McCaw,G,6-7,185,25,TOR,5,4,UNLV,2016 Rnd 2 Pick 8,United States
C.J. McCollum,G,6-3,200,29,POR,47,7,Lehigh,2013 Rnd 1 Pick 10,United States
T.J. McConnell,G,6-2,190,28,IND,69,5,Arizona,"2015 NBA Draft, Undrafted",United States
Jaden McDaniels,F,6-10,185,20,MIN,63,0,Washington,2020 Rnd 1 Pick 28,United States
Jalen McDaniels,PF,6-9,205,23,CHA,47,1,San Diego State,2019 Rnd 2 Pick 22,United States
Doug McDermott,F,6-8,225,29,IND,66,6,Creighton,2014 Rnd 1 Pick 11,United States
Sean McDermott,SG,6-6,195,24,MEM,18,0,Butler,"2020 NBA Draft, Undrafted",United States
JaVale McGee,C,7-0,270,33,"CLE, DEN",46,12,Nevada,2008 Rnd 1 Pick 18,United States
Rodney McGruder,SG,6-4,205,29,DET,16,4,Kansas State,"2013 NBA Draft, Undrafted",United States
Alfonzo McKinnie,F,6-8,215,28,LAL,39,3,Green Bay,"2015 NBA Draft, Undrafted",United States
Jordan McLaughlin,G,5-11,185,24,MIN,51,1,USC,"2018 NBA Draft, Undrafted",United States
Ben McLemore,SG,6-3,195,28,"HOU, LAL",53,7,Kansas,2013 Rnd 1 Pick 7,United States
Nicolo Melli,PF,6-9,235,30,"DAL, NOP",45,1,AX Armani Exchange Milan (Italy),"2013 NBA Draft, Undrafted",Italy
De'Anthony Melton,SG,6-2,200,22,MEM,52,2,USC,2018 Rnd 2 Pick 16,United States
Sam Merrill,G,6-4,205,24,MIL,30,0,Utah State,2020 Rnd 2 Pick 30,United States
Chimezie Metu,PF,6-9,225,23,SAC,36,2,USC,2018 Rnd 2 Pick 19,United States Nigeria
Khris Middleton,SF,6-8,222,29,MIL,68,8,Texas A&M,2012 Rnd 2 Pick 9,United States
Darius Miller,GF,6-8,225,30,OKC,18,6,Kentucky,2012 Rnd 2 Pick 16,United States
Patty Mills,G,6-0,180,32,SAS,68,11,Saint Mary's,2009 Rnd 2 Pick 25,Australia
Paul Millsap,FC,6-7,250,36,DEN,56,14,Louisiana Tech,2006 Rnd 2 Pick 17,United States
Shake Milton,SG,6-5,215,24,PHI,63,2,Southern Methodist,2018 Rnd 2 Pick 24,United States
Donovan Mitchell,SG,6-3,215,24,UTA,53,3,Louisville,2017 Rnd 1 Pick 13,United States
Adam Mokoka,SG,6-5,215,22,CHI,14,1,KK Mega Bemax (Serbia),"2019 NBA Draft, Undrafted",France
Malik Monk,SG,6-3,200,23,CHA,42,3,Kentucky,2017 Rnd 1 Pick 11,United States
E'Twaun Moore,SG,6-4,191,32,PHX,27,9,Purdue,2011 Rnd 2 Pick 25,United States
Ja Morant,G,6-3,175,21,MEM,63,1,Murray State,2019 Rnd 1 Pick 2,United States
Juwan Morgan,PF,6-7,232,23,UTA,29,1,Indiana,"2019 NBA Draft, Undrafted",United States
Marcus Morris,F,6-8,218,31,LAC,57,9,Kansas,2011 Rnd 1 Pick 14,United States
Markieff Morris,PF,6-9,250,31,LAL,61,9,Kansas,2011 Rnd 1 Pick 13,United States
Monte Morris,G,6-2,183,25,DEN,47,3,Iowa State,2017 Rnd 2 Pick 21,United States Nigeria
Mychal Mulder,GF,6-3,195,26,GSW,60,1,Kentucky,"2017 NBA Draft, Undrafted",Canada
Dejounte Murray,SG,6-5,180,24,SAS,67,4,Washington,2016 Rnd 1 Pick 29,United States
Jamal Murray,SG,6-4,215,24,DEN,48,4,Kentucky,2016 Rnd 1 Pick 7,Canada
Mike Muscala,FC,6-11,240,29,OKC,35,7,Bucknell,2013 Rnd 2 Pick 14,United States
Svi Mykhailiuk,SF,6-8,205,23,"DET, OKC",66,2,Kansas,2018 Rnd 2 Pick 17,Ukraine
Abdel Nader,SF,6-6,225,27,PHX,24,3,Iowa State,2016 Rnd 2 Pick 28,United States Egypt
"Larry Nance, Jr.",SF,6-7,245,28,CLE,35,5,Wyoming,2015 Rnd 1 Pick 27,United States
Aaron Nesmith,F,6-6,213,21,BOS,46,0,Vanderbilt,2020 Rnd 1 Pick 14,United States
Raulzinho Neto,PG,6-1,179,28,WAS,64,5,Acunsa GBC (Spain),2013 Rnd 2 Pick 17,Brazil
Georges Niang,F,6-7,235,27,UTA,72,4,Iowa State,2016 Rnd 2 Pick 20,United States
Zeke Nnaji,PF,6-11,240,20,DEN,42,0,Arizona,2020 Rnd 1 Pick 22,United States
Nerlens Noel,FC,6-11,220,26,NYK,64,7,Kentucky,2013 Rnd 1 Pick 6,United States
Jaylen Nowell,SG,6-4,197,21,MIN,42,1,Washington,2019 Rnd 2 Pick 13,United States
Frank Ntilikina,PG,6-5,200,22,NYK,33,3,Strasbourg IG (France),2017 Rnd 1 Pick 8,Belgium France
Kendrick Nunn,SG,6-3,195,25,MIA,56,2,Oakland,"2018 NBA Draft, Undrafted",United States
James Nunnally,F,6-7,220,30,NOP,9,2,UC Santa Barbara,"2012 NBA Draft, Undrafted",United States
Jusuf Nurkic,FC,7-0,290,26,POR,37,6,Cedevita (Croatia),2014 Rnd 1 Pick 16,Bosnia and Herzegovina
David Nwaba,G,6-5,219,28,HOU,30,4,Cal Poly,"2016 NBA Draft, Undrafted",United States
Jordan Nwora,F,6-8,226,22,MIL,30,0,Louisville,2020 Rnd 2 Pick 15,United States Nigeria
Royce O'Neale,SF,6-6,220,27,UTA,71,3,Baylor,"2015 NBA Draft, Undrafted",United States
Semi Ojeleye,SF,6-6,240,26,BOS,56,3,Southern Methodist,2017 Rnd 2 Pick 7,United States
Jahlil Okafor,C,6-11,275,25,DET,27,5,Duke,2015 Rnd 1 Pick 3,United States Nigeria
Chuma Okeke,PF,6-8,230,22,ORL,45,0,Auburn,2019 Rnd 1 Pick 16,United States
Josh Okogie,SG,6-4,220,22,MIN,59,2,Georgia Tech,2018 Rnd 1 Pick 20,Nigeria United States
Onyeka Okongwu,PF,6-9,245,20,ATL,50,0,USC,2020 Rnd 1 Pick 6,United States
Isaac Okoro,SG,6-5,225,20,CLE,67,0,Auburn,2020 Rnd 1 Pick 5,United States
KZ Okpala,SG,6-8,215,21,MIA,37,1,Stanford,2019 Rnd 2 Pick 2,United States Nigeria
Victor Oladipo,G,6-4,210,28,"HOU, IND, MIA",33,7,Indiana,2013 Rnd 1 Pick 2,United States
Cameron Oliver,C,6-8,225,24,HOU,4,0,Nevada,"2017 NBA Draft, Undrafted",United States
Kelly Olynyk,C,6-11,240,29,"HOU, MIA",70,7,Gonzaga,2013 Rnd 1 Pick 13,Canada
Miye Oni,SF,6-5,206,23,UTA,54,1,Yale,2019 Rnd 2 Pick 28,United States Nigeria
Cedi Osman,GF,6-7,230,25,CLE,59,3,Anadolu Efes (Turkey),2015 Rnd 2 Pick 1,North Macedonia Turkey
Daniel Oturu,FC,6-8,240,21,LAC,30,0,Minnesota,2020 Rnd 2 Pick 3,United States
"Kelly Oubre, Jr.",SF,6-6,203,25,GSW,55,5,Kansas,2015 Rnd 1 Pick 15,United States
Jabari Parker,F,6-8,245,25,"BOS, SAC",13,6,Duke,2014 Rnd 1 Pick 2,United States
Eric Paschall,F,6-6,255,24,GSW,40,1,Villanova,2019 Rnd 2 Pick 11,United States
Anzejs Pasecniks,C,7-1,229,25,WAS,1,1,Gran Canaria (Spain),2017 Rnd 1 Pick 25,Latvia
Patrick Patterson,F,6-8,235,31,LAC,38,10,Kentucky,2010 Rnd 1 Pick 14,United States
Justin Patton,C,7-0,241,23,HOU,13,3,Creighton,2017 Rnd 1 Pick 16,United States
Chris Paul,PG,6-0,175,35,PHX,70,15,Wake Forest,2005 Rnd 1 Pick 4,United States
Cameron Payne,G,6-3,190,26,PHX,60,5,Murray State,2015 Rnd 1 Pick 14,United States
Gary Payton II,G,6-3,195,28,GSW,10,4,Oregon State,"2016 NBA Draft, Undrafted",United States
Elfrid Payton,G,6-4,185,27,NYK,63,6,Louisiana,2014 Rnd 1 Pick 10,United States
Norvel Pelle,FC,6-10,216,28,"BRK, NYK, SAC",13,1,Delaware 87ers,"2014 NBA Draft, Undrafted",Lebanon Antigua and Barbuda
Reggie Perry,F,6-8,250,20,BRK,26,0,Mississippi State,2020 Rnd 2 Pick 27,United States
Theo Pinson,SG,6-5,212,25,NYK,17,2,North Carolina,"2018 NBA Draft, Undrafted",United States
Mason Plumlee,PF,6-11,254,30,DET,56,7,Duke,2013 Rnd 1 Pick 22,United States
Jakob Poeltl,C,7-0,240,25,SAS,69,4,Utah,2016 Rnd 1 Pick 9,Austria
Vincent Poirier,C,7-0,235,27,PHI,10,1,,"2015 NBA Draft, Undrafted",France
Aleksej Pokusevski,C,7-0,210,19,OKC,45,0,Olympiacos U18 (Greece),2020 Rnd 1 Pick 17,Serbia
Jordan Poole,SG,6-4,192,21,GSW,51,1,Michigan,2019 Rnd 1 Pick 28,United States
Jontay Porter,PF,6-10,236,21,MEM,11,1,Missouri,"2019 NBA Draft, Undrafted",United States
"Kevin Porter, Jr.",SF,6-4,203,20,HOU,26,1,USC,2019 Rnd 1 Pick 30,United States
"Michael Porter, Jr.",PF,6-10,218,22,DEN,61,2,Missouri,2018 Rnd 1 Pick 14,United States
Otto Porter,SF,6-8,228,27,"CHI, ORL",28,7,Georgetown,2013 Rnd 1 Pick 3,United States
Bobby Portis,PF,6-11,250,26,MIL,66,5,Arkansas,2015 Rnd 1 Pick 22,United States
Kristaps Porzingis,FC,7-3,240,25,DAL,43,5,Coosur Real Betis (Spain),2015 Rnd 1 Pick 4,Latvia
Dwight Powell,PF,6-10,240,29,DAL,58,6,Stanford,2014 Rnd 2 Pick 15,Canada
Norman Powell,SG,6-3,215,27,"POR, TOR",69,5,UCLA,2015 Rnd 2 Pick 16,United States
Taurean Prince,F,6-7,218,26,"BRK, CLE",41,4,Baylor,2016 Rnd 1 Pick 12,United States
Payton Pritchard,PG,6-2,190,23,BOS,66,0,Oregon,2020 Rnd 1 Pick 26,United States
Immanuel Quickley,PG,6-3,188,21,NYK,64,0,Kentucky,2020 Rnd 1 Pick 25,United States
Jahmi'us Ramsey,PG,6-3,195,19,SAC,13,0,Texas Tech,2020 Rnd 2 Pick 13,United States
Chasson Randle,PG,6-3,185,28,ORL,41,3,Stanford,"2015 NBA Draft, Undrafted",United States
Julius Randle,PF,6-9,250,26,NYK,71,6,Kentucky,2014 Rnd 1 Pick 7,United States
Cam Reddish,G,6-8,218,21,ATL,26,1,Duke,2019 Rnd 1 Pick 10,United States
J.J. Redick,G,6-4,200,36,"DAL, NOP",44,14,Duke,2006 Rnd 1 Pick 11,United States
"Paul Reed, Jr.",F,6-8,218,21,PHI,26,0,DePaul,2020 Rnd 2 Pick 28,United States
Naz Reid,C,6-9,250,21,MIN,70,1,LSU,"2019 NBA Draft, Undrafted",United States
Cam Reynolds,F,6-7,225,26,"HOU, SAN",5,2,Tulane,"2018 NBA Draft, Undrafted",United States
Nick Richards,C,7-0,245,23,CHA,18,0,Kentucky,2020 Rnd 2 Pick 12,Jamaica
Josh Richardson,G,6-5,200,27,DAL,59,5,Tennessee,2015 Rnd 2 Pick 10,United States
Grant Riller,SG,6-0,195,24,CHA,7,0,Charleston,2020 Rnd 2 Pick 26,United States
Austin Rivers,SG,6-4,200,28,"DEN, NYK",36,8,Duke,2012 Rnd 1 Pick 10,United States
Andre Roberson,SG,6-7,210,29,BRK,5,7,Colorado,2013 Rnd 1 Pick 26,United States
Duncan Robinson,F,6-8,210,26,MIA,72,2,Michigan,"2018 NBA Draft, Undrafted",United States
Glenn Robinson,SF,6-6,222,27,SAC,23,6,Michigan,2014 Rnd 2 Pick 10,United States
Jerome Robinson,SG,6-4,190,24,WAS,17,2,Boston College,2018 Rnd 1 Pick 13,United States
Justin Robinson,PG,6-1,195,23,OKC,9,1,Virginia Tech,"2019 NBA Draft, Undrafted",United States
Mitchell Robinson,C,7-1,240,22,NYK,31,2,,2018 Rnd 2 Pick 6,United States
Isaiah Roby,SF,6-8,230,23,OKC,61,1,Nebraska,2019 Rnd 2 Pick 15,United States
Rajon Rondo,PG,6-1,180,35,"ATL, LAC",45,14,Kentucky,2006 Rnd 1 Pick 21,United States
Derrick Rose,PG,6-3,200,32,"DET, NYK",50,12,Memphis,2008 Rnd 1 Pick 1,United States
Terrence Ross,SF,6-7,205,30,ORL,46,8,Washington,2012 Rnd 1 Pick 8,United States
Terry Rozier,G,6-1,190,26,CHA,69,5,Louisville,2015 Rnd 1 Pick 16,United States
Ricky Rubio,G,6-3,190,30,MIN,68,9,Joventut Badalona (Spain),2009 Rnd 1 Pick 5,Spain
D'Angelo Russell,SG,6-4,193,25,MIN,42,5,Ohio State,2015 Rnd 1 Pick 2,United States
Domantas Sabonis,PF,6-11,240,24,IND,62,4,Gonzaga,2016 Rnd 1 Pick 11,United States Lithuania
Luka Samanic,PF,6-10,227,21,SAS,33,1,Union Olimpija (Slovenia),2019 Rnd 1 Pick 19,Croatia
JaKarr Sampson,F,6-9,215,27,IND,29,5,St. John's,"2014 NBA Draft, Undrafted",United States
Dario Saric,SF,6-10,250,26,PHX,50,4,KK Cibona (Croatia),2014 Rnd 1 Pick 12,Croatia
Tomas Satoransky,PG,6-7,210,29,CHI,58,4,Coosur Real Betis (Spain),2012 Rnd 2 Pick 2,Czech Republic
Dennis Schroder,PG,6-3,172,27,LAL,61,7,Basketball Lowen Braunschweig (Germany),2013 Rnd 1 Pick 17,Germany
Mike Scott,PF,6-8,237,32,PHI,51,8,Virginia,2012 Rnd 2 Pick 13,United States
Jay Scrubb,SG,6-5,220,20,LAC,4,0,John A. Logan,2020 Rnd 2 Pick 25,United States
Collin Sexton,PG,6-1,192,22,CLE,60,2,Alabama,2018 Rnd 1 Pick 8,United States
Landry Shamet,PG,6-4,190,23,BRK,61,2,Wichita State,2018 Rnd 1 Pick 26,United States
Iman Shumpert,G,6-5,220,30,BRK,2,9,Georgia Tech,2011 Rnd 1 Pick 17,United States
Pascal Siakam,F,6-8,240,26,TOR,56,4,New Mexico State,2016 Rnd 1 Pick 27,Cameroon
Chris Silva,PF,6-8,234,24,"MIA, SAC",15,1,South Carolina,"2019 NBA Draft, Undrafted",Gabon
Ben Simmons,PF,6-10,240,24,PHI,58,4,LSU,2016 Rnd 1 Pick 1,Australia
Anfernee Simons,SG,6-3,195,21,POR,64,2,IMG Academy (Florida),2018 Rnd 1 Pick 24,United States
Deividas Sirvydis,GF,6-8,190,20,DET,20,0,Lietuvos Rytas II (Lithuania),2019 Rnd 2 Pick 7,Lithuania
Alen Smailagic,PF,6-10,215,20,GSW,15,1,Santa Cruz Warriors,2019 Rnd 2 Pick 9,Serbia
Marcus Smart,PG,6-3,220,26,BOS,48,6,Oklahoma State,2014 Rnd 1 Pick 6,United States
Dennis Smith,PG,6-2,205,23,"DET, NYK",23,3,NC State,2017 Rnd 1 Pick 9,United States
Ish Smith,PG,6-0,175,32,WAS,44,10,Wake Forest,"2010 NBA Draft, Undrafted",United States
Jalen Smith,C,6-10,215,20,PHX,27,0,Maryland,2020 Rnd 1 Pick 10,United States
Tony Snell,G,6-6,213,29,ATL,47,7,New Mexico,2013 Rnd 1 Pick 20,United States
Raymond Spalding,PF,6-10,215,23,HOU,2,2,Louisville,2018 Rnd 2 Pick 26,United States
Cassius Stanley,G,6-6,193,21,IND,24,0,Duke,2020 Rnd 2 Pick 24,United States
Lamar Stevens,SF,6-8,225,23,CLE,40,0,Penn State,"2020 NBA Draft, Undrafted",United States
Isaiah Stewart II,C,6-9,250,19,DET,68,0,Washington,2020 Rnd 1 Pick 16,United States
Max Strus,G,6-5,220,24,MIA,39,1,DePaul,"2019 NBA Draft, Undrafted",United States
Edmond Sumner,G,6-4,185,25,IND,53,3,Xavier,2017 Rnd 2 Pick 22,United States
Jae'sean Tate,F,6-4,230,25,HOU,70,0,Ohio State,"2018 NBA Draft, Undrafted",United States
Jayson Tatum,SF,6-8,210,22,BOS,64,3,Duke,2017 Rnd 1 Pick 3,United States
Jeff Teague,PG,6-3,195,32,"BOS, MIL",55,11,Wake Forest,2009 Rnd 1 Pick 19,United States
Garrett Temple,G,6-5,195,34,CHI,56,10,LSU,"2009 NBA Draft, Undrafted",United States
Tyrell Terry,PG,6-2,170,20,DAL,11,0,Stanford,2020 Rnd 2 Pick 1,United States
Daniel Theis,C,6-8,245,28,"BOS, CHI",65,3,Ratiopharm Ulm (Germany),"2013 NBA Draft, Undrafted",Germany
Brodric Thomas,G,6-5,185,24,"CLE, HOU",32,0,Truman State,"2020 NBA Draft, Undrafted",United States
Isaiah Thomas,PG,5-9,185,32,NOP,3,9,Washington,2011 Rnd 2 Pick 30,United States
Khyri Thomas,SG,6-3,210,24,HOU,5,2,Creighton,2018 Rnd 2 Pick 8,United States
Matt Thomas,G,6-4,190,26,"TOR, UTH",45,1,Iowa State,"2017 NBA Draft, Undrafted",United States
Tristan Thompson,F,6-9,254,29,BOS,54,9,Texas,2011 Rnd 1 Pick 4,Canada
Sindarius Thornwell,SG,6-4,215,26,"NOP, ORL",21,2,South Carolina,2017 Rnd 2 Pick 18,United States
Matisse Thybulle,SF,6-5,205,23,PHI,65,1,Washington,2019 Rnd 1 Pick 20,United States Australia
Killian Tillie,C,6-10,220,22,MEM,18,0,Gonzaga,"2020 NBA Draft, Undrafted",France
"Xavier Tillman, Sr.",PF,6-8,245,22,MEM,59,0,Michigan State,2020 Rnd 2 Pick 5,United States
Anthony Tolliver,PF,6-8,245,35,PHI,11,13,Creighton,"2007 NBA Draft, Undrafted",United States
Obi Toppin,F,6-9,193,22,NYK,62,0,Dayton,2020 Rnd 1 Pick 8,United States
Juan Toscano-Anderson,F,6-6,213,27,GSW,53,1,Marquette,"2015 NBA Draft, Undrafted",United States Mexico
Axel Toupane,SG,6-7,197,28,MIL,8,2,Strasbourg IG (France),"2014 NBA Draft, Undrafted",France
Karl-Anthony Towns,C,7-0,250,25,MIN,50,5,Kentucky,2015 Rnd 1 Pick 1,United States Dominican Republic
"Gary Trent, Jr.",SG,6-5,205,22,"POR, TOR",58,2,Duke,2018 Rnd 2 Pick 7,United States
P.J. Tucker,SF,6-6,245,35,"HOU, MIL",52,9,Texas,2006 Rnd 2 Pick 5,United States
Rayjon Tucker,SF,6-3,209,23,PHI,14,1,Little Rock,"2019 NBA Draft, Undrafted",United States
Myles Turner,FC,6-11,250,24,IND,47,5,Texas,2015 Rnd 1 Pick 11,United States
Jonas Valanciunas,C,7-0,265,28,MEM,62,8,Lietuvos Rytas (Lithuania),2011 Rnd 1 Pick 5,Lithuania
Denzel Valentine,F,6-4,220,27,CHI,62,4,Michigan State,2016 Rnd 1 Pick 14,United States
Fred VanVleet,G,6-0,200,27,TOR,52,4,Wichita State,"2016 NBA Draft, Undrafted",United States
Jarred Vanderbilt,PF,6-8,214,21,MIN,64,2,Kentucky,2018 Rnd 2 Pick 11,United States
Anderson Varejao,C,6-10,273,38,CLE,5,13,Barca (Spain),2004 Rnd 2 Pick 1,Brazil
Devin Vassell,SG,6-6,195,20,SAS,62,0,Florida State,2020 Rnd 1 Pick 11,United States
Gabe Vincent,G,6-3,195,24,MIA,50,1,UC Santa Barbara,"2018 NBA Draft, Undrafted",United States Nigeria
Noah Vonleh,FC,6-10,257,25,BRK,4,6,Indiana,2014 Rnd 1 Pick 9,United States
Nikola Vucevic,PF,6-11,260,30,"CHI, ORL",70,9,USC,2011 Rnd 1 Pick 16,Switzerland Montenegro
Dean Wade,PF,6-9,219,24,CLE,63,1,Kansas State,"2019 NBA Draft, Undrafted",United States
Moe Wagner,PF,6-11,240,23,"BOS, ORL, WAS",45,2,Michigan,2018 Rnd 1 Pick 25,Germany
