Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality
Andrew White,F,6-7,210,24,ATL,15,0,Syracuse,"2017 NBA Draft, Undrafted",United States
Derrick White,G,6-4,195,23,SAS,17,0,Colorado,2017 Rnd 1 Pick 29,United States
Okaro White,F,6-8,205,25,MIA,6,1,Florida State,"2014 NBA Draft, Undrafted",United States
Isaiah Whitehead,SG,6-4,213,22,BRK,16,1,Seton Hall,2016 Rnd 2 Pick 12,United States
Hassan Whiteside,C,7-0,265,28,MIA,54,5,Marshall,2010 Rnd 2 Pick 3,United States
Andrew Wiggins,F,6-7,203,23,MIN,82,3,Kansas,2014 Rnd 1 Pick 1,Canada
Jake Wiley,F,6-8,220,23,BRK,5,0,Eastern Washington,"2017 NBA Draft, Undrafted",United States North Macedonia
Damien Wilkins,GF,6-6,225,38,IND,19,9,Georgia,"2004 NBA Draft, Undrafted",United States
Alan Williams,FC,6-8,265,25,PHX,5,2,UC Santa Barbara,"2015 NBA Draft, Undrafted",United States
C.J. Williams,SG,6-5,234,28,LAC,38,0,NC State,"2012 NBA Draft, Undrafted",United States
Derrick Williams,F,6-8,240,26,LAL,2,6,Arizona,2011 Rnd 1 Pick 2,United States
Lou Williams,G,6-1,175,31,LAC,79,12,South Gwinnett High School (Georgia),2005 Rnd 2 Pick 15,United States
Marvin Williams,SF,6-9,237,31,CHA,78,12,North Carolina,2005 Rnd 1 Pick 2,United States
Matt Williams,G,6-5,210,24,MIA,3,0,UCF,"2017 NBA Draft, Undrafted",United States
Troy Williams,SF,6-7,210,23,"HOU, NYK",21,1,Indiana,"2016 NBA Draft, Undrafted",United States
D.J. Wilson,F,6-10,230,22,MIL,22,0,Michigan,2017 Rnd 1 Pick 17,United States
Jamil Wilson,SF,6-7,229,27,LAC,15,0,Marquette,"2014 NBA Draft, Undrafted",United States
Justise Winslow,SF,6-6,222,21,MIA,68,2,Duke,2015 Rnd 1 Pick 10,United States
Jeff Withey,C,7-0,230,27,DAL,9,4,Kansas,2013 Rnd 2 Pick 9,United States
Nate Wolters,PG,6-4,190,26,UTA,5,2,South Dakota State,2013 Rnd 2 Pick 8,United States
Brandan Wright,F,6-10,210,30,"HOU, MEM",28,10,North Carolina,2007 Rnd 1 Pick 8,United States
Delon Wright,G,6-5,185,25,TOR,69,2,Utah,2015 Rnd 1 Pick 20,United States
Guerschon Yabusele,PF,6-8,260,22,BOS,33,0,Rouen Metropole Basket (France),2016 Rnd 1 Pick 16,France
James Young,SG,6-6,215,22,PHI,6,3,Kentucky,2014 Rnd 1 Pick 17,United States
Joe Young,G,6-2,180,25,IND,53,2,Oregon,2015 Rnd 2 Pick 13,United States
Nick Young,SG,6-7,210,32,GSW,80,10,USC,2007 Rnd 1 Pick 16,United States
Thaddeus Young,F,6-8,235,29,IND,81,10,Georgia Tech,2007 Rnd 1 Pick 12,United States
Cody Zeller,F,6-11,240,25,CHA,33,4,Indiana,2013 Rnd 1 Pick 4,United States
Tyler Zeller,C,7-0,250,28,"BRK, MIL",66,5,North Carolina,2012 Rnd 1 Pick 17,United States
Paul Zipser,F,6-8,226,24,CHI,54,1,Next Generation Team Munich (Germany),2016 Rnd 2 Pick 18,Germany
Ante Zizic,C,6-11,254,21,CLE,32,0,KK Cibona (Croatia),2016 Rnd 1 Pick 23,Croatia
Ivica Zubac,C,7-0,240,20,LAL,43,1,KK Mega Bemax (Serbia),2016 Rnd 2 Pick 2,Bosnia and Herzegovina Croatia
