#,Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF
217,Steven Hunter,PHI,70,1604.6,450,188,326,0.577,0,0,0.0,74,151,0.49,114,221,335,26,13,76,65,137
218,Brian Cook,LAL,65,1018.4,450,185,408,0.453,46,115,0.4,34,47,0.723,61,154,215,65,25,27,51,134
219,Shelden Williams,ATL,81,1513.5,444,166,365,0.455,2,4,0.5,110,144,0.764,131,304,435,44,52,39,96,199
220,Walter Herrmann,CHA,48,935.7,442,174,330,0.527,53,115,0.461,41,53,0.774,28,111,139,26,17,7,32,76
221,Rodney Carney,PHI,67,1169.1,442,182,392,0.464,25,72,0.347,53,87,0.609,39,89,128,26,38,23,43,118
222,Chuck Hayes,HOU,78,1713.8,439,192,335,0.573,0,0,0.0,55,89,0.618,204,317,521,47,70,18,64,281
223,P.J. Brown,CHI,72,1455.9,436,170,418,0.407,0,2,0.0,96,122,0.787,129,218,347,48,24,52,85,187
224,Carlos Delfino,DET,82,1371.8,428,156,376,0.415,46,138,0.333,70,89,0.787,67,199,266,88,46,8,61,97
225,Nenad Krstic,NJN,26,848.4,426,170,323,0.526,0,1,0.0,86,121,0.711,51,125,176,46,10,24,52,88
226,Quinton Ross,LAC,81,1700.5,424,177,379,0.467,2,10,0.2,68,87,0.782,60,130,190,86,70,32,33,179
227,Stromile Swift,MEM,54,1029.2,419,161,346,0.465,0,5,0.0,97,134,0.724,85,165,250,17,30,62,69,146
228,Sean May,CHA,35,838.0,416,164,328,0.5,2,3,0.667,86,112,0.768,73,160,233,66,19,24,56,100
229,Fred Jones,POR,63,1319.5,412,139,361,0.385,39,128,0.305,95,114,0.833,23,92,115,108,48,16,67,121
230,Brevin Knight,CHA,45,1272.8,408,152,363,0.419,1,18,0.056,103,128,0.805,14,101,115,296,67,3,95,113
231,Marc Jackson,NOP,56,1024.7,408,159,388,0.41,0,1,0.0,90,103,0.874,62,130,192,58,21,7,65,89
232,Tony Battie,ORL,66,1574.6,404,176,360,0.489,0,1,0.0,52,77,0.675,92,252,344,35,29,30,61,185
233,Ersan Ilyasova,MIL,66,973.0,402,139,363,0.383,54,148,0.365,70,89,0.787,58,131,189,49,27,17,51,147
234,Derek Anderson,CHA,50,1190.4,399,126,294,0.429,54,152,0.355,93,106,0.877,29,84,113,133,52,7,56,115
235,Etan Thomas,WAS,65,1245.8,395,159,277,0.574,0,0,0.0,77,138,0.558,136,241,377,29,22,89,71,162
236,Dorell Wright,MIA,66,1292.4,393,162,364,0.445,5,34,0.147,64,86,0.744,40,232,272,95,41,46,65,112
237,Damon Jones,CLE,60,1172.9,393,137,355,0.386,89,231,0.385,30,44,0.682,9,57,66,94,16,2,36,53
238,Sarunas Jasikevicius,GSW,63,972.6,386,128,322,0.398,44,130,0.338,86,95,0.905,15,54,69,172,26,1,90,75
239,Ronny Turiaf,LAL,72,1087.0,383,147,268,0.549,0,1,0.0,89,134,0.664,88,171,259,63,17,78,52,202
240,Devean George,DAL,60,1283.1,381,146,370,0.395,53,150,0.353,36,48,0.75,57,156,213,33,46,23,51,143
241,Tony Allen,BOS,33,804.7,379,133,259,0.514,8,33,0.242,105,134,0.784,35,89,124,56,49,12,75,87
242,Tyrus Thomas,CHI,72,966.3,374,134,282,0.475,0,2,0.0,106,175,0.606,89,180,269,40,46,76,94,162
243,Marko Jaric,MIN,70,1555.0,371,136,325,0.418,32,85,0.376,67,88,0.761,54,130,184,145,75,16,88,172
244,Tarence Kinsey,MEM,48,966.8,369,139,304,0.457,13,46,0.283,78,98,0.796,29,68,97,41,53,1,46,57
245,Ike Diogu,IND,59,759.8,366,127,266,0.477,0,0,0.0,112,140,0.8,75,128,203,25,8,26,67,122
246,Vladimir Radmanovic,LAL,55,986.1,361,134,316,0.424,40,118,0.339,53,73,0.726,53,127,180,66,25,18,69,125
247,Gary Payton,MIA,68,1502.8,358,144,366,0.393,32,123,0.26,38,57,0.667,18,114,132,201,43,3,66,117
248,Anthony Johnson,ATL,67,1300.4,355,142,343,0.414,25,73,0.342,46,61,0.754,22,79,101,201,33,3,76,119
249,Francisco Elson,SAS,70,1332.4,350,144,282,0.511,0,2,0.0,62,80,0.775,81,255,336,55,31,59,86,184
250,Fabricio Oberto,SAS,79,1365.3,349,158,281,0.562,0,0,0.0,33,51,0.647,131,237,368,68,25,24,69,213
251,Kwame Brown,LAL,41,1131.5,345,143,242,0.591,0,1,0.0,59,134,0.44,81,163,244,75,39,49,76,124
252,Eric Snow,CLE,82,1929.1,342,135,324,0.417,0,4,0.0,72,113,0.637,35,153,188,330,55,16,111,185
253,Beno Udrih,SAS,73,948.1,340,127,344,0.369,33,115,0.287,53,60,0.883,11,71,82,122,27,1,56,70
254,Renaldo Balkman,NYK,68,1064.2,334,139,275,0.505,5,27,0.185,51,90,0.567,97,197,294,44,57,44,49,146
255,Jason Maxiell,DET,67,942.7,334,131,262,0.5,0,0,0.0,72,137,0.526,88,98,186,14,30,60,53,110
256,Kenny Thomas,SAC,62,1411.7,331,146,303,0.482,0,1,0.0,39,76,0.513,134,243,377,76,43,16,90,141
257,Reggie Evans,DEN,66,1126.9,325,117,215,0.544,0,0,0.0,91,183,0.497,156,304,460,45,42,16,95,144
258,Kendrick Perkins,BOS,72,1576.4,324,132,269,0.491,0,3,0.0,60,100,0.6,113,259,372,94,23,96,113,214
259,Jeff Foster,IND,75,1739.8,322,122,260,0.469,0,1,0.0,78,122,0.639,253,356,609,57,62,37,70,202
260,Mickael Gelabale,SEA,70,1238.8,321,122,264,0.462,11,47,0.234,66,82,0.805,59,114,173,56,24,22,49,108
261,Jordan Farmar,LAL,72,1089.7,320,124,294,0.422,45,137,0.328,27,38,0.711,22,97,119,137,44,7,73,77
262,Marquis Daniels,IND,45,800.4,320,129,281,0.459,6,26,0.231,56,80,0.7,26,56,82,57,27,7,55,56
263,Jake Voskuhl,CHA,73,1043.2,319,121,255,0.475,0,0,0.0,77,113,0.681,84,172,256,44,30,24,56,199
264,Sasha Vujacic,LAL,73,934.5,313,105,268,0.392,60,161,0.373,43,49,0.878,28,79,107,64,41,1,30,103
265,Kurt Thomas,PHX,67,1208.5,308,126,259,0.486,0,1,0.0,56,71,0.789,86,293,379,24,24,29,35,156
266,Greg Buckner,DAL,76,1371.7,305,123,299,0.411,32,103,0.311,27,34,0.794,35,123,158,70,47,7,40,152
267,Keith Bogans,ORL,59,989.7,298,99,245,0.404,53,137,0.387,47,63,0.746,16,77,93,59,28,2,46,98
268,Brian Skinner,MIL,67,1523.0,294,124,253,0.49,0,0,0.0,46,79,0.582,106,279,385,58,18,64,75,195
269,Kelenna Azubuike,GSW,41,669.3,291,98,220,0.445,34,79,0.43,61,78,0.782,26,68,94,28,22,10,39,49
270,Allan Ray,BOS,47,709.6,290,100,259,0.386,48,116,0.414,42,55,0.764,18,51,69,43,20,3,42,85
271,Primoz Brezec,CHA,58,838.4,288,122,274,0.445,1,3,0.333,43,68,0.632,80,104,184,23,11,23,38,161
272,Nazr Mohammed,DET,51,773.4,286,118,222,0.532,0,0,0.0,50,82,0.61,89,140,229,9,27,40,43,133
273,Yakhouba Diawara,DEN,64,1176.6,284,100,292,0.342,49,170,0.288,35,53,0.66,27,83,110,55,30,7,37,132
274,Lawrence Roberts,MEM,54,968.7,283,94,208,0.452,0,2,0.0,95,131,0.725,101,160,261,30,36,13,36,133
275,Antoine Wright,NJN,63,1137.4,283,110,251,0.438,19,59,0.322,44,73,0.603,38,137,175,55,30,10,43,120
276,Darius Songaila,WAS,37,699.6,282,118,225,0.524,0,2,0.0,46,54,0.852,44,90,134,38,17,10,43,105
277,Daniel Gibson,CLE,60,987.6,276,98,231,0.424,52,124,0.419,28,39,0.718,28,64,92,69,23,8,44,94
278,Matt Bonner,SAS,56,654.0,275,106,237,0.447,36,94,0.383,27,38,0.711,64,92,156,22,17,11,25,67
279,Robert Horry,SAS,68,1124.1,268,90,251,0.359,50,149,0.336,38,64,0.594,73,156,229,77,45,41,44,105
280,Leon Powe,BOS,63,719.9,264,79,177,0.446,0,2,0.0,106,144,0.736,97,118,215,10,14,22,47,104
281,Lou Williams,PHI,61,688.5,262,93,211,0.441,12,37,0.324,64,92,0.696,17,53,70,110,22,1,46,42
282,Alexander Johnson,MEM,59,752.7,260,91,169,0.538,0,0,0.0,78,118,0.661,50,131,181,17,25,35,47,137
283,Ronnie Brewer,UTA,56,675.1,260,102,193,0.528,0,9,0.0,56,83,0.675,37,38,75,24,37,6,24,44
284,Dan Gadzuric,MIL,54,840.3,258,108,228,0.474,0,1,0.0,42,90,0.467,94,152,246,29,22,32,49,141
285,Lindsey Hunter,DET,52,744.6,256,94,244,0.385,38,119,0.319,30,33,0.909,9,38,47,93,34,7,35,56
286,Thabo Sefolosha,CHI,71,867.9,256,109,256,0.426,15,42,0.357,23,45,0.511,35,118,153,60,33,11,60,100
287,Josh Boone,NJN,61,668.7,254,99,171,0.579,0,0,0.0,56,103,0.544,64,112,176,10,11,21,33,94
288,J.J. Redick,ORL,42,622.4,252,80,195,0.41,38,98,0.388,54,60,0.9,10,42,52,36,12,0,21,52
289,Jason Hart,LAC,36,845.2,249,100,224,0.446,7,29,0.241,42,47,0.894,14,84,98,103,44,1,38,83
290,Sergio Rodriguez,POR,67,861.8,247,101,239,0.423,24,85,0.282,21,26,0.808,20,71,91,218,35,2,77,72
291,Malik Allen,CHI,60,638.3,242,107,258,0.415,0,1,0.0,28,34,0.824,42,77,119,16,17,16,21,85
292,Mardy Collins,NYK,52,777.1,235,87,228,0.382,13,47,0.277,48,82,0.585,28,76,104,83,32,3,57,75
293,Keith McLeod,IND,48,717.9,231,73,188,0.388,16,45,0.356,69,78,0.885,4,39,43,90,24,5,46,51
294,Peja Stojakovic,NOP,13,425.1,231,83,196,0.423,34,84,0.405,31,38,0.816,11,43,54,11,8,4,19,29
295,Dikembe Mutombo,HOU,75,1288.9,230,85,153,0.556,0,0,0.0,60,87,0.69,164,324,488,13,22,76,38,156
296,Kris Humphries,TOR,60,670.2,227,87,185,0.47,0,0,0.0,53,79,0.671,78,109,187,18,14,21,32,98
297,Austin Croshere,DAL,61,727.5,227,78,222,0.351,26,91,0.286,45,52,0.865,33,153,186,44,14,6,33,68
298,Linton Johnson,NOP,54,720.0,226,93,190,0.489,10,30,0.333,30,37,0.811,52,111,163,18,33,18,27,101
299,Jared Jeffries,NYK,55,1306.7,223,95,206,0.461,2,20,0.1,31,68,0.456,111,127,238,67,44,30,61,150
300,Speedy Claxton,ATL,42,1054.0,221,91,278,0.327,6,28,0.214,33,60,0.55,12,69,81,185,72,4,75,131
301,Marcus Banks,PHX,45,502.8,221,84,196,0.429,5,29,0.172,48,60,0.8,10,28,38,60,23,3,40,70
302,Bonzi Wells,HOU,28,590.1,217,85,207,0.411,1,7,0.143,46,82,0.561,26,94,120,31,24,13,57,62
303,Brian Scalabrine,BOS,54,1026.6,216,77,191,0.403,44,110,0.4,18,23,0.783,24,81,105,59,23,18,44,130
304,Andray Blatche,WAS,56,682.2,206,86,197,0.437,4,27,0.148,30,49,0.612,77,114,191,39,17,32,49,94
305,Jarron Collins,UTA,82,913.3,204,75,170,0.441,0,0,0.0,54,83,0.651,71,100,171,60,13,8,37,147
306,Cliff Robinson,NJN,50,955.3,203,81,218,0.372,25,66,0.379,16,36,0.444,31,91,122,51,12,23,30,98
307,Troy Hudson,MIN,34,554.5,202,74,195,0.379,28,80,0.35,26,32,0.813,8,40,48,73,14,2,40,23
308,Michael Doleac,MIA,56,698.3,200,82,175,0.469,0,1,0.0,36,41,0.878,44,111,155,22,18,15,30,96
309,Kevin Ollie,PHI,53,919.0,199,81,187,0.433,0,2,0.0,37,45,0.822,8,66,74,130,21,1,47,76
310,Jacque Vaughn,SAS,64,760.0,192,71,167,0.425,1,2,0.5,49,65,0.754,8,60,68,131,24,2,40,74
311,Malik Rose,NYK,65,810.0,192,74,186,0.398,2,8,0.25,42,52,0.808,47,128,175,65,26,9,65,120
312,Kirk Snyder,HOU,39,562.5,192,66,146,0.452,11,44,0.25,49,75,0.653,17,66,83,39,11,12,26,51
313,Ronnie Price,SAC,58,562.8,192,67,172,0.39,21,65,0.323,37,55,0.673,15,56,71,48,28,4,33,64
314,DeSagana Diop,DAL,81,1479.9,190,71,151,0.47,0,1,0.0,48,86,0.558,166,272,438,30,40,113,63,244
315,Solomon Jones,ATL,58,665.7,189,65,128,0.508,0,1,0.0,59,75,0.787,49,87,136,11,11,42,25,124
316,David Noel,MIL,68,791.8,184,65,177,0.367,17,53,0.321,37,43,0.86,42,81,123,65,25,9,40,77
317,Rashad McCants,MIN,37,554.0,184,62,177,0.35,20,75,0.267,40,58,0.69,14,33,47,38,26,7,40,71
318,Shawne Williams,IND,46,556.3,180,75,160,0.469,19,52,0.365,11,20,0.55,33,50,83,22,6,8,24,69
319,Daniel Ewing,LAC,61,711.9,179,65,161,0.404,14,44,0.318,35,45,0.778,9,64,73,90,32,4,50,62
320,Hilton Armstrong,NOP,56,634.2,176,68,125,0.544,0,0,0.0,40,67,0.597,58,91,149,10,12,26,35,79
321,Hassan Adams,NJN,60,495.5,174,75,135,0.556,0,1,0.0,24,36,0.667,35,42,77,13,17,4,22,47
322,Lorenzen Wright,ATL,67,1035.4,173,82,183,0.448,0,0,0.0,9,32,0.281,85,131,216,40,28,28,39,204
323,Mike Wilks,SEA,47,533.8,170,66,141,0.468,5,15,0.333,33,42,0.786,15,39,54,79,15,4,31,53
324,Jason Collins,NJN,80,1843.8,169,55,151,0.364,0,2,0.0,59,127,0.465,90,226,316,46,40,38,73,273
325,Lynn Greer,MIL,41,429.8,167,61,141,0.433,18,52,0.346,27,32,0.844,2,25,27,53,17,1,18,32
326,Dan Dickau,POR,50,444.2,166,54,151,0.358,16,61,0.262,42,53,0.792,7,36,43,70,14,1,27,55
327,Jeff McInnis,CHA,38,702.5,165,71,181,0.392,1,8,0.125,22,32,0.688,14,48,62,124,14,0,42,72
328,Roger Mason,WAS,62,492.4,165,59,179,0.33,33,102,0.324,14,16,0.875,7,38,45,35,13,6,19,66
329,Royal Ivey,ATL,53,538.6,157,64,143,0.448,5,16,0.313,24,35,0.686,15,36,51,45,24,4,31,62
330,John Lucas,HOU,47,383.5,154,62,156,0.397,15,59,0.254,15,19,0.789,9,27,36,33,17,0,15,38
331,Mike Sweetney,CHI,48,385.3,153,58,134,0.433,0,0,0.0,37,66,0.561,45,75,120,28,9,11,42,79
332,Junior Harrington,MEM,29,543.0,152,57,137,0.416,7,26,0.269,31,46,0.674,12,56,68,89,21,5,52,79
333,Chris Quinn,MIA,42,407.9,141,48,131,0.366,20,57,0.351,25,37,0.676,6,24,30,65,15,0,21,32
334,Maceo Baston,IND,47,404.6,138,49,76,0.645,3,7,0.429,37,47,0.787,21,53,74,16,12,18,32,65
335,Adrian Griffin,CHI,54,584.8,137,61,129,0.473,0,6,0.0,15,19,0.789,40,69,109,59,32,4,38,78
336,DerMarr Johnson,DEN,39,419.3,135,50,154,0.325,19,88,0.216,16,21,0.762,10,47,57,17,16,12,27,39
337,Justin Williams,SAC,26,333.3,131,54,88,0.614,0,1,0.0,23,63,0.365,51,64,115,2,5,16,15,51
338,Brian Cardinal,MEM,28,312.8,127,42,85,0.494,18,44,0.409,25,27,0.926,13,46,59,31,22,1,23,42
339,Cedric Simmons,NOP,43,533.9,126,55,132,0.417,0,0,0.0,16,33,0.485,44,63,107,12,8,23,22,75
340,Donell Taylor,WAS,47,368.6,126,56,140,0.4,3,17,0.176,11,21,0.524,14,39,53,45,17,3,25,34
341,Alan Henderson,PHI,38,417.7,119,43,67,0.642,0,0,0.0,33,47,0.702,48,59,107,10,9,12,12,62
342,Quincy Douby,SAC,42,359.2,119,48,126,0.381,12,50,0.24,11,15,0.733,11,26,37,15,15,4,15,21
343,Josh Powell,GSW,37,353.0,116,43,93,0.462,0,0,0.0,30,42,0.714,24,64,88,21,5,12,29,61
344,Anthony Roberson,GSW,20,226.6,111,44,104,0.423,21,55,0.382,2,3,0.667,2,19,21,10,12,0,13,27
345,Bobby Jones,PHI,44,335.5,110,43,93,0.462,1,9,0.111,23,41,0.561,22,35,57,16,11,1,18,59
346,Jalen Rose,PHX,29,245.8,108,38,86,0.442,21,47,0.447,11,12,0.917,3,20,23,16,5,2,9,22
347,Adonal Foyle,GSW,48,475.0,107,48,85,0.565,0,0,0.0,11,25,0.44,51,75,126,19,11,50,23,61
348,Justin Reed,MIN,41,318.2,106,40,107,0.374,0,0,0.0,26,30,0.867,15,31,46,17,5,3,22,44
349,C.J. Miles,UTA,37,372.5,101,40,116,0.345,7,32,0.219,14,23,0.609,11,24,35,25,11,4,28,60
350,Raef LaFrentz,POR,27,352.3,100,39,102,0.382,2,23,0.087,20,26,0.769,25,45,70,8,7,11,13,57
351,Rawle Marshall,IND,40,361.4,99,32,89,0.36,4,18,0.222,31,45,0.689,8,21,29,13,12,5,19,22
352,Travis Diener,ORL,26,288.3,98,34,80,0.425,18,50,0.36,12,15,0.8,3,15,18,35,4,0,13,27
353,Alan Anderson,CHA,17,255.6,98,37,81,0.457,5,20,0.25,19,23,0.826,11,21,32,21,7,0,22,33
354,Dee Brown,UTA,49,449.6,94,32,98,0.327,6,28,0.214,24,37,0.649,8,32,40,83,22,7,31,51
355,Shammond Williams,LAL,30,345.0,94,35,86,0.407,20,50,0.4,4,6,0.667,11,29,40,31,12,0,13,20
356,Darrick Martin,TOR,31,219.8,94,33,94,0.351,13,37,0.351,15,21,0.714,2,10,12,43,3,0,12,22
357,Andre Brown,SEA,38,270.9,93,42,74,0.568,0,1,0.0,9,15,0.6,26,48,74,2,6,4,29,26
358,Melvin Ely,SAS,30,308.7,89,29,80,0.363,0,0,0.0,31,47,0.66,15,38,53,18,6,8,28,51
359,James Singleton,LAC,53,376.4,85,30,82,0.366,3,14,0.214,22,29,0.759,36,70,106,17,15,17,17,45
360,Vassilis Spanoulis,HOU,31,271.9,85,23,72,0.319,5,29,0.172,34,42,0.81,5,17,22,28,7,1,29,33
361,Joel Przybilla,POR,43,700.7,84,37,78,0.474,0,0,0.0,10,27,0.37,59,109,168,12,10,67,40,124
362,Jake Tsakalidis,HOU,36,389.5,84,29,72,0.403,0,0,0.0,26,39,0.667,42,62,104,5,8,12,24,51
363,Dale Davis,DET,46,464.1,83,33,74,0.446,0,0,0.0,17,26,0.654,59,78,137,12,10,34,15,59
364,Bo Outlaw,ORL,41,459.9,81,34,51,0.667,0,0,0.0,13,22,0.591,47,59,106,16,17,6,21,57
365,J.J. Barea,DAL,33,191.3,78,28,78,0.359,6,21,0.286,16,24,0.667,7,18,25,24,1,1,14,19
366,Aaron Williams,LAC,38,374.2,76,29,53,0.547,0,1,0.0,18,22,0.818,27,58,85,7,7,14,18,56
367,Jerome James,NYK,41,273.0,76,33,79,0.418,0,0,0.0,10,18,0.556,21,45,66,3,6,15,23,73
368,David Wesley,CLE,35,352.4,73,22,75,0.293,9,38,0.237,20,28,0.714,3,32,35,37,12,4,17,32
369,Viktor Khryapa,CHI,33,230.8,73,27,70,0.386,0,6,0.0,19,26,0.731,20,37,57,21,10,1,16,53
370,Shannon Brown,CLE,23,201.5,73,28,74,0.378,7,25,0.28,10,14,0.714,6,15,21,10,7,3,14,24
371,Babby Araujo,UTA,28,247.5,72,27,65,0.415,0,0,0.0,18,29,0.621,22,44,66,10,6,2,17,39
372,Pat Garrity,ORL,33,277.4,71,22,70,0.314,11,32,0.344,16,18,0.889,12,30,42,14,7,0,14,37
373,David Harrison,IND,24,190.1,71,30,58,0.517,0,0,0.0,11,22,0.5,9,33,42,6,5,12,26,47
374,Calvin Booth,WAS,44,379.6,69,31,66,0.47,1,2,0.5,6,10,0.6,27,54,81,18,4,29,9,71
375,Maurice Ager,DAL,32,214.4,69,22,70,0.314,5,15,0.333,20,33,0.606,1,20,21,7,4,3,15,27
376,Bracey Wright,MIN,19,190.1,67,24,60,0.4,6,20,0.3,13,18,0.722,7,14,21,15,9,1,6,6
377,Othella Harrington,CHA,26,220.3,67,25,56,0.446,0,0,0.0,17,22,0.773,13,25,38,6,1,1,15,49
378,Earl Barron,MIA,28,202.6,65,24,83,0.289,0,1,0.0,17,18,0.944,19,22,41,5,6,4,11,21
379,Ryan Hollins,CHA,27,185.3,64,20,36,0.556,0,0,0.0,24,40,0.6,11,20,31,1,4,7,16,40
380,Orien Greene,IND,41,253.8,63,23,62,0.371,2,11,0.182,15,25,0.6,12,32,44,22,17,4,28,38
381,Mark Madsen,MIN,56,473.3,61,23,43,0.535,0,0,0.0,15,29,0.517,35,52,87,10,10,10,21,100
382,Bernard Robinson,NJN,31,278.3,61,19,62,0.306,0,2,0.0,23,27,0.852,10,38,48,19,17,2,16,32
383,Pat Burke,PHX,23,163.9,60,23,65,0.354,6,22,0.273,8,13,0.615,12,35,47,5,3,2,7,19
384,Shavlik Randolph,PHI,13,179.4,58,23,48,0.479,0,0,0.0,12,22,0.545,19,35,54,4,7,10,9,23
385,Kyle Lowry,MEM,10,175.4,56,14,38,0.368,3,8,0.375,25,28,0.893,12,19,31,32,14,1,12,20
386,Eric Williams,CHA,21,121.2,54,19,47,0.404,8,19,0.421,8,14,0.571,3,14,17,7,3,0,7,12
387,Saer Sene,SEA,28,169.5,53,18,49,0.367,0,0,0.0,17,29,0.586,16,29,45,0,3,12,11,33
388,Paul Davis,LAC,31,179.8,51,22,52,0.423,0,0,0.0,7,10,0.7,21,23,44,7,6,5,8,28
389,Steve Novak,HOU,35,190.5,51,18,50,0.36,13,39,0.333,2,2,1.0,4,22,26,6,5,0,4,21
390,Damir Markota,MIL,30,170.4,51,19,52,0.365,6,16,0.375,7,11,0.636,11,20,31,6,3,1,15,22
391,Robert Hite,MIA,12,135.7,51,19,60,0.317,5,23,0.217,8,12,0.667,4,12,16,8,3,2,6,8
392,James White,SAS,6,136.6,50,18,41,0.439,2,7,0.286,12,15,0.8,3,17,20,5,3,1,5,7
393,Luke Jackson,TOR,13,137.6,48,19,43,0.442,5,17,0.294,5,9,0.556,2,8,10,13,5,1,7,15
394,Amir Johnson,DET,8,124.2,47,18,33,0.545,0,3,0.0,11,14,0.786,15,22,37,3,5,13,9,19
395,Ira Newble,CLE,15,129.1,46,16,37,0.432,8,15,0.533,6,10,0.6,13,17,30,2,6,0,3,17
396,Scott Padgett,MEM,31,230.8,46,16,56,0.286,8,33,0.242,6,13,0.462,16,38,54,8,5,3,9,35
397,Stephen Graham,POR,14,164.7,45,17,40,0.425,3,11,0.273,8,9,0.889,6,15,21,5,4,1,13,25
398,Brandon Bass,NOP,21,161.5,42,15,44,0.341,0,1,0.0,12,16,0.75,13,30,43,3,2,3,10,16
399,Slava Medvedenko,ATL,14,81.2,42,12,29,0.414,1,2,0.5,17,20,0.85,4,10,14,2,0,2,5,16
400,Jackie Butler,SAS,11,103.0,41,16,35,0.457,0,0,0.0,9,10,0.9,6,16,22,5,2,0,10,16
401,Michael Olowokandi,BOS,24,233.6,40,19,46,0.413,0,0,0.0,2,3,0.667,14,34,48,5,8,13,17,48
402,Matt Freije,ATL,19,147.1,40,16,54,0.296,3,22,0.136,5,6,0.833,8,16,24,7,3,1,3,13
403,Danny Fortson,SEA,14,158.1,40,15,30,0.5,0,1,0.0,10,13,0.769,13,30,43,1,1,0,15,38
404,Jumaine Jones,PHX,18,138.1,40,14,51,0.275,10,32,0.313,2,2,1.0,6,17,23,1,5,1,7,19
405,Uros Slokar,TOR,20,71.9,38,14,26,0.538,1,2,0.5,9,13,0.692,7,7,14,1,1,2,9,11
406,Jared Reiner,MIL,27,243.5,33,15,43,0.349,0,0,0.0,3,10,0.3,21,50,71,13,5,6,14,45
407,Kevinn Pinkney,BOS,6,100.0,31,12,27,0.444,1,2,0.5,6,9,0.667,7,8,15,5,3,3,4,12
408,Patrick O'Bryant,GSW,16,118.8,31,10,32,0.313,0,0,0.0,11,17,0.647,7,14,21,9,6,8,8,26
409,P.J. Tucker,TOR,17,83.4,30,11,22,0.5,0,0,0.0,8,14,0.571,11,12,23,3,2,0,6,12
410,Pops Mensah-Bonsu,DAL,13,71.9,29,11,17,0.647,0,0,0.0,7,18,0.389,9,12,21,0,1,0,9,8
411,Eric Piatkowski,PHX,11,72.8,27,9,25,0.36,7,18,0.389,2,2,1.0,2,7,9,4,0,1,5,6
412,Cedric Bozeman,ATL,23,199.0,26,11,39,0.282,2,13,0.154,2,6,0.333,3,20,23,9,5,2,9,32
413,Will Blalock,DET,14,165.7,25,9,30,0.3,1,5,0.2,6,6,1.0,6,9,15,17,5,0,12,9
414,Ronald Dupree,DET,19,94.4,25,11,31,0.355,0,0,0.0,3,9,0.333,5,12,17,5,5,1,3,12
415,Jamal Sampson,DEN,22,124.5,24,9,14,0.643,0,1,0.0,6,14,0.429,15,33,48,5,2,7,10,17
416,Scot Pollard,CLE,24,108.8,24,11,26,0.423,0,0,0.0,2,4,0.5,15,16,31,3,4,1,4,27
417,Mo Taylor,SAC,12,103.3,24,8,28,0.286,0,0,0.0,8,13,0.615,10,18,28,5,4,1,6,16
418,Wayne Simien,MIA,8,92.8,23,9,23,0.391,0,0,0.0,5,7,0.714,5,6,11,4,2,0,3,13
419,Kelvin Cato,NYK,18,95.5,22,7,22,0.318,0,0,0.0,8,12,0.667,12,19,31,0,3,10,6,10
420,Aaron McKie,LAL,10,131.0,22,11,17,0.647,0,0,0.0,0,0,0.0,1,17,18,13,4,0,8,14
421,Marquinhos Vinicius,NOP,13,103.4,22,7,15,0.467,3,7,0.429,5,7,0.714,2,9,11,5,2,1,6,10
422,Esteban Batista,ATL,13,81.2,20,8,16,0.5,0,0,0.0,4,7,0.571,7,23,30,4,3,0,4,13
423,Luke Schenscher,POR,11,118.0,19,7,23,0.304,0,0,0.0,5,7,0.714,10,15,25,1,2,4,4,25
424,Kenyon Martin,DEN,2,62.6,19,8,16,0.5,0,1,0.0,3,12,0.25,6,14,20,1,0,0,5,10
425,Eddie Griffin,MIN,13,91.6,18,7,27,0.259,0,1,0.0,4,5,0.8,7,18,25,4,0,7,6,8
426,Michael Ruffin,WAS,30,270.5,17,5,18,0.278,0,0,0.0,7,19,0.368,35,27,62,6,6,8,12,43
427,D.J. Mbenga,DAL,20,78.1,17,5,16,0.313,0,0,0.0,7,8,0.875,3,8,11,6,3,5,5,17
428,Dijon Thompson,ATL,6,50.2,17,6,15,0.4,0,2,0.0,5,6,0.833,3,5,8,2,0,0,1,2
429,Andreas Glyniadakis,SEA,13,80.6,17,8,17,0.471,0,0,0.0,1,2,0.5,2,6,8,1,0,0,9,19
430,Lou Amundson,PHI,11,89.0,16,6,15,0.4,0,0,0.0,4,10,0.4,13,15,28,1,1,8,5,15
431,Julius Hodge,MIL,9,64.3,15,6,12,0.5,0,0,0.0,3,4,0.75,2,6,8,12,4,0,3,6
432,Ivan McFarlin,PHI,11,41.3,15,5,13,0.385,0,1,0.0,5,7,0.714,7,4,11,1,0,0,1,8
433,Desmon Farmer,SEA,8,31.8,13,5,15,0.333,2,8,0.25,1,1,1.0,0,1,1,9,1,0,1,2
434,Doug Christie,LAC,7,82.0,13,5,17,0.294,1,6,0.167,2,3,0.667,3,8,11,8,3,1,5,11
435,Yaroslav Korolev,LAC,10,40.6,12,4,16,0.25,1,5,0.2,3,6,0.5,1,2,3,4,3,0,1,0
436,Kevin Willis,DAL,5,42.6,12,5,13,0.385,0,0,0.0,2,2,1.0,2,6,8,1,2,1,2,11
437,James Lang,WAS,11,54.6,11,4,9,0.444,0,0,0.0,3,5,0.6,5,6,11,2,0,3,2,14
438,Pape Sow,TOR,7,34.2,10,3,9,0.333,0,0,0.0,4,6,0.667,6,5,11,2,1,1,1,2
